timestamp,armed,prearmed,ready_to_arm,lockdown,manual_lockdown,force_failsafe,in_esc_calibration_mode,soft_stop
884219645,0,0,1,0,0,0,0,0
884729645,0,0,1,0,0,0,0,0
885239666,0,0,1,0,0,0,0,0
885749648,0,0,1,0,0,0,0,0
886259644,0,0,1,0,0,0,0,0
886769645,0,0,1,0,0,0,0,0
887279644,0,0,1,0,0,0,0,0
887789666,0,0,1,0,0,0,0,0
888299644,0,0,1,0,0,0,0,0
888809644,0,0,1,0,0,0,0,0
889319644,0,0,1,0,0,0,0,0
889828644,0,0,1,0,0,0,0,0
890338644,0,0,1,0,0,0,0,0
890848645,0,0,1,0,0,0,0,0
891358646,0,0,1,0,0,0,0,0
891868645,0,0,1,0,0,0,0,0
892378645,0,0,1,0,0,0,0,0
892888644,0,0,1,0,0,0,0,0
893398645,0,0,1,0,0,0,0,0
893908657,0,0,1,0,0,0,0,0
894418645,0,0,1,0,0,0,0,0
894928679,0,0,1,0,0,0,0,0
895438646,0,0,1,0,0,0,0,0
895948644,0,0,1,0,0,0,0,0
896458645,0,0,1,0,0,0,0,0
896968646,0,0,1,0,0,0,0,0
897478645,0,0,1,0,0,0,0,0
897988644,0,0,1,0,0,0,0,0
898498646,0,0,1,0,0,0,0,0
899008724,0,0,1,0,0,0,0,0
899518919,0,0,1,0,0,0,0,0
900028913,0,0,1,0,0,0,0,0
900539079,0,0,1,0,0,0,0,0
901049116,0,0,1,0,0,0,0,0
901558869,0,0,1,0,0,0,0,0
902067645,0,0,1,0,0,0,0,0
902577644,0,0,1,0,0,0,0,0
903087660,0,0,1,0,0,0,0,0
903597643,0,0,1,0,0,0,0,0
904108030,0,0,1,0,0,0,0,0
904616645,0,0,1,0,0,0,0,0
905126644,0,0,1,0,0,0,0,0
905636645,0,0,1,0,0,0,0,0
906146645,0,0,1,0,0,0,0,0
906656644,0,0,1,0,0,0,0,0
907166645,0,0,1,0,0,0,0,0
907676645,0,0,1,0,0,0,0,0
908186666,0,0,1,0,0,0,0,0
908696908,0,0,1,0,0,0,0,0
909206792,0,0,1,0,0,0,0,0
909716717,0,0,1,0,0,0,0,0
910226675,0,0,1,0,0,0,0,0
910735659,0,0,1,0,0,0,0,0
911245763,0,0,1,0,0,0,0,0
911755878,0,0,1,0,0,0,0,0
912265646,0,0,1,0,0,0,0,0
912775667,0,0,1,0,0,0,0,0
913286170,0,0,1,0,0,0,0,0
913795767,0,0,1,0,0,0,0,0
914305753,0,0,1,0,0,0,0,0
914815645,0,0,1,0,0,0,0,0
915324647,0,0,1,0,0,0,0,0
915834644,0,0,1,0,0,0,0,0
916343644,0,0,1,0,0,0,0,0
916853644,0,0,1,0,0,0,0,0
916986324,0,0,1,0,0,0,0,0
917495645,0,0,1,0,0,0,0,0
918004846,0,0,1,0,0,0,0,0
918513652,0,0,1,0,0,0,0,0
919024824,0,0,1,0,0,0,0,0
919533645,0,0,1,0,0,0,0,0
920043643,0,0,1,0,0,0,0,0
920553644,0,0,1,0,0,0,0,0
921063644,0,0,1,0,0,0,0,0
921573644,0,0,1,0,0,0,0,0
922084025,0,0,1,0,0,0,0,0
922593855,0,0,1,0,0,0,0,0
923103952,0,0,1,0,0,0,0,0
923613667,0,0,1,0,0,0,0,0
924122646,0,0,1,0,0,0,0,0
924632660,0,0,1,0,0,0,0,0
925142778,0,0,1,0,0,0,0,0
925653528,0,0,1,0,0,0,0,0
926162666,0,0,1,0,0,0,0,0
926673125,0,0,1,0,0,0,0,0
927183264,0,0,1,0,0,0,0,0
927692761,0,0,1,0,0,0,0,0
927774002,0,0,1,0,0,0,0,0
928283647,0,0,1,0,0,0,0,0
928792727,0,0,1,0,0,0,0,0
928949893,0,0,1,0,0,0,0,0
929459645,0,0,1,0,0,0,0,0
929969683,0,0,1,0,0,0,0,0
930480644,0,0,1,0,0,0,0,0
930989644,0,0,1,0,0,0,0,0
931499658,0,0,1,0,0,0,0,0
932009645,0,0,1,0,0,0,0,0
932520762,0,0,1,0,0,0,0,0
933030646,0,0,1,0,0,0,0,0
933540739,0,0,1,0,0,0,0,0
934050866,0,0,1,0,0,0,0,0
934561435,0,0,1,0,0,0,0,0
935070646,0,0,1,0,0,0,0,0
935581264,0,0,1,0,0,0,0,0
936090821,0,0,1,0,0,0,0,0
936600781,0,0,1,0,0,0,0,0
937111645,0,0,1,0,0,0,0,0
937620645,0,0,1,0,0,0,0,0
938130644,0,0,1,0,0,0,0,0
938640645,0,0,1,0,0,0,0,0
939150690,0,0,1,0,0,0,0,0
939660645,0,0,1,0,0,0,0,0
940169962,0,0,1,0,0,0,0,0
940679947,0,0,1,0,0,0,0,0
941190343,0,0,1,0,0,0,0,0
941700657,0,0,1,0,0,0,0,0
942210644,0,0,1,0,0,0,0,0
942719645,0,0,1,0,0,0,0,0
943229662,0,0,1,0,0,0,0,0
943739644,0,0,1,0,0,0,0,0
944248967,0,0,1,0,0,0,0,0
944758950,0,0,1,0,0,0,0,0
945267644,0,0,1,0,0,0,0,0
945777662,0,0,1,0,0,0,0,0
946287644,0,0,1,0,0,0,0,0
946797662,0,0,1,0,0,0,0,0
947307644,0,0,1,0,0,0,0,0
947817646,0,0,1,0,0,0,0,0
948327644,0,0,1,0,0,0,0,0
948837941,0,0,1,0,0,0,0,0
949347906,0,0,1,0,0,0,0,0
949857791,0,0,1,0,0,0,0,0
950367975,0,0,1,0,0,0,0,0
950877658,0,0,1,0,0,0,0,0
951387645,0,0,1,0,0,0,0,0
951896720,0,0,1,0,0,0,0,0
952407354,0,0,1,0,0,0,0,0
952917205,0,0,1,0,0,0,0,0
953427200,0,0,1,0,0,0,0,0
953937174,0,0,1,0,0,0,0,0
954446767,0,0,1,0,0,0,0,0
954956693,0,0,1,0,0,0,0,0
955466645,0,0,1,0,0,0,0,0
955976647,0,0,1,0,0,0,0,0
956486645,0,0,1,0,0,0,0,0
956996644,0,0,1,0,0,0,0,0
957505646,0,0,1,0,0,0,0,0
958016020,0,0,1,0,0,0,0,0
958525919,0,0,1,0,0,0,0,0
959036121,0,0,1,0,0,0,0,0
959546043,0,0,1,0,0,0,0,0
960055760,0,0,1,0,0,0,0,0
960564675,0,0,1,0,0,0,0,0
961075645,0,0,1,0,0,0,0,0
961585679,0,0,1,0,0,0,0,0
962094677,0,0,1,0,0,0,0,0
962604909,0,0,1,0,0,0,0,0
963114658,0,0,1,0,0,0,0,0
963624743,0,0,1,0,0,0,0,0
964133644,0,0,1,0,0,0,0,0
964643644,0,0,1,0,0,0,0,0
965153645,0,0,1,0,0,0,0,0
965663645,0,0,1,0,0,0,0,0
966173645,0,0,1,0,0,0,0,0
966683665,0,0,1,0,0,0,0,0
967193905,0,0,1,0,0,0,0,0
967704018,0,0,1,0,0,0,0,0
968214845,0,0,1,0,0,0,0,0
968723659,0,0,1,0,0,0,0,0
969232645,0,0,1,0,0,0,0,0
969741645,0,0,1,0,0,0,0,0
970251645,0,0,1,0,0,0,0,0
970761644,0,0,1,0,0,0,0,0
971271645,0,0,1,0,0,0,0,0
971781645,0,0,1,0,0,0,0,0
972291645,0,0,1,0,0,0,0,0
972802738,0,0,1,0,0,0,0,0
973312644,0,0,1,0,0,0,0,0
973822665,0,0,1,0,0,0,0,0
974332645,0,0,1,0,0,0,0,0
974842644,0,0,1,0,0,0,0,0
975352679,0,0,1,0,0,0,0,0
975862644,0,0,1,0,0,0,0,0
976372664,0,0,1,0,0,0,0,0
976882644,0,0,1,0,0,0,0,0
977392657,0,0,1,0,0,0,0,0
977902664,0,0,1,0,0,0,0,0
978412645,0,0,1,0,0,0,0,0
978922645,0,0,1,0,0,0,0,0
979431660,0,0,1,0,0,0,0,0
979941645,0,0,1,0,0,0,0,0
980450668,0,0,1,0,0,0,0,0
980960891,0,0,1,0,0,0,0,0
981470862,0,0,1,0,0,0,0,0
981979660,0,0,1,0,0,0,0,0
982489645,0,0,1,0,0,0,0,0
982999675,0,0,1,0,0,0,0,0
983509645,0,0,1,0,0,0,0,0
984019657,0,0,1,0,0,0,0,0
984529645,0,0,1,0,0,0,0,0
985039667,0,0,1,0,0,0,0,0
985549923,0,0,1,0,0,0,0,0
986059797,0,0,1,0,0,0,0,0
986569651,0,0,1,0,0,0,0,0
987079645,0,0,1,0,0,0,0,0
987589645,0,0,1,0,0,0,0,0
988099644,0,0,1,0,0,0,0,0
988608859,0,0,1,0,0,0,0,0
989118645,0,0,1,0,0,0,0,0
989628667,0,0,1,0,0,0,0,0
990139448,0,0,1,0,0,0,0,0
990648790,0,0,1,0,0,0,0,0
991158652,0,0,1,0,0,0,0,0
991667645,0,0,1,0,0,0,0,0
992176659,0,0,1,0,0,0,0,0
992686645,0,0,1,0,0,0,0,0
993196644,0,0,1,0,0,0,0,0
993706645,0,0,1,0,0,0,0,0
994216644,0,0,1,0,0,0,0,0
994726645,0,0,1,0,0,0,0,0
995236665,0,0,1,0,0,0,0,0
995746645,0,0,1,0,0,0,0,0
996256657,0,0,1,0,0,0,0,0
996766645,0,0,1,0,0,0,0,0
997276645,0,0,1,0,0,0,0,0
997786644,0,0,1,0,0,0,0,0
998296646,0,0,1,0,0,0,0,0
998806666,0,0,1,0,0,0,0,0
999317216,0,0,1,0,0,0,0,0
999826869,0,0,1,0,0,0,0,0
1000336663,0,0,1,0,0,0,0,0
1000845644,0,0,1,0,0,0,0,0
1001355650,0,0,1,0,0,0,0,0
1001865644,0,0,1,0,0,0,0,0
1002375666,0,0,1,0,0,0,0,0
1002885644,0,0,1,0,0,0,0,0
1003395664,0,0,1,0,0,0,0,0
1003905943,0,0,1,0,0,0,0,0
1004415832,0,0,1,0,0,0,0,0
1004926045,0,0,1,0,0,0,0,0
1005436645,0,0,1,0,0,0,0,0
1005947660,0,0,1,0,0,0,0,0
1006456645,0,0,1,0,0,0,0,0
1006966644,0,0,1,0,0,0,0,0
1007476644,0,0,1,0,0,0,0,0
1007986645,0,0,1,0,0,0,0,0
1008495645,0,0,1,0,0,0,0,0
1009004876,0,0,1,0,0,0,0,0
1009514782,0,0,1,0,0,0,0,0
1010024645,0,0,1,0,0,0,0,0
1010534849,0,0,1,0,0,0,0,0
1011043657,0,0,1,0,0,0,0,0
1011553644,0,0,1,0,0,0,0,0
1012063659,0,0,1,0,0,0,0,0
1012574527,0,0,1,0,0,0,0,0
1013084106,0,0,1,0,0,0,0,0
1013594144,0,0,1,0,0,0,0,0
1014104213,0,0,1,0,0,0,0,0
1014613708,0,0,1,0,0,0,0,0
1015123652,0,0,1,0,0,0,0,0
1015633645,0,0,1,0,0,0,0,0
1016142644,0,0,1,0,0,0,0,0
1016652647,0,0,1,0,0,0,0,0
1017162645,0,0,1,0,0,0,0,0
1017672920,0,0,1,0,0,0,0,0
1018182891,0,0,1,0,0,0,0,0
1018692714,0,0,1,0,0,0,0,0
1019203109,0,0,1,0,0,0,0,0
1019712844,0,0,1,0,0,0,0,0
1020221645,0,0,1,0,0,0,0,0
1020731644,0,0,1,0,0,0,0,0
1021241665,0,0,1,0,0,0,0,0
1021752645,0,0,1,0,0,0,0,0
1022261923,0,0,1,0,0,0,0,0
1022771890,0,0,1,0,0,0,0,0
1023281732,0,0,1,0,0,0,0,0
1023791783,0,0,1,0,0,0,0,0
1024300647,0,0,1,0,0,0,0,0
1024810644,0,0,1,0,0,0,0,0
1025320644,0,0,1,0,0,0,0,0
1025831749,0,0,1,0,0,0,0,0
1026340645,0,0,1,0,0,0,0,0
1026851028,0,0,1,0,0,0,0,0
1027360857,0,0,1,0,0,0,0,0
1027870827,0,0,1,0,0,0,0,0
1028380645,0,0,1,0,0,0,0,0
1028890645,0,0,1,0,0,0,0,0
1029400666,0,0,1,0,0,0,0,0
1029910645,0,0,1,0,0,0,0,0
1030420665,0,0,1,0,0,0,0,0
1030930646,0,0,1,0,0,0,0,0
1031439648,0,0,1,0,0,0,0,0
1031950039,0,0,1,0,0,0,0,0
1032459664,0,0,1,0,0,0,0,0
1032518664,0,0,1,0,0,0,0,0
1033028646,0,0,1,0,0,0,0,0
1033538656,0,0,1,0,0,0,0,0
1033707677,0,0,1,0,0,0,0,0
1034217644,0,0,1,0,0,0,0,0
1034727670,0,0,1,0,0,0,0,0
1035238643,0,0,1,0,0,0,0,0
1035748645,0,0,1,0,0,0,0,0
1036258671,0,0,1,0,0,0,0,0
1036768866,0,0,1,0,0,0,0,0
1037278772,0,0,1,0,0,0,0,0
1037788707,0,0,1,0,0,0,0,0
1038297797,0,0,1,0,0,0,0,0
1038807794,0,0,1,0,0,0,0,0
1039319099,0,0,1,0,0,0,0,0
1039828645,0,0,1,0,0,0,0,0
1040337645,0,0,1,0,0,0,0,0
1040847666,0,0,1,0,0,0,0,0
1041357895,0,0,1,0,0,0,0,0
1041867836,0,0,1,0,0,0,0,0
1042377704,0,0,1,0,0,0,0,0
1042887650,0,0,1,0,0,0,0,0
1043397645,0,0,1,0,0,0,0,0
1043908833,0,0,1,0,0,0,0,0
1044418645,0,0,1,0,0,0,0,0
1044927644,0,0,1,0,0,0,0,0
1045436656,0,0,1,0,0,0,0,0
1045947316,0,0,1,0,0,0,0,0
1046457135,0,0,1,0,0,0,0,0
1046966947,0,0,1,0,0,0,0,0
1047475646,0,0,1,0,0,0,0,0
1047985645,0,0,1,0,0,0,0,0
1048495664,0,0,1,0,0,0,0,0
1049005665,0,0,1,0,0,0,0,0
1049515645,0,0,1,0,0,0,0,0
1050025644,0,0,1,0,0,0,0,0
1050536033,0,0,1,0,0,0,0,0
1051044644,0,0,1,0,0,0,0,0
1051554715,0,0,1,0,0,0,0,0
1052064645,0,0,1,0,0,0,0,0
1052574644,0,0,1,0,0,0,0,0
1052590646,0,0,1,0,0,0,0,0
1053099644,0,0,1,0,0,0,0,0
1053609665,0,0,1,0,0,0,0,0
1053800667,0,0,1,0,0,0,0,0
1054309644,0,0,1,0,0,0,0,0
1054819645,0,0,1,0,0,0,0,0
1055329733,0,0,1,0,0,0,0,0
1055839660,0,0,1,0,0,0,0,0
1056349644,0,0,1,0,0,0,0,0
1056858687,0,0,1,0,0,0,0,0
1057367647,0,0,1,0,0,0,0,0
1057877645,0,0,1,0,0,0,0,0
1058387645,0,0,1,0,0,0,0,0
1058897645,0,0,1,0,0,0,0,0
1059407645,0,0,1,0,0,0,0,0
1059917644,0,0,1,0,0,0,0,0
1060427666,0,0,1,0,0,0,0,0
1060937644,0,0,1,0,0,0,0,0
1061446646,0,0,1,0,0,0,0,0
1061955674,0,0,1,0,0,0,0,0
1062465706,0,0,1,0,0,0,0,0
1062975645,0,0,1,0,0,0,0,0
1063485644,0,0,1,0,0,0,0,0
1063995644,0,0,1,0,0,0,0,0
1064505664,0,0,1,0,0,0,0,0
1065014785,0,0,1,0,0,0,0,0
1065525216,0,0,1,0,0,0,0,0
1066034645,0,0,1,0,0,0,0,0
1066543646,0,0,1,0,0,0,0,0
1067052816,0,0,1,0,0,0,0,0
1067561664,0,0,1,0,0,0,0,0
1068071668,0,0,1,0,0,0,0,0
1068581647,0,0,1,0,0,0,0,0
1069091647,0,0,1,0,0,0,0,0
1069601679,0,0,1,0,0,0,0,0
1070111973,0,0,1,0,0,0,0,0
1070621890,0,0,1,0,0,0,0,0
1071130645,0,0,1,0,0,0,0,0
1071640645,0,0,1,0,0,0,0,0
1072150662,0,0,1,0,0,0,0,0
1072660644,0,0,1,0,0,0,0,0
1073170645,0,0,1,0,0,0,0,0
1073680644,0,0,1,0,0,0,0,0
1074190644,0,0,1,0,0,0,0,0
1074700668,0,0,1,0,0,0,0,0
1075210916,0,0,1,0,0,0,0,0
1075720848,0,0,1,0,0,0,0,0
1076230832,0,0,1,0,0,0,0,0
1076740653,0,0,1,0,0,0,0,0
1077250658,0,0,1,0,0,0,0,0
1077759657,0,0,1,0,0,0,0,0
1078269663,0,0,1,0,0,0,0,0
1078779644,0,0,1,0,0,0,0,0
1079289644,0,0,1,0,0,0,0,0
1079799663,0,0,1,0,0,0,0,0
1080309926,0,0,1,0,0,0,0,0
1080819800,0,0,1,0,0,0,0,0
1081330013,0,0,1,0,0,0,0,0
1081840644,0,0,1,0,0,0,0,0
1082350659,0,0,1,0,0,0,0,0
1082859645,0,0,1,0,0,0,0,0
1083368784,0,0,1,0,0,0,0,0
1083879411,0,0,1,0,0,0,0,0
1084388646,0,0,1,0,0,0,0,0
1084899271,0,0,1,0,0,0,0,0
1085408892,0,0,1,0,0,0,0,0
1085919886,0,0,1,0,0,0,0,0
1086429646,0,0,1,0,0,0,0,0
1086938707,0,0,1,0,0,0,0,0
1087447646,0,0,1,0,0,0,0,0
1087956663,0,0,1,0,0,0,0,0
1088466644,0,0,1,0,0,0,0,0
1088976645,0,0,1,0,0,0,0,0
1089486665,0,0,1,0,0,0,0,0
1089996644,0,0,1,0,0,0,0,0
1090506645,0,0,1,0,0,0,0,0
1091016645,0,0,1,0,0,0,0,0
1091526645,0,0,1,0,0,0,0,0
1092036644,0,0,1,0,0,0,0,0
1092546644,0,0,1,0,0,0,0,0
1093056665,0,0,1,0,0,0,0,0
1093565644,0,0,1,0,0,0,0,0
1094075644,0,0,1,0,0,0,0,0
1094585664,0,0,1,0,0,0,0,0
1095095646,0,0,1,0,0,0,0,0
1095605644,0,0,1,0,0,0,0,0
1096115645,0,0,1,0,0,0,0,0
1096625644,0,0,1,0,0,0,0,0
1097135664,0,0,1,0,0,0,0,0
1097645657,0,0,1,0,0,0,0,0
1098155645,0,0,1,0,0,0,0,0
1098665645,0,0,1,0,0,0,0,0
1099175645,0,0,1,0,0,0,0,0
1099685645,0,0,1,0,0,0,0,0
1100195687,0,0,1,0,0,0,0,0
1100704647,0,0,1,0,0,0,0,0
1101214644,0,0,1,0,0,0,0,0
1101724645,0,0,1,0,0,0,0,0
1102235931,0,0,1,0,0,0,0,0
1102744645,0,0,1,0,0,0,0,0
1103254644,0,0,1,0,0,0,0,0
1103764645,0,0,1,0,0,0,0,0
1104274645,0,0,1,0,0,0,0,0
1104784665,0,0,1,0,0,0,0,0
1105294645,0,0,1,0,0,0,0,0
1105804923,0,0,1,0,0,0,0,0
1106315228,0,0,1,0,0,0,0,0
1106824801,0,0,1,0,0,0,0,0
1107333644,0,0,1,0,0,0,0,0
1107843644,0,0,1,0,0,0,0,0
1108353658,0,0,1,0,0,0,0,0
1108863645,0,0,1,0,0,0,0,0
1109373645,0,0,1,0,0,0,0,0
1109883644,0,0,1,0,0,0,0,0
1110393666,0,0,1,0,0,0,0,0
1110903688,0,0,1,0,0,0,0,0
1111413913,0,0,1,0,0,0,0,0
1111924203,0,0,1,0,0,0,0,0
1112434644,0,0,1,0,0,0,0,0
1112944645,0,0,1,0,0,0,0,0
1113455763,0,0,1,0,0,0,0,0
1113964645,0,0,1,0,0,0,0,0
1114474645,0,0,1,0,0,0,0,0
1114984644,0,0,1,0,0,0,0,0
1115494644,0,0,1,0,0,0,0,0
1116004644,0,0,1,0,0,0,0,0
1116513646,0,0,1,0,0,0,0,0
1117023666,0,0,1,0,0,0,0,0
1117533644,0,0,1,0,0,0,0,0
1118043644,0,0,1,0,0,0,0,0
1118553664,0,0,1,0,0,0,0,0
1119063643,0,0,1,0,0,0,0,0
1119111881,0,0,1,0,0,0,0,0
1119621649,0,0,1,0,0,0,0,0
1120131648,0,0,1,0,0,0,0,0
1120641648,0,0,1,0,0,0,0,0
1121151648,0,0,1,0,0,0,0,0
1121661648,0,0,1,0,0,0,0,0
1122062054,0,0,1,0,0,0,0,0
1122571915,0,0,1,0,0,0,0,0
1123081873,0,0,1,0,0,0,0,0
1123591711,0,0,1,0,0,0,0,0
1124092589,0,0,1,0,0,0,0,0
1124602648,0,0,1,0,0,0,0,0
1125112647,0,0,1,0,0,0,0,0
1125622649,0,0,1,0,0,0,0,0
1126132648,0,0,1,0,0,0,0,0
1126641867,0,0,1,0,0,0,0,0
1127150691,0,0,1,0,0,0,0,0
1127661139,0,0,1,0,0,0,0,0
1128170911,0,0,1,0,0,0,0,0
1128681659,0,0,1,0,0,0,0,0
1129191644,0,0,1,0,0,0,0,0
1129426915,0,0,1,0,0,0,0,0
1129936666,0,0,1,0,0,0,0,0
1130445645,0,0,1,0,0,0,0,0
1130580660,0,0,1,0,0,0,0,0
1131090654,0,0,1,0,0,0,0,0
1131600649,0,0,1,0,0,0,0,0
1132110648,0,0,1,0,0,0,0,0
1132620649,0,0,1,0,0,0,0,0
1133130648,0,0,1,0,0,0,0,0
1133639946,0,0,1,0,0,0,0,0
1134149889,0,0,1,0,0,0,0,0
1134658652,0,0,1,0,0,0,0,0
1135168649,0,0,1,0,0,0,0,0
1135678685,0,0,1,0,0,0,0,0
1136188647,0,0,1,0,0,0,0,0
1136698649,0,0,1,0,0,0,0,0
1137208650,0,0,1,0,0,0,0,0
1137719647,0,0,1,0,0,0,0,0
1138229647,0,0,1,0,0,0,0,0
1138739648,0,0,1,0,0,0,0,0
1139249649,0,0,1,0,0,0,0,0
1139759648,0,0,1,0,0,0,0,0
1140269649,0,0,1,0,0,0,0,0
1140780648,0,0,1,0,0,0,0,0
1141290652,0,0,1,0,0,0,0,0
1141800647,0,0,1,0,0,0,0,0
1142310671,0,0,1,0,0,0,0,0
1142820664,0,0,1,0,0,0,0,0
1143330649,0,0,1,0,0,0,0,0
1143840648,0,0,1,0,0,0,0,0
1144229646,0,0,1,0,0,0,0,0
1144739644,0,0,1,0,0,0,0,0
1145249644,0,0,1,0,0,0,0,0
1145759647,0,0,1,0,0,0,0,0
1146269643,0,0,1,0,0,0,0,0
1146779645,0,0,1,0,0,0,0,0
1147288713,0,0,1,0,0,0,0,0
1147798660,0,0,1,0,0,0,0,0
1148309018,0,0,1,0,0,0,0,0
1148818728,0,0,1,0,0,0,0,0
1149129645,0,0,1,0,0,0,0,0
1149639648,0,0,1,0,0,0,0,0
1150149651,0,0,1,0,0,0,0,0
1150659649,0,0,1,0,0,0,0,0
1151169649,0,0,1,0,0,0,0,0
1151678694,0,0,1,0,0,0,0,0
1152187649,0,0,1,0,0,0,0,0
1152697648,0,0,1,0,0,0,0,0
1153208651,0,0,1,0,0,0,0,0
1153717649,0,0,1,0,0,0,0,0
1154226817,0,0,1,0,0,0,0,0
1154735648,0,0,1,0,0,0,0,0
1155245648,0,0,1,0,0,0,0,0
1155755649,0,0,1,0,0,0,0,0
1156265698,0,0,1,0,0,0,0,0
1156775649,0,0,1,0,0,0,0,0
1157285694,0,0,1,0,0,0,0,0
1157796648,0,0,1,0,0,0,0,0
1158305917,0,0,1,0,0,0,0,0
1158815934,0,0,1,0,0,0,0,0
1159324648,0,0,1,0,0,0,0,0
1159834667,0,0,1,0,0,0,0,0
1160344648,0,0,1,0,0,0,0,0
1160854669,0,0,1,0,0,0,0,0
1161364647,0,0,1,0,0,0,0,0
1161874666,0,0,1,0,0,0,0,0
1162384649,0,0,1,0,0,0,0,0
1162894650,0,0,1,0,0,0,0,0
1163404648,0,0,1,0,0,0,0,0
1163914672,0,0,1,0,0,0,0,0
1164425027,0,0,1,0,0,0,0,0
1164933647,0,0,1,0,0,0,0,0
1165443649,0,0,1,0,0,0,0,0
1165953670,0,0,1,0,0,0,0,0
1166463649,0,0,1,0,0,0,0,0
1166974703,0,0,1,0,0,0,0,0
1167483649,0,0,1,0,0,0,0,0
1167993647,0,0,1,0,0,0,0,0
1168503648,0,0,1,0,0,0,0,0
1168892667,0,0,1,0,0,0,0,0
1169105645,0,0,1,0,0,0,0,0
1169614649,0,0,1,0,0,0,0,0
1170123649,0,0,1,0,0,0,0,0
1170281663,0,0,1,0,0,0,0,0
1170791664,0,0,1,0,0,0,0,0
1171104568,0,0,1,0,0,0,0,0
1171311106,0,0,1,0,0,0,0,0
1171820648,0,0,1,0,0,0,0,0
1172330649,0,0,1,0,0,0,0,0
1172839668,0,0,1,0,0,0,0,0
1173294644,0,0,1,0,0,0,0,0
1173805801,0,0,1,0,0,0,0,0
1174314664,0,0,1,0,0,0,0,0
1174824644,0,0,1,0,0,0,0,0
1175334645,0,0,1,0,0,0,0,0
1175844644,0,0,1,0,0,0,0,0
1176353646,0,0,1,0,0,0,0,0
1176862667,0,0,1,0,0,0,0,0
1177372969,0,0,1,0,0,0,0,0
1177883644,0,0,1,0,0,0,0,0
1178392769,0,0,1,0,0,0,0,0
1178857722,0,0,1,0,0,0,0,0
1179366648,0,0,1,0,0,0,0,0
1179876650,0,0,1,0,0,0,0,0
1180385651,0,0,1,0,0,0,0,0
1180894668,0,0,1,0,0,0,0,0
1181404670,0,0,1,0,0,0,0,0
1181914649,0,0,1,0,0,0,0,0
1182423648,0,0,1,0,0,0,0,0
1182932649,0,0,1,0,0,0,0,0
1183442648,0,0,1,0,0,0,0,0
1183952649,0,0,1,0,0,0,0,0
1184462650,0,0,1,0,0,0,0,0
1184972691,0,0,1,0,0,0,0,0
1185482648,0,0,1,0,0,0,0,0
1185991920,0,0,1,0,0,0,0,0
1186501648,0,0,1,0,0,0,0,0
1187011670,0,0,1,0,0,0,0,0
1187521698,0,0,1,0,0,0,0,0
1188031649,0,0,1,0,0,0,0,0
1188541649,0,0,1,0,0,0,0,0
1189051649,0,0,1,0,0,0,0,0
1189561649,0,0,1,0,0,0,0,0
1190071673,0,0,1,0,0,0,0,0
1190581651,0,0,1,0,0,0,0,0
1191081872,0,0,1,0,0,0,0,0
1191591650,0,0,1,0,0,0,0,0
1192100753,0,0,1,0,0,0,0,0
1192610762,0,0,1,0,0,0,0,0
1193120649,0,0,1,0,0,0,0,0
1193630648,0,0,1,0,0,0,0,0
1194139663,0,0,1,0,0,0,0,0
1194649649,0,0,1,0,0,0,0,0
1195159651,0,0,1,0,0,0,0,0
1195670364,0,0,1,0,0,0,0,0
1196180228,0,0,1,0,0,0,0,0
1196568802,0,0,1,0,0,0,0,0
1197078657,0,0,1,0,0,0,0,0
1197587660,0,0,1,0,0,0,0,0
1198097650,0,0,1,0,0,0,0,0
1198607649,0,0,1,0,0,0,0,0
1199117649,0,0,1,0,0,0,0,0
1199627648,0,0,1,0,0,0,0,0
1199928646,0,0,1,0,0,0,0,0
1200380625,0,0,1,0,0,0,0,0
1200889647,0,0,1,0,0,0,0,0
1201399645,0,0,1,0,0,0,0,0
1201909645,0,0,1,0,0,0,0,0
1202419647,0,0,1,0,0,0,0,0
1202929073,0,0,1,0,0,0,0,0
1203439141,0,0,1,0,0,0,0,0
1203949273,0,0,1,0,0,0,0,0
1204458901,0,0,1,0,0,0,0,0
1204968864,0,0,1,0,0,0,0,0
1205478816,0,0,1,0,0,0,0,0
1205988710,0,0,1,0,0,0,0,0
1206488910,0,0,1,0,0,0,0,0
1206998645,0,0,1,0,0,0,0,0
1207507645,0,0,1,0,0,0,0,0
1208016644,0,0,1,0,0,0,0,0
1208526644,0,0,1,0,0,0,0,0
1209036644,0,0,1,0,0,0,0,0
1209546644,0,0,1,0,0,0,0,0
1210056678,0,0,1,0,0,0,0,0
1210566666,0,0,1,0,0,0,0,0
1211076645,0,0,1,0,0,0,0,0
1211586719,0,0,1,0,0,0,0,0
1212095656,0,0,1,0,0,0,0,0
1212605644,0,0,1,0,0,0,0,0
1213115648,0,0,1,0,0,0,0,0
1213625646,0,0,1,0,0,0,0,0
1214135645,0,0,1,0,0,0,0,0
1214645646,0,0,1,0,0,0,0,0
1215155647,0,0,1,0,0,0,0,0
1215665645,0,0,1,0,0,0,0,0
1216175665,0,0,1,0,0,0,0,0
1216685659,0,0,1,0,0,0,0,0
1217195695,0,0,1,0,0,0,0,0
1217704645,0,0,1,0,0,0,0,0
1218214645,0,0,1,0,0,0,0,0
1218724645,0,0,1,0,0,0,0,0
1219234647,0,0,1,0,0,0,0,0
1219744644,0,0,1,0,0,0,0,0
1220254646,0,0,1,0,0,0,0,0
1220764644,0,0,1,0,0,0,0,0
1221274647,0,0,1,0,0,0,0,0
