timestamp,flag_armed,flag_multicopter_position_control_enabled,flag_control_manual_enabled,flag_control_auto_enabled,flag_control_offboard_enabled,flag_control_rates_enabled,flag_control_attitude_enabled,flag_control_acceleration_enabled,flag_control_velocity_enabled,flag_control_position_enabled,flag_control_altitude_enabled,flag_control_climb_rate_enabled,flag_control_termination_enabled
764754662,0,0,0,1,0,1,1,0,1,1,1,1,0
765264640,0,0,0,1,0,1,1,0,1,1,1,1,0
765774640,0,0,0,1,0,1,1,0,1,1,1,1,0
766284640,0,0,0,1,0,1,1,0,1,1,1,1,0
766794640,0,0,0,1,0,1,1,0,1,1,1,1,0
767304641,0,0,0,1,0,1,1,0,1,1,1,1,0
767814640,0,0,0,1,0,1,1,0,1,1,1,1,0
768324640,0,0,0,1,0,1,1,0,1,1,1,1,0
768834640,0,0,0,1,0,1,1,0,1,1,1,1,0
769344659,0,0,0,1,0,1,1,0,1,1,1,1,0
769854660,0,0,0,1,0,1,1,0,1,1,1,1,0
770364654,0,0,0,1,0,1,1,0,1,1,1,1,0
770874641,0,0,0,1,0,1,1,0,1,1,1,1,0
771385640,0,0,0,1,0,1,1,0,1,1,1,1,0
771895641,0,0,0,1,0,1,1,0,1,1,1,1,0
772405640,0,0,0,1,0,1,1,0,1,1,1,1,0
772914654,0,0,0,1,0,1,1,0,1,1,1,1,0
773424917,0,0,0,1,0,1,1,0,1,1,1,1,0
773935382,0,0,0,1,0,1,1,0,1,1,1,1,0
774445178,0,0,0,1,0,1,1,0,1,1,1,1,0
774954940,0,0,0,1,0,1,1,0,1,1,1,1,0
775464641,0,0,0,1,0,1,1,0,1,1,1,1,0
775974642,0,0,0,1,0,1,1,0,1,1,1,1,0
776474648,0,0,0,1,0,1,1,0,1,1,1,1,0
776983641,0,0,0,1,0,1,1,0,1,1,1,1,0
777493640,0,0,0,1,0,1,1,0,1,1,1,1,0
778002660,0,0,0,1,0,1,1,0,1,1,1,1,0
778512661,0,0,0,1,0,1,1,0,1,1,1,1,0
779023979,0,0,0,1,0,1,1,0,1,1,1,1,0
779534100,0,0,0,1,0,1,1,0,1,1,1,1,0
780042640,0,0,0,1,0,1,1,0,1,1,1,1,0
780552640,0,0,0,1,0,1,1,0,1,1,1,1,0
781062688,0,0,0,1,0,1,1,0,1,1,1,1,0
781572640,0,0,0,1,0,1,1,0,1,1,1,1,0
782082640,0,0,0,1,0,1,1,0,1,1,1,1,0
782592641,0,0,0,1,0,1,1,0,1,1,1,1,0
783102667,0,0,0,1,0,1,1,0,1,1,1,1,0
783612974,0,0,0,1,0,1,1,0,1,1,1,1,0
784123200,0,0,0,1,0,1,1,0,1,1,1,1,0
784633640,0,0,0,1,0,1,1,0,1,1,1,1,0
785133855,0,0,0,1,0,1,1,0,1,1,1,1,0
785643640,0,0,0,1,0,1,1,0,1,1,1,1,0
786153639,0,0,0,1,0,1,1,0,1,1,1,1,0
786663639,0,0,0,1,0,1,1,0,1,1,1,1,0
787173653,0,0,0,1,0,1,1,0,1,1,1,1,0
787682655,0,0,0,1,0,1,1,0,1,1,1,1,0
788192660,0,0,0,1,0,1,1,0,1,1,1,1,0
788702640,0,0,0,1,0,1,1,0,1,1,1,1,0
789212639,0,0,0,1,0,1,1,0,1,1,1,1,0
789722659,0,0,0,1,0,1,1,0,1,1,1,1,0
790232640,0,0,0,1,0,1,1,0,1,1,1,1,0
790742640,0,0,0,1,0,1,1,0,1,1,1,1,0
791252641,0,0,0,1,0,1,1,0,1,1,1,1,0
791762640,0,0,0,1,0,1,1,0,1,1,1,1,0
792262659,0,0,0,1,0,1,1,0,1,1,1,1,0
792772640,0,0,0,1,0,1,1,0,1,1,1,1,0
793281878,0,0,0,1,0,1,1,0,1,1,1,1,0
793791653,0,0,0,1,0,1,1,0,1,1,1,1,0
794301641,0,0,0,1,0,1,1,0,1,1,1,1,0
794811640,0,0,0,1,0,1,1,0,1,1,1,1,0
795321641,0,0,0,1,0,1,1,0,1,1,1,1,0
795831640,0,0,0,1,0,1,1,0,1,1,1,1,0
796341640,0,0,0,1,0,1,1,0,1,1,1,1,0
796851640,0,0,0,1,0,1,1,0,1,1,1,1,0
797361640,0,0,0,1,0,1,1,0,1,1,1,1,0
797871641,0,0,0,1,0,1,1,0,1,1,1,1,0
798381640,0,0,0,1,0,1,1,0,1,1,1,1,0
798891640,0,0,0,1,0,1,1,0,1,1,1,1,0
799400851,0,0,0,1,0,1,1,0,1,1,1,1,0
799910640,0,0,0,1,0,1,1,0,1,1,1,1,0
800420656,0,0,0,1,0,1,1,0,1,1,1,1,0
800930659,0,0,0,1,0,1,1,0,1,1,1,1,0
801440640,0,0,0,1,0,1,1,0,1,1,1,1,0
801950640,0,0,0,1,0,1,1,0,1,1,1,1,0
802460640,0,0,0,1,0,1,1,0,1,1,1,1,0
802970641,0,0,0,1,0,1,1,0,1,1,1,1,0
803481736,0,0,0,1,0,1,1,0,1,1,1,1,0
803990639,0,0,0,1,0,1,1,0,1,1,1,1,0
804500640,0,0,0,1,0,1,1,0,1,1,1,1,0
805010640,0,0,0,1,0,1,1,0,1,1,1,1,0
805510665,0,0,0,1,0,1,1,0,1,1,1,1,0
806019882,0,0,0,1,0,1,1,0,1,1,1,1,0
806529661,0,0,0,1,0,1,1,0,1,1,1,1,0
807039660,0,0,0,1,0,1,1,0,1,1,1,1,0
807549640,0,0,0,1,0,1,1,0,1,1,1,1,0
808059640,0,0,0,1,0,1,1,0,1,1,1,1,0
808569640,0,0,0,1,0,1,1,0,1,1,1,1,0
809079640,0,0,0,1,0,1,1,0,1,1,1,1,0
809589640,0,0,0,1,0,1,1,0,1,1,1,1,0
810099641,0,0,0,1,0,1,1,0,1,1,1,1,0
810609639,0,0,0,1,0,1,1,0,1,1,1,1,0
811119642,0,0,0,1,0,1,1,0,1,1,1,1,0
811629640,0,0,0,1,0,1,1,0,1,1,1,1,0
812139703,0,0,0,1,0,1,1,0,1,1,1,1,0
812648847,0,0,0,1,0,1,1,0,1,1,1,1,0
813157640,0,0,0,1,0,1,1,0,1,1,1,1,0
813666642,0,0,0,1,0,1,1,0,1,1,1,1,0
814177470,0,0,0,1,0,1,1,0,1,1,1,1,0
814687133,0,0,0,1,0,1,1,0,1,1,1,1,0
815197161,0,0,0,1,0,1,1,0,1,1,1,1,0
815706794,0,0,0,1,0,1,1,0,1,1,1,1,0
816216668,0,0,0,1,0,1,1,0,1,1,1,1,0
816726640,0,0,0,1,0,1,1,0,1,1,1,1,0
817235641,0,0,0,1,0,1,1,0,1,1,1,1,0
817745640,0,0,0,1,0,1,1,0,1,1,1,1,0
818255640,0,0,0,1,0,1,1,0,1,1,1,1,0
818765640,0,0,0,1,0,1,1,0,1,1,1,1,0
819274652,0,0,0,1,0,1,1,0,1,1,1,1,0
819784640,0,0,0,1,0,1,1,0,1,1,1,1,0
820294640,0,0,0,1,0,1,1,0,1,1,1,1,0
820804644,0,0,0,1,0,1,1,0,1,1,1,1,0
821314643,0,0,0,1,0,1,1,0,1,1,1,1,0
821824640,0,0,0,1,0,1,1,0,1,1,1,1,0
822334640,0,0,0,1,0,1,1,0,1,1,1,1,0
822844639,0,0,0,1,0,1,1,0,1,1,1,1,0
823354641,0,0,0,1,0,1,1,0,1,1,1,1,0
823864640,0,0,0,1,0,1,1,0,1,1,1,1,0
824374659,0,0,0,1,0,1,1,0,1,1,1,1,0
824884875,0,0,0,1,0,1,1,0,1,1,1,1,0
825394842,0,0,0,1,0,1,1,0,1,1,1,1,0
825903641,0,0,0,1,0,1,1,0,1,1,1,1,0
826413641,0,0,0,1,0,1,1,0,1,1,1,1,0
826923640,0,0,0,1,0,1,1,0,1,1,1,1,0
827423656,0,0,0,1,0,1,1,0,1,1,1,1,0
827933640,0,0,0,1,0,1,1,0,1,1,1,1,0
828443640,0,0,0,1,0,1,1,0,1,1,1,1,0
828953662,0,0,0,1,0,1,1,0,1,1,1,1,0
829464022,0,0,0,1,0,1,1,0,1,1,1,1,0
829973895,0,0,0,1,0,1,1,0,1,1,1,1,0
830482862,0,0,0,1,0,1,1,0,1,1,1,1,0
830992641,0,0,0,1,0,1,1,0,1,1,1,1,0
831502641,0,0,0,1,0,1,1,0,1,1,1,1,0
832012641,0,0,0,1,0,1,1,0,1,1,1,1,0
832522640,0,0,0,1,0,1,1,0,1,1,1,1,0
833032640,0,0,0,1,0,1,1,0,1,1,1,1,0
833542662,0,0,0,1,0,1,1,0,1,1,1,1,0
834052659,0,0,0,1,0,1,1,0,1,1,1,1,0
834562927,0,0,0,1,0,1,1,0,1,1,1,1,0
835072821,0,0,0,1,0,1,1,0,1,1,1,1,0
835582771,0,0,0,1,0,1,1,0,1,1,1,1,0
836092640,0,0,0,1,0,1,1,0,1,1,1,1,0
836603639,0,0,0,1,0,1,1,0,1,1,1,1,0
837113641,0,0,0,1,0,1,1,0,1,1,1,1,0
837623640,0,0,0,1,0,1,1,0,1,1,1,1,0
838133646,0,0,0,1,0,1,1,0,1,1,1,1,0
838643640,0,0,0,1,0,1,1,0,1,1,1,1,0
839153641,0,0,0,1,0,1,1,0,1,1,1,1,0
839662640,0,0,0,1,0,1,1,0,1,1,1,1,0
840172653,0,0,0,1,0,1,1,0,1,1,1,1,0
840682832,0,0,0,1,0,1,1,0,1,1,1,1,0
841192734,0,0,0,1,0,1,1,0,1,1,1,1,0
841701640,0,0,0,1,0,1,1,0,1,1,1,1,0
842211641,0,0,0,1,0,1,1,0,1,1,1,1,0
842721640,0,0,0,1,0,1,1,0,1,1,1,1,0
843231701,0,0,0,1,0,1,1,0,1,1,1,1,0
843741136,0,0,0,1,0,1,1,0,1,1,1,1,0
844251217,0,0,0,1,0,1,1,0,1,1,1,1,0
844761111,0,0,0,1,0,1,1,0,1,1,1,1,0
845270781,0,0,0,1,0,1,1,0,1,1,1,1,0
845780640,0,0,0,1,0,1,1,0,1,1,1,1,0
846290640,0,0,0,1,0,1,1,0,1,1,1,1,0
846799640,0,0,0,1,0,1,1,0,1,1,1,1,0
847309640,0,0,0,1,0,1,1,0,1,1,1,1,0
847819640,0,0,0,1,0,1,1,0,1,1,1,1,0
848329642,0,0,0,1,0,1,1,0,1,1,1,1,0
848839983,0,0,0,1,0,1,1,0,1,1,1,1,0
849349852,0,0,0,1,0,1,1,0,1,1,1,1,0
849860133,0,0,0,1,0,1,1,0,1,1,1,1,0
850370457,0,0,0,1,0,1,1,0,1,1,1,1,0
850879796,0,0,0,1,0,1,1,0,1,1,1,1,0
851388640,0,0,0,1,0,1,1,0,1,1,1,1,0
851898640,0,0,0,1,0,1,1,0,1,1,1,1,0
852408641,0,0,0,1,0,1,1,0,1,1,1,1,0
852918640,0,0,0,1,0,1,1,0,1,1,1,1,0
853428659,0,0,0,1,0,1,1,0,1,1,1,1,0
853938884,0,0,0,1,0,1,1,0,1,1,1,1,0
854448769,0,0,0,1,0,1,1,0,1,1,1,1,0
854957640,0,0,0,1,0,1,1,0,1,1,1,1,0
855467640,0,0,0,1,0,1,1,0,1,1,1,1,0
855977640,0,0,0,1,0,1,1,0,1,1,1,1,0
856487640,0,0,0,1,0,1,1,0,1,1,1,1,0
856997639,0,0,0,1,0,1,1,0,1,1,1,1,0
857507640,0,0,0,1,0,1,1,0,1,1,1,1,0
858017661,0,0,0,1,0,1,1,0,1,1,1,1,0
858527898,0,0,0,1,0,1,1,0,1,1,1,1,0
859037840,0,0,0,1,0,1,1,0,1,1,1,1,0
859547709,0,0,0,1,0,1,1,0,1,1,1,1,0
860057640,0,0,0,1,0,1,1,0,1,1,1,1,0
860566769,0,0,0,1,0,1,1,0,1,1,1,1,0
861077454,0,0,0,1,0,1,1,0,1,1,1,1,0
861586640,0,0,0,1,0,1,1,0,1,1,1,1,0
862096639,0,0,0,1,0,1,1,0,1,1,1,1,0
862606639,0,0,0,1,0,1,1,0,1,1,1,1,0
863116999,0,0,0,1,0,1,1,0,1,1,1,1,0
863626808,0,0,0,1,0,1,1,0,1,1,1,1,0
864136755,0,0,0,1,0,1,1,0,1,1,1,1,0
864645639,0,0,0,1,0,1,1,0,1,1,1,1,0
865155676,0,0,0,1,0,1,1,0,1,1,1,1,0
865665673,0,0,0,1,0,1,1,0,1,1,1,1,0
866174660,0,0,0,1,0,1,1,0,1,1,1,1,0
866684640,0,0,0,1,0,1,1,0,1,1,1,1,0
866754795,0,0,0,1,0,1,1,0,1,1,1,1,0
866780914,0,0,0,1,0,1,1,0,1,1,1,1,0
867289639,0,0,0,1,0,1,1,0,1,1,1,1,0
867789663,0,0,0,1,0,1,1,0,1,1,1,1,0
868178805,0,0,0,1,0,1,1,0,1,1,1,1,0
868688688,0,0,0,1,0,1,1,0,1,1,1,1,0
869199034,0,0,0,1,0,1,1,0,1,1,1,1,0
869279769,0,0,0,1,0,1,1,0,1,1,1,1,0
869789642,0,0,0,1,0,1,1,0,1,1,1,1,0
870277733,0,0,0,1,0,1,1,0,1,1,1,1,0
870292770,0,0,0,1,0,1,1,0,1,1,1,1,0
870802642,0,0,0,1,0,1,1,0,1,1,1,1,0
870971747,0,0,0,1,0,1,1,0,1,1,1,1,0
871481640,0,0,0,1,0,1,1,0,1,1,1,1,0
871991653,0,0,0,1,0,1,1,0,1,1,1,1,0
872501640,0,0,0,1,0,1,1,0,1,1,1,1,0
873011640,0,0,0,1,0,1,1,0,1,1,1,1,0
873521640,0,0,0,1,0,1,1,0,1,1,1,1,0
874031653,0,0,0,1,0,1,1,0,1,1,1,1,0
874541703,0,0,0,1,0,1,1,0,1,1,1,1,0
875051640,0,0,0,1,0,1,1,0,1,1,1,1,0
875560665,0,0,0,1,0,1,1,0,1,1,1,1,0
876070639,0,0,0,1,0,1,1,0,1,1,1,1,0
876580639,0,0,0,1,0,1,1,0,1,1,1,1,0
877090640,0,0,0,1,0,1,1,0,1,1,1,1,0
877600639,0,0,0,1,0,1,1,0,1,1,1,1,0
878110660,0,0,0,1,0,1,1,0,1,1,1,1,0
878620638,0,0,0,1,0,1,1,0,1,1,1,1,0
879120655,0,0,0,1,0,1,1,0,1,1,1,1,0
879630640,0,0,0,1,0,1,1,0,1,1,1,1,0
880140640,0,0,0,1,0,1,1,0,1,1,1,1,0
880650641,0,0,0,1,0,1,1,0,1,1,1,1,0
881160665,0,0,0,1,0,1,1,0,1,1,1,1,0
881670656,0,0,0,1,0,1,1,0,1,1,1,1,0
882180641,0,0,0,1,0,1,1,0,1,1,1,1,0
882690640,0,0,0,1,0,1,1,0,1,1,1,1,0
883199640,0,0,0,1,0,1,1,0,1,1,1,1,0
883709654,0,0,0,1,0,1,1,0,1,1,1,1,0
884219640,0,0,0,1,0,1,1,0,1,1,1,1,0
884729641,0,0,0,1,0,1,1,0,1,1,1,1,0
885239661,0,0,0,1,0,1,1,0,1,1,1,1,0
885749643,0,0,0,1,0,1,1,0,1,1,1,1,0
886259640,0,0,0,1,0,1,1,0,1,1,1,1,0
886769640,0,0,0,1,0,1,1,0,1,1,1,1,0
887279640,0,0,0,1,0,1,1,0,1,1,1,1,0
887789661,0,0,0,1,0,1,1,0,1,1,1,1,0
888299640,0,0,0,1,0,1,1,0,1,1,1,1,0
888809639,0,0,0,1,0,1,1,0,1,1,1,1,0
889319640,0,0,0,1,0,1,1,0,1,1,1,1,0
889828640,0,0,0,1,0,1,1,0,1,1,1,1,0
890338640,0,0,0,1,0,1,1,0,1,1,1,1,0
890848640,0,0,0,1,0,1,1,0,1,1,1,1,0
891358641,0,0,0,1,0,1,1,0,1,1,1,1,0
891868640,0,0,0,1,0,1,1,0,1,1,1,1,0
892378640,0,0,0,1,0,1,1,0,1,1,1,1,0
892888639,0,0,0,1,0,1,1,0,1,1,1,1,0
893398640,0,0,0,1,0,1,1,0,1,1,1,1,0
893908652,0,0,0,1,0,1,1,0,1,1,1,1,0
894418640,0,0,0,1,0,1,1,0,1,1,1,1,0
894928675,0,0,0,1,0,1,1,0,1,1,1,1,0
895438641,0,0,0,1,0,1,1,0,1,1,1,1,0
895948639,0,0,0,1,0,1,1,0,1,1,1,1,0
896458640,0,0,0,1,0,1,1,0,1,1,1,1,0
896968641,0,0,0,1,0,1,1,0,1,1,1,1,0
897478640,0,0,0,1,0,1,1,0,1,1,1,1,0
897988640,0,0,0,1,0,1,1,0,1,1,1,1,0
898498642,0,0,0,1,0,1,1,0,1,1,1,1,0
899008719,0,0,0,1,0,1,1,0,1,1,1,1,0
899518914,0,0,0,1,0,1,1,0,1,1,1,1,0
900028908,0,0,0,1,0,1,1,0,1,1,1,1,0
900539075,0,0,0,1,0,1,1,0,1,1,1,1,0
901049111,0,0,0,1,0,1,1,0,1,1,1,1,0
901558864,0,0,0,1,0,1,1,0,1,1,1,1,0
902067640,0,0,0,1,0,1,1,0,1,1,1,1,0
902577640,0,0,0,1,0,1,1,0,1,1,1,1,0
903087655,0,0,0,1,0,1,1,0,1,1,1,1,0
903597639,0,0,0,1,0,1,1,0,1,1,1,1,0
904108025,0,0,0,1,0,1,1,0,1,1,1,1,0
904616640,0,0,0,1,0,1,1,0,1,1,1,1,0
905126639,0,0,0,1,0,1,1,0,1,1,1,1,0
905636640,0,0,0,1,0,1,1,0,1,1,1,1,0
906146640,0,0,0,1,0,1,1,0,1,1,1,1,0
906656639,0,0,0,1,0,1,1,0,1,1,1,1,0
907166640,0,0,0,1,0,1,1,0,1,1,1,1,0
907676640,0,0,0,1,0,1,1,0,1,1,1,1,0
908186640,0,0,0,1,0,1,1,0,1,1,1,1,0
908696902,0,0,0,1,0,1,1,0,1,1,1,1,0
909206787,0,0,0,1,0,1,1,0,1,1,1,1,0
909716712,0,0,0,1,0,1,1,0,1,1,1,1,0
910226670,0,0,0,1,0,1,1,0,1,1,1,1,0
910735654,0,0,0,1,0,1,1,0,1,1,1,1,0
911245758,0,0,0,1,0,1,1,0,1,1,1,1,0
911755874,0,0,0,1,0,1,1,0,1,1,1,1,0
912265641,0,0,0,1,0,1,1,0,1,1,1,1,0
912775662,0,0,0,1,0,1,1,0,1,1,1,1,0
913286166,0,0,0,1,0,1,1,0,1,1,1,1,0
913795762,0,0,0,1,0,1,1,0,1,1,1,1,0
914305748,0,0,0,1,0,1,1,0,1,1,1,1,0
914815640,0,0,0,1,0,1,1,0,1,1,1,1,0
915324642,0,0,0,1,0,1,1,0,1,1,1,1,0
915834640,0,0,0,1,0,1,1,0,1,1,1,1,0
916343639,0,0,0,1,0,1,1,0,1,1,1,1,0
916853640,0,0,0,1,0,1,1,0,1,1,1,1,0
916986320,0,0,0,1,0,1,1,0,1,1,1,1,0
917495640,0,0,0,1,0,1,1,0,1,1,1,1,0
918004841,0,0,0,1,0,1,1,0,1,1,1,1,0
918513647,0,0,0,1,0,1,1,0,1,1,1,1,0
919024820,0,0,0,1,0,1,1,0,1,1,1,1,0
919533641,0,0,0,1,0,1,1,0,1,1,1,1,0
920043639,0,0,0,1,0,1,1,0,1,1,1,1,0
920553639,0,0,0,1,0,1,1,0,1,1,1,1,0
921063640,0,0,0,1,0,1,1,0,1,1,1,1,0
921573640,0,0,0,1,0,1,1,0,1,1,1,1,0
922084020,0,0,0,1,0,1,1,0,1,1,1,1,0
922593849,0,0,0,1,0,1,1,0,1,1,1,1,0
923103948,0,0,0,1,0,1,1,0,1,1,1,1,0
923613662,0,0,0,1,0,1,1,0,1,1,1,1,0
924122641,0,0,0,1,0,1,1,0,1,1,1,1,0
924632655,0,0,0,1,0,1,1,0,1,1,1,1,0
925142773,0,0,0,1,0,1,1,0,1,1,1,1,0
925653420,0,0,0,1,0,1,1,0,1,1,1,1,0
926162662,0,0,0,1,0,1,1,0,1,1,1,1,0
926673120,0,0,0,1,0,1,1,0,1,1,1,1,0
927183259,0,0,0,1,0,1,1,0,1,1,1,1,0
927692757,0,0,0,1,0,1,1,0,1,1,1,1,0
927773997,0,0,0,1,0,1,1,0,1,1,1,1,0
928283643,0,0,0,1,0,1,1,0,1,1,1,1,0
928792722,0,0,0,1,0,1,1,0,1,1,1,1,0
928949888,0,0,0,1,0,1,1,0,1,1,1,1,0
929459640,0,0,0,1,0,1,1,0,1,1,1,1,0
929969679,0,0,0,1,0,1,1,0,1,1,1,1,0
930480640,0,0,0,1,0,1,1,0,1,1,1,1,0
930989640,0,0,0,1,0,1,1,0,1,1,1,1,0
931499654,0,0,0,1,0,1,1,0,1,1,1,1,0
932009641,0,0,0,1,0,1,1,0,1,1,1,1,0
932520757,0,0,0,1,0,1,1,0,1,1,1,1,0
933030641,0,0,0,1,0,1,1,0,1,1,1,1,0
933540735,0,0,0,1,0,1,1,0,1,1,1,1,0
934050861,0,0,0,1,0,1,1,0,1,1,1,1,0
934561431,0,0,0,1,0,1,1,0,1,1,1,1,0
935070642,0,0,0,1,0,1,1,0,1,1,1,1,0
935581260,0,0,0,1,0,1,1,0,1,1,1,1,0
936090816,0,0,0,1,0,1,1,0,1,1,1,1,0
936600776,0,0,0,1,0,1,1,0,1,1,1,1,0
937111640,0,0,0,1,0,1,1,0,1,1,1,1,0
937620640,0,0,0,1,0,1,1,0,1,1,1,1,0
938130639,0,0,0,1,0,1,1,0,1,1,1,1,0
938640640,0,0,0,1,0,1,1,0,1,1,1,1,0
939150685,0,0,0,1,0,1,1,0,1,1,1,1,0
939660640,0,0,0,1,0,1,1,0,1,1,1,1,0
940169956,0,0,0,1,0,1,1,0,1,1,1,1,0
940679942,0,0,0,1,0,1,1,0,1,1,1,1,0
941190339,0,0,0,1,0,1,1,0,1,1,1,1,0
941700652,0,0,0,1,0,1,1,0,1,1,1,1,0
942210640,0,0,0,1,0,1,1,0,1,1,1,1,0
942719640,0,0,0,1,0,1,1,0,1,1,1,1,0
943229657,0,0,0,1,0,1,1,0,1,1,1,1,0
943739640,0,0,0,1,0,1,1,0,1,1,1,1,0
944248660,0,0,0,1,0,1,1,0,1,1,1,1,0
944758946,0,0,0,1,0,1,1,0,1,1,1,1,0
945267640,0,0,0,1,0,1,1,0,1,1,1,1,0
945777657,0,0,0,1,0,1,1,0,1,1,1,1,0
946287640,0,0,0,1,0,1,1,0,1,1,1,1,0
946797644,0,0,0,1,0,1,1,0,1,1,1,1,0
947307640,0,0,0,1,0,1,1,0,1,1,1,1,0
947817641,0,0,0,1,0,1,1,0,1,1,1,1,0
948327640,0,0,0,1,0,1,1,0,1,1,1,1,0
948837642,0,0,0,1,0,1,1,0,1,1,1,1,0
949347900,0,0,0,1,0,1,1,0,1,1,1,1,0
949857787,0,0,0,1,0,1,1,0,1,1,1,1,0
950367970,0,0,0,1,0,1,1,0,1,1,1,1,0
950877654,0,0,0,1,0,1,1,0,1,1,1,1,0
951387640,0,0,0,1,0,1,1,0,1,1,1,1,0
951896715,0,0,0,1,0,1,1,0,1,1,1,1,0
952407350,0,0,0,1,0,1,1,0,1,1,1,1,0
952917201,0,0,0,1,0,1,1,0,1,1,1,1,0
953427195,0,0,0,1,0,1,1,0,1,1,1,1,0
953937169,0,0,0,1,0,1,1,0,1,1,1,1,0
954446762,0,0,0,1,0,1,1,0,1,1,1,1,0
954956688,0,0,0,1,0,1,1,0,1,1,1,1,0
955466640,0,0,0,1,0,1,1,0,1,1,1,1,0
955976642,0,0,0,1,0,1,1,0,1,1,1,1,0
956486640,0,0,0,1,0,1,1,0,1,1,1,1,0
956996640,0,0,0,1,0,1,1,0,1,1,1,1,0
957505641,0,0,0,1,0,1,1,0,1,1,1,1,0
958015940,0,0,0,1,0,1,1,0,1,1,1,1,0
958525914,0,0,0,1,0,1,1,0,1,1,1,1,0
959036117,0,0,0,1,0,1,1,0,1,1,1,1,0
959546039,0,0,0,1,0,1,1,0,1,1,1,1,0
960055756,0,0,0,1,0,1,1,0,1,1,1,1,0
960564671,0,0,0,1,0,1,1,0,1,1,1,1,0
961075640,0,0,0,1,0,1,1,0,1,1,1,1,0
961585675,0,0,0,1,0,1,1,0,1,1,1,1,0
962094673,0,0,0,1,0,1,1,0,1,1,1,1,0
962604904,0,0,0,1,0,1,1,0,1,1,1,1,0
963114654,0,0,0,1,0,1,1,0,1,1,1,1,0
963624738,0,0,0,1,0,1,1,0,1,1,1,1,0
964133639,0,0,0,1,0,1,1,0,1,1,1,1,0
964643640,0,0,0,1,0,1,1,0,1,1,1,1,0
965153640,0,0,0,1,0,1,1,0,1,1,1,1,0
965663640,0,0,0,1,0,1,1,0,1,1,1,1,0
966173641,0,0,0,1,0,1,1,0,1,1,1,1,0
966683660,0,0,0,1,0,1,1,0,1,1,1,1,0
967193900,0,0,0,1,0,1,1,0,1,1,1,1,0
967704014,0,0,0,1,0,1,1,0,1,1,1,1,0
968214840,0,0,0,1,0,1,1,0,1,1,1,1,0
968723654,0,0,0,1,0,1,1,0,1,1,1,1,0
969232640,0,0,0,1,0,1,1,0,1,1,1,1,0
969741640,0,0,0,1,0,1,1,0,1,1,1,1,0
970251640,0,0,0,1,0,1,1,0,1,1,1,1,0
970761640,0,0,0,1,0,1,1,0,1,1,1,1,0
971271641,0,0,0,1,0,1,1,0,1,1,1,1,0
971781641,0,0,0,1,0,1,1,0,1,1,1,1,0
972291640,0,0,0,1,0,1,1,0,1,1,1,1,0
972802733,0,0,0,1,0,1,1,0,1,1,1,1,0
973312640,0,0,0,1,0,1,1,0,1,1,1,1,0
973822660,0,0,0,1,0,1,1,0,1,1,1,1,0
974332640,0,0,0,1,0,1,1,0,1,1,1,1,0
974842639,0,0,0,1,0,1,1,0,1,1,1,1,0
975352675,0,0,0,1,0,1,1,0,1,1,1,1,0
975862640,0,0,0,1,0,1,1,0,1,1,1,1,0
976372659,0,0,0,1,0,1,1,0,1,1,1,1,0
976882640,0,0,0,1,0,1,1,0,1,1,1,1,0
977392653,0,0,0,1,0,1,1,0,1,1,1,1,0
977902659,0,0,0,1,0,1,1,0,1,1,1,1,0
978412640,0,0,0,1,0,1,1,0,1,1,1,1,0
978922640,0,0,0,1,0,1,1,0,1,1,1,1,0
979431655,0,0,0,1,0,1,1,0,1,1,1,1,0
979941640,0,0,0,1,0,1,1,0,1,1,1,1,0
980450663,0,0,0,1,0,1,1,0,1,1,1,1,0
980960886,0,0,0,1,0,1,1,0,1,1,1,1,0
981470858,0,0,0,1,0,1,1,0,1,1,1,1,0
981979655,0,0,0,1,0,1,1,0,1,1,1,1,0
982489640,0,0,0,1,0,1,1,0,1,1,1,1,0
982999657,0,0,0,1,0,1,1,0,1,1,1,1,0
983509640,0,0,0,1,0,1,1,0,1,1,1,1,0
984019653,0,0,0,1,0,1,1,0,1,1,1,1,0
984529640,0,0,0,1,0,1,1,0,1,1,1,1,0
985039663,0,0,0,1,0,1,1,0,1,1,1,1,0
985549918,0,0,0,1,0,1,1,0,1,1,1,1,0
986059792,0,0,0,1,0,1,1,0,1,1,1,1,0
986569646,0,0,0,1,0,1,1,0,1,1,1,1,0
987079640,0,0,0,1,0,1,1,0,1,1,1,1,0
987589640,0,0,0,1,0,1,1,0,1,1,1,1,0
988099637,0,0,0,1,0,1,1,0,1,1,1,1,0
988608855,0,0,0,1,0,1,1,0,1,1,1,1,0
989118640,0,0,0,1,0,1,1,0,1,1,1,1,0
989628662,0,0,0,1,0,1,1,0,1,1,1,1,0
990139444,0,0,0,1,0,1,1,0,1,1,1,1,0
990648785,0,0,0,1,0,1,1,0,1,1,1,1,0
991158647,0,0,0,1,0,1,1,0,1,1,1,1,0
991667640,0,0,0,1,0,1,1,0,1,1,1,1,0
992176655,0,0,0,1,0,1,1,0,1,1,1,1,0
992686640,0,0,0,1,0,1,1,0,1,1,1,1,0
993196640,0,0,0,1,0,1,1,0,1,1,1,1,0
993706640,0,0,0,1,0,1,1,0,1,1,1,1,0
994216640,0,0,0,1,0,1,1,0,1,1,1,1,0
994726640,0,0,0,1,0,1,1,0,1,1,1,1,0
995236639,0,0,0,1,0,1,1,0,1,1,1,1,0
995746641,0,0,0,1,0,1,1,0,1,1,1,1,0
