timestamp,indicated_airspeed_m_s,calibrated_airspeed_m_s,true_airspeed_m_s,calibrated_ground_minus_wind_m_s,true_ground_minus_wind_m_s,airspeed_sensor_measurement_valid,selected_airspeed_index
768130419,1.9981139,1.9981139,2.0227208,1.1187518,1.1733428,1,1
768330419,1.1898912,1.1898912,1.2045406,1.1132472,1.1675657,1,1
768530419,-1.48035,-1.48035,-1.4985706,1.10184,1.1555896,1,1
768730419,-1.48035,-1.48035,-1.4985836,1.0873725,1.1404256,1,1
768930434,0.7463005,0.7463005,0.7554814,1.0796036,1.1322515,1,1
769130419,-2.062218,-2.062218,-2.087587,1.0672998,1.1193478,1,1
769330419,1.189886,1.189886,1.2045354,1.0607685,1.1125085,1,1
769530419,1.9981108,1.9981108,2.0227005,1.0608233,1.1125605,1,1
769730420,0.7463005,0.7463005,0.7554799,1.0701036,1.122274,1,1
769930419,-1.9332405,-1.9332405,-1.9570333,1.0660836,1.1180601,1,1
770130419,-1.9332373,-1.9332373,-1.9570282,1.0634863,1.1153352,1,1
770330419,-0.36075184,-0.36075184,-0.36518914,1.0542028,1.1055925,1,1
770530426,1.3896636,1.3896636,1.4067562,1.044939,1.095865,1,1
770730419,-0.36075184,-0.36075184,-0.3651884,1.0356619,1.0861282,1,1
770930419,-2.062218,-2.062218,-2.0875862,1.033447,1.083809,1,1
771130420,1.9981139,1.9981139,2.0226936,1.0393856,1.0900369,1,1
771330419,-1.48035,-1.48035,-1.4985781,1.0411874,1.0919393,1,1
771530419,-1.48035,-1.48035,-1.4985743,1.0424254,1.0932262,1,1
771730419,3.498235,3.498235,3.5412438,1.0337406,1.0841006,1,1
771930419,-1.0773991,-1.0773991,-1.0906546,1.0284094,1.0785104,1,1
772130417,2.84869,2.84869,2.883733,1.0209658,1.0707024,1,1
772330431,-1.0773991,-1.0773991,-1.0906582,1.0155776,1.0650456,1,1
772530419,1.389659,1.389659,1.4067398,1.0059912,1.0549878,1,1
772730419,2.563021,2.563021,2.5945568,0.9893505,1.037533,1,1
772930425,3.498235,3.498235,3.541303,0.9773266,1.0249307,1,1
773130419,1.9981139,1.9981139,2.022699,0.9715931,1.0189142,1,1
773330419,-1.0773991,-1.0773991,-1.0906582,0.9708121,1.0180833,1,1
773530419,1.1898912,1.1898912,1.2045207,0.97076,1.0180277,1,1
773730446,-2.5127747,-2.5127747,-2.5436687,0.9646972,1.0116589,1,1
773930419,2.4604375,2.4604375,2.490688,0.96267027,1.0095279,1,1
774130419,3.024185,3.024185,3.061396,0.963863,1.0107884,1,1
774330420,-1.6966268,-1.6966268,-1.7177888,0.9721598,1.0194879,1,1
774530420,1.3896636,1.3896636,1.4068482,0.9803128,1.0280244,1,1
774730419,-1.9332405,-1.9332405,-1.9572948,0.99346125,1.0418218,1,1
774930419,-0.36075184,-0.36075184,-0.36524108,1.0024217,1.0512115,1,1
775130419,-1.48035,-1.48035,-1.4988195,1.0026829,1.0514836,1,1
775330419,-1.48035,-1.48035,-1.4985735,1.0043261,1.0532106,1,1
775530419,1.3896636,1.3896636,1.4067651,1.0108079,1.0600036,1,1
775730419,-1.48035,-1.48035,-1.4985781,1.0197086,1.0693281,1,1
775930419,-1.9332405,-1.9332405,-1.9571202,1.0196239,1.0692481,1,1
776130419,-2.062218,-2.062218,-2.0879369,1.0242028,1.0740284,1,1
776330419,1.1898912,1.1898912,1.2047309,1.0261685,1.0760896,1,1
776530419,1.9981139,1.9981139,2.0230262,1.031392,1.0815579,1,1
776730419,1.3896636,1.3896636,1.4070088,1.035479,1.085858,1,1
776930419,-0.36075184,-0.36075184,-0.36525244,1.0336847,1.0839587,1,1
777130418,-1.48035,-1.48035,-1.4988314,1.0394083,1.0899702,1,1
777330419,1.9981139,1.9981139,2.0230432,1.0361897,1.0865805,1,1
777530421,1.9981139,1.9981139,2.0230432,1.0330466,1.0832789,1,1
777730419,-2.5127747,-2.5127747,-2.5440955,1.0324095,1.0825982,1,1
777930419,-0.36075184,-0.36075184,-0.36525398,1.029233,1.0792776,1,1
778130419,-1.0773991,-1.0773991,-1.0908375,1.0286857,1.0786966,1,1
778330418,-2.5127747,-2.5127747,-2.5441165,1.0354441,1.0857836,1,1
778530420,1.389659,1.389659,1.4069896,1.0385865,1.0890626,1,1
778730419,1.9981139,1.9981139,2.023023,1.0406533,1.0912212,1,1
778930418,1.389659,1.389659,1.4070041,1.0438614,1.0946016,1,1
779130420,-2.5127747,-2.5127747,-2.5441084,1.0466286,1.0974905,1,1
779330419,-2.062218,-2.062218,-2.0879543,1.0419421,1.0925874,1,1
779530419,1.9981139,1.9981139,2.023039,1.0384061,1.0888648,1,1
779730420,-1.0773991,-1.0773991,-1.0908364,1.0371832,1.0875709,1,1
779930419,-3.6311173,-3.6311173,-3.6764593,1.0330757,1.0832801,1,1
780130419,-0.36075184,-0.36075184,-0.3652564,1.0332527,1.0834653,1,1
780330418,2.4604375,2.4604375,2.4911308,1.0344272,1.0846843,1,1
780530419,1.1898912,1.1898912,1.204741,1.0354586,1.0857654,1,1
780730419,-1.0773991,-1.0773991,-1.0908442,1.0359902,1.0863141,1,1
780930419,1.9981139,1.9981139,2.0230324,1.0309978,1.081067,1,1
781130419,3.024187,3.024187,3.061936,1.0281321,1.078074,1,1
781330423,-1.0773991,-1.0773991,-1.0908558,1.0292064,1.0792087,1,1
781530419,1.1898912,1.1898912,1.204753,1.0354574,1.0857635,1,1
781730433,1.9981139,1.9981139,2.023067,1.0338503,1.0840591,1,1
781930420,-2.5127723,-2.5127723,-2.5441227,1.032903,1.0830531,1,1
782130436,3.498235,3.498235,3.5418863,1.0341349,1.0843465,1,1
782330419,-1.0773991,-1.0773991,-1.0908458,1.0389367,1.0893844,1,1
782530419,-1.9332405,-1.9332405,-1.9573711,1.044592,1.0953069,1,1
782730419,3.781396,3.781396,3.828568,1.0443966,1.0950972,1,1
782930419,-0.36075184,-0.36075184,-0.36525702,1.0454414,1.0961956,1,1
783130419,1.1898912,1.1898912,1.2047348,1.0437877,1.094447,1,1
783330419,-0.36075184,-0.36075184,-0.36525032,1.0446162,1.0953139,1,1
783530419,1.9981108,1.9981108,2.0230212,1.0441018,1.094768,1,1
783730419,0.7463005,0.7463005,0.75561225,1.0417855,1.0923396,1,1
783930420,-1.9332373,-1.9332373,-1.9573625,1.0372746,1.0876051,1,1
784130419,-1.0773991,-1.0773991,-1.0908471,1.0374193,1.0877485,1,1
784330419,-0.36075184,-0.36075184,-0.36525398,1.0401973,1.0906703,1,1
784530420,-2.5127747,-2.5127747,-2.5441253,1.039796,1.090246,1,1
784730419,-1.9332373,-1.9332373,-1.9573541,1.0424572,1.0930227,1,1
784930419,-1.48035,-1.48035,-1.4987996,1.0452361,1.0959265,1,1
785130419,-1.48035,-1.48035,-1.498822,1.0476294,1.0984435,1,1
785330419,-2.5127747,-2.5127747,-2.54412,1.0466509,1.0974135,1,1
785530436,-1.9332373,-1.9332373,-1.9576924,1.0469686,1.0977526,1,1
785730420,-2.981718,-2.981718,-3.0194361,1.0480022,1.0988247,1,1
785930419,1.9981139,1.9981139,2.023318,1.0495372,1.1004361,1,1
786130420,-0.36075184,-0.36075184,-0.365249,1.053089,1.1041371,1,1
786330419,-1.48035,-1.48035,-1.499063,1.0556475,1.1068251,1,1
786530419,-2.5127747,-2.5127747,-2.5445285,1.05781,1.109088,1,1
786730419,-2.5127723,-2.5127723,-2.5445666,1.0622538,1.1137651,1,1
786930419,-2.5127747,-2.5127747,-2.5445733,1.0713879,1.123338,1,1
787130429,-1.48035,-1.48035,-1.499071,1.078184,1.130442,1,1
787330419,-1.0773991,-1.0773991,-1.091008,1.0888671,1.1416259,1,1
787530419,-2.5127747,-2.5127747,-2.5445862,1.0942024,1.1472523,1,1
787730419,1.9981139,1.9981139,2.0233786,1.1031784,1.1566364,1,1
787930438,-1.48035,-1.48035,-1.4990773,1.1081564,1.1618721,1,1
788130418,-1.48035,-1.48035,-1.499066,1.1160675,1.1701391,1,1
788330420,-0.36075184,-0.36075184,-0.365314,1.122721,1.1771188,1,1
788530418,-1.0773991,-1.0773991,-1.0910243,1.1198448,1.1741034,1,1
788730484,1.3896636,1.3896636,1.4072425,1.1015067,1.1548684,1,1
788930419,-0.36075184,-0.36075184,-0.36531356,1.0957885,1.1488763,1,1
789130419,-2.5127723,-2.5127723,-2.5445385,1.0884708,1.1411897,1,1
789330419,1.9981139,1.9981139,2.0233822,1.081109,1.1334722,1,1
789530419,2.5630233,2.5630233,2.595389,1.0796026,1.1318724,1,1
789730419,2.4604375,2.4604375,2.4915407,1.0820181,1.1344258,1,1
789930420,-0.36075184,-0.36075184,-0.36531892,1.0827723,1.1352195,1,1
790130419,-1.9332405,-1.9332405,-1.9576924,1.0895221,1.1422768,1,1
790330488,-1.9332405,-1.9332405,-1.9576946,1.0913453,1.1441897,1,1
790530420,-2.5127747,-2.5127747,-2.5445437,1.090478,1.1432732,1,1
790730419,-2.5127747,-2.5127747,-2.5445373,1.0879914,1.1406634,1,1
790930419,0.7463005,0.7463005,0.7557322,1.0812945,1.1336335,1,1
791130419,1.9981108,1.9981108,2.0233796,1.0768911,1.1290202,1,1
791330419,-1.48035,-1.48035,-1.4990685,1.0684323,1.1201442,1,1
791530420,-1.48035,-1.48035,-1.499078,1.0658879,1.1174836,1,1
791730420,-1.9332405,-1.9332405,-1.9577041,1.070346,1.122161,1,1
791930419,-2.5127723,-2.5127723,-2.544559,1.0760635,1.1281507,1,1
792130419,-2.5127747,-2.5127747,-2.5445607,1.0730445,1.1249853,1,1
792330463,-1.9332405,-1.9332405,-1.957666,1.0700865,1.1218672,1,1
792530419,-2.5127747,-2.5127747,-2.5445566,1.0691262,1.1208489,1,1
792730419,3.1900377,3.1900377,3.2303424,1.0632856,1.1147252,1,1
792930420,-2.5127723,-2.5127723,-2.5445414,1.0593742,1.110628,1,1
793130419,-2.5127723,-2.5127723,-2.5445414,1.0567319,1.107862,1,1
793330419,2.5630233,2.5630233,2.595421,1.055133,1.1061788,1,1
793530419,-1.48035,-1.48035,-1.4990585,1.0619582,1.1133137,1,1
793730419,-2.062218,-2.062218,-2.0882835,1.0695326,1.1212562,1,1
793930418,-2.062218,-2.062218,-2.088294,1.0676347,1.1192721,1,1
794130421,-2.5127747,-2.5127747,-2.5445223,1.0658056,1.1173433,1,1
794330419,-0.36075184,-0.36075184,-0.3653106,1.0697682,1.1215001,1,1
794530432,1.1898912,1.1898912,1.204935,1.0808029,1.1330681,1,1
794730420,-1.0773991,-1.0773991,-1.091024,1.0825087,1.1348488,1,1
794930419,-2.062218,-2.062218,-2.0882905,1.08305,1.1354128,1,1
795130419,-1.6966268,-1.6966268,-1.7180859,1.0884354,1.1410643,1,1
795330419,-1.0773991,-1.0773991,-1.0910225,1.0916251,1.1444045,1,1
795530419,-2.5127747,-2.5127747,-2.5445352,1.0929275,1.145758,1,1
795730420,-1.0773991,-1.0773991,-1.0910248,1.0942158,1.1471136,1,1
795930421,1.1898912,1.1898912,1.2049395,1.0926802,1.1454947,1,1
796130421,1.9981139,1.9981139,2.0233634,1.0866944,1.139208,1,1
796330419,1.189886,1.189886,1.2049135,1.0854007,1.1378438,1,1
796530421,1.9981139,1.9981139,2.023376,1.0826973,1.1350249,1,1
796730422,1.3896636,1.3896636,1.407226,1.081157,1.1333925,1,1
796930420,1.9981139,1.9981139,2.0233822,1.0776674,1.1297373,1,1
797130419,2.4604375,2.4604375,2.4915347,1.0788649,1.1309848,1,1
797330420,1.9981139,1.9981139,2.0233881,1.0752562,1.127213,1,1
797530419,-0.36075184,-0.36075184,-0.3653061,1.0743955,1.1262833,1,1
797730421,-1.0773991,-1.0773991,-1.0911578,1.0754205,1.1273603,1,1
797930420,1.189886,1.189886,1.2049236,1.0785266,1.1306168,1,1
798130420,-0.36075184,-0.36075184,-0.36530793,1.0799772,1.132122,1,1
798330421,0.7463005,0.7463005,0.7557833,1.0756217,1.1275789,1,1
798530419,-1.0773991,-1.0773991,-1.0910097,1.072469,1.1242551,1,1
798730419,-2.5127747,-2.5127747,-2.5449703,1.0729477,1.1247591,1,1
798930420,1.389659,1.389659,1.4074597,1.0695232,1.1211625,1,1
799130419,-1.6966268,-1.6966268,-1.7183452,1.0661244,1.1175843,1,1
799330419,1.1898912,1.1898912,1.204937,1.0751568,1.1270678,1,1
799530419,1.189886,1.189886,1.2051296,1.0838025,1.136127,1,1
799730419,1.9981139,1.9981139,2.0237153,1.0850523,1.137439,1,1
799930420,2.8486943,2.8486943,2.8852,1.0864954,1.1389359,1,1
800130422,1.9981139,1.9981139,2.0237174,1.0882224,1.140756,1,1
800330419,-1.0773991,-1.0773991,-1.0912108,1.0862149,1.1386472,1,1
800530419,-2.5127747,-2.5127747,-2.5449748,1.0780739,1.1301076,1,1
800730420,1.389659,1.389659,1.4074597,1.0691447,1.1207418,1,1
800930419,-1.0773991,-1.0773991,-1.0911982,1.0600965,1.1112552,1,1
801130419,1.3896636,1.3896636,1.4074814,1.0631661,1.1144704,1,1
801330419,1.9981108,1.9981108,2.023712,1.0646071,1.1159711,1,1
801530419,2.4604375,2.4604375,2.491965,1.0640948,1.115434,1,1
801730418,1.9981139,1.9981139,2.0237255,1.0611717,1.1123754,1,1
801930419,1.9981108,1.9981108,2.0237222,1.0554854,1.1064148,1,1
802130426,2.4604375,2.4604375,2.4919584,1.0508273,1.1015068,1,1
802330420,-2.062218,-2.062218,-2.0886326,1.0447224,1.095112,1,1
802530419,3.1900377,3.1900377,3.2309496,1.0511037,1.1018118,1,1
802730420,1.9981108,1.9981108,2.0237,1.0619781,1.1131907,1,1
802930419,-2.062218,-2.062218,-2.08862,1.0528522,1.1036202,1,1
803130419,1.189886,1.189886,1.2051419,1.033022,1.0828538,1,1
803330419,1.9981108,1.9981108,2.0237021,1.0170076,1.0660468,1,1
803530419,2.8486943,2.8486943,2.8851702,1.0005788,1.0488112,1,1
803730420,2.84869,2.84869,2.88518,0.9923303,1.0401704,1,1
803930419,1.9981108,1.9981108,2.0237048,0.9917729,1.0395856,1,1
804130419,1.3896636,1.3896636,1.4074655,0.98803836,1.0356723,1,1
804330420,1.9981139,1.9981139,2.0237153,0.98889136,1.0365635,1,1
804530419,1.1898912,1.1898912,1.2051492,0.9871358,1.0347393,1,1
804730419,-1.48035,-1.48035,-1.49933,0.99304146,1.0409112,1,1
804930419,-0.36075184,-0.36075184,-0.36537716,1.0087368,1.0573632,1,1
805130419,2.563021,2.563021,2.5958707,1.0339622,1.0838,1,1
805330419,-1.9332405,-1.9332405,-1.9579853,1.0592235,1.1102599,1,1
805530419,3.7813942,3.7813942,3.8298407,1.0806285,1.1326953,1,1
805730419,1.3896636,1.3896636,1.4074574,1.095769,1.1485533,1,1
805930418,-2.062218,-2.062218,-2.0886338,1.1145216,1.168215,1,1
806130419,-2.062218,-2.062218,-2.0886652,1.1247026,1.1788816,1,1
806330419,-1.0773991,-1.0773991,-1.0911982,1.1208087,1.174803,1,1
806530419,-0.36075184,-0.36075184,-0.36537406,1.1156532,1.169376,1,1
806730419,-2.0622149,-2.0622149,-2.0886507,1.1088321,1.1622438,1,1
806930431,1.3896636,1.3896636,1.4074655,1.1091696,1.1625874,1,1
807130419,-1.9332405,-1.9332405,-1.9580238,1.110681,1.1641824,1,1
807330419,1.1898912,1.1898912,1.2051411,1.108728,1.1621252,1,1
807530419,-1.0773991,-1.0773991,-1.0912073,1.0968852,1.1497182,1,1
807730420,-2.5127723,-2.5127723,-2.5449603,1.0882772,1.1406738,1,1
807930423,0.7463005,0.7463005,0.755868,1.0951339,1.1478683,1,1
808130432,-1.48035,-1.48035,-1.4993083,1.0815235,1.1335878,1,1
808330419,1.3896636,1.3896636,1.407462,1.0734314,1.1251073,1,1
808530438,-2.062218,-2.062218,-2.0889978,1.0648532,1.1161076,1,1
808730420,3.1900377,3.1900377,3.2309165,1.0549951,1.1057731,1,1
808930419,-1.9332373,-1.9332373,-1.9580172,1.0476327,1.0980599,1,1
809130425,-1.0773991,-1.0773991,-1.0911964,1.0387931,1.0887822,1,1
809330419,-1.48035,-1.48035,-1.4993583,1.03644,1.0863163,1,1
809530419,0.7463005,0.7463005,0.7558693,1.0317446,1.0814025,1,1
809730419,-1.48035,-1.48035,-1.4993149,1.0311221,1.0807302,1,1
809930419,2.4604375,2.4604375,2.4919584,1.0354304,1.0852458,1,1
810130440,2.563021,2.563021,2.5961823,1.0417023,1.0918194,1,1
810330419,1.9981139,1.9981139,2.0239584,1.0502468,1.100786,1,1
810530419,-1.48035,-1.48035,-1.4993124,1.0558654,1.1066602,1,1
810730419,-2.5127747,-2.5127747,-2.5449576,1.0605729,1.1115942,1,1
810930419,-2.5127747,-2.5127747,-2.545187,1.0587634,1.1096897,1,1
811130419,1.1898912,1.1898912,1.205127,1.0632621,1.1143912,1,1
811330420,-1.0773991,-1.0773991,-1.0913901,1.0748348,1.1265335,1,1
811530419,-2.5127747,-2.5127747,-2.5453844,1.082975,1.1350558,1,1
811730458,-0.36075184,-0.36075184,-0.3653857,1.0822,1.1342413,1,1
811930419,-2.5127723,-2.5127723,-2.5451987,1.0768862,1.1286622,1,1
812130419,1.9981139,1.9981139,2.0236976,1.0731658,1.1247525,1,1
812330419,-1.0773991,-1.0773991,-1.0912577,1.0685318,1.1199139,1,1
812530419,-0.36075184,-0.36075184,-0.36543107,1.0698462,1.1212701,1,1
812730419,-1.0773991,-1.0773991,-1.0913482,1.0692443,1.120642,1,1
812930419,-1.9332405,-1.9332405,-1.9583358,1.0621014,1.1131583,1,1
813130419,-1.48035,-1.48035,-1.4994652,1.0576544,1.1084852,1,1
813330471,2.563021,2.563021,2.5961792,1.0489905,1.0994039,1,1
813530419,1.3896636,1.3896636,1.4076993,1.0269681,1.076322,1,1
813730419,2.4604375,2.4604375,2.4923887,1.005179,1.0534936,1,1
813930420,-1.48035,-1.48035,-1.4993528,1.0001973,1.0482583,1,1
814130419,1.3896636,1.3896636,1.4077004,1.0070854,1.0554676,1,1
814330419,-1.48035,-1.48035,-1.4995865,1.0228337,1.0719887,1,1
814530419,-2.0622149,-2.0622149,-2.0889914,1.029943,1.0794172,1,1
814730420,-1.0773991,-1.0773991,-1.0913771,1.0353264,1.0850595,1,1
814930419,-2.5127723,-2.5127723,-2.545363,1.033218,1.0828458,1,1
815130419,-1.48035,-1.48035,-1.4995688,1.02845,1.0778564,1,1
815330419,-2.5127747,-2.5127747,-2.545397,1.0241444,1.0733383,1,1
815530419,-0.36075184,-0.36075184,-0.36543533,1.0213823,1.0704378,1,1
815730419,1.9981139,1.9981139,2.0240479,1.0266275,1.0759313,1,1
815930419,-2.062218,-2.062218,-2.0889826,1.0322298,1.0817986,1,1
816130420,1.9981139,1.9981139,2.0240495,1.0310751,1.080578,1,1
816330419,-1.9332405,-1.9332405,-1.9583254,1.0278949,1.0772418,1,1
816530419,-1.0773991,-1.0773991,-1.0913739,1.0316395,1.0811576,1,1
816730418,1.1898912,1.1898912,1.2053431,1.0329862,1.0825852,1,1
816930419,1.1898912,1.1898912,1.2053452,1.0313172,1.0808321,1,1
817130420,-1.9332405,-1.9332405,-1.958313,1.0296518,1.0790613,1,1
817330429,-1.48035,-1.48035,-1.4995445,1.0241938,1.0733324,1,1
817530419,-1.0773991,-1.0773991,-1.0913783,1.0273955,1.0766971,1,1
817730419,-1.0773991,-1.0773991,-1.0913812,1.035981,1.0856975,1,1
817930419,-1.0773991,-1.0773991,-1.091383,1.0422395,1.0922523,1,1
818130419,-1.9332405,-1.9332405,-1.9583293,1.0453607,1.0955273,1,1
818330419,1.389659,1.389659,1.4076864,1.0356477,1.0853369,1,1
818530419,-1.48035,-1.48035,-1.4995553,1.0350753,1.0847266,1,1
818730419,-2.062218,-2.062218,-2.0889597,1.0369312,1.0866648,1,1
818930427,1.1898912,1.1898912,1.2053331,1.0382597,1.0880681,1,1
819130419,-0.36075184,-0.36075184,-0.36543474,1.0402222,1.0901283,1,1
819330419,-2.5127747,-2.5127747,-2.54538,1.0403445,1.0902451,1,1
819530437,-2.5127723,-2.5127723,-2.5453904,1.0407624,1.0906827,1,1
819730419,-1.9332405,-1.9332405,-1.9583424,1.0373867,1.087143,1,1
819930419,2.563021,2.563021,2.5963001,1.0393099,1.0891583,1,1
820130419,-2.5127747,-2.5127747,-2.5453844,1.0385207,1.0883241,1,1
820330420,-1.0773991,-1.0773991,-1.091373,1.0385674,1.0883561,1,1
820530420,-2.5127747,-2.5127747,-2.545431,1.0364463,1.0861528,1,1
820730420,-0.36075184,-0.36075184,-0.3654317,1.0345242,1.0841131,1,1
820930419,-1.48035,-1.48035,-1.4995614,1.0332608,1.0827945,1,1
821130420,-1.9332405,-1.9332405,-1.958339,1.0314828,1.0809367,1,1
821330419,3.7813942,3.7813942,3.8304524,1.0376346,1.0873632,1,1
821530419,-1.9332405,-1.9332405,-1.9583254,1.0415503,1.0914618,1,1
821730419,-1.48035,-1.48035,-1.4995614,1.0464466,1.0965949,1,1
821930419,-1.0773991,-1.0773991,-1.0913775,1.0520232,1.102435,1,1
822130419,1.9981139,1.9981139,2.0240512,1.0607195,1.1115555,1,1
822330419,-0.36075184,-0.36075184,-0.3654329,1.0621258,1.1130236,1,1
822530419,-3.3863342,-3.3863342,-3.4302633,1.064663,1.1156553,1,1
822730419,1.9981108,1.9981108,2.0240285,1.0662808,1.1173548,1,1
822930419,-2.5127747,-2.5127747,-2.5454035,1.0628216,1.1137451,1,1
823130419,1.9981139,1.9981139,2.0240445,1.062226,1.1131127,1,1
823330419,2.4604375,2.4604375,2.4923637,1.0607115,1.1115237,1,1
823530420,2.84869,2.84869,2.8856256,1.0618389,1.1126881,1,1
823730419,1.189886,1.189886,1.2053237,1.0651231,1.1161448,1,1
823930419,-1.48035,-1.48035,-1.4995493,1.0598265,1.1105715,1,1
824130420,-1.0773991,-1.0773991,-1.0913746,1.0513698,1.1017121,1,1
824330419,2.4604375,2.4604375,2.4923332,1.0453696,1.095416,1,1
824530419,2.5630233,2.5630233,2.5962753,1.042727,1.0926602,1,1
824730420,-1.9332405,-1.9332405,-1.9583424,1.0408189,1.0906699,1,1
824930419,1.998117,1.998117,2.0240443,1.0459058,1.0959913,1,1
825130418,1.1898912,1.1898912,1.2053231,1.0486501,1.0988421,1,1
825330419,-2.5127747,-2.5127747,-2.5455976,1.0493938,1.099645,1,1
825530419,1.9981108,1.9981108,2.0240414,1.054815,1.1053113,1,1
825730420,3.498235,3.498235,3.5436583,1.0581578,1.1087925,1,1
825930419,-2.062218,-2.062218,-2.088984,1.0592512,1.1099437,1,1
826130419,3.1900377,3.1900377,3.2314098,1.0589776,1.109652,1,1
826330419,-1.48035,-1.48035,-1.4998026,1.0568907,1.1074611,1,1
826530419,-2.062218,-2.062218,-2.0892992,1.0527238,1.1030855,1,1
826730420,-0.36075184,-0.36075184,-0.36549437,1.0502958,1.1005464,1,1
826930419,1.1898912,1.1898912,1.2055243,1.0480582,1.0981998,1,1
827130419,1.189886,1.189886,1.20552,1.0409907,1.0907849,1,1
827330419,-1.0773991,-1.0773991,-1.0915604,1.0392975,1.0890123,1,1
827530419,-1.9332373,-1.9332373,-1.958477,1.0342622,1.0837325,1,1
827730419,-2.5127723,-2.5127723,-2.5457916,1.0284234,1.0776144,1,1
827930419,1.3896636,1.3896636,1.4079223,1.0233968,1.0723284,1,1
828130419,2.4604375,2.4604375,2.492773,1.0258507,1.0749046,1,1
828330420,-0.36075184,-0.36075184,-0.36549476,1.0258303,1.0748959,1,1
828530419,-2.5127747,-2.5127747,-2.5457695,1.0276227,1.0767479,1,1
828730419,-2.062218,-2.062218,-2.089334,1.030967,1.0802714,1,1
828930420,1.3896636,1.3896636,1.4079386,1.0372555,1.0868624,1,1
829130419,1.3896636,1.3896636,1.4079199,1.0443221,1.0942407,1,1
829330419,2.563021,2.563021,2.5967178,1.0451522,1.0951132,1,1
829530418,2.563021,2.563021,2.5967023,1.0484682,1.0985835,1,1
829730419,-1.077405,-1.077405,-1.0915631,1.047546,1.0976238,1,1
829930421,-1.9332373,-1.9332373,-1.9586347,1.0598489,1.1105038,1,1
830130419,-2.062218,-2.062218,-2.0892954,1.064967,1.1158699,1,1
830330420,-1.0773991,-1.0773991,-1.0915387,1.0644009,1.1152465,1,1
830530420,1.189886,1.189886,1.2055136,1.0699263,1.121041,1,1
830730419,-2.062218,-2.062218,-2.0893133,1.0811018,1.1327561,1,1
830930419,-1.0773991,-1.0773991,-1.0915668,1.0893666,1.1414281,1,1
831130419,-0.36075184,-0.36075184,-0.36549243,1.0920935,1.1442753,1,1
831330419,-2.5127747,-2.5127747,-2.5458024,1.0951034,1.1474262,1,1
831530436,1.389659,1.389659,1.4079176,1.0963063,1.1486686,1,1
831730418,1.3896636,1.3896636,1.4079314,1.0875715,1.1395243,1,1
831930419,1.3896636,1.3896636,1.4079245,1.0762287,1.127634,1,1
832130419,-1.0773991,-1.0773991,-1.0915607,1.0673869,1.1183704,1,1
832330418,1.3896636,1.3896636,1.4079325,1.0733907,1.1246631,1,1
832530418,0.7463005,0.7463005,0.7561048,1.0856653,1.1374993,1,1
832730419,1.1898912,1.1898912,1.205521,1.0883193,1.1402781,1,1
832930419,0.7463005,0.7463005,0.7561086,1.0697953,1.1208771,1,1
833130420,1.1898912,1.1898912,1.2055291,1.0386106,1.0882034,1,1
833330419,-2.5127747,-2.5127747,-2.5458024,1.0240802,1.072981,1,1
833530419,0.7463005,0.7463005,0.7561133,1.0122606,1.0605849,1,1
833730419,-1.48035,-1.48035,-1.4998183,1.0096657,1.0578773,1,1
833930419,1.9981139,1.9981139,2.0243735,1.0069169,1.0549794,1,1
834130419,3.498235,3.498235,3.5442095,0.9998488,1.0475739,1,1
834330429,3.024187,3.024187,3.0639164,0.9899411,1.0371802,1,1
834530419,-1.9332405,-1.9332405,-1.9586444,0.99123335,1.0385289,1,1
834730420,1.9981139,1.9981139,2.0243776,0.99513894,1.042628,1,1
834930419,-0.36075184,-0.36075184,-0.3654915,0.9992845,1.0469619,1,1
835130419,-2.5127747,-2.5127747,-2.5457885,0.99070686,1.0379915,1,1
835330420,1.1898912,1.1898912,1.2055391,0.9967378,1.0443065,1,1
835530419,-0.36075184,-0.36075184,-0.36548862,1.0056254,1.0536147,1,1
835730419,1.9981108,1.9981108,2.0243738,1.012075,1.0603685,1,1
835930419,-1.0773991,-1.0773991,-1.0915823,1.0149616,1.063397,1,1
836130419,1.9981139,1.9981139,2.0243702,1.0111694,1.0593992,1,1
836330422,1.9981139,1.9981139,2.024396,1.0026432,1.0504695,1,1
836530419,-1.48035,-1.48035,-1.4997938,0.99577165,1.0432609,1,1
836730420,-2.5127747,-2.5127747,-2.5458236,1.0027488,1.0505893,1,1
836930423,1.189886,1.189886,1.2055056,1.0016817,1.049445,1,1
837130418,-2.5127723,-2.5127723,-2.5457494,1.0005234,1.0482349,1,1
837330419,-1.48035,-1.48035,-1.4997826,1.009368,1.0574864,1,1
837530419,-1.6966268,-1.6966268,-1.7188709,1.0148046,1.0631766,1,1
837730419,-1.0773991,-1.0773991,-1.0915598,1.0257099,1.0746189,1,1
837930419,3.498235,3.498235,3.5442095,1.025327,1.0742228,1,1
838130419,1.9981108,1.9981108,2.0243704,1.0322593,1.0814623,1,1
838330419,1.9981108,1.9981108,2.0243704,1.03902,1.0885451,1,1
838530419,0.7463005,0.7463005,0.75610983,1.0383041,1.0877969,1,1
838730419,1.9981139,1.9981139,2.0243735,1.0279913,1.0769907,1,1
838930420,1.3896636,1.3896636,1.4079233,1.0164258,1.0648714,1,1
839130420,-1.0773991,-1.0773991,-1.0915353,1.0018395,1.0495701,1,1
839330419,-1.0773991,-1.0773991,-1.0915571,1.0131538,1.0614362,1,1
839530420,1.189886,1.189886,1.2055358,1.0076418,1.0556649,1,1
