timestamp,main_state_changes,main_state
1359615649,3,4
1360125662,3,4
1360635650,3,4
1361145650,3,4
1361655667,3,4
1362165649,3,4
1362619667,3,4
1363129648,3,4
1363629668,3,4
1364138669,3,4
1364647648,3,4
1364974865,3,4
1365484701,3,4
1365995122,3,4
1366504647,3,4
1367014648,3,4
1367524647,3,4
1368034648,3,4
1368544648,3,4
1369054648,3,4
1369564648,3,4
1370074658,3,4
1370585645,3,4
1371095646,3,4
1371604648,3,4
1372113661,3,4
1372623648,3,4
1373133668,3,4
1373643648,3,4
1374153668,3,4
1374663650,3,4
1375173688,3,4
1375683646,3,4
1376193668,3,4
1376703667,3,4
1377213645,3,4
1377722646,3,4
1378232645,3,4
1378742646,3,4
1379252646,3,4
1379762665,3,4
1380272665,3,4
1380782646,3,4
1381292646,3,4
1381802646,3,4
1382312646,3,4
1382822645,3,4
1383332646,3,4
1383842956,3,4
1384352805,3,4
1384862647,3,4
1385372646,3,4
1385882647,3,4
1386382649,3,4
1386892645,3,4
1387402645,3,4
1387912668,3,4
1388412920,3,4
1388922864,3,4
1389432788,3,4
1389942794,3,4
1390452756,3,4
1390961680,3,4
1391471676,3,4
1391981646,3,4
1392491660,3,4
1393001646,3,4
1393511646,3,4
1394021649,3,4
1394531658,3,4
1395041645,3,4
1395551928,3,4
1396062007,3,4
1396571912,3,4
1397082826,3,4
1397592144,3,4
1398101732,3,4
1398611647,3,4
1399121669,3,4
1399631645,3,4
1400140646,3,4
1400650646,3,4
1401160648,3,4
1401671295,3,4
1402180646,3,4
1402691259,3,4
1403201229,3,4
1403711726,3,4
1404220852,3,4
1404730884,3,4
1405240684,3,4
1405750648,3,4
1406260645,3,4
1406770645,3,4
1407280683,3,4
1407790647,3,4
1408300772,3,4
1408810647,3,4
1409319646,3,4
1409829645,3,4
1410339668,3,4
1410849951,3,4
1411359862,3,4
1411869790,3,4
1412380645,3,4
1412890645,3,4
1413400646,3,4
1413910646,3,4
1414420646,3,4
1414930708,3,4
1415440646,3,4
1415949647,3,4
1416459648,3,4
1416969646,3,4
1417479647,3,4
1417988676,3,4
1418497646,3,4
1419007645,3,4
1419517647,3,4
1420027645,3,4
1420537645,3,4
1421047692,3,4
1421558646,3,4
1422068648,3,4
1422577646,3,4
1423087647,3,4
1423598646,3,4
1424108647,3,4
1424617749,3,4
1425128083,3,4
1425637648,3,4
1426148496,3,4
1426657905,3,4
1427167919,3,4
1427677857,3,4
1428187675,3,4
1428697669,3,4
1429206646,3,4
1429716720,3,4
1430226877,3,4
1430736661,3,4
1431246645,3,4
1431756645,3,4
1432266647,3,4
1432776645,3,4
1433286646,3,4
1433797008,3,4
1434306894,3,4
1434816909,3,4
1435326829,3,4
1435835658,3,4
1436345646,3,4
1436855645,3,4
1437365666,3,4
1437875646,3,4
1438385646,3,4
1438895646,3,4
1439405646,3,4
1439916647,3,4
1440425646,3,4
1440935646,3,4
1441444645,3,4
1441954646,3,4
1442464647,3,4
1442974659,3,4
1443484646,3,4
1443984664,3,4
1444495645,3,4
1445004645,3,4
1445514646,3,4
1446023664,3,4
1446533679,3,4
1447043646,3,4
1447553645,3,4
1448063645,3,4
1448573645,3,4
1449073704,3,4
1449583646,3,4
1450093660,3,4
1450602647,3,4
1451112646,3,4
1451622645,3,4
1452132646,3,4
1452642645,3,4
1453152648,3,4
1453662667,3,4
1454172665,3,4
1454681667,3,4
1455191646,3,4
1455691666,3,4
1456201645,3,4
1456711691,3,4
1457221661,3,4
1457731659,3,4
1458241646,3,4
1458750699,3,4
1459260667,3,4
1459770646,3,4
1460280647,3,4
1460791646,3,4
1461301843,3,4
1461811666,3,4
1462321645,3,4
1462831647,3,4
1463341645,3,4
1463851645,3,4
1464361646,3,4
1464871645,3,4
1465381647,3,4
1465891646,3,4
1466401646,3,4
1466912990,3,4
1467422845,3,4
1467932786,3,4
1468442829,3,4
1468952816,3,4
1469462759,3,4
1469971665,3,4
1470481645,3,4
1470991646,3,4
1471501646,3,4
1472011668,3,4
1472521665,3,4
1473031645,3,4
1473541646,3,4
1474051647,3,4
1474561668,3,4
1475070646,3,4
1475582264,3,4
1476092191,3,4
1476602016,3,4
1477112005,3,4
1477621696,3,4
1478131769,3,4
1478641646,3,4
1479150732,3,4
1479661648,3,4
1480171646,3,4
1480681648,3,4
1481190745,3,4
1481701185,3,4
1482210661,3,4
1482721646,3,4
1483230664,3,4
1483740978,3,4
1484250951,3,4
1484761735,3,4
1485270773,3,4
1485780716,3,4
1486289881,3,4
1486799662,3,4
1487309646,3,4
1487819645,3,4
1488329659,3,4
1488839646,3,4
1489349646,3,4
1489859646,3,4
1490369646,3,4
1490879668,3,4
1491390645,3,4
1491900645,3,4
1492410646,3,4
1492920665,3,4
1493430659,3,4
1493940111,3,4
1494450016,3,4
1494959716,3,4
1495469646,3,4
1495979646,3,4
1496489647,3,4
1496999645,3,4
1497509645,3,4
1498019666,3,4
1498528889,3,4
1499038681,3,4
1499548645,3,4
1500058649,3,4
1500568667,3,4
1501078923,3,4
1501588957,3,4
1502098885,3,4
1502599645,3,4
1503108773,3,4
1503617647,3,4
1504127645,3,4
1504637646,3,4
1505147645,3,4
1505657668,3,4
1506167646,3,4
1506677647,3,4
1507188647,3,4
1507697646,3,4
1508207645,3,4
1508716646,3,4
1509226645,3,4
1509736644,3,4
1510246645,3,4
1510756646,3,4
1511256669,3,4
1511766645,3,4
1512276647,3,4
1512786645,3,4
1513296647,3,4
