timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2]
778115263,-0.25952402,0.011662108,-0.0012150066,0.0,0.0,0.0
778135251,-0.25962034,0.01174021,-0.0012236007,0.0,0.0,0.0
778155026,-0.25967315,0.011855135,-0.0012358319,0.0,0.0,0.0
778174927,-0.2597082,0.011939152,-0.0012447592,0.0,0.0,0.0
778194944,-0.2597645,0.012030149,-0.0012545203,0.0,0.0,0.0
778214744,-0.25978258,0.012170039,-0.0012691972,0.0,0.0,0.0
778234651,-0.25980845,0.0122843385,-0.0012812457,0.0,0.0,0.0
778254554,-0.2599103,0.012393952,-0.0012931888,0.0,0.0,0.0
778274495,-0.2600028,0.012514419,-0.0013062265,0.0,0.0,0.0
778294375,-0.26005384,0.0125941895,-0.0013148128,0.0,0.0,0.0
778314778,-0.26009098,0.012676146,-0.0013235592,0.0,0.0,0.0
778334258,-0.26010406,0.012746542,-0.0013309768,0.0,0.0,0.0
778354250,-0.26009756,0.012795421,-0.0013360472,0.0,0.0,0.0
778374339,-0.26011512,0.012840101,-0.0013408036,0.0,0.0,0.0
778394254,-0.2601223,0.012877341,-0.0013447298,0.0,0.0,0.0
778414247,-0.25989336,0.012949609,-0.0013510776,0.0,0.0,0.0
778434108,-0.26008046,0.012968193,-0.0013539975,0.0,0.0,0.0
778453675,-0.26022524,0.012991969,-0.0013572405,0.0,0.0,0.0
778473539,-0.2602649,0.012997701,-0.001358048,0.0,0.0,0.0
778493519,-0.2603019,0.012985708,-0.0013569891,0.0,0.0,0.0
778513626,-0.2603746,0.012957025,-0.0013543728,0.0,0.0,0.0
778533256,-0.2604006,0.01293382,-0.0013520829,0.0,0.0,0.0
778553161,-0.2604123,0.012947958,-0.0013536223,0.0,0.0,0.0
778573095,-0.26040393,0.012956975,-0.0013545211,0.0,0.0,0.0
778593004,-0.26037258,0.012955795,-0.0013542336,0.0,0.0,0.0
778612884,-0.26033244,0.012979935,-0.001356546,0.0,0.0,0.0
778632796,-0.2602722,0.012989003,-0.0013571775,0.0,0.0,0.0
778652732,-0.26021388,0.012997548,-0.0013577638,0.0,0.0,0.0
778672612,-0.2601895,0.013013516,-0.0013593036,0.0,0.0,0.0
778692514,-0.2601242,0.013079938,-0.0013658963,0.0,0.0,0.0
778717301,-0.26003778,0.013151832,-0.0013729443,0.0,0.0,0.0
778732325,-0.2599507,0.013218379,-0.0013794256,0.0,0.0,0.0
778752276,-0.2598041,0.013304419,-0.0013876159,0.0,0.0,0.0
778777011,-0.25953785,0.0133979665,-0.0013959303,0.0,0.0,0.0
778792100,-0.25938016,0.0134652695,-0.001402084,0.0,0.0,0.0
778812016,-0.25920194,0.013523046,-0.0014071256,0.0,0.0,0.0
778836733,-0.25901896,0.013599312,-0.0014140551,0.0,0.0,0.0
778851771,-0.2589091,0.013657399,-0.0014194886,0.0,0.0,0.0
778871756,-0.25879803,0.013748613,-0.0014283515,0.0,0.0,0.0
778896483,-0.25865474,0.013810658,-0.0014339973,0.0,0.0,0.0
778916407,-0.25852892,0.013871732,-0.001439633,0.0,0.0,0.0
778931452,-0.2584301,0.013927951,-0.0014449111,0.0,0.0,0.0
778951335,-0.25826207,0.0139644,-0.0014477437,0.0,0.0,0.0
778976143,-0.2580948,0.0140349055,-0.0014541041,0.0,0.0,0.0
778991172,-0.2580004,0.014065947,-0.0014567834,0.0,0.0,0.0
779011103,-0.25783753,0.014096891,-0.0014590599,0.0,0.0,0.0
779035843,-0.25767022,0.0141248675,-0.0014610003,0.0,0.0,0.0
779055766,-0.2575459,0.014122057,-0.0014599997,0.0,0.0,0.0
779070827,-0.25746134,0.014120126,-0.0014593174,0.0,0.0,0.0
779095598,-0.25735834,0.014079595,-0.0014545422,0.0,0.0,0.0
779115475,-0.25725237,0.014044226,-0.0014502866,0.0,0.0,0.0
779130519,-0.25714934,0.013961572,-0.0014411699,0.0,0.0,0.0
779155310,-0.25697005,0.013801358,-0.0014236316,0.0,0.0,0.0
779175184,-0.2568471,0.013681699,-0.0014106084,0.0,0.0,0.0
779195090,-0.25674155,0.013544966,-0.0013959331,0.0,0.0,0.0
779215000,-0.25664887,0.01341419,-0.0013819529,0.0,0.0,0.0
779234923,-0.25655422,0.01327469,-0.0013670735,0.0,0.0,0.0
779254811,-0.25646946,0.013151741,-0.001353961,0.0,0.0,0.0
779274762,-0.2563817,0.013018759,-0.0013398089,0.0,0.0,0.0
779294636,-0.25629997,0.012897762,-0.0013269305,0.0,0.0,0.0
779314548,-0.25621545,0.012776586,-0.0013140274,0.0,0.0,0.0
779334437,-0.2561541,0.012603554,-0.001295919,0.0,0.0,0.0
779354350,-0.25594634,0.012441981,-0.0012782608,0.0,0.0,0.0
779374251,-0.25585845,0.012251361,-0.001258242,0.0,0.0,0.0
779394173,-0.2557819,0.012122601,-0.0012446429,0.0,0.0,0.0
779414070,-0.25562316,0.012096254,-0.0012411615,0.0,0.0,0.0
779434039,-0.25550222,0.011909692,-0.0012214367,0.0,0.0,0.0
779453991,-0.25537804,0.011741224,-0.0012035697,0.0,0.0,0.0
779473966,-0.25521365,0.011645856,-0.0011930198,0.0,0.0,0.0
779494004,-0.25507385,0.011577006,-0.0011853125,0.0,0.0,0.0
779514265,-0.25495708,0.011516991,-0.0011786243,0.0,0.0,0.0
779533556,-0.25483277,0.011499134,-0.0011762191,0.0,0.0,0.0
779553453,-0.25473198,0.0114931045,-0.0011751342,0.0,0.0,0.0
779573329,-0.25462797,0.011473529,-0.0011726504,0.0,0.0,0.0
779593240,-0.2545346,0.011509206,-0.0011758623,0.0,0.0,0.0
779613146,-0.25443706,0.011572245,-0.0011818466,0.0,0.0,0.0
779633040,-0.25437906,0.011560834,-0.0011804103,0.0,0.0,0.0
779652955,-0.2542984,0.011525392,-0.0011764157,0.0,0.0,0.0
779672829,-0.2542157,0.011504581,-0.0011739068,0.0,0.0,0.0
779697827,-0.2542705,0.0115595525,-0.0011797722,0.0,0.0,0.0
779712648,-0.25425228,0.011549133,-0.0011786238,0.0,0.0,0.0
779732549,-0.2542506,0.011584288,-0.0011822035,0.0,0.0,0.0
779757547,-0.25424927,0.011588867,-0.0011826645,0.0,0.0,0.0
779772364,-0.2542497,0.011538462,-0.0011775226,0.0,0.0,0.0
779792291,-0.25425926,0.011512471,-0.0011749148,0.0,0.0,0.0
779812193,-0.25430432,0.011465227,-0.0011703019,0.0,0.0,0.0
779832091,-0.25430506,0.011410927,-0.0011647629,0.0,0.0,0.0
779851994,-0.2543175,0.011347888,-0.0011583852,0.0,0.0,0.0
779871904,-0.25440463,0.011269344,-0.0011507643,0.0,0.0,0.0
779896928,-0.25451598,0.011190823,-0.0011432499,0.0,0.0,0.0
779911718,-0.25458914,0.011146296,-0.0011390306,0.0,0.0,0.0
779931636,-0.25471666,0.0111219445,-0.0011371154,0.0,0.0,0.0
779956633,-0.2548129,0.011063101,-0.0011315295,0.0,0.0,0.0
779976534,-0.25491866,0.011030208,-0.0011286368,0.0,0.0,0.0
779991343,-0.25498593,0.01100753,-0.0011266154,0.0,0.0,0.0
780016338,-0.25510773,0.010989687,-0.0011253303,0.0,0.0,0.0
780036307,-0.2551983,0.011001324,-0.0011269246,0.0,0.0,0.0
780051090,-0.2552724,0.011004978,-0.0011276285,0.0,0.0,0.0
780076103,-0.25541216,0.011001,-0.0011278425,0.0,0.0,0.0
780096010,-0.25551805,0.01098939,-0.0011271227,0.0,0.0,0.0
780116065,-0.2556369,0.011003757,-0.0011291247,0.0,0.0,0.0
780130693,-0.25567713,0.011027181,-0.0011317076,0.0,0.0,0.0
780155687,-0.25571173,0.011085158,-0.0011378129,0.0,0.0,0.0
780175597,-0.2557098,0.011140731,-0.0011435081,0.0,0.0,0.0
780190415,-0.25568214,0.011184168,-0.0011478417,0.0,0.0,0.0
780215517,-0.25565177,0.01123999,-0.0011534326,0.0,0.0,0.0
780235331,-0.25559488,0.011327364,-0.0011621383,0.0,0.0,0.0
780255222,-0.25555345,0.011427031,-0.0011721726,0.0,0.0,0.0
780275144,-0.25550786,0.01154418,-0.0011839768,0.0,0.0,0.0
780295041,-0.25548038,0.011667241,-0.0011964684,0.0,0.0,0.0
780315085,-0.25547454,0.011781355,-0.001208143,0.0,0.0,0.0
780334852,-0.25547257,0.011864214,-0.0012166305,0.0,0.0,0.0
780354817,-0.25547117,0.011924789,-0.0012228354,0.0,0.0,0.0
780374668,-0.25547835,0.012033855,-0.0012340546,0.0,0.0,0.0
780394576,-0.25548658,0.012099397,-0.0012408161,0.0,0.0,0.0
780414477,-0.2554941,0.012169408,-0.0012480326,0.0,0.0,0.0
780434481,-0.25551897,0.012251753,-0.0012566008,0.0,0.0,0.0
780454294,-0.25556278,0.012329969,-0.0012648414,0.0,0.0,0.0
780474209,-0.25560957,0.012416082,-0.0012739099,0.0,0.0,0.0
780494104,-0.25567195,0.012506891,-0.0012835424,0.0,0.0,0.0
780514088,-0.25575882,0.012605298,-0.0012940844,0.0,0.0,0.0
780533940,-0.2558448,0.012688393,-0.001303056,0.0,0.0,0.0
780553884,-0.25594592,0.012779786,-0.0013129642,0.0,0.0,0.0
780573844,-0.25609508,0.012889847,-0.0013250486,0.0,0.0,0.0
780593950,-0.25626126,0.013012388,-0.0013385196,0.0,0.0,0.0
780613909,-0.25643173,0.013154976,-0.0013540935,0.0,0.0,0.0
780633752,-0.25658783,0.013322564,-0.0013721847,0.0,0.0,0.0
780653727,-0.25670776,0.013504521,-0.0013915804,0.0,0.0,0.0
780673570,-0.2567899,0.013713318,-0.0014135513,0.0,0.0,0.0
780693178,-0.25690252,0.0138847185,-0.0014318513,0.0,0.0,0.0
780713097,-0.2570013,0.014061506,-0.0014506439,0.0,0.0,0.0
780733240,-0.25710654,0.014233309,-0.0014689734,0.0,0.0,0.0
780752928,-0.25716677,0.0143736,-0.0014838022,0.0,0.0,0.0
780772805,-0.25718248,0.014511085,-0.0014980871,0.0,0.0,0.0
780792715,-0.2571823,0.014608746,-0.0015081684,0.0,0.0,0.0
780817493,-0.25717512,0.014687891,-0.0015162965,0.0,0.0,0.0
780832530,-0.25713098,0.014713401,-0.0015186674,0.0,0.0,0.0
780852430,-0.25704408,0.014725385,-0.0015193871,0.0,0.0,0.0
780877208,-0.25695556,0.014686675,-0.0015148674,0.0,0.0,0.0
780892268,-0.25689092,0.014617551,-0.0015073555,0.0,0.0,0.0
780912193,-0.25680315,0.014495583,-0.0014942639,0.0,0.0,0.0
780936935,-0.25668648,0.014341162,-0.0014776693,0.0,0.0,0.0
780956839,-0.2565987,0.01417237,-0.0014597746,0.0,0.0,0.0
780971939,-0.25653145,0.014084707,-0.0014503623,0.0,0.0,0.0
780991788,-0.2564487,0.013924002,-0.0014333478,0.0,0.0,0.0
781016580,-0.2563291,0.013660427,-0.0014055548,0.0,0.0,0.0
781031686,-0.25627,0.01353072,-0.0013918857,0.0,0.0,0.0
781051514,-0.25617403,0.0133709,-0.0013749265,0.0,0.0,0.0
781076278,-0.25607854,0.013172382,-0.0013540046,0.0,0.0,0.0
781096187,-0.25600886,0.013015818,-0.0013375446,0.0,0.0,0.0
781111277,-0.2559629,0.012962524,-0.0013318271,0.0,0.0,0.0
781136003,-0.25588077,0.0128577165,-0.0013206318,0.0,0.0,0.0
781155976,-0.25585896,0.012802263,-0.0013148232,0.0,0.0,0.0
781170979,-0.2558181,0.012755142,-0.0013097732,0.0,0.0,0.0
781195754,-0.25576442,0.012766379,-0.0013106503,0.0,0.0,0.0
781215672,-0.2556753,0.012767824,-0.0013103384,0.0,0.0,0.0
781235539,-0.25558236,0.012757779,-0.0013088284,0.0,0.0,0.0
781255442,-0.255434,0.012718882,-0.0013040751,0.0,0.0,0.0
781275354,-0.25522104,0.01266314,-0.0012972698,0.0,0.0,0.0
781295259,-0.25502783,0.012583488,-0.001288127,0.0,0.0,0.0
781310306,-0.25488555,0.012528321,-0.0012817595,0.0,0.0,0.0
781335080,-0.25465336,0.012427387,-0.0012702668,0.0,0.0,0.0
781354978,-0.2544467,0.012377224,-0.0012641054,0.0,0.0,0.0
781374893,-0.25429627,0.012305908,-0.0012560736,0.0,0.0,0.0
781394808,-0.25421402,0.012266986,-0.0012516931,0.0,0.0,0.0
781414705,-0.2541707,0.012267385,-0.0012515188,0.0,0.0,0.0
781434632,-0.2541716,0.012272036,-0.001251998,0.0,0.0,0.0
781454516,-0.2541858,0.012330726,-0.0012580563,0.0,0.0,0.0
781474420,-0.25425977,0.0124479495,-0.0012703883,0.0,0.0,0.0
781494334,-0.2543563,0.012611749,-0.0012875971,0.0,0.0,0.0
781514237,-0.25445855,0.01277919,-0.0013052202,0.0,0.0,0.0
781534149,-0.2545631,0.0129509,-0.0013233052,0.0,0.0,0.0
781554062,-0.2547088,0.01311432,-0.0013407755,0.0,0.0,0.0
781573962,-0.2548051,0.013278192,-0.0013580461,0.0,0.0,0.0
781593868,-0.254902,0.013408208,-0.001371869,0.0,0.0,0.0
781613774,-0.25496832,0.013502184,-0.001381846,0.0,0.0,0.0
781633685,-0.2550006,0.013566798,-0.0013886357,0.0,0.0,0.0
781653593,-0.25502616,0.013618645,-0.0013940834,0.0,0.0,0.0
781673553,-0.2550359,0.013584932,-0.0013906859,0.0,0.0,0.0
781693449,-0.2550213,0.013580006,-0.0013901015,0.0,0.0,0.0
781713527,-0.25500965,0.01355586,-0.0013875659,0.0,0.0,0.0
781733851,-0.25497413,0.013540393,-0.0013857883,0.0,0.0,0.0
781753426,-0.25496086,0.013534955,-0.0013851591,0.0,0.0,0.0
781773068,-0.2549491,0.013530623,-0.0013846516,0.0,0.0,0.0
781798085,-0.2549038,0.013504893,-0.0013817709,0.0,0.0,0.0
781812873,-0.25488666,0.013468541,-0.0013779585,0.0,0.0,0.0
781832827,-0.25483236,0.013408817,-0.0013715537,0.0,0.0,0.0
781852713,-0.254776,0.01333096,-0.0013632863,0.0,0.0,0.0
781872627,-0.25470477,0.013240951,-0.0013537004,0.0,0.0,0.0
781892543,-0.2546161,0.013135903,-0.0013424898,0.0,0.0,0.0
781912422,-0.25453502,0.012995461,-0.0013277109,0.0,0.0,0.0
781937405,-0.2544669,0.012791256,-0.0013064957,0.0,0.0,0.0
781952227,-0.25448027,0.012731253,-0.0013004359,0.0,0.0,0.0
781972127,-0.25452107,0.012650516,-0.0012923975,0.0,0.0,0.0
781997119,-0.25460407,0.012555976,-0.0012831603,0.0,0.0,0.0
782011918,-0.2546526,0.012511317,-0.0012788416,0.0,0.0,0.0
782031905,-0.254692,0.012511111,-0.0012790199,0.0,0.0,0.0
782056849,-0.25480434,0.01253498,-0.0012820292,0.0,0.0,0.0
782076772,-0.25484762,0.012560499,-0.001284859,0.0,0.0,0.0
782091538,-0.2548841,0.012576095,-0.0012866397,0.0,0.0,0.0
782116554,-0.25498292,0.012646407,-0.0012943385,0.0,0.0,0.0
782136465,-0.25506806,0.01273887,-0.0013042403,0.0,0.0,0.0
782151264,-0.2551138,0.012833476,-0.0013141636,0.0,0.0,0.0
782171168,-0.25519177,0.012948915,-0.0013263929,0.0,0.0,0.0
782196159,-0.255253,0.013115515,-0.0013437824,0.0,0.0,0.0
782216084,-0.25530833,0.01328285,-0.0013612245,0.0,0.0,0.0
782230891,-0.25536624,0.0134000145,-0.0013735449,0.0,0.0,0.0
782255901,-0.25541097,0.013593709,-0.0013936452,0.0,0.0,0.0
782275826,-0.25542727,0.013751653,-0.0014099284,0.0,0.0,0.0
782290641,-0.25544316,0.013890205,-0.0014242232,0.0,0.0,0.0
782315642,-0.25546014,0.01411036,-0.0014468933,0.0,0.0,0.0
782335550,-0.25547302,0.014310366,-0.0014674765,0.0,0.0,0.0
782355456,-0.25550115,0.014541055,-0.0014912983,0.0,0.0,0.0
782375471,-0.25554484,0.014717283,-0.0015096318,0.0,0.0,0.0
782395235,-0.25558165,0.014897309,-0.0015283197,0.0,0.0,0.0
782415140,-0.25562972,0.015078585,-0.0015472098,0.0,0.0,0.0
782435052,-0.2556771,0.015257436,-0.001565854,0.0,0.0,0.0
782455010,-0.25575316,0.01544692,-0.0015857754,0.0,0.0,0.0
782474865,-0.2558208,0.0156136565,-0.0016033193,0.0,0.0,0.0
782494778,-0.25587866,0.015751872,-0.0016178808,0.0,0.0,0.0
782514786,-0.2559514,0.015875395,-0.0016310345,0.0,0.0,0.0
782534671,-0.25602412,0.015971335,-0.0016413609,0.0,0.0,0.0
782554491,-0.25611526,0.01606255,-0.0016513268,0.0,0.0,0.0
782574402,-0.25616995,0.016117709,-0.0016573536,0.0,0.0,0.0
782594340,-0.25619617,0.016151536,-0.0016610032,0.0,0.0,0.0
782614214,-0.25620088,0.016142545,-0.0016601096,0.0,0.0,0.0
782634123,-0.25620332,0.016158585,-0.0016617749,0.0,0.0,0.0
782654030,-0.25622103,0.016136497,-0.0016596189,0.0,0.0,0.0
782673984,-0.25621966,0.01614755,-0.001660747,0.0,0.0,0.0
782693854,-0.2562544,0.016158525,-0.0016621024,0.0,0.0,0.0
782713765,-0.25629234,0.016156381,-0.0016621297,0.0,0.0,0.0
782733663,-0.25631353,0.016187811,-0.0016655017,0.0,0.0,0.0
782753674,-0.25634816,0.016213948,-0.0016684178,0.0,0.0,0.0
782773488,-0.25638485,0.016246064,-0.0016719635,0.0,0.0,0.0
782793417,-0.25641087,0.016298817,-0.0016775641,0.0,0.0,0.0
782813571,-0.2564345,0.01637009,-0.0016850561,0.0,0.0,0.0
782833528,-0.25646922,0.01642496,-0.0016909348,0.0,0.0,0.0
782853411,-0.25653285,0.016487291,-0.0016977758,0.0,0.0,0.0
782873292,-0.25661153,0.016560389,-0.0017058296,0.0,0.0,0.0
782893254,-0.256661,0.016579714,-0.0017081519,0.0,0.0,0.0
782913206,-0.25671265,0.016576404,-0.0017081569,0.0,0.0,0.0
782932733,-0.25680286,0.016568597,-0.0017079569,0.0,0.0,0.0
782952633,-0.256856,0.016532592,-0.0017046004,0.0,0.0,0.0
782977419,-0.25691062,0.016473563,-0.001698878,0.0,0.0,0.0
782992447,-0.25691834,0.016418723,-0.0016932734,0.0,0.0,0.0
783012369,-0.25690204,0.016327377,-0.0016837455,0.0,0.0,0.0
783032260,-0.256868,0.016239682,-0.0016744786,0.0,0.0,0.0
783052249,-0.25678512,0.01616421,-0.0016661551,0.0,0.0,0.0
783072121,-0.25671458,0.016058119,-0.0016547617,0.0,0.0,0.0
783091981,-0.2566383,0.015953586,-0.0016434976,0.0,0.0,0.0
783116765,-0.25653547,0.015780995,-0.0016250617,0.0,0.0,0.0
783131856,-0.25652635,0.015710494,-0.001617744,0.0,0.0,0.0
783151731,-0.2565222,0.015651967,-0.0016116911,0.0,0.0,0.0
783176489,-0.25650388,0.015576651,-0.0016038204,0.0,0.0,0.0
783196403,-0.2564775,0.015528564,-0.0015987038,0.0,0.0,0.0
783211418,-0.25647745,0.015472008,-0.0015928807,0.0,0.0,0.0
783236200,-0.2564614,0.015357885,-0.0015810318,0.0,0.0,0.0
783256105,-0.25647855,0.015271086,-0.0015722023,0.0,0.0,0.0
783271222,-0.25646335,0.015205722,-0.0015653793,0.0,0.0,0.0
783295921,-0.2564419,0.015087514,-0.0015530793,0.0,0.0,0.0
783315829,-0.25641486,0.015005182,-0.0015444403,0.0,0.0,0.0
783335767,-0.2564099,0.014887334,-0.0015322806,0.0,0.0,0.0
783350860,-0.25640875,0.014793354,-0.0015226008,0.0,0.0,0.0
783375549,-0.25643232,0.014674609,-0.001510519,0.0,0.0,0.0
783395490,-0.2564253,0.014559453,-0.0014986241,0.0,0.0,0.0
783410584,-0.256411,0.014467071,-0.0014890314,0.0,0.0,0.0
783435304,-0.25642037,0.014345792,-0.0014766032,0.0,0.0,0.0
783455205,-0.25642133,0.01426583,-0.001468378,0.0,0.0,0.0
783475088,-0.25639367,0.014172833,-0.0014586474,0.0,0.0,0.0
783495005,-0.25634778,0.014090173,-0.0014498788,0.0,0.0,0.0
783514899,-0.25633895,0.014017079,-0.0014423076,0.0,0.0,0.0
783534810,-0.25637534,0.0139453495,-0.001435132,0.0,0.0,0.0
783554722,-0.25641876,0.013874333,-0.0014280671,0.0,0.0,0.0
783574626,-0.2564874,0.013853256,-0.001426282,0.0,0.0,0.0
783594529,-0.2565878,0.013874967,-0.0014290804,0.0,0.0,0.0
783614440,-0.256705,0.0139009645,-0.0014324167,0.0,0.0,0.0
783634343,-0.2568163,0.013935224,-0.001436574,0.0,0.0,0.0
783654251,-0.25694218,0.013980982,-0.0014420026,0.0,0.0,0.0
783674157,-0.257053,0.014080378,-0.0014528851,0.0,0.0,0.0
783694065,-0.25720876,0.014160409,-0.0014620346,0.0,0.0,0.0
783713980,-0.25731218,0.014238689,-0.0014707122,0.0,0.0,0.0
783733883,-0.2574119,0.01428006,-0.0014755611,0.0,0.0,0.0
783753789,-0.2575088,0.014327635,-0.0014810384,0.0,0.0,0.0
783773707,-0.25757766,0.014344093,-0.0014831391,0.0,0.0,0.0
783793603,-0.25761753,0.014343849,-0.0014833452,0.0,0.0,0.0
783813517,-0.25761685,0.014346754,-0.0014836413,0.0,0.0,0.0
783833417,-0.2576033,0.014349531,-0.00148385,0.0,0.0,0.0
783853337,-0.25755355,0.01435743,-0.001484378,0.0,0.0,0.0
783873250,-0.2575101,0.014340877,-0.0014824147,0.0,0.0,0.0
783898219,-0.25743657,0.014337342,-0.001481623,0.0,0.0,0.0
783913083,-0.25734627,0.014313587,-0.0014786457,0.0,0.0,0.0
783933095,-0.2572324,0.0142976735,-0.0014763436,0.0,0.0,0.0
783953186,-0.2571265,0.014281853,-0.0014740988,0.0,0.0,0.0
783973130,-0.25703904,0.014268214,-0.0014721863,0.0,0.0,0.0
783993038,-0.25697353,0.014252745,-0.0014702128,0.0,0.0,0.0
784012597,-0.2569191,0.014254233,-0.0014700526,0.0,0.0,0.0
784032495,-0.2568593,0.014263529,-0.0014706667,0.0,0.0,0.0
784052397,-0.25684068,0.014255632,-0.0014697451,0.0,0.0,0.0
784072326,-0.25685713,0.014225029,-0.0014666846,0.0,0.0,0.0
784097363,-0.25691852,0.014175655,-0.0014619455,0.0,0.0,0.0
784112111,-0.25694412,0.014155822,-0.0014600466,0.0,0.0,0.0
784132020,-0.25698116,0.014114334,-0.0014559788,0.0,0.0,0.0
784157043,-0.2570183,0.01406554,-0.0014511567,0.0,0.0,0.0
784176972,-0.2570524,0.014042768,-0.0014490009,0.0,0.0,0.0
784191743,-0.25708497,0.014025861,-0.0014474412,0.0,0.0,0.0
784216761,-0.25712255,0.01406531,-0.0014517257,0.0,0.0,0.0
784236645,-0.25711417,0.014089127,-0.0014541363,0.0,0.0,0.0
784251467,-0.25711995,0.0141232675,-0.0014576929,0.0,0.0,0.0
784271375,-0.25710428,0.014173071,-0.0014627434,0.0,0.0,0.0
784296395,-0.25714055,0.014246821,-0.0014705638,0.0,0.0,0.0
784316328,-0.25717145,0.014281316,-0.0014743027,0.0,0.0,0.0
784331127,-0.25718775,0.014344668,-0.0014809374,0.0,0.0,0.0
784356087,-0.25722814,0.014445589,-0.0014915921,0.0,0.0,0.0
784375987,-0.25725877,0.014532204,-0.0015007156,0.0,0.0,0.0
784390819,-0.25727507,0.01460909,-0.0015087518,0.0,0.0,0.0
784415864,-0.2572919,0.014738932,-0.0015222616,0.0,0.0,0.0
784435711,-0.25731072,0.01486185,-0.0015350698,0.0,0.0,0.0
784455618,-0.25732288,0.014959533,-0.0015452328,0.0,0.0,0.0
784475579,-0.2573416,0.015080383,-0.0015578301,0.0,0.0,0.0
784495444,-0.25737986,0.015218714,-0.0015723554,0.0,0.0,0.0
784515366,-0.25739375,0.015346631,-0.0015856576,0.0,0.0,0.0
784530185,-0.25743333,0.015404624,-0.001591896,0.0,0.0,0.0
784555185,-0.25742,0.01558576,-0.0016105304,0.0,0.0,0.0
784575098,-0.25741786,0.01571414,-0.0016237828,0.0,0.0,0.0
784594988,-0.25746647,0.015829628,-0.0016360275,0.0,0.0,0.0
784614875,-0.25750187,0.015955783,-0.0016492945,0.0,0.0,0.0
784634787,-0.25754303,0.016094755,-0.0016639272,0.0,0.0,0.0
784654708,-0.25761655,0.016188873,-0.0016741386,0.0,0.0,0.0
784674599,-0.25768492,0.016277215,-0.0016837241,0.0,0.0,0.0
784694579,-0.25774717,0.016351743,-0.0016918449,0.0,0.0,0.0
784714443,-0.2578082,0.016355397,-0.0016926266,0.0,0.0,0.0
784734338,-0.2578523,0.016385607,-0.001696045,0.0,0.0,0.0
784754250,-0.25783855,0.016370539,-0.0016943944,0.0,0.0,0.0
784774186,-0.25780424,0.016325964,-0.0016895543,0.0,0.0,0.0
784794069,-0.25776547,0.016236328,-0.0016800234,0.0,0.0,0.0
784813965,-0.25770447,0.01614729,-0.0016704124,0.0,0.0,0.0
784833861,-0.25767908,0.016069021,-0.0016621504,0.0,0.0,0.0
784853767,-0.25764748,0.015971774,-0.0016518875,0.0,0.0,0.0
784873670,-0.25761995,0.015894005,-0.0016436672,0.0,0.0,0.0
784893599,-0.25765297,0.015781721,-0.0016322662,0.0,0.0,0.0
784913516,-0.25766116,0.015669651,-0.0016207269,0.0,0.0,0.0
784933405,-0.257689,0.015606774,-0.0016143991,0.0,0.0,0.0
784953294,-0.2576843,0.015565869,-0.0016101383,0.0,0.0,0.0
784973233,-0.25764552,0.0155211175,-0.0016052659,0.0,0.0,0.0
784993162,-0.2576491,0.015430873,-0.0015959545,0.0,0.0,0.0
785017881,-0.2575861,0.01533209,-0.0015853475,0.0,0.0,0.0
785032994,-0.25756583,0.015250565,-0.0015767927,0.0,0.0,0.0
785053053,-0.25750104,0.015141388,-0.0015651081,0.0,0.0,0.0
785077713,-0.25745764,0.01499357,-0.0015495655,0.0,0.0,0.0
785092934,-0.25744712,0.014905274,-0.0015403769,0.0,0.0,0.0
785112859,-0.25745675,0.014801714,-0.0015297321,0.0,0.0,0.0
785133295,-0.25748232,0.0147230895,-0.0015217587,0.0,0.0,0.0
785157230,-0.25750452,0.01460555,-0.001509741,0.0,0.0,0.0
785172270,-0.2575284,0.014554548,-0.0015046095,0.0,0.0,0.0
785192175,-0.25753748,0.014460378,-0.0014949276,0.0,0.0,0.0
785216955,-0.25757006,0.014445072,-0.0014935354,0.0,0.0,0.0
785232021,-0.257587,0.014448695,-0.0014940089,0.0,0.0,0.0
785251903,-0.25765306,0.014442397,-0.0014937437,0.0,0.0,0.0
785276680,-0.25774267,0.014529416,-0.0015032702,0.0,0.0,0.0
785296582,-0.2578031,0.01460519,-0.0015114668,0.0,0.0,0.0
785311625,-0.25786456,0.01464323,-0.0015157673,0.0,0.0,0.0
785336399,-0.2579654,0.014759102,-0.001528363,0.0,0.0,0.0
785356323,-0.25802252,0.014854667,-0.0015386025,0.0,0.0,0.0
785371396,-0.2580515,0.014910844,-0.001544596,0.0,0.0,0.0
785396120,-0.25807405,0.015031058,-0.0015571857,0.0,0.0,0.0
785416025,-0.25806892,0.015097594,-0.0015640473,0.0,0.0,0.0
785435937,-0.25803056,0.015150261,-0.0015692684,0.0,0.0,0.0
785450999,-0.25799814,0.015172734,-0.0015713973,0.0,0.0,0.0
785475751,-0.25790927,0.015181185,-0.0015717272,0.0,0.0,0.0
785495689,-0.2578395,0.015147168,-0.0015677781,0.0,0.0,0.0
785510721,-0.2577713,0.015105737,-0.0015630736,0.0,0.0,0.0
785535465,-0.25766432,0.015085625,-0.0015603399,0.0,0.0,0.0
785555376,-0.2576133,0.01503869,-0.0015551749,0.0,0.0,0.0
785575280,-0.25758603,0.0149911875,-0.0015500975,0.0,0.0,0.0
785595188,-0.2575475,0.01496907,-0.0015475773,0.0,0.0,0.0
785615134,-0.25752616,0.014919856,-0.0015423606,0.0,0.0,0.0
785635031,-0.25752324,0.014873991,-0.0015376016,0.0,0.0,0.0
