timestamp,imbalanced_prop_metric,fd_roll,fd_pitch,fd_alt,fd_ext,fd_arm_escs,fd_high_wind,fd_battery,fd_imbalanced_prop
839157559,nan,0,0,0,0,0,0,0,0
839666427,nan,0,0,0,0,0,0,0,0
840176912,nan,0,0,0,0,0,0,0,0
840686785,nan,0,0,0,0,0,0,0,0
841196534,nan,0,0,0,0,0,0,0,0
841705638,nan,0,0,0,0,0,0,0,0
842215747,nan,0,0,0,0,0,0,0,0
842726150,nan,0,0,0,0,0,0,0,0
843235309,nan,0,0,0,0,0,0,0,0
843744828,nan,0,0,0,0,0,0,0,0
844254848,nan,0,0,0,0,0,0,0,0
844765181,nan,0,0,0,0,0,0,0,0
845274979,nan,0,0,0,0,0,0,0,0
845784734,nan,0,0,0,0,0,0,0,0
846294485,nan,0,0,0,0,0,0,0,0
846804360,nan,0,0,0,0,0,0,0,0
847314293,nan,0,0,0,0,0,0,0,0
847824067,nan,0,0,0,0,0,0,0,0
848333678,nan,0,0,0,0,0,0,0,0
848843704,nan,0,0,0,0,0,0,0,0
849354037,nan,0,0,0,0,0,0,0,0
849863796,nan,0,0,0,0,0,0,0,0
850374260,nan,0,0,0,0,0,0,0,0
850883146,nan,0,0,0,0,0,0,0,0
851393109,nan,0,0,0,0,0,0,0,0
851903204,nan,0,0,0,0,0,0,0,0
852412850,nan,0,0,0,0,0,0,0,0
852922993,nan,0,0,0,0,0,0,0,0
853433075,nan,0,0,0,0,0,0,0,0
853943119,nan,0,0,0,0,0,0,0,0
854452335,nan,0,0,0,0,0,0,0,0
854962177,nan,0,0,0,0,0,0,0,0
855471919,nan,0,0,0,0,0,0,0,0
855982058,nan,0,0,0,0,0,0,0,0
856492092,nan,0,0,0,0,0,0,0,0
857001842,nan,0,0,0,0,0,0,0,0
857511907,nan,0,0,0,0,0,0,0,0
858022142,nan,0,0,0,0,0,0,0,0
858532120,nan,0,0,0,0,0,0,0,0
859041629,nan,0,0,0,0,0,0,0,0
859551696,nan,0,0,0,0,0,0,0,0
860061203,nan,0,0,0,0,0,0,0,0
860571102,nan,0,0,0,0,0,0,0,0
861080965,nan,0,0,0,0,0,0,0,0
861590829,nan,0,0,0,0,0,0,0,0
862100987,nan,0,0,0,0,0,0,0,0
862611226,nan,0,0,0,0,0,0,0,0
863121006,nan,0,0,0,0,0,0,0,0
863630781,nan,0,0,0,0,0,0,0,0
864140590,nan,0,0,0,0,0,0,0,0
864649597,nan,0,0,0,0,0,0,0,0
865160457,nan,0,0,0,0,0,0,0,0
865669579,nan,0,0,0,0,0,0,0,0
866178856,nan,0,0,0,0,0,0,0,0
866688956,nan,0,0,0,0,0,0,0,0
866758962,nan,0,0,0,0,0,0,0,0
866784532,nan,0,0,0,0,0,0,0,0
867293632,nan,0,0,0,0,0,0,0,0
867793751,nan,0,0,0,0,0,0,0,0
868182611,nan,0,0,0,0,0,0,0,0
868692836,nan,0,0,0,0,0,0,0,0
869202687,nan,0,0,0,0,0,0,0,0
869283826,nan,0,0,0,0,0,0,0,0
869793816,nan,0,0,0,0,0,0,0,0
870281681,nan,0,0,0,0,0,0,0,0
870297333,nan,0,0,0,0,0,0,0,0
870807197,nan,0,0,0,0,0,0,0,0
870976337,nan,0,0,0,0,0,0,0,0
871485947,nan,0,0,0,0,0,0,0,0
871996184,nan,0,0,0,0,0,0,0,0
872506350,nan,0,0,0,0,0,0,0,0
873015740,nan,0,0,0,0,0,0,0,0
873526002,nan,0,0,0,0,0,0,0,0
874035673,nan,0,0,0,0,0,0,0,0
874546435,nan,0,0,0,0,0,0,0,0
875055586,nan,0,0,0,0,0,0,0,0
875564995,nan,0,0,0,0,0,0,0,0
876074941,nan,0,0,0,0,0,0,0,0
876585284,nan,0,0,0,0,0,0,0,0
877095412,nan,0,0,0,0,0,0,0,0
877604882,nan,0,0,0,0,0,0,0,0
878114811,nan,0,0,0,0,0,0,0,0
878625401,nan,0,0,0,0,0,0,0,0
879125315,nan,0,0,0,0,0,0,0,0
879634790,nan,0,0,0,0,0,0,0,0
880144866,nan,0,0,0,0,0,0,0,0
880655379,nan,0,0,0,0,0,0,0,0
881165177,nan,0,0,0,0,0,0,0,0
881674973,nan,0,0,0,0,0,0,0,0
882184655,nan,0,0,0,0,0,0,0,0
882694549,nan,0,0,0,0,0,0,0,0
883204142,nan,0,0,0,0,0,0,0,0
883714095,nan,0,0,0,0,0,0,0,0
884223939,nan,0,0,0,0,0,0,0,0
884733813,nan,0,0,0,0,0,0,0,0
885244341,nan,0,0,0,0,0,0,0,0
885754143,nan,0,0,0,0,0,0,0,0
886264099,nan,0,0,0,0,0,0,0,0
886774007,nan,0,0,0,0,0,0,0,0
887284202,nan,0,0,0,0,0,0,0,0
887794078,nan,0,0,0,0,0,0,0,0
888304137,nan,0,0,0,0,0,0,0,0
888813619,nan,0,0,0,0,0,0,0,0
889323538,nan,0,0,0,0,0,0,0,0
889833075,nan,0,0,0,0,0,0,0,0
890343365,nan,0,0,0,0,0,0,0,0
890853073,nan,0,0,0,0,0,0,0,0
891362916,nan,0,0,0,0,0,0,0,0
891873087,nan,0,0,0,0,0,0,0,0
892383035,nan,0,0,0,0,0,0,0,0
892892846,nan,0,0,0,0,0,0,0,0
893402914,nan,0,0,0,0,0,0,0,0
893913041,nan,0,0,0,0,0,0,0,0
894423031,nan,0,0,0,0,0,0,0,0
894932825,nan,0,0,0,0,0,0,0,0
895443027,nan,0,0,0,0,0,0,0,0
895953113,nan,0,0,0,0,0,0,0,0
896463005,nan,0,0,0,0,0,0,0,0
896972674,nan,0,0,0,0,0,0,0,0
897482688,nan,0,0,0,0,0,0,0,0
897992629,nan,0,0,0,0,0,0,0,0
898502839,nan,0,0,0,0,0,0,0,0
899012688,nan,0,0,0,0,0,0,0,0
899522464,nan,0,0,0,0,0,0,0,0
900032718,nan,0,0,0,0,0,0,0,0
900542990,nan,0,0,0,0,0,0,0,0
901052715,nan,0,0,0,0,0,0,0,0
901562415,nan,0,0,0,0,0,0,0,0
902071923,nan,0,0,0,0,0,0,0,0
902582351,nan,0,0,0,0,0,0,0,0
903091966,nan,0,0,0,0,0,0,0,0
903601873,nan,0,0,0,0,0,0,0,0
904111516,nan,0,0,0,0,0,0,0,0
904620921,nan,0,0,0,0,0,0,0,0
905131264,nan,0,0,0,0,0,0,0,0
905641002,nan,0,0,0,0,0,0,0,0
906151153,nan,0,0,0,0,0,0,0,0
906660787,nan,0,0,0,0,0,0,0,0
907171025,nan,0,0,0,0,0,0,0,0
907681290,nan,0,0,0,0,0,0,0,0
908190848,nan,0,0,0,0,0,0,0,0
908700800,nan,0,0,0,0,0,0,0,0
909211091,nan,0,0,0,0,0,0,0,0
909720842,nan,0,0,0,0,0,0,0,0
910230228,nan,0,0,0,0,0,0,0,0
910739750,nan,0,0,0,0,0,0,0,0
911249698,nan,0,0,0,0,0,0,0,0
911760310,nan,0,0,0,0,0,0,0,0
912270224,nan,0,0,0,0,0,0,0,0
912779853,nan,0,0,0,0,0,0,0,0
913289828,nan,0,0,0,0,0,0,0,0
913800140,nan,0,0,0,0,0,0,0,0
914310118,nan,0,0,0,0,0,0,0,0
914819455,nan,0,0,0,0,0,0,0,0
915329287,nan,0,0,0,0,0,0,0,0
915838455,nan,0,0,0,0,0,0,0,0
916348250,nan,0,0,0,0,0,0,0,0
916858140,nan,0,0,0,0,0,0,0,0
916990133,nan,0,0,0,0,0,0,0,0
917499379,nan,0,0,0,0,0,0,0,0
918008263,nan,0,0,0,0,0,0,0,0
918518549,nan,0,0,0,0,0,0,0,0
919028545,nan,0,0,0,0,0,0,0,0
919538016,nan,0,0,0,0,0,0,0,0
920047815,nan,0,0,0,0,0,0,0,0
920558148,nan,0,0,0,0,0,0,0,0
921068220,nan,0,0,0,0,0,0,0,0
921578019,nan,0,0,0,0,0,0,0,0
922088063,nan,0,0,0,0,0,0,0,0
922597895,nan,0,0,0,0,0,0,0,0
923108472,nan,0,0,0,0,0,0,0,0
923617418,nan,0,0,0,0,0,0,0,0
924126823,nan,0,0,0,0,0,0,0,0
924636861,nan,0,0,0,0,0,0,0,0
925147234,nan,0,0,0,0,0,0,0,0
925657071,nan,0,0,0,0,0,0,0,0
926166895,nan,0,0,0,0,0,0,0,0
926676858,nan,0,0,0,0,0,0,0,0
927187231,nan,0,0,0,0,0,0,0,0
927697206,nan,0,0,0,0,0,0,0,0
927777945,nan,0,0,0,0,0,0,0,0
928287516,nan,0,0,0,0,0,0,0,0
928796591,nan,0,0,0,0,0,0,0,0
928953912,nan,0,0,0,0,0,0,0,0
929463836,nan,0,0,0,0,0,0,0,0
929974092,nan,0,0,0,0,0,0,0,0
930484584,nan,0,0,0,0,0,0,0,0
930993911,nan,0,0,0,0,0,0,0,0
931504046,nan,0,0,0,0,0,0,0,0
932014625,nan,0,0,0,0,0,0,0,0
932524815,nan,0,0,0,0,0,0,0,0
933034636,nan,0,0,0,0,0,0,0,0
933544774,nan,0,0,0,0,0,0,0,0
934055407,nan,0,0,0,0,0,0,0,0
934565081,nan,0,0,0,0,0,0,0,0
935074793,nan,0,0,0,0,0,0,0,0
935585006,nan,0,0,0,0,0,0,0,0
936095053,nan,0,0,0,0,0,0,0,0
936605118,nan,0,0,0,0,0,0,0,0
937115421,nan,0,0,0,0,0,0,0,0
937624598,nan,0,0,0,0,0,0,0,0
938134936,nan,0,0,0,0,0,0,0,0
938644912,nan,0,0,0,0,0,0,0,0
939154684,nan,0,0,0,0,0,0,0,0
939664325,nan,0,0,0,0,0,0,0,0
940173760,nan,0,0,0,0,0,0,0,0
940683864,nan,0,0,0,0,0,0,0,0
941194013,nan,0,0,0,0,0,0,0,0
941704709,nan,0,0,0,0,0,0,0,0
942214282,nan,0,0,0,0,0,0,0,0
942723987,nan,0,0,0,0,0,0,0,0
943234115,nan,0,0,0,0,0,0,0,0
943743532,nan,0,0,0,0,0,0,0,0
944252869,nan,0,0,0,0,0,0,0,0
944762489,nan,0,0,0,0,0,0,0,0
945271941,nan,0,0,0,0,0,0,0,0
945782492,nan,0,0,0,0,0,0,0,0
946291945,nan,0,0,0,0,0,0,0,0
946801798,nan,0,0,0,0,0,0,0,0
947311864,nan,0,0,0,0,0,0,0,0
947822002,nan,0,0,0,0,0,0,0,0
948331996,nan,0,0,0,0,0,0,0,0
948841782,nan,0,0,0,0,0,0,0,0
949352012,nan,0,0,0,0,0,0,0,0
949861789,nan,0,0,0,0,0,0,0,0
950371868,nan,0,0,0,0,0,0,0,0
950881687,nan,0,0,0,0,0,0,0,0
951391204,nan,0,0,0,0,0,0,0,0
951900861,nan,0,0,0,0,0,0,0,0
952410938,nan,0,0,0,0,0,0,0,0
952920770,nan,0,0,0,0,0,0,0,0
953430889,nan,0,0,0,0,0,0,0,0
953941027,nan,0,0,0,0,0,0,0,0
954450858,nan,0,0,0,0,0,0,0,0
954960798,nan,0,0,0,0,0,0,0,0
955470605,nan,0,0,0,0,0,0,0,0
955980780,nan,0,0,0,0,0,0,0,0
956490696,nan,0,0,0,0,0,0,0,0
957000474,nan,0,0,0,0,0,0,0,0
957509791,nan,0,0,0,0,0,0,0,0
958019664,nan,0,0,0,0,0,0,0,0
958529907,nan,0,0,0,0,0,0,0,0
959039660,nan,0,0,0,0,0,0,0,0
959549775,nan,0,0,0,0,0,0,0,0
960059564,nan,0,0,0,0,0,0,0,0
960569814,nan,0,0,0,0,0,0,0,0
961079818,nan,0,0,0,0,0,0,0,0
961589537,nan,0,0,0,0,0,0,0,0
962098757,nan,0,0,0,0,0,0,0,0
962609196,nan,0,0,0,0,0,0,0,0
963119227,nan,0,0,0,0,0,0,0,0
963628311,nan,0,0,0,0,0,0,0,0
964137940,nan,0,0,0,0,0,0,0,0
964647842,nan,0,0,0,0,0,0,0,0
965158101,nan,0,0,0,0,0,0,0,0
965668296,nan,0,0,0,0,0,0,0,0
966177837,nan,0,0,0,0,0,0,0,0
966687745,nan,0,0,0,0,0,0,0,0
967198052,nan,0,0,0,0,0,0,0,0
967708603,nan,0,0,0,0,0,0,0,0
968218344,nan,0,0,0,0,0,0,0,0
968727516,nan,0,0,0,0,0,0,0,0
969236541,nan,0,0,0,0,0,0,0,0
969746135,nan,0,0,0,0,0,0,0,0
970256438,nan,0,0,0,0,0,0,0,0
970765880,nan,0,0,0,0,0,0,0,0
971275685,nan,0,0,0,0,0,0,0,0
971786391,nan,0,0,0,0,0,0,0,0
972296260,nan,0,0,0,0,0,0,0,0
972806851,nan,0,0,0,0,0,0,0,0
973316661,nan,0,0,0,0,0,0,0,0
973826748,nan,0,0,0,0,0,0,0,0
974337108,nan,0,0,0,0,0,0,0,0
974846775,nan,0,0,0,0,0,0,0,0
975356757,nan,0,0,0,0,0,0,0,0
975866932,nan,0,0,0,0,0,0,0,0
976377382,nan,0,0,0,0,0,0,0,0
976886774,nan,0,0,0,0,0,0,0,0
977397100,nan,0,0,0,0,0,0,0,0
977907284,nan,0,0,0,0,0,0,0,0
978416866,nan,0,0,0,0,0,0,0,0
978926411,nan,0,0,0,0,0,0,0,0
979435652,nan,0,0,0,0,0,0,0,0
979945578,nan,0,0,0,0,0,0,0,0
980455346,nan,0,0,0,0,0,0,0,0
980965013,nan,0,0,0,0,0,0,0,0
981474558,nan,0,0,0,0,0,0,0,0
981984167,nan,0,0,0,0,0,0,0,0
982493931,nan,0,0,0,0,0,0,0,0
983004197,nan,0,0,0,0,0,0,0,0
983514363,nan,0,0,0,0,0,0,0,0
984023943,nan,0,0,0,0,0,0,0,0
984533975,nan,0,0,0,0,0,0,0,0
985044323,nan,0,0,0,0,0,0,0,0
985554225,nan,0,0,0,0,0,0,0,0
986063738,nan,0,0,0,0,0,0,0,0
986573708,nan,0,0,0,0,0,0,0,0
987084034,nan,0,0,0,0,0,0,0,0
987593789,nan,0,0,0,0,0,0,0,0
988103241,nan,0,0,0,0,0,0,0,0
988612735,nan,0,0,0,0,0,0,0,0
989122871,nan,0,0,0,0,0,0,0,0
989633554,nan,0,0,0,0,0,0,0,0
990142988,nan,0,0,0,0,0,0,0,0
990652664,nan,0,0,0,0,0,0,0,0
991162539,nan,0,0,0,0,0,0,0,0
991671531,nan,0,0,0,0,0,0,0,0
992181222,nan,0,0,0,0,0,0,0,0
992691202,nan,0,0,0,0,0,0,0,0
993200911,nan,0,0,0,0,0,0,0,0
993710778,nan,0,0,0,0,0,0,0,0
994221183,nan,0,0,0,0,0,0,0,0
994731291,nan,0,0,0,0,0,0,0,0
995240865,nan,0,0,0,0,0,0,0,0
995750831,nan,0,0,0,0,0,0,0,0
996261059,nan,0,0,0,0,0,0,0,0
996771051,nan,0,0,0,0,0,0,0,0
997280985,nan,0,0,0,0,0,0,0,0
997790694,nan,0,0,0,0,0,0,0,0
998301189,nan,0,0,0,0,0,0,0,0
998811219,nan,0,0,0,0,0,0,0,0
999321200,nan,0,0,0,0,0,0,0,0
999830654,nan,0,0,0,0,0,0,0,0
1000340126,nan,0,0,0,0,0,0,0,0
1000850240,nan,0,0,0,0,0,0,0,0
1001360268,nan,0,0,0,0,0,0,0,0
1001869917,nan,0,0,0,0,0,0,0,0
1002379878,nan,0,0,0,0,0,0,0,0
1002890027,nan,0,0,0,0,0,0,0,0
1003400166,nan,0,0,0,0,0,0,0,0
1003909996,nan,0,0,0,0,0,0,0,0
1004419706,nan,0,0,0,0,0,0,0,0
1004930743,nan,0,0,0,0,0,0,0,0
1005440808,nan,0,0,0,0,0,0,0,0
1005951349,nan,0,0,0,0,0,0,0,0
1006460771,nan,0,0,0,0,0,0,0,0
1006971019,nan,0,0,0,0,0,0,0,0
1007480804,nan,0,0,0,0,0,0,0,0
1007990561,nan,0,0,0,0,0,0,0,0
1008499401,nan,0,0,0,0,0,0,0,0
1009008938,nan,0,0,0,0,0,0,0,0
1009518988,nan,0,0,0,0,0,0,0,0
1010028765,nan,0,0,0,0,0,0,0,0
1010538570,nan,0,0,0,0,0,0,0,0
1011047830,nan,0,0,0,0,0,0,0,0
1011557728,nan,0,0,0,0,0,0,0,0
1012068136,nan,0,0,0,0,0,0,0,0
1012578093,nan,0,0,0,0,0,0,0,0
1013087816,nan,0,0,0,0,0,0,0,0
1013597812,nan,0,0,0,0,0,0,0,0
1014108308,nan,0,0,0,0,0,0,0,0
1014617671,nan,0,0,0,0,0,0,0,0
1015127660,nan,0,0,0,0,0,0,0,0
1015637450,nan,0,0,0,0,0,0,0,0
1016147271,nan,0,0,0,0,0,0,0,0
1016657219,nan,0,0,0,0,0,0,0,0
1017167025,nan,0,0,0,0,0,0,0,0
1017676640,nan,0,0,0,0,0,0,0,0
1018186679,nan,0,0,0,0,0,0,0,0
1018696724,nan,0,0,0,0,0,0,0,0
1019206809,nan,0,0,0,0,0,0,0,0
1019716452,nan,0,0,0,0,0,0,0,0
1020225824,nan,0,0,0,0,0,0,0,0
1020736284,nan,0,0,0,0,0,0,0,0
1021246466,nan,0,0,0,0,0,0,0,0
1021756514,nan,0,0,0,0,0,0,0,0
1022265902,nan,0,0,0,0,0,0,0,0
1022776054,nan,0,0,0,0,0,0,0,0
1023286104,nan,0,0,0,0,0,0,0,0
1023795354,nan,0,0,0,0,0,0,0,0
1024305224,nan,0,0,0,0,0,0,0,0
1024814882,nan,0,0,0,0,0,0,0,0
1025325644,nan,0,0,0,0,0,0,0,0
1025835541,nan,0,0,0,0,0,0,0,0
1026345043,nan,0,0,0,0,0,0,0,0
1026854783,nan,0,0,0,0,0,0,0,0
1027365205,nan,0,0,0,0,0,0,0,0
1027874984,nan,0,0,0,0,0,0,0,0
1028384664,nan,0,0,0,0,0,0,0,0
1028894680,nan,0,0,0,0,0,0,0,0
1029404772,nan,0,0,0,0,0,0,0,0
1029915296,nan,0,0,0,0,0,0,0,0
1030424710,nan,0,0,0,0,0,0,0,0
1030934469,nan,0,0,0,0,0,0,0,0
1031443810,nan,0,0,0,0,0,0,0,0
1031954016,nan,0,0,0,0,0,0,0,0
1032463898,nan,0,0,0,0,0,0,0,0
1032522729,nan,0,0,0,0,0,0,0,0
1033032846,nan,0,0,0,0,0,0,0,0
1033542641,nan,0,0,0,0,0,0,0,0
1033712133,nan,0,0,0,0,0,0,0,0
1034222156,nan,0,0,0,0,0,0,0,0
1034731999,nan,0,0,0,0,0,0,0,0
1035242889,nan,0,0,0,0,0,0,0,0
1035752945,nan,0,0,0,0,0,0,0,0
1036263123,nan,0,0,0,0,0,0,0,0
1036772896,nan,0,0,0,0,0,0,0,0
1037282727,nan,0,0,0,0,0,0,0,0
1037792587,nan,0,0,0,0,0,0,0,0
1038301713,nan,0,0,0,0,0,0,0,0
1038812028,nan,0,0,0,0,0,0,0,0
1039323171,nan,0,0,0,0,0,0,0,0
1039832285,nan,0,0,0,0,0,0,0,0
1040341838,nan,0,0,0,0,0,0,0,0
1040851961,nan,0,0,0,0,0,0,0,0
1041361987,nan,0,0,0,0,0,0,0,0
1041871721,nan,0,0,0,0,0,0,0,0
1042381472,nan,0,0,0,0,0,0,0,0
1042891784,nan,0,0,0,0,0,0,0,0
1043401797,nan,0,0,0,0,0,0,0,0
1043912722,nan,0,0,0,0,0,0,0,0
1044422548,nan,0,0,0,0,0,0,0,0
1044931148,nan,0,0,0,0,0,0,0,0
1045440761,nan,0,0,0,0,0,0,0,0
1045950857,nan,0,0,0,0,0,0,0,0
1046460689,nan,0,0,0,0,0,0,0,0
1046970544,nan,0,0,0,0,0,0,0,0
1047480139,nan,0,0,0,0,0,0,0,0
1047990220,nan,0,0,0,0,0,0,0,0
1048499835,nan,0,0,0,0,0,0,0,0
1049009895,nan,0,0,0,0,0,0,0,0
1049519625,nan,0,0,0,0,0,0,0,0
1050030173,nan,0,0,0,0,0,0,0,0
1050539536,nan,0,0,0,0,0,0,0,0
1051048900,nan,0,0,0,0,0,0,0,0
1051558819,nan,0,0,0,0,0,0,0,0
1052069139,nan,0,0,0,0,0,0,0,0
1052579715,nan,0,0,0,0,0,0,0,0
1052594269,nan,0,0,0,0,0,0,0,0
1053104104,nan,0,0,0,0,0,0,0,0
1053614001,nan,0,0,0,0,0,0,0,0
1053804383,nan,0,0,0,0,0,0,0,0
1054313709,nan,0,0,0,0,0,0,0,0
1054823902,nan,0,0,0,0,0,0,0,0
1055334172,nan,0,0,0,0,0,0,0,0
1055843916,nan,0,0,0,0,0,0,0,0
1056353593,nan,0,0,0,0,0,0,0,0
1056862359,nan,0,0,0,0,0,0,0,0
1057371650,nan,0,0,0,0,0,0,0,0
1057881907,nan,0,0,0,0,0,0,0,0
1058392164,nan,0,0,0,0,0,0,0,0
1058901629,nan,0,0,0,0,0,0,0,0
1059411695,nan,0,0,0,0,0,0,0,0
1059922059,nan,0,0,0,0,0,0,0,0
1060431858,nan,0,0,0,0,0,0,0,0
1060941562,nan,0,0,0,0,0,0,0,0
1061450219,nan,0,0,0,0,0,0,0,0
1061959847,nan,0,0,0,0,0,0,0,0
1062470106,nan,0,0,0,0,0,0,0,0
1062980072,nan,0,0,0,0,0,0,0,0
1063489622,nan,0,0,0,0,0,0,0,0
1063999684,nan,0,0,0,0,0,0,0,0
1064509334,nan,0,0,0,0,0,0,0,0
1065019080,nan,0,0,0,0,0,0,0,0
1065528883,nan,0,0,0,0,0,0,0,0
1066038475,nan,0,0,0,0,0,0,0,0
1066547306,nan,0,0,0,0,0,0,0,0
1067056365,nan,0,0,0,0,0,0,0,0
1067566532,nan,0,0,0,0,0,0,0,0
1068076339,nan,0,0,0,0,0,0,0,0
1068585909,nan,0,0,0,0,0,0,0,0
1069095940,nan,0,0,0,0,0,0,0,0
1069606324,nan,0,0,0,0,0,0,0,0
1070116213,nan,0,0,0,0,0,0,0,0
1070625482,nan,0,0,0,0,0,0,0,0
1071134919,nan,0,0,0,0,0,0,0,0
1071644977,nan,0,0,0,0,0,0,0,0
1072155372,nan,0,0,0,0,0,0,0,0
1072665325,nan,0,0,0,0,0,0,0,0
1073174990,nan,0,0,0,0,0,0,0,0
1073684917,nan,0,0,0,0,0,0,0,0
1074195283,nan,0,0,0,0,0,0,0,0
1074705294,nan,0,0,0,0,0,0,0,0
1075214926,nan,0,0,0,0,0,0,0,0
1075724946,nan,0,0,0,0,0,0,0,0
1076235066,nan,0,0,0,0,0,0,0,0
1076744962,nan,0,0,0,0,0,0,0,0
1077254459,nan,0,0,0,0,0,0,0,0
1077764090,nan,0,0,0,0,0,0,0,0
1078273788,nan,0,0,0,0,0,0,0,0
1078784240,nan,0,0,0,0,0,0,0,0
1079294143,nan,0,0,0,0,0,0,0,0
1079803962,nan,0,0,0,0,0,0,0,0
1080313925,nan,0,0,0,0,0,0,0,0
1080824125,nan,0,0,0,0,0,0,0,0
1081334687,nan,0,0,0,0,0,0,0,0
1081844901,nan,0,0,0,0,0,0,0,0
1082354458,nan,0,0,0,0,0,0,0,0
1082863128,nan,0,0,0,0,0,0,0,0
1083372952,nan,0,0,0,0,0,0,0,0
1083882915,nan,0,0,0,0,0,0,0,0
1084392842,nan,0,0,0,0,0,0,0,0
1084902954,nan,0,0,0,0,0,0,0,0
1085412988,nan,0,0,0,0,0,0,0,0
1085923714,nan,0,0,0,0,0,0,0,0
1086433348,nan,0,0,0,0,0,0,0,0
1086942588,nan,0,0,0,0,0,0,0,0
1087451463,nan,0,0,0,0,0,0,0,0
1087961138,nan,0,0,0,0,0,0,0,0
1088470984,nan,0,0,0,0,0,0,0,0
1088980761,nan,0,0,0,0,0,0,0,0
1089491101,nan,0,0,0,0,0,0,0,0
1090001037,nan,0,0,0,0,0,0,0,0
1090511376,nan,0,0,0,0,0,0,0,0
1091020722,nan,0,0,0,0,0,0,0,0
1091531058,nan,0,0,0,0,0,0,0,0
1092041165,nan,0,0,0,0,0,0,0,0
1092550964,nan,0,0,0,0,0,0,0,0
1093060483,nan,0,0,0,0,0,0,0,0
1093569952,nan,0,0,0,0,0,0,0,0
1094079909,nan,0,0,0,0,0,0,0,0
1094590360,nan,0,0,0,0,0,0,0,0
1095100268,nan,0,0,0,0,0,0,0,0
1095609889,nan,0,0,0,0,0,0,0,0
1096119687,nan,0,0,0,0,0,0,0,0
1096630313,nan,0,0,0,0,0,0,0,0
1097140060,nan,0,0,0,0,0,0,0,0
1097649820,nan,0,0,0,0,0,0,0,0
1098159861,nan,0,0,0,0,0,0,0,0
1098670184,nan,0,0,0,0,0,0,0,0
1099180260,nan,0,0,0,0,0,0,0,0
1099689985,nan,0,0,0,0,0,0,0,0
1100199508,nan,0,0,0,0,0,0,0,0
1100708992,nan,0,0,0,0,0,0,0,0
1101219203,nan,0,0,0,0,0,0,0,0
1101729898,nan,0,0,0,0,0,0,0,0
1102239462,nan,0,0,0,0,0,0,0,0
1102748801,nan,0,0,0,0,0,0,0,0
1103259277,nan,0,0,0,0,0,0,0,0
1103769526,nan,0,0,0,0,0,0,0,0
1104278828,nan,0,0,0,0,0,0,0,0
1104788858,nan,0,0,0,0,0,0,0,0
1105299264,nan,0,0,0,0,0,0,0,0
1105809279,nan,0,0,0,0,0,0,0,0
1106319148,nan,0,0,0,0,0,0,0,0
1106828462,nan,0,0,0,0,0,0,0,0
1107337772,nan,0,0,0,0,0,0,0,0
1107848422,nan,0,0,0,0,0,0,0,0
1108358100,nan,0,0,0,0,0,0,0,0
1108867786,nan,0,0,0,0,0,0,0,0
1109377748,nan,0,0,0,0,0,0,0,0
1109888244,nan,0,0,0,0,0,0,0,0
1110398066,nan,0,0,0,0,0,0,0,0
1110908032,nan,0,0,0,0,0,0,0,0
1111417655,nan,0,0,0,0,0,0,0,0
1111928839,nan,0,0,0,0,0,0,0,0
1112438911,nan,0,0,0,0,0,0,0,0
1112948835,nan,0,0,0,0,0,0,0,0
1113459417,nan,0,0,0,0,0,0,0,0
1113968893,nan,0,0,0,0,0,0,0,0
1114478811,nan,0,0,0,0,0,0,0,0
1114988742,nan,0,0,0,0,0,0,0,0
1115498682,nan,0,0,0,0,0,0,0,0
1116008150,nan,0,0,0,0,0,0,0,0
1116517933,nan,0,0,0,0,0,0,0,0
1117027883,nan,0,0,0,0,0,0,0,0
1117537706,nan,0,0,0,0,0,0,0,0
1118047780,nan,0,0,0,0,0,0,0,0
1118557790,nan,0,0,0,0,0,0,0,0
1119067862,nan,0,0,0,0,0,0,0,0
1119116220,nan,0,0,0,0,0,0,0,0
1119626127,nan,0,0,0,0,0,0,0,0
1120135822,nan,0,0,0,0,0,0,0,0
1120645920,nan,0,0,0,0,0,0,0,0
1121156258,nan,0,0,0,0,0,0,0,0
1121666148,nan,0,0,0,0,0,0,0,0
1122065932,nan,0,0,0,0,0,0,0,0
1122575858,nan,0,0,0,0,0,0,0,0
1123085601,nan,0,0,0,0,0,0,0,0
1123595723,nan,0,0,0,0,0,0,0,0
1124096651,nan,0,0,0,0,0,0,0,0
1124606843,nan,0,0,0,0,0,0,0,0
1125116976,nan,0,0,0,0,0,0,0,0
1125627316,nan,0,0,0,0,0,0,0,0
1126136389,nan,0,0,0,0,0,0,0,0
1126645544,nan,0,0,0,0,0,0,0,0
1127154809,nan,0,0,0,0,0,0,0,0
1127665326,nan,0,0,0,0,0,0,0,0
1128175131,nan,0,0,0,0,0,0,0,0
1128685689,nan,0,0,0,0,0,0,0,0
1129195675,nan,0,0,0,0,0,0,0,0
1129431100,nan,0,0,0,0,0,0,0,0
1129940255,nan,0,0,0,0,0,0,0,0
1130449458,nan,0,0,0,0,0,0,0,0
1130584728,nan,0,0,0,0,0,0,0,0
1131094840,nan,0,0,0,0,0,0,0,0
1131604674,nan,0,0,0,0,0,0,0,0
1132114782,nan,0,0,0,0,0,0,0,0
1132624796,nan,0,0,0,0,0,0,0,0
1133134396,nan,0,0,0,0,0,0,0,0
1133643722,nan,0,0,0,0,0,0,0,0
1134153425,nan,0,0,0,0,0,0,0,0
1134663138,nan,0,0,0,0,0,0,0,0
