timestamp,last_instance_change,instance_changed_count,accel_device_id,baro_device_id,gyro_device_id,mag_device_id,combined_test_ratio[0],combined_test_ratio[1],combined_test_ratio[2],combined_test_ratio[3],combined_test_ratio[4],combined_test_ratio[5],combined_test_ratio[6],combined_test_ratio[7],combined_test_ratio[8],relative_test_ratio[0],relative_test_ratio[1],relative_test_ratio[2],relative_test_ratio[3],relative_test_ratio[4],relative_test_ratio[5],relative_test_ratio[6],relative_test_ratio[7],relative_test_ratio[8],accumulated_gyro_error[0],accumulated_gyro_error[1],accumulated_gyro_error[2],accumulated_gyro_error[3],accumulated_accel_error[0],accumulated_accel_error[1],accumulated_accel_error[2],accumulated_accel_error[3],primary_instance,instances_available,healthy[0],healthy[1],healthy[2],healthy[3],healthy[4],healthy[5],healthy[6],healthy[7],healthy[8],gyro_fault_detected,accel_fault_detected
1012145778,250772299,2,2490378,4028193,2490378,396321,0.022074856,0.024510158,0.021834858,0.024138886,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1013151078,250772299,2,2490378,4028193,2490378,396321,0.03663349,0.034340866,0.03865992,0.034920912,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1014156350,250772299,2,2490378,4028193,2490378,396321,0.021437345,0.023050234,0.019660063,0.022793107,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1015161590,250772299,2,2490378,4028193,2490378,396321,0.045476336,0.039739028,0.04541093,0.040297896,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1016166951,250772299,2,2490378,4028193,2490378,396321,0.038515665,0.040530037,0.037043363,0.040284496,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1017172317,250772299,2,2490378,4028193,2490378,396321,0.03392332,0.03202904,0.03387249,0.032399926,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1018177489,250772299,2,2490378,4028193,2490378,396321,0.059779685,0.057946403,0.059368312,0.058281627,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1019183004,250772299,2,2490378,4028193,2490378,396321,0.055876408,0.05477519,0.056215785,0.055016935,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1020187982,250772299,2,2490378,4028193,2490378,396321,0.033108003,0.035026528,0.033799343,0.034637447,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1021193236,250772299,2,2490378,4028193,2490378,396321,0.04207001,0.041328307,0.041814625,0.04172892,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1022198525,250772299,2,2490378,4028193,2490378,396321,0.054990686,0.05394877,0.055493005,0.054387573,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1023203833,250772299,2,2490378,4028193,2490378,396321,0.06564782,0.06318863,0.06693626,0.0640122,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1024209135,250772299,2,2490378,4028193,2490378,396321,0.05351138,0.053606573,0.053655583,0.05350998,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1025214387,250772299,2,2490378,4028193,2490378,396321,0.05860189,0.05640879,0.0611904,0.056202143,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1026219628,250772299,2,2490378,4028193,2490378,396321,0.068167016,0.06532208,0.07272124,0.065065116,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1027225022,250772299,2,2490378,4028193,2490378,396321,0.06215295,0.050811246,0.060829617,0.051764175,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1028230179,250772299,2,2490378,4028193,2490378,396321,0.06614154,0.06746349,0.06852996,0.0672064,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1029235606,250772299,2,2490378,4028193,2490378,396321,0.05963587,0.05556367,0.061319157,0.055486675,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1030240794,250772299,2,2490378,4028193,2490378,396321,0.051219925,0.05714427,0.049896996,0.058079734,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1031245978,250772299,2,2490378,4028193,2490378,396321,0.06681591,0.06414653,0.06752588,0.06367169,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1032251258,250772299,2,2490378,4028193,2490378,396321,0.06444539,0.064384446,0.06304556,0.064338095,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1033256545,250772299,2,2490378,4028193,2490378,396321,0.089624375,0.09272736,0.08628723,0.09107342,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1034261939,250772299,2,2490378,4028193,2490378,396321,0.042524092,0.03638462,0.036368374,0.03220425,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1035267211,250772299,2,2490378,4028193,2490378,396321,0.0742174,0.051918026,0.06269545,0.03626334,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1036272378,250772299,2,2490378,4028193,2490378,396321,0.07729983,0.057043634,0.07053568,0.046200063,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1037277640,250772299,2,2490378,4028193,2490378,396321,0.058172137,0.039716925,0.044615798,0.04442768,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1038282997,250772299,2,2490378,4028193,2490378,396321,0.089652315,0.065554574,0.0864164,0.060655035,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1039288478,250772299,2,2490378,4028193,2490378,396321,0.04586125,0.058797974,0.045803417,0.0614016,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1040293548,250772299,2,2490378,4028193,2490378,396321,0.1116889,0.13942733,0.09533894,0.102846794,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1041298831,250772299,2,2490378,4028193,2490378,396321,0.06682025,0.05890692,0.05183489,0.062526755,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1042304083,250772299,2,2490378,4028193,2490378,396321,0.13451982,0.1666786,0.09658563,0.09866083,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1043309379,250772299,2,2490378,4028193,2490378,396321,0.04370068,0.06640497,0.050003104,0.055529267,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1044314934,250772299,2,2490378,4028193,2490378,396321,0.029175451,0.016896702,0.032782614,0.020767901,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1045319964,250772299,2,2490378,4028193,2490378,396321,0.069183394,0.056253467,0.03869203,0.038789514,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1046325198,250772299,2,2490378,4028193,2490378,396321,0.030942298,0.014925965,0.027978126,0.028410431,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1047330417,250772299,2,2490378,4028193,2490378,396321,0.07953665,0.047773078,0.049672745,0.043273736,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1048335716,250772299,2,2490378,4028193,2490378,396321,0.07929089,0.052723333,0.053975917,0.044558436,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1049341168,250772299,2,2490378,4028193,2490378,396321,0.081306055,0.061302964,0.06594038,0.05394327,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1050346406,250772299,2,2490378,4028193,2490378,396321,0.072996974,0.07128467,0.06403063,0.06373846,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1051351673,250772299,2,2490378,4028193,2490378,396321,0.03648024,0.077228636,0.028290981,0.072529584,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1052356854,250772299,2,2490378,4028193,2490378,396321,0.17255145,0.16141796,0.18450476,0.17070667,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1053362139,250772299,2,2490378,4028193,2490378,396321,0.07852886,0.08452389,0.0886157,0.09399673,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1054367787,250772299,2,2490378,4028193,2490378,396321,0.1378752,0.17158741,0.1367326,0.15435274,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1055372776,250772299,2,2490378,4028193,2490378,396321,0.05259965,0.05125346,0.05416404,0.044448663,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1056378068,250772299,2,2490378,4028193,2490378,396321,0.08173412,0.094677866,0.022382338,0.03426604,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1057383235,250772299,2,2490378,4028193,2490378,396321,0.087825514,0.09334818,0.091586135,0.09836613,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1058388510,250772299,2,2490378,4028193,2490378,396321,0.0963846,0.09713881,0.041478455,0.03766588,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1059394173,250772299,2,2490378,4028193,2490378,396321,0.122147426,0.07796024,0.082940154,0.06970714,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1060399230,250772299,2,2490378,4028193,2490378,396321,0.11624844,0.043692015,0.060171954,0.0523563,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1061404427,250772299,2,2490378,4028193,2490378,396321,0.10242809,0.08695924,0.059456117,0.033239596,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1062409774,250772299,2,2490378,4028193,2490378,396321,0.05899903,0.049600273,0.036166266,0.028977998,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1063414929,250772299,2,2490378,4028193,2490378,396321,0.08716446,0.07373633,0.078850895,0.07003525,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1064420211,250772299,2,2490378,4028193,2490378,396321,0.03897623,0.04676924,0.0436507,0.0507637,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1065425875,250772299,2,2490378,4028193,2490378,396321,0.044104133,0.030876573,0.03564644,0.025740987,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1066430830,250772299,2,2490378,4028193,2490378,396321,0.044948302,0.034231123,0.03524681,0.034131184,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1067436180,250772299,2,2490378,4028193,2490378,396321,0.055693146,0.051145248,0.061221305,0.06096371,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1068441362,250772299,2,2490378,4028193,2490378,396321,0.06972022,0.06758997,0.07052985,0.06439227,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1069446888,250772299,2,2490378,4028193,2490378,396321,0.100102805,0.04590536,0.10075551,0.04065996,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1070452272,250772299,2,2490378,4028193,2490378,396321,0.096151546,0.04677927,0.0957894,0.039962657,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1071457271,250772299,2,2490378,4028193,2490378,396321,0.12392532,0.05008106,0.1313549,0.056921974,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1072462511,250772299,2,2490378,4028193,2490378,396321,0.09285356,0.045204643,0.09979358,0.035272475,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1073467880,250772299,2,2490378,4028193,2490378,396321,0.060234815,0.037209406,0.06991175,0.036219448,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1074473087,250772299,2,2490378,4028193,2490378,396321,0.038444445,0.036155082,0.048836872,0.03091478,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1075478409,250772299,2,2490378,4028193,2490378,396321,0.07932862,0.0450125,0.09156634,0.052113865,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1076483676,250772299,2,2490378,4028193,2490378,396321,0.04374671,0.033937972,0.029559914,0.019613402,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1077489065,250772299,2,2490378,4028193,2490378,396321,0.019343482,0.012838471,0.012185731,0.014299644,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1078494284,250772299,2,2490378,4028193,2490378,396321,0.01902956,0.02243625,0.016329462,0.02811195,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1079499615,250772299,2,2490378,4028193,2490378,396321,0.043986198,0.032261785,0.030552503,0.026452437,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1080504972,250772299,2,2490378,4028193,2490378,396321,0.03616607,0.021521088,0.027169062,0.025610313,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1081510148,250772299,2,2490378,4028193,2490378,396321,0.039289054,0.051481362,0.033427376,0.05319059,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1082515549,250772299,2,2490378,4028193,2490378,396321,0.053080622,0.03408878,0.047714528,0.02613204,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1083521021,250772299,2,2490378,4028193,2490378,396321,0.052983474,0.047731157,0.047218464,0.04460431,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1084526071,250772299,2,2490378,4028193,2490378,396321,0.037191566,0.03210203,0.03407066,0.036068514,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1085531345,250772299,2,2490378,4028193,2490378,396321,0.0330484,0.03076738,0.032725073,0.034697775,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1086536662,250772299,2,2490378,4028193,2490378,396321,0.043263085,0.047978383,0.043958165,0.04628761,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1087541964,250772299,2,2490378,4028193,2490378,396321,0.04035323,0.029131847,0.041036,0.026718527,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1088547236,250772299,2,2490378,4028193,2490378,396321,0.04665717,0.046543445,0.046157733,0.042845078,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1089552545,250772299,2,2490378,4028193,2490378,396321,0.0508486,0.046937037,0.05172218,0.04977426,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1090558175,250772299,2,2490378,4028193,2490378,396321,0.034186296,0.020433914,0.03339486,0.024023423,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1091563174,250772299,2,2490378,4028193,2490378,396321,0.028122097,0.023587046,0.025650833,0.026443092,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1092568396,250772299,2,2490378,4028193,2490378,396321,0.03179374,0.02858353,0.027588366,0.030734949,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1093573698,250772299,2,2490378,4028193,2490378,396321,0.05879859,0.060598608,0.06313287,0.06299104,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1094579034,250772299,2,2490378,4028193,2490378,396321,0.034155298,0.034775198,0.032960724,0.032987434,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1095584441,250772299,2,2490378,4028193,2490378,396321,0.07771832,0.04423601,0.072760984,0.044701107,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1096589724,250772299,2,2490378,4028193,2490378,396321,0.08025199,0.04090324,0.07763165,0.03654465,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1097594902,250772299,2,2490378,4028193,2490378,396321,0.08209903,0.039336152,0.088383585,0.041386973,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1098600229,250772299,2,2490378,4028193,2490378,396321,0.059434038,0.057288624,0.06233419,0.054815993,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1099605553,250772299,2,2490378,4028193,2490378,396321,0.079202116,0.02217643,0.07861127,0.018421227,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1100610915,250772299,2,2490378,4028193,2490378,396321,0.07576047,0.051279005,0.07656555,0.056075312,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1101616172,250772299,2,2490378,4028193,2490378,396321,0.06663735,0.044334758,0.04969295,0.0334995,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
