timestamp,time_utc_usec,device_id,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,heading_accuracy,automatic_gain_control,fix_type,jamming_state,vel_ned_valid,satellites_used
1023103613,1683119337400128,11010053,423585606,-710872690,5137,-28016,0.29000002,0.74733615,1.4260001,1.6110001,0.62,1.03,81,11,0.15900001,-0.058000002,0.148,-0.066,2.203647,0,nan,0.0,0.0,312,4,0,1,19
1024108613,1683119338400129,11010053,423585612,-710872696,5033,-28121,0.423,0.7473987,1.4070001,1.5990001,0.62,1.03,81,8,0.10700001,-0.063,0.086,-0.18100001,2.203647,0,nan,0.0,0.0,312,4,0,1,19
1025112613,1683119339400129,11010053,423585629,-710872709,4899,-28254,0.386,0.7474626,1.401,1.6110001,0.62,1.03,81,11,0.063,0.055000003,-0.031000001,-0.057000004,2.203647,0,nan,0.0,0.0,312,4,0,1,19
1026102614,1683119340400130,11010053,423585636,-710872720,4790,-28363,0.314,0.7475182,1.3840001,1.6020001,0.62,1.03,81,18,0.10300001,0.063,-0.081,0.013,2.203647,0,nan,0.0,0.0,312,4,0,1,19
1027112727,1683119341400131,11010053,423585649,-710872734,4602,-28551,0.4,0.74758136,1.368,1.5990001,0.62,1.03,81,18,0.058000002,0.010000001,0.057000004,0.062000003,2.203647,0,nan,0.0,0.0,312,4,0,1,19
1028112619,1683119342400132,11010053,423585653,-710872728,4623,-28530,0.37600002,0.7476538,1.3700001,1.6070001,0.62,1.03,81,23,0.15200001,-0.10700001,-0.108,-0.14600001,2.203647,0,nan,0.0,0.0,312,4,0,1,19
1029100615,1683119343400132,11010053,423585660,-710872736,4484,-28669,0.43100002,0.7477196,1.371,1.6170001,0.62,1.03,81,13,0.11000001,0.052,-0.098000005,-0.053000003,2.203647,0,nan,0.0,0.0,312,4,0,1,19
1030113686,1683119344400133,11010053,423585672,-710872746,4393,-28761,0.303,0.74778926,1.363,1.6100001,0.62,1.03,81,12,0.087000005,-0.033,0.080000006,-0.059000004,2.203647,0,nan,0.0,0.0,312,4,0,1,19
1031101634,1683119345400134,11010053,423585679,-710872753,4323,-28830,0.469,0.74786186,1.363,1.6300001,0.62,1.03,81,17,0.22500001,0.141,-0.17500001,-0.19100001,2.203647,0,nan,0.0,0.0,312,4,0,1,19
1032103614,1683119346400135,11010053,423585682,-710872771,4242,-28911,0.568,0.63536197,1.376,1.6830001,0.62,1.03,78,11,0.178,-0.012,0.177,0.22600001,3.7670155,0,nan,0.0,0.0,312,4,0,1,19
1033087615,1683119347400135,11010053,423585662,-710872742,4312,-28841,0.58100003,0.7380196,1.4210001,1.7760001,0.63,1.04,78,13,0.76500005,-0.76500005,0.006,0.07700001,2.5725036,0,nan,0.0,0.0,312,4,0,1,18
1034102766,1683119348400136,11010053,423585636,-710872741,3860,-29294,0.711,0.60863525,1.4670001,1.8850001,0.62,1.03,73,19,0.46,-0.44500002,0.117000006,0.21900001,2.776613,0,nan,0.0,0.0,312,4,0,1,19
1035091612,1683119349400137,11010053,423585602,-710872736,3606,-29547,0.507,0.60878146,1.4940001,1.9700001,0.65,1.09,73,11,0.34300002,-0.279,0.2,0.20300001,2.776613,0,nan,0.0,0.0,312,4,0,1,17
1036098614,1683119350400138,11010053,423585547,-710872680,3750,-29403,0.84800005,0.56940824,1.5050001,2.0500002,0.64,1.0699999,73,22,0.88400006,-0.77300006,0.43,-0.112,2.5209298,0,nan,0.0,0.0,312,4,0,1,18
1037105764,1683119351400138,11010053,423585492,-710872633,4057,-29096,0.48700002,0.6598455,1.508,2.1420002,0.64,1.0699999,73,26,0.609,-0.57000005,0.21400002,-0.07700001,2.748778,0,nan,0.0,0.0,312,4,0,1,18
1038098800,1683119352400139,11010053,423585437,-710872582,4219,-28935,0.47000003,0.4597548,1.5180001,2.2480001,0.64,1.0699999,73,8,0.887,-0.523,0.716,-0.19600001,2.3658428,0,nan,0.0,0.0,312,4,0,1,18
1039098615,1683119353400140,11010053,423585407,-710872525,4633,-28521,0.64500004,0.7163393,1.5400001,2.3500001,0.65,1.09,73,10,0.068,-0.043,0.053000003,-0.57600003,2.0826883,0,nan,0.0,0.0,312,4,0,1,17
1040101733,1683119354400141,11010053,423585414,-710872492,4354,-28799,0.48100004,0.769476,1.5690001,2.3820002,0.65,1.09,73,7,0.564,0.42000002,0.377,-0.187,1.4552962,0,nan,0.0,0.0,156,4,0,1,17
1041101630,1683119355400141,11010053,423585414,-710872436,4097,-29056,0.62700003,0.67826563,1.5610001,2.381,0.69,1.16,78,9,0.165,-0.155,-0.057000004,-0.083000004,1.4808059,0,nan,0.0,0.0,156,4,0,1,14
1042109761,1683119356400142,11010053,423585430,-710872429,3609,-29544,0.35900003,0.67838067,1.544,2.381,0.65999997,1.15,78,17,0.35900003,0.34500003,0.097,0.052,1.4808059,0,nan,0.0,0.0,312,4,0,1,16
1043101613,1683119357400143,11010053,423585436,-710872432,3315,-29838,0.35000002,0.67846936,1.5500001,2.374,0.65999997,1.15,78,24,0.089,0.082,-0.035,0.074,1.4808059,0,nan,0.0,0.0,312,4,0,1,16
1044093614,1683119358400144,11010053,423585440,-710872440,2964,-30189,0.61700004,0.6785573,1.549,2.348,0.65,1.0799999,78,20,0.079,-0.039,0.069000006,0.120000005,1.4808059,0,nan,0.0,0.0,312,4,0,1,17
1045098614,1683119359400144,11010053,423585435,-710872429,2547,-30606,0.47200003,0.6786435,1.552,2.3270001,0.64,1.0699999,78,22,0.11800001,-0.102000006,0.058000002,0.033,1.4808059,0,nan,0.0,0.0,312,4,0,1,18
1046100614,1683119360400145,11010053,423585418,-710872406,2345,-30809,0.47500002,0.67876047,1.572,2.387,0.65,1.0799999,78,23,0.24200001,-0.238,-0.046000004,-0.155,1.4808059,0,nan,0.0,0.0,312,4,0,1,17
1047094613,1683119361400146,11010053,423585406,-710872376,2361,-30792,0.601,0.6788575,1.5660001,2.4350002,0.65,1.0799999,78,11,0.407,-0.18100001,0.36400002,0.19500001,1.4808059,0,nan,0.0,0.0,312,4,0,1,17
1048140612,1683119362400146,11010053,423585394,-710872335,2322,-30832,0.45600003,0.67897457,1.565,2.4610002,0.65,1.0799999,78,10,0.293,-0.22200002,0.192,-0.16100001,1.4808059,0,nan,0.0,0.0,312,4,0,1,17
1048961619,1683119363200147,11010053,423585388,-710872277,2454,-30699,0.77300006,0.42318508,1.5500001,2.357,0.65,1.0799999,77,8,1.031,-0.307,0.984,0.046000004,1.8727612,0,nan,0.0,0.0,156,4,0,1,17
1049784614,1683119364000148,11010053,423585406,-710872273,1951,-31203,0.5,0.42331758,1.5200001,2.276,0.65,1.09,77,7,0.177,0.039,-0.17300001,-0.2,1.8727612,0,nan,0.0,0.0,156,4,0,1,17
1050963614,1683119365200149,11010053,423585404,-710872296,2100,-31053,0.437,0.42345405,1.542,2.216,0.65,1.09,77,8,0.264,-0.069000006,-0.254,-0.172,1.8727612,0,nan,0.0,0.0,312,4,0,1,17
1051958846,1683119366200149,11010053,423585388,-710872344,2057,-31096,0.37800002,0.6796755,1.5450001,2.1680002,0.64,1.0699999,77,7,0.624,-0.18800001,-0.595,0.40500003,2.581515,0,nan,0.0,0.0,312,4,0,1,18
1052783613,1683119367000150,11010053,423585383,-710872451,1550,-31603,0.72400004,0.48453113,1.5480001,2.1560001,0.63,1.04,78,12,0.39600003,0.066,-0.39100003,0.822,4.336477,0,nan,0.0,0.0,312,4,0,1,18
1053785614,1683119368000151,11010053,423585364,-710872458,1302,-31851,0.558,0.48469135,1.552,2.1560001,0.65,1.0799999,78,9,0.061000004,-0.042000003,0.044000003,0.485,4.336477,0,nan,0.0,0.0,312,4,0,1,17
1054946621,1683119369200152,11010053,423585327,-710872412,1568,-31585,0.52500004,0.6981636,1.5730001,2.1790001,0.65,1.0799999,77,7,0.52900004,-0.47200003,0.24000001,-0.089,3.583518,0,nan,0.0,0.0,156,4,0,1,17
1056093615,1683119370400152,11010053,423585317,-710872416,1836,-31317,0.39400002,0.69830215,1.866,2.2640002,0.65,1.0799999,77,11,0.282,-0.22800002,-0.165,-0.093,3.583518,0,nan,0.0,0.0,156,3,0,1,17
1057089613,1683119371400153,11010053,423585321,-710872445,1549,-31605,0.29200003,0.698368,1.8060001,2.1490002,0.65,1.0799999,77,12,0.14,-0.134,-0.040000003,0.19900002,3.583518,0,nan,0.0,0.0,312,3,0,1,17
1057779613,1683119372000154,11010053,423585306,-710872459,1433,-31720,0.27100003,0.6984123,1.769,2.0930002,0.62,1.03,77,12,0.32500002,-0.24100001,-0.21800001,0.056,3.583518,0,nan,0.0,0.0,312,3,0,1,19
1058964615,1683119373200155,11010053,423585281,-710872516,1395,-31758,0.259,0.6984788,1.7070001,2.026,0.62,1.03,77,13,0.296,0.023000002,-0.29500002,0.124000005,3.583518,0,nan,0.0,0.0,312,3,0,1,19
1059772615,1683119374000155,11010053,423585276,-710872532,1438,-31716,0.386,0.6985389,1.674,2.012,0.62,1.03,77,17,0.135,0.016,-0.134,-0.18800001,3.583518,0,nan,0.0,0.0,312,3,0,1,19
1060781612,1683119375000156,11010053,423585285,-710872536,1577,-31576,0.36600003,0.69859856,1.6560001,2.013,0.62,1.03,78,12,0.087000005,0.043,-0.075,0.25,3.583518,0,nan,0.0,0.0,312,3,0,1,19
1061793705,1683119376000157,11010053,423585295,-710872547,1636,-31517,0.38500002,0.6986635,1.6200001,1.9870001,0.62,1.03,78,20,0.037,0.009000001,-0.036000002,-0.11800001,3.583518,0,nan,0.0,0.0,312,4,0,1,19
1062960614,1683119377200157,11010053,423585305,-710872541,1698,-31456,0.437,0.69873977,1.5920001,1.983,0.65,1.03,78,21,0.053000003,-0.003,0.053000003,0.094000004,3.583518,0,nan,0.0,0.0,312,4,0,1,18
1063781614,1683119378000158,11010053,423585324,-710872539,1718,-31435,0.245,0.6987922,1.554,1.9590001,0.65,1.03,78,11,0.16900001,0.115,-0.123,-0.013,3.583518,0,nan,0.0,0.0,312,4,0,1,18
1064786614,1683119379000159,11010053,423585329,-710872540,1931,-31222,0.39100003,0.69886714,1.5330001,1.9620001,0.62,1.03,78,22,0.124000005,-0.055000003,0.11100001,0.21900001,3.583518,0,nan,0.0,0.0,312,4,0,1,19
1065794018,1683119380000160,11010053,423585334,-710872551,2007,-31146,0.374,0.69893664,1.5090001,1.968,0.62,1.03,78,11,0.085,-0.026,-0.081,-0.164,3.583518,0,nan,0.0,0.0,312,4,0,1,19
1067100615,1683119381400161,11010053,423585335,-710872590,2237,-30916,0.344,0.69900835,1.4690001,1.9430001,0.62,1.03,78,7,0.108,0.08800001,-0.063,0.069000006,3.583518,0,nan,0.0,0.0,312,4,0,1,19
1068106614,1683119382400161,11010053,423585350,-710872635,2500,-30654,0.32900003,0.699071,1.6570001,2.0500002,0.64,1.0699999,78,13,0.155,-0.09200001,-0.125,-0.101,3.583518,0,nan,0.0,0.0,312,4,0,1,18
1069101619,1683119383400162,11010053,423585350,-710872659,2745,-30409,0.30200002,0.6991321,1.5690001,1.9890001,0.62,1.03,78,18,0.052,-0.029000001,-0.043,-0.032,3.583518,0,nan,0.0,0.0,312,4,0,1,19
1070106692,1683119384400163,11010053,423585350,-710872670,2932,-30221,0.31300002,0.6991909,1.5100001,1.9360001,0.64,1.0699999,78,21,0.059000004,0.058000002,-0.008,-0.05,3.583518,0,nan,0.0,0.0,312,4,0,1,18
1071109074,1683119385400164,11010053,423585357,-710872679,3203,-29950,0.259,0.69924706,1.4350001,1.858,0.64,1.0699999,78,12,0.081,-0.080000006,0.010000001,0.032,3.583518,0,nan,0.0,0.0,312,4,0,1,18
1072110614,1683119386400164,11010053,423585359,-710872685,3494,-29659,0.34500003,0.69930536,1.3800001,1.8010001,0.64,1.0699999,79,12,0.041,-0.037,0.017,0.065000005,3.583518,0,nan,0.0,0.0,312,4,0,1,18
1073117619,1683119387400165,11010053,423585355,-710872689,3764,-29389,0.347,0.6993704,1.337,1.7310001,0.62,1.03,79,16,0.028,0.027,-0.009000001,0.006,3.583518,0,nan,0.0,0.0,312,4,0,1,19
1074108613,1683119388400166,11010053,423585350,-710872686,4015,-29138,0.33,0.6994333,1.3000001,1.6830001,0.62,1.03,79,11,0.096,0.094000004,-0.017,0.013,3.583518,0,nan,0.0,0.0,312,4,0,1,19
1075113613,1683119389400167,11010053,423585353,-710872690,4127,-29026,0.27100003,0.6994888,1.2700001,1.6560001,0.62,1.03,79,7,0.095000006,-0.060000002,-0.07300001,-0.046000004,3.583518,0,nan,0.0,0.0,312,4,0,1,19
1076110712,1683119390400167,11010053,423585353,-710872683,4266,-28888,0.32700002,0.69955146,1.251,1.6560001,0.62,1.03,79,5,0.12900001,-0.101,0.081,0.003,3.583518,0,nan,0.0,0.0,312,4,0,1,19
1077109612,1683119391400168,11010053,423585345,-710872677,4337,-28817,0.33,0.69961226,1.218,1.6430001,0.62,1.03,79,9,0.157,-0.15300001,-0.037,-0.08800001,3.583518,0,nan,0.0,0.0,312,4,0,1,19
1078109629,1683119392400169,11010053,423585343,-710872666,4515,-28638,0.326,0.6996651,1.2,1.6290001,0.62,1.03,79,12,0.07300001,0.054,-0.049000002,-0.083000004,3.583518,0,nan,0.0,0.0,312,4,0,1,19
1079110613,1683119393400169,11010053,423585343,-710872667,4548,-28605,0.36200002,0.6997271,1.187,1.6200001,0.62,1.03,79,9,0.125,-0.12200001,-0.027,-0.148,3.583518,0,nan,0.0,0.0,312,4,0,1,19
1080111614,1683119394400170,11010053,423585349,-710872665,4531,-28622,0.25300002,0.69978255,1.1630001,1.616,0.62,1.03,79,12,0.1,-0.1,-0.008,0.010000001,3.583518,0,nan,0.0,0.0,312,4,0,1,19
1081114615,1683119395400171,11010053,423585349,-710872669,4502,-28651,0.32000002,0.6998496,1.1550001,1.6110001,0.62,1.03,79,12,0.141,0.108,-0.091000006,-0.11800001,3.583518,0,nan,0.0,0.0,312,4,0,1,19
1082108613,1683119396400172,11010053,423585351,-710872674,4625,-28529,0.31,0.6999147,1.143,1.605,0.62,1.03,80,18,0.074,-0.010000001,0.07300001,0.063,3.583518,0,nan,0.0,0.0,312,4,0,1,19
1083099613,1683119397400172,11010053,423585353,-710872672,4625,-28528,0.21200001,0.69997376,1.128,1.5990001,0.63,1.03,79,9,0.091000006,0.066,0.064,-0.08800001,3.583518,0,nan,0.0,0.0,312,4,0,1,18
1084106618,1683119398400173,11010053,423585356,-710872669,4613,-28541,0.321,0.7000353,1.1190001,1.5830001,0.64,1.0699999,80,20,0.093,-0.015000001,-0.09200001,-0.125,3.583518,0,nan,0.0,0.0,312,4,0,1,18
1085108985,1683119399400174,11010053,423585351,-710872672,4682,-28471,0.326,0.6559064,1.1170001,1.5630001,0.64,1.0699999,80,24,0.136,0.116000004,-0.07,-0.049000002,3.16441,0,nan,0.0,0.0,312,4,0,1,18
1086101613,1683119400400175,11010053,423585355,-710872678,4687,-28466,0.328,0.655969,1.1090001,1.547,0.64,1.0699999,80,13,0.076000005,0.004,0.076000005,0.15400001,3.16441,0,nan,0.0,0.0,312,4,0,1,18
1087100615,1683119401400175,11010053,423585360,-710872679,4736,-28417,0.32900003,0.6560345,1.103,1.5330001,0.64,1.0699999,80,15,0.071,0.062000003,0.035,0.133,3.16441,0,nan,0.0,0.0,312,4,0,1,18
1088107614,1683119402400176,11010053,423585371,-710872680,4670,-28483,0.24300002,0.65609366,1.0890001,1.503,0.64,1.0699999,80,9,0.032,0.019000001,0.025,0.016,3.16441,0,nan,0.0,0.0,312,4,0,1,18
1089109615,1683119403400177,11010053,423585379,-710872679,4641,-28513,0.22800002,0.65615094,1.075,1.4740001,0.64,1.0699999,80,12,0.033,-0.0050000004,-0.033,0.049000002,3.16441,0,nan,0.0,0.0,312,4,0,1,18
1090102615,1683119404400178,11010053,423585380,-710872679,4678,-28475,0.256,0.65621233,1.0710001,1.4490001,0.64,1.0699999,80,15,0.07,-0.053000003,-0.046000004,-0.027,3.16441,0,nan,0.0,0.0,312,4,0,1,18
1091100627,1683119405400178,11010053,423585374,-710872682,4639,-28514,0.344,0.6562719,1.0680001,1.4280001,0.62,1.03,80,22,0.081,-0.058000002,0.057000004,-0.015000001,3.16441,0,nan,0.0,0.0,312,4,0,1,19
1092098613,1683119406400179,11010053,423585369,-710872677,4593,-28560,0.337,0.6563431,1.0710001,1.4250001,0.62,1.03,80,21,0.20500001,-0.19600001,-0.061000004,-0.098000005,3.16441,0,nan,0.0,0.0,312,4,0,1,19
1093098614,1683119407400180,11010053,423585352,-710872682,4512,-28641,0.35500002,0.6558324,1.0780001,1.4350001,0.62,1.03,80,18,0.44000003,-0.44000003,-0.001,-0.091000006,3.153868,0,nan,0.0,0.0,312,4,0,1,19
1094105613,1683119408400181,11010053,423585325,-710872675,4371,-28782,0.39000002,0.5239447,1.09,1.447,0.62,1.03,80,8,0.291,-0.286,0.052,-0.046000004,3.0152488,0,nan,0.0,0.0,312,4,0,1,19
1095107614,1683119409400181,11010053,423585312,-710872669,4256,-28897,0.35000002,0.5240391,1.102,1.4710001,0.62,1.03,80,11,0.23,-0.22900002,0.021000002,-0.09200001,3.0152488,0,nan,0.0,0.0,312,4,0,1,19
1096092074,1683119410400182,11010053,423585309,-710872675,4221,-28933,0.34800002,0.52413297,1.07,1.4900001,0.62,1.03,80,8,0.096,0.046000004,-0.08400001,-0.091000006,3.0152488,0,nan,0.0,0.0,156,4,0,1,19
1097103613,1683119411400183,11010053,423585304,-710872681,4315,-28838,0.37500003,0.52423334,1.042,1.539,0.62,1.03,80,18,0.060000002,0.016,-0.057000004,-0.091000006,3.0152488,0,nan,0.0,0.0,312,4,0,1,19
1098096614,1683119412400184,11010053,423585297,-710872696,4299,-28854,0.277,0.5243264,1.036,1.5780001,0.71,1.22,81,21,0.342,-0.109000005,-0.324,-0.032,3.0152488,0,nan,0.0,0.0,312,4,0,1,17
1099107921,1683119413400184,11010053,423585292,-710872722,4171,-28983,0.384,0.524414,1.0400001,1.6090001,0.71,1.22,81,12,0.17400001,-0.16100001,-0.064,-0.089,3.0152488,0,nan,0.0,0.0,312,4,0,1,17
1100105613,1683119414400185,11010053,423585298,-710872727,4036,-29117,0.279,0.52450126,1.0370001,1.628,0.64,1.0699999,81,13,0.127,0.046000004,-0.11800001,0.101,3.0152488,0,nan,0.0,0.0,312,4,0,1,18
1101103619,1683119415400186,11010053,423585293,-710872754,4139,-29014,0.42400002,0.47875494,1.005,1.6320001,0.64,1.0699999,81,7,0.21400002,0.14,-0.162,-0.19800001,4.348292,0,nan,0.0,0.0,312,4,0,1,18
1102100613,1683119416400186,11010053,423585294,-710872784,3806,-29347,0.37,0.68783075,0.99100006,1.5870001,0.62,1.03,81,5,0.30400002,-0.223,-0.20700002,-0.223,4.5544047,0,nan,0.0,0.0,234,4,0,1,19
1103103629,1683119417400187,11010053,423585268,-710872783,3566,-29587,0.33200002,0.68790734,1.0170001,1.5890001,0.62,1.03,81,11,0.186,-0.116000004,0.14600001,-0.066,4.5544047,0,nan,0.0,0.0,78,4,0,1,19
1104104718,1683119418400188,11010053,423585243,-710872766,3457,-29696,0.349,0.70092803,1.0220001,1.585,0.62,1.03,80,11,0.31100002,-0.30400002,0.067,-0.17500001,3.6375692,0,nan,0.0,0.0,156,4,0,1,19
1105102613,1683119419400189,11010053,423585225,-710872741,3331,-29822,0.45900002,0.4947715,1.044,1.6070001,0.62,1.03,80,6,0.70500004,-0.47800002,0.518,0.328,2.5411797,0,nan,0.0,0.0,0,4,0,1,19
1106102613,1683119420400189,11010053,423585200,-710872664,3134,-30019,0.32500002,0.365362,1.0600001,1.623,0.64,1.0699999,80,6,0.87000006,-0.53000003,0.69100004,-0.155,2.1621168,0,nan,0.0,0.0,78,4,0,1,18
1107102827,1683119421400190,11010053,423585159,-710872565,2884,-30270,0.36,0.29922396,1.074,1.6380001,0.64,1.0699999,80,7,1.148,-0.786,0.836,-0.001,2.2186813,0,nan,0.0,0.0,78,4,0,1,18
1108099613,1683119422400191,11010053,423585099,-710872430,2643,-30510,0.282,0.21455087,1.059,1.651,0.64,1.0699999,80,8,1.294,0.16100001,1.284,0.031000001,1.7343479,0,nan,0.0,0.0,78,4,0,1,18
1109105621,1683119423400192,11010053,423585052,-710872260,2449,-30704,0.284,0.16673374,1.0250001,1.6250001,0.64,1.0699999,80,10,1.5580001,-0.347,1.519,0.056,1.8184566,0,nan,0.0,0.0,234,4,0,1,18
1109970613,1683119424200192,11010053,423585003,-710872116,2409,-30744,0.31500003,0.14333865,0.984,1.562,0.64,1.0699999,80,11,1.664,-0.47800002,1.5940001,0.34600002,1.811713,0,nan,0.0,0.0,234,4,0,1,18
1111109614,1683119425400193,11010053,423584951,-710871890,2728,-30425,0.273,0.12669607,0.96000004,1.562,0.64,1.0699999,80,11,1.9060001,-0.45600003,1.8510001,0.080000006,1.8075137,0,nan,0.0,0.0,234,4,0,1,18
1112099614,1683119426400194,11010053,423584879,-710871665,3029,-30124,0.25500003,0.121449076,0.94000006,1.539,0.64,1.0699999,80,8,1.9990001,-0.67300004,1.8830001,-0.365,1.9095491,0,nan,0.0,0.0,234,4,0,1,18
1113100613,1683119427400195,11010053,423584811,-710871359,2920,-30233,0.279,0.094569266,0.94200003,1.5510001,0.64,1.0699999,80,14,2.982,-0.82600003,2.8650002,-0.18900001,1.8506528,0,nan,0.0,0.0,78,4,0,1,18
1114106614,1683119428400195,11010053,423584735,-710870978,3364,-29789,0.45900002,0.12602359,0.94000006,1.5320001,0.64,1.0699999,81,4,3.8230002,-0.9110001,3.713,-0.105000004,1.7997675,0,nan,0.0,0.0,78,4,0,1,18
1115095615,1683119429400196,11010053,423584647,-710870540,3521,-29632,0.26200002,0.06477562,0.93100005,1.483,0.65,1.0699999,81,5,4.216,-1.006,4.0940003,0.07,1.8045192,0,nan,0.0,0.0,78,4,0,1,17
1116096614,1683119430400197,11010053,423584553,-710870013,3781,-29373,0.29500002,0.06420263,0.92600006,1.445,0.65,1.0699999,81,6,4.794,-0.94500005,4.7000003,-0.21300001,1.7745398,0,nan,0.0,0.0,78,4,0,1,17
1117100621,1683119431400198,11010053,423584428,-710869415,3755,-29398,0.26200002,0.053763647,0.93000007,1.442,0.65,1.0699999,81,5,5.131,-1.6480001,4.859,-0.272,1.8775604,0,nan,0.0,0.0,0,4,0,1,17
1118096614,1683119432400198,11010053,423584238,-710868745,3787,-29366,0.33400002,0.052635286,0.94900006,1.4430001,0.65,1.0699999,81,6,6.466,-2.6880002,5.881,-1.238,1.9689647,0,nan,0.0,0.0,78,4,0,1,17
1119091613,1683119433400199,11010053,423583964,-710867887,4641,-28512,0.619,0.05960648,0.99600005,1.508,0.65,1.0699999,81,5,9.482,-4.4960003,8.349,-1.194,2.0647652,0,nan,0.0,0.0,0,4,0,1,17
1120091614,1683119434400200,11010053,423583514,-710866935,7020,-26134,1.0150001,0.08260154,1.1400001,1.6810001,0.63,1.03,81,4,9.948001,-5.8040004,8.079,-2.2020001,2.1937828,0,nan,0.0,0.0,0,4,0,1,18
1121084614,1683119435400200,11010053,423583029,-710866053,6846,-26307,0.661,0.05807827,1.6420001,2.0630002,0.65,1.04,81,4,9.457001,-6.262,7.0870004,0.17500001,2.2945225,0,nan,0.0,0.0,0,4,0,1,17
1122080827,1683119436400201,11010053,423582512,-710865179,7180,-25973,0.544,0.056110065,1.6880001,2.229,0.65,1.04,81,3,9.187,-5.137,7.6170006,-1.215,2.1641872,0,nan,0.0,0.0,0,4,0,1,17
1123080620,1683119437400202,11010053,423582067,-710864197,8146,-25007,0.572,0.05168984,1.7070001,2.3300002,0.65,1.04,81,2,10.091001,-5.2830005,8.597,-0.321,2.1218424,0,nan,0.0,0.0,0,4,0,1,17
1124074613,1683119438400203,11010053,423581678,-710863134,7993,-25160,0.68600005,0.067875154,1.7500001,2.436,0.65,1.04,91,3,9.794001,-4.181,8.857,0.13800001,2.0118425,0,nan,0.0,0.0,0,4,0,1,17
1125070613,1683119439400203,11010053,423581233,-710862080,9769,-23385,0.671,0.065696634,1.8130001,2.565,0.65,1.04,91,3,10.22,-5.5610003,8.575001,-2.193,2.1461115,0,nan,0.0,0.0,0,4,0,1,17
1126063613,1683119440400204,11010053,423580736,-710861070,11624,-21529,0.64000005,0.0577135,1.8570001,2.6980002,0.65,1.04,91,4,10.318001,-5.3570004,8.818001,-1.3560001,2.1167583,0,nan,0.0,0.0,0,4,0,1,17
1127069824,1683119441400205,11010053,423580291,-710860014,12534,-20619,0.70400006,0.061711874,1.9290001,2.8200002,0.65,1.04,97,3,10.144,-4.829,8.92,-0.734,2.0669944,0,nan,0.0,0.0,0,4,0,1,17
1128070899,1683119442400206,11010053,423579866,-710858949,13141,-20012,0.69900006,0.058435716,1.983,2.9060001,0.65,1.04,91,3,10.239,-4.7390003,9.076,-0.082,2.052033,0,nan,0.0,0.0,0,4,0,1,17
1129068614,1683119443400206,11010053,423579408,-710857889,12579,-20574,0.63500005,0.051132564,2.032,2.9880002,0.65,1.04,91,3,10.543,-6.0460005,8.637,0.142,2.18156,0,nan,0.0,0.0,0,4,0,1,17
1130066614,1683119444400207,11010053,423578786,-710856962,13824,-19329,0.73200005,0.07034479,2.089,3.0570002,0.65,1.04,91,3,9.815001,-7.2890005,6.5730004,-1.3130001,2.4077547,0,nan,0.0,0.0,0,4,0,1,17
1131075614,1683119445400208,11010053,423578025,-710856253,14371,-18782,0.69600004,0.06392984,2.1430001,3.153,0.65,1.04,91,4,10.534,-9.429001,4.6980004,-0.42800003,2.6793609,0,nan,0.0,0.0,0,4,0,1,17
1132073619,1683119446400209,11010053,423577094,-710855861,14689,-18464,0.87600005,0.07091744,2.17,3.2240002,0.63,1.04,91,3,11.123,-11.045,1.3100001,-0.532,3.023531,0,nan,0.0,0.0,0,4,0,1,18
1133073619,1683119447400209,11010053,423576027,-710855946,14824,-18329,0.45900002,0.046234995,2.176,3.2630002,0.63,1.03,91,3,12.456,-12.184001,-2.591,-0.39400002,3.3511271,0,nan,0.0,0.0,0,4,0,1,18
1134088612,1683119448400210,11010053,423574979,-710856445,13707,-19447,0.402,0.03540505,2.1220002,3.2500002,0.64,1.12,85,2,12.497001,-11.349001,-5.2320004,-0.26700002,3.5735621,0,nan,0.0,0.0,0,4,0,1,18
1135074615,1683119449400211,11010053,423573996,-710857270,13738,-19415,0.45100003,0.03870023,2.1090002,3.2870002,0.66999996,1.13,85,3,13.490001,-10.793,-8.094001,0.172,3.7850447,0,nan,0.0,0.0,0,4,0,1,17
1136082644,1683119450400212,11010053,423573122,-710858476,13629,-19525,0.39000002,0.02836474,2.0770001,3.2930002,0.64,1.12,85,2,14.232,-8.972,-11.048,-0.45100003,4.0303125,0,nan,0.0,0.0,0,4,0,1,18
1137078613,1683119451400212,11010053,423572403,-710859958,13682,-19472,0.505,0.03428123,2.0700002,3.3120003,0.62,1.03,85,3,13.727,-6.3830004,-12.153001,-0.317,4.2287717,0,nan,0.0,0.0,0,4,0,1,19
1138081619,1683119452400213,11010053,423571768,-710861509,13794,-19360,0.46100003,0.03644265,2.039,3.292,0.64,1.12,85,9,14.6970005,-7.2900004,-12.761001,-0.066,4.193331,0,nan,0.0,0.0,0,4,0,1,18
1139086614,1683119453400214,11010053,423571188,-710863079,13700,-19454,0.476,0.047340482,2.0410001,3.3160002,0.64,1.12,85,2,14.334001,-6.3110003,-12.870001,-0.35500002,4.256479,0,nan,0.0,0.0,0,4,0,1,18
1140083651,1683119454400214,11010053,423570653,-710864681,14012,-19142,0.469,0.04423432,2.058,3.3590002,0.62,1.03,79,2,14.601001,-5.6910005,-13.4470005,0.90300006,4.312033,0,nan,0.0,0.0,0,4,0,1,19
