timestamp,bias_x[0],bias_x[1],bias_x[2],bias_x[3],bias_y[0],bias_y[1],bias_y[2],bias_y[3],bias_z[0],bias_z[1],bias_z[2],bias_z[3],valid[0],valid[1],valid[2],valid[3],stable[0],stable[1],stable[2],stable[3]
640963857,-0.08876824,-0.015290024,0.0,0.0,-0.074691586,0.021469705,0.0,0.0,0.14439192,0.16892916,0.0,0.0,1,1,0,0,1,1,0,0
641163856,-0.08877959,-0.015241226,0.0,0.0,-0.074661404,0.02146113,0.0,0.0,0.14439094,0.16894738,0.0,0.0,1,1,0,0,1,1,0,0
641363856,-0.08877581,-0.015226792,0.0,0.0,-0.074636765,0.021442695,0.0,0.0,0.14439909,0.16890454,0.0,0.0,1,1,0,0,1,1,0,0
641563852,-0.088780895,-0.015202057,0.0,0.0,-0.07463137,0.02143055,0.0,0.0,0.14440672,0.16889924,0.0,0.0,1,1,0,0,1,1,0,0
641763921,-0.08883045,-0.015219091,0.0,0.0,-0.07461433,0.021406105,0.0,0.0,0.14435041,0.16888012,0.0,0.0,1,1,0,0,1,1,0,0
641963856,-0.08887257,-0.015215831,0.0,0.0,-0.074615866,0.02138008,0.0,0.0,0.14432073,0.16890094,0.0,0.0,1,1,0,0,1,1,0,0
642163856,-0.08890943,-0.015187548,0.0,0.0,-0.07457954,0.02133991,0.0,0.0,0.14426182,0.16883937,0.0,0.0,1,1,0,0,1,1,0,0
642364363,-0.088917196,-0.015190156,0.0,0.0,-0.074595034,0.021399885,0.0,0.0,0.14426546,0.16882592,0.0,0.0,1,1,0,0,1,1,0,0
642563856,-0.08891645,-0.015194887,0.0,0.0,-0.07459508,0.021349523,0.0,0.0,0.14426309,0.16885215,0.0,0.0,1,1,0,0,1,1,0,0
642763856,-0.08892119,-0.015186422,0.0,0.0,-0.07457509,0.021392055,0.0,0.0,0.14425349,0.16883816,0.0,0.0,1,1,0,0,1,1,0,0
642963857,-0.08891791,-0.015200961,0.0,0.0,-0.07458658,0.02137131,0.0,0.0,0.14424789,0.16884445,0.0,0.0,1,1,0,0,1,1,0,0
643163856,-0.08889363,-0.015161522,0.0,0.0,-0.0746041,0.021352565,0.0,0.0,0.14426602,0.16884346,0.0,0.0,1,1,0,0,1,1,0,0
643363869,-0.08886991,-0.015152511,0.0,0.0,-0.07459151,0.021358352,0.0,0.0,0.14427294,0.16883999,0.0,0.0,1,1,0,0,1,1,0,0
643563852,-0.088865615,-0.0151487645,0.0,0.0,-0.07459943,0.021356067,0.0,0.0,0.14428252,0.16882199,0.0,0.0,1,1,0,0,1,1,0,0
643763855,-0.08885855,-0.015154171,0.0,0.0,-0.07462253,0.021391079,0.0,0.0,0.14430661,0.16882348,0.0,0.0,1,1,0,0,1,1,0,0
643963856,-0.088849075,-0.015146779,0.0,0.0,-0.074616805,0.021361506,0.0,0.0,0.14429902,0.16882229,0.0,0.0,1,1,0,0,1,1,0,0
644163855,-0.08884812,-0.015149822,0.0,0.0,-0.07464346,0.02135942,0.0,0.0,0.14428979,0.16882277,0.0,0.0,1,1,0,0,1,1,0,0
644363857,-0.08885331,-0.01515297,0.0,0.0,-0.07463686,0.021364992,0.0,0.0,0.14429675,0.16881838,0.0,0.0,1,1,0,0,1,1,0,0
644564227,-0.08886939,-0.015155694,0.0,0.0,-0.07461126,0.021400366,0.0,0.0,0.1442744,0.1687945,0.0,0.0,1,1,0,0,1,1,0,0
644763857,-0.08885447,-0.015138739,0.0,0.0,-0.0746113,0.021392176,0.0,0.0,0.1442782,0.16879569,0.0,0.0,1,1,0,0,1,1,0,0
644963857,-0.08885271,-0.015143166,0.0,0.0,-0.07462689,0.021386823,0.0,0.0,0.14428556,0.16879456,0.0,0.0,1,1,0,0,1,1,0,0
645163857,-0.08881268,-0.015153055,0.0,0.0,-0.074531086,0.021366442,0.0,0.0,0.14429855,0.16886061,0.0,0.0,1,1,0,0,1,1,0,0
645363857,-0.0888154,-0.015152253,0.0,0.0,-0.074537046,0.021367941,0.0,0.0,0.1443124,0.16885614,0.0,0.0,1,1,0,0,1,1,0,0
645563857,-0.08880333,-0.015153275,0.0,0.0,-0.07452916,0.021371352,0.0,0.0,0.14432059,0.16884734,0.0,0.0,1,1,0,0,1,1,0,0
645763857,-0.08881159,-0.015148382,0.0,0.0,-0.07451419,0.021359183,0.0,0.0,0.14430998,0.16884188,0.0,0.0,1,1,0,0,1,1,0,0
645963855,-0.08880762,-0.015152208,0.0,0.0,-0.074520744,0.021352077,0.0,0.0,0.1443201,0.16883773,0.0,0.0,1,1,0,0,1,1,0,0
646163856,-0.08880915,-0.015149717,0.0,0.0,-0.074518934,0.021367619,0.0,0.0,0.1443162,0.1688364,0.0,0.0,1,1,0,0,1,1,0,0
646363872,-0.088804536,-0.0151570495,0.0,0.0,-0.07451585,0.021374306,0.0,0.0,0.14432335,0.16882919,0.0,0.0,1,1,0,0,1,1,0,0
646563881,-0.08880881,-0.0151612405,0.0,0.0,-0.07451685,0.021376362,0.0,0.0,0.14431913,0.16883108,0.0,0.0,1,1,0,0,1,1,0,0
646764120,-0.08880655,-0.015172626,0.0,0.0,-0.07451917,0.021388398,0.0,0.0,0.14431772,0.16883446,0.0,0.0,1,1,0,0,1,1,0,0
646963852,-0.08881307,-0.01516492,0.0,0.0,-0.074529685,0.021374526,0.0,0.0,0.14431779,0.16883253,0.0,0.0,1,1,0,0,1,1,0,0
647163857,-0.08881174,-0.015169301,0.0,0.0,-0.07453964,0.02135943,0.0,0.0,0.14432094,0.16882993,0.0,0.0,1,1,0,0,1,1,0,0
647363853,-0.08881335,-0.015166336,0.0,0.0,-0.074536934,0.021367304,0.0,0.0,0.14432411,0.16883051,0.0,0.0,1,1,0,0,1,1,0,0
647563857,-0.08881622,-0.015173566,0.0,0.0,-0.07454746,0.021360572,0.0,0.0,0.14432524,0.16882712,0.0,0.0,1,1,0,0,1,1,0,0
647764257,-0.08881536,-0.015164266,0.0,0.0,-0.074548386,0.021364007,0.0,0.0,0.14432421,0.16883056,0.0,0.0,1,1,0,0,1,1,0,0
647963856,-0.08880961,-0.01517989,0.0,0.0,-0.07454037,0.021367433,0.0,0.0,0.14434704,0.16883098,0.0,0.0,1,1,0,0,1,1,0,0
648163856,-0.08881903,-0.015175647,0.0,0.0,-0.07453965,0.021371145,0.0,0.0,0.14433132,0.16882682,0.0,0.0,1,1,0,0,1,1,0,0
648363856,-0.08882144,-0.015177946,0.0,0.0,-0.07454475,0.021374807,0.0,0.0,0.14432772,0.16882654,0.0,0.0,1,1,0,0,1,1,0,0
648563856,-0.08882084,-0.015182767,0.0,0.0,-0.07454548,0.021370368,0.0,0.0,0.14433059,0.1688254,0.0,0.0,1,1,0,0,1,1,0,0
648763857,-0.0888226,-0.015187242,0.0,0.0,-0.07454686,0.021369208,0.0,0.0,0.14432763,0.16882253,0.0,0.0,1,1,0,0,1,1,0,0
648964017,-0.088811144,-0.015188366,0.0,0.0,-0.074550316,0.021369098,0.0,0.0,0.1443333,0.16882738,0.0,0.0,1,1,0,0,1,1,0,0
649163856,-0.08881329,-0.015189235,0.0,0.0,-0.074551,0.021370336,0.0,0.0,0.14433338,0.16882516,0.0,0.0,1,1,0,0,1,1,0,0
649363856,-0.08881395,-0.015195211,0.0,0.0,-0.07454692,0.021370715,0.0,0.0,0.14433311,0.16882238,0.0,0.0,1,1,0,0,1,1,0,0
649563856,-0.08881385,-0.0151980035,0.0,0.0,-0.07454786,0.021378407,0.0,0.0,0.14433444,0.16882275,0.0,0.0,1,1,0,0,1,1,0,0
649763856,-0.08881155,-0.015193118,0.0,0.0,-0.07454354,0.021379221,0.0,0.0,0.14433236,0.16882612,0.0,0.0,1,1,0,0,1,1,0,0
649964118,-0.0888408,-0.015177699,0.0,0.0,-0.07454417,0.021377219,0.0,0.0,0.14428674,0.16882026,0.0,0.0,1,1,0,0,1,1,0,0
650163856,-0.088803455,-0.01520486,0.0,0.0,-0.074542284,0.021364119,0.0,0.0,0.14433677,0.16884488,0.0,0.0,1,1,0,0,1,1,0,0
650363856,-0.08878123,-0.015202836,0.0,0.0,-0.07454709,0.021352582,0.0,0.0,0.1443445,0.16886379,0.0,0.0,1,1,0,0,1,1,0,0
650563856,-0.08878804,-0.015223756,0.0,0.0,-0.07455692,0.02136071,0.0,0.0,0.14435469,0.16885372,0.0,0.0,1,1,0,0,1,1,0,0
650763857,-0.08877808,-0.015221696,0.0,0.0,-0.074549116,0.021368437,0.0,0.0,0.14435683,0.16885166,0.0,0.0,1,1,0,0,1,1,0,0
650963855,-0.08878547,-0.015214784,0.0,0.0,-0.07454285,0.021371603,0.0,0.0,0.14438982,0.16885471,0.0,0.0,1,1,0,0,1,1,0,0
651164018,-0.088777974,-0.015225543,0.0,0.0,-0.074548565,0.02137379,0.0,0.0,0.14436965,0.1688636,0.0,0.0,1,1,0,0,1,1,0,0
651363856,-0.088762246,-0.015216441,0.0,0.0,-0.07453801,0.021372417,0.0,0.0,0.14438108,0.1688606,0.0,0.0,1,1,0,0,1,1,0,0
651563928,-0.08876996,-0.015216534,0.0,0.0,-0.07453015,0.021376507,0.0,0.0,0.1444097,0.1688625,0.0,0.0,1,1,0,0,1,1,0,0
651763855,-0.088751286,-0.0152253825,0.0,0.0,-0.0745276,0.021374015,0.0,0.0,0.14438675,0.16885948,0.0,0.0,1,1,0,0,1,1,0,0
651963856,-0.088744976,-0.01522947,0.0,0.0,-0.07452014,0.021390507,0.0,0.0,0.14439188,0.16885698,0.0,0.0,1,1,0,0,1,1,0,0
652163993,-0.08875125,-0.015236618,0.0,0.0,-0.074522294,0.021384576,0.0,0.0,0.14438662,0.16886307,0.0,0.0,1,1,0,0,1,1,0,0
652363852,-0.08875397,-0.015236764,0.0,0.0,-0.074521326,0.021383984,0.0,0.0,0.14438552,0.16886395,0.0,0.0,1,1,0,0,1,1,0,0
652563856,-0.08876191,-0.015240122,0.0,0.0,-0.074517585,0.021384561,0.0,0.0,0.14437777,0.16885693,0.0,0.0,1,1,0,0,1,1,0,0
652763852,-0.08875033,-0.015236936,0.0,0.0,-0.07451918,0.021384496,0.0,0.0,0.14438002,0.1688501,0.0,0.0,1,1,0,0,1,1,0,0
652963856,-0.08875259,-0.015238889,0.0,0.0,-0.07452095,0.021385306,0.0,0.0,0.1443772,0.1688439,0.0,0.0,1,1,0,0,1,1,0,0
653163882,-0.088758096,-0.015238604,0.0,0.0,-0.07451808,0.021386702,0.0,0.0,0.14437525,0.16884296,0.0,0.0,1,1,0,0,1,1,0,0
653363951,-0.08876071,-0.015234952,0.0,0.0,-0.074525125,0.021383058,0.0,0.0,0.14437172,0.16884196,0.0,0.0,1,1,0,0,1,1,0,0
653563856,-0.08877639,-0.01524466,0.0,0.0,-0.07453405,0.021376181,0.0,0.0,0.14436634,0.1688365,0.0,0.0,1,1,0,0,1,1,0,0
653763856,-0.088782616,-0.015238443,0.0,0.0,-0.07454146,0.021386975,0.0,0.0,0.14436983,0.1688284,0.0,0.0,1,1,0,0,1,1,0,0
653963856,-0.08876979,-0.01522626,0.0,0.0,-0.07454227,0.021388184,0.0,0.0,0.14437489,0.16883555,0.0,0.0,1,1,0,0,1,1,0,0
654163857,-0.08875885,-0.015238614,0.0,0.0,-0.074541934,0.021381797,0.0,0.0,0.14437537,0.16883722,0.0,0.0,1,1,0,0,1,1,0,0
654363955,-0.088774145,-0.015239161,0.0,0.0,-0.074543566,0.021387199,0.0,0.0,0.14436918,0.1688404,0.0,0.0,1,1,0,0,1,1,0,0
654563856,-0.08880398,-0.015230705,0.0,0.0,-0.07454719,0.021390295,0.0,0.0,0.14435112,0.16883504,0.0,0.0,1,1,0,0,1,1,0,0
654763856,-0.08878313,-0.015237266,0.0,0.0,-0.07453774,0.021387639,0.0,0.0,0.14436138,0.1688266,0.0,0.0,1,1,0,0,1,1,0,0
654963852,-0.08878686,-0.015235382,0.0,0.0,-0.074532606,0.02139017,0.0,0.0,0.1443621,0.16882873,0.0,0.0,1,1,0,0,1,1,0,0
655163857,-0.088785715,-0.015235764,0.0,0.0,-0.074530356,0.021383066,0.0,0.0,0.14436147,0.16883238,0.0,0.0,1,1,0,0,1,1,0,0
655363857,-0.088770255,-0.015246247,0.0,0.0,-0.07453731,0.021392554,0.0,0.0,0.14437409,0.1688413,0.0,0.0,1,1,0,0,1,1,0,0
655563856,-0.08877066,-0.015240721,0.0,0.0,-0.07453308,0.021395128,0.0,0.0,0.14437573,0.16883883,0.0,0.0,1,1,0,0,1,1,0,0
655763856,-0.08877117,-0.015247275,0.0,0.0,-0.07454299,0.021413608,0.0,0.0,0.14437716,0.16885264,0.0,0.0,1,1,0,0,1,1,0,0
655963856,-0.08876412,-0.015251677,0.0,0.0,-0.07453218,0.02140063,0.0,0.0,0.14437819,0.16885176,0.0,0.0,1,1,0,0,1,1,0,0
656163856,-0.08876492,-0.015244131,0.0,0.0,-0.074522205,0.02140987,0.0,0.0,0.14437465,0.16885321,0.0,0.0,1,1,0,0,1,1,0,0
656363856,-0.08875706,-0.015251769,0.0,0.0,-0.07451618,0.021415139,0.0,0.0,0.14438142,0.16885388,0.0,0.0,1,1,0,0,1,1,0,0
656563852,-0.08876061,-0.015255025,0.0,0.0,-0.07451723,0.021411268,0.0,0.0,0.14437975,0.16885781,0.0,0.0,1,1,0,0,1,1,0,0
656763856,-0.08875495,-0.015251973,0.0,0.0,-0.07452172,0.021407923,0.0,0.0,0.14438328,0.16885185,0.0,0.0,1,1,0,0,1,1,0,0
656963853,-0.08877473,-0.015250955,0.0,0.0,-0.0745304,0.021412164,0.0,0.0,0.14436902,0.1688496,0.0,0.0,1,1,0,0,1,1,0,0
657163856,-0.088773556,-0.015253444,0.0,0.0,-0.07451855,0.021412918,0.0,0.0,0.14436747,0.16885139,0.0,0.0,1,1,0,0,1,1,0,0
657363896,-0.08876578,-0.0152571285,0.0,0.0,-0.07451824,0.02142002,0.0,0.0,0.1443683,0.16884929,0.0,0.0,1,1,0,0,1,1,0,0
657564746,-0.08874781,-0.015262295,0.0,0.0,-0.07453645,0.021415856,0.0,0.0,0.14437954,0.16885082,0.0,0.0,1,1,0,0,1,1,0,0
657763852,-0.088728055,-0.01523926,0.0,0.0,-0.074544825,0.02142129,0.0,0.0,0.14439851,0.16886275,0.0,0.0,1,1,0,0,1,1,0,0
657963856,-0.08873905,-0.015237876,0.0,0.0,-0.07455057,0.021424297,0.0,0.0,0.14439234,0.16885984,0.0,0.0,1,1,0,0,1,1,0,0
658163856,-0.08873994,-0.0152445,0.0,0.0,-0.074557126,0.021422863,0.0,0.0,0.14439647,0.16886322,0.0,0.0,1,1,0,0,1,1,0,0
658363877,-0.0887442,-0.015242745,0.0,0.0,-0.07455057,0.021425473,0.0,0.0,0.14439453,0.16886121,0.0,0.0,1,1,0,0,1,1,0,0
658563863,-0.0887445,-0.015239851,0.0,0.0,-0.07455759,0.021425225,0.0,0.0,0.14438722,0.16886106,0.0,0.0,1,1,0,0,1,1,0,0
658764138,-0.088738635,-0.015205811,0.0,0.0,-0.074569084,0.021409245,0.0,0.0,0.14438586,0.16886452,0.0,0.0,1,1,0,0,1,1,0,0
658964125,-0.08873313,-0.015202125,0.0,0.0,-0.07455529,0.021413045,0.0,0.0,0.14437723,0.16886531,0.0,0.0,1,1,0,0,1,1,0,0
659164188,-0.08873882,-0.015198799,0.0,0.0,-0.07456103,0.02141938,0.0,0.0,0.1443936,0.16886735,0.0,0.0,1,1,0,0,1,1,0,0
659364122,-0.088741556,-0.015195776,0.0,0.0,-0.07454594,0.021423163,0.0,0.0,0.14439338,0.16886637,0.0,0.0,1,1,0,0,1,1,0,0
659564142,-0.08874388,-0.015200132,0.0,0.0,-0.074540354,0.02141983,0.0,0.0,0.14439604,0.16886,0.0,0.0,1,1,0,0,1,1,0,0
659764607,-0.08874808,-0.015196397,0.0,0.0,-0.07454314,0.021415824,0.0,0.0,0.14439349,0.16885883,0.0,0.0,1,1,0,0,1,1,0,0
659964012,-0.088752486,-0.015213438,0.0,0.0,-0.07455287,0.021400908,0.0,0.0,0.1443888,0.1688556,0.0,0.0,1,1,0,0,1,1,0,0
660164007,-0.088757284,-0.015200085,0.0,0.0,-0.07456054,0.021408647,0.0,0.0,0.14439732,0.16885252,0.0,0.0,1,1,0,0,1,1,0,0
660363996,-0.088763796,-0.015208089,0.0,0.0,-0.07457079,0.021397468,0.0,0.0,0.14439249,0.16885601,0.0,0.0,1,1,0,0,1,1,0,0
660563897,-0.088766314,-0.0152128255,0.0,0.0,-0.07459163,0.021379665,0.0,0.0,0.14439133,0.16886276,0.0,0.0,1,1,0,0,1,1,0,0
660763940,-0.08873224,-0.015193517,0.0,0.0,-0.07457501,0.021386841,0.0,0.0,0.14438863,0.1688437,0.0,0.0,1,1,0,0,1,1,0,0
660964046,-0.08876032,-0.015203957,0.0,0.0,-0.074566536,0.021384392,0.0,0.0,0.14438348,0.16884007,0.0,0.0,1,1,0,0,1,1,0,0
661163880,-0.08876951,-0.015198777,0.0,0.0,-0.07455199,0.021409482,0.0,0.0,0.1443718,0.16883075,0.0,0.0,1,1,0,0,1,1,0,0
661363986,-0.08878557,-0.015205361,0.0,0.0,-0.07457774,0.021405514,0.0,0.0,0.14435819,0.1688074,0.0,0.0,1,1,0,0,1,1,0,0
661563877,-0.08878838,-0.015200831,0.0,0.0,-0.074589856,0.021405285,0.0,0.0,0.14435558,0.1687924,0.0,0.0,1,1,0,0,1,1,0,0
661763857,-0.08879261,-0.015197383,0.0,0.0,-0.074597076,0.021403782,0.0,0.0,0.1443518,0.16879234,0.0,0.0,1,1,0,0,1,1,0,0
661964508,-0.08878248,-0.015193706,0.0,0.0,-0.074584626,0.021408536,0.0,0.0,0.14435558,0.1687948,0.0,0.0,1,1,0,0,1,1,0,0
662163857,-0.08878346,-0.01520553,0.0,0.0,-0.074583426,0.021399565,0.0,0.0,0.14435783,0.16879848,0.0,0.0,1,1,0,0,1,1,0,0
662363853,-0.08879327,-0.015203362,0.0,0.0,-0.074604295,0.021388195,0.0,0.0,0.14435495,0.16880338,0.0,0.0,1,1,0,0,1,1,0,0
662563857,-0.0887941,-0.015202235,0.0,0.0,-0.07460835,0.021406606,0.0,0.0,0.14435628,0.16880064,0.0,0.0,1,1,0,0,1,1,0,0
662763857,-0.08880795,-0.015198968,0.0,0.0,-0.07461676,0.021410586,0.0,0.0,0.14434619,0.16879342,0.0,0.0,1,1,0,0,1,1,0,0
662963857,-0.088808656,-0.015195692,0.0,0.0,-0.0746054,0.021408482,0.0,0.0,0.1443466,0.16880064,0.0,0.0,1,1,0,0,1,1,0,0
663163852,-0.08881498,-0.015195364,0.0,0.0,-0.07461122,0.021411298,0.0,0.0,0.14434373,0.16880147,0.0,0.0,1,1,0,0,1,1,0,0
663363856,-0.08881392,-0.015196721,0.0,0.0,-0.074613355,0.02140758,0.0,0.0,0.14434345,0.16880025,0.0,0.0,1,1,0,0,1,1,0,0
663563856,-0.088817276,-0.015191957,0.0,0.0,-0.07460866,0.0214103,0.0,0.0,0.14434238,0.16879414,0.0,0.0,1,1,0,0,1,1,0,0
663763856,-0.08881557,-0.015193802,0.0,0.0,-0.07460103,0.021408144,0.0,0.0,0.14434497,0.16880038,0.0,0.0,1,1,0,0,1,1,0,0
663963857,-0.088816635,-0.015193232,0.0,0.0,-0.07460468,0.02140776,0.0,0.0,0.14433789,0.1687964,0.0,0.0,1,1,0,0,1,1,0,0
664164218,-0.08883464,-0.015193121,0.0,0.0,-0.07460799,0.021408426,0.0,0.0,0.14432809,0.16880885,0.0,0.0,1,1,0,0,1,1,0,0
664363856,-0.088835105,-0.015194459,0.0,0.0,-0.07460672,0.021413669,0.0,0.0,0.14432791,0.1688074,0.0,0.0,1,1,0,0,1,1,0,0
664563857,-0.08883381,-0.01518738,0.0,0.0,-0.07460421,0.021407504,0.0,0.0,0.14432554,0.16880576,0.0,0.0,1,1,0,0,1,1,0,0
664763856,-0.08883557,-0.015176974,0.0,0.0,-0.07460064,0.021404045,0.0,0.0,0.1443262,0.1687993,0.0,0.0,1,1,0,0,1,1,0,0
664963856,-0.08881782,-0.015169391,0.0,0.0,-0.07459034,0.021400651,0.0,0.0,0.14434835,0.16879734,0.0,0.0,1,1,0,0,1,1,0,0
665164257,-0.08883666,-0.015177856,0.0,0.0,-0.074591115,0.021400921,0.0,0.0,0.14432676,0.1687964,0.0,0.0,1,1,0,0,1,1,0,0
665363856,-0.08883687,-0.0151746385,0.0,0.0,-0.07459044,0.021419493,0.0,0.0,0.14433132,0.16879599,0.0,0.0,1,1,0,0,1,1,0,0
665563858,-0.088839315,-0.015172931,0.0,0.0,-0.074599504,0.02140424,0.0,0.0,0.14432323,0.16879682,0.0,0.0,1,1,0,0,1,1,0,0
665763852,-0.0888382,-0.015178369,0.0,0.0,-0.074596256,0.021402042,0.0,0.0,0.14432023,0.16879828,0.0,0.0,1,1,0,0,1,1,0,0
665963857,-0.08884108,-0.0151811335,0.0,0.0,-0.07459888,0.02140584,0.0,0.0,0.14431766,0.16879205,0.0,0.0,1,1,0,0,1,1,0,0
666163856,-0.08883689,-0.015179496,0.0,0.0,-0.07460123,0.021406548,0.0,0.0,0.14433014,0.16880241,0.0,0.0,1,1,0,0,1,1,0,0
666364084,-0.08883972,-0.01519511,0.0,0.0,-0.07461172,0.021407137,0.0,0.0,0.14434843,0.16881076,0.0,0.0,1,1,0,0,1,1,0,0
666563856,-0.088825755,-0.015168079,0.0,0.0,-0.074606605,0.021424811,0.0,0.0,0.14435543,0.16879328,0.0,0.0,1,1,0,0,1,1,0,0
666763856,-0.08883769,-0.015176767,0.0,0.0,-0.07461797,0.021418024,0.0,0.0,0.14433704,0.16879313,0.0,0.0,1,1,0,0,1,1,0,0
666963856,-0.08883308,-0.015180403,0.0,0.0,-0.07461497,0.021429285,0.0,0.0,0.14433557,0.16878921,0.0,0.0,1,1,0,0,1,1,0,0
667163856,-0.088834636,-0.015169928,0.0,0.0,-0.074616835,0.021423442,0.0,0.0,0.14432773,0.16879874,0.0,0.0,1,1,0,0,1,1,0,0
667364094,-0.088819675,-0.015170853,0.0,0.0,-0.074612975,0.021420795,0.0,0.0,0.14433497,0.16879845,0.0,0.0,1,1,0,0,1,1,0,0
667563856,-0.08881262,-0.01517741,0.0,0.0,-0.07460303,0.021415059,0.0,0.0,0.1443392,0.16880496,0.0,0.0,1,1,0,0,1,1,0,0
667763852,-0.088806786,-0.015171746,0.0,0.0,-0.07460975,0.021410123,0.0,0.0,0.14436492,0.16881628,0.0,0.0,1,1,0,0,1,1,0,0
667963855,-0.08880261,-0.015172026,0.0,0.0,-0.07460739,0.021404708,0.0,0.0,0.14436811,0.16881543,0.0,0.0,1,1,0,0,1,1,0,0
668163897,-0.08880224,-0.015173281,0.0,0.0,-0.07462146,0.021398028,0.0,0.0,0.14437103,0.16881214,0.0,0.0,1,1,0,0,1,1,0,0
668363856,-0.08880948,-0.015157018,0.0,0.0,-0.07463876,0.021416606,0.0,0.0,0.1443623,0.16881956,0.0,0.0,1,1,0,0,1,1,0,0
668563955,-0.08883287,-0.015173051,0.0,0.0,-0.07462777,0.021424575,0.0,0.0,0.14432605,0.1688101,0.0,0.0,1,1,0,0,1,1,0,0
668763856,-0.08882176,-0.015177811,0.0,0.0,-0.07460873,0.021414516,0.0,0.0,0.14432248,0.16880515,0.0,0.0,1,1,0,0,1,1,0,0
668963891,-0.088829,-0.0151772825,0.0,0.0,-0.07461472,0.021424944,0.0,0.0,0.14432138,0.16880322,0.0,0.0,1,1,0,0,1,1,0,0
669163856,-0.08882912,-0.015178377,0.0,0.0,-0.074612014,0.021416381,0.0,0.0,0.14432108,0.16878875,0.0,0.0,1,1,0,0,1,1,0,0
669363852,-0.088848226,-0.015187515,0.0,0.0,-0.074582785,0.021414075,0.0,0.0,0.1443098,0.16882214,0.0,0.0,1,1,0,0,1,1,0,0
669564016,-0.088847816,-0.015192561,0.0,0.0,-0.074583985,0.021413106,0.0,0.0,0.14431894,0.16882354,0.0,0.0,1,1,0,0,1,1,0,0
669763856,-0.08884661,-0.0151929315,0.0,0.0,-0.07457255,0.021440232,0.0,0.0,0.14432128,0.16881366,0.0,0.0,1,1,0,0,1,1,0,0
669963856,-0.08883712,-0.015197019,0.0,0.0,-0.074577816,0.021441696,0.0,0.0,0.14432333,0.16880268,0.0,0.0,1,1,0,0,1,1,0,0
670163857,-0.088836156,-0.015190127,0.0,0.0,-0.07459706,0.021429686,0.0,0.0,0.14432776,0.16882712,0.0,0.0,1,1,0,0,1,1,0,0
670363856,-0.088835545,-0.015189572,0.0,0.0,-0.074600235,0.021434132,0.0,0.0,0.14433256,0.16882434,0.0,0.0,1,1,0,0,1,1,0,0
670563856,-0.08883395,-0.015189577,0.0,0.0,-0.0745948,0.021429466,0.0,0.0,0.14433709,0.16882767,0.0,0.0,1,1,0,0,1,1,0,0
670763856,-0.088837564,-0.0151890805,0.0,0.0,-0.07459638,0.021417983,0.0,0.0,0.14433566,0.16883542,0.0,0.0,1,1,0,0,1,1,0,0
670963857,-0.08883928,-0.015190031,0.0,0.0,-0.07459441,0.021424105,0.0,0.0,0.14433357,0.16882579,0.0,0.0,1,1,0,0,1,1,0,0
671163856,-0.088846244,-0.015184891,0.0,0.0,-0.07460103,0.021423269,0.0,0.0,0.14432862,0.16882145,0.0,0.0,1,1,0,0,1,1,0,0
671363861,-0.08884922,-0.015196786,0.0,0.0,-0.0745973,0.021406775,0.0,0.0,0.14433059,0.1688312,0.0,0.0,1,1,0,0,1,1,0,0
671563856,-0.08885643,-0.01518567,0.0,0.0,-0.07459373,0.021408016,0.0,0.0,0.14431015,0.16882944,0.0,0.0,1,1,0,0,1,1,0,0
671763870,-0.08885637,-0.015196441,0.0,0.0,-0.0746109,0.021411778,0.0,0.0,0.14431113,0.16882877,0.0,0.0,1,1,0,0,1,1,0,0
671963873,-0.08887464,-0.015203903,0.0,0.0,-0.074592106,0.021411104,0.0,0.0,0.14429674,0.16882908,0.0,0.0,1,1,0,0,1,1,0,0
672163856,-0.08886313,-0.015190997,0.0,0.0,-0.074609905,0.021408943,0.0,0.0,0.14430691,0.16883624,0.0,0.0,1,1,0,0,1,1,0,0
672363856,-0.08886041,-0.015187427,0.0,0.0,-0.07461495,0.021415226,0.0,0.0,0.14430554,0.16883606,0.0,0.0,1,1,0,0,1,1,0,0
672563856,-0.088868536,-0.015189681,0.0,0.0,-0.074615754,0.021405583,0.0,0.0,0.14430375,0.16882691,0.0,0.0,1,1,0,0,1,1,0,0
672764574,-0.08886292,-0.015181499,0.0,0.0,-0.07462064,0.021400036,0.0,0.0,0.14430925,0.16883203,0.0,0.0,1,1,0,0,1,1,0,0
672963861,-0.08886694,-0.015176906,0.0,0.0,-0.07463509,0.021401584,0.0,0.0,0.14430621,0.16882975,0.0,0.0,1,1,0,0,1,1,0,0
673163852,-0.08886149,-0.015183497,0.0,0.0,-0.07462673,0.021394096,0.0,0.0,0.14431016,0.1688292,0.0,0.0,1,1,0,0,1,1,0,0
673363852,-0.08886917,-0.015185948,0.0,0.0,-0.07462881,0.02139683,0.0,0.0,0.14430752,0.1688328,0.0,0.0,1,1,0,0,1,1,0,0
673563891,-0.08886609,-0.015184825,0.0,0.0,-0.07462132,0.021403288,0.0,0.0,0.14430729,0.16882953,0.0,0.0,1,1,0,0,1,1,0,0
673763857,-0.088865995,-0.015186337,0.0,0.0,-0.07462241,0.021414598,0.0,0.0,0.14431286,0.16883084,0.0,0.0,1,1,0,0,1,1,0,0
673963853,-0.08885967,-0.015190207,0.0,0.0,-0.074610844,0.021410817,0.0,0.0,0.14431745,0.16885479,0.0,0.0,1,1,0,0,1,1,0,0
674163856,-0.08884957,-0.015174613,0.0,0.0,-0.07460035,0.021418748,0.0,0.0,0.14431684,0.16886444,0.0,0.0,1,1,0,0,1,1,0,0
