timestamp,timestamp_sample,position_drift_rate_horizontal_m_s,position_drift_rate_vertical_m_s,filtered_horizontal_speed_m_s,checks_passed,check_fail_gps_fix,check_fail_min_sat_count,check_fail_max_pdop,check_fail_max_horz_err,check_fail_max_vert_err,check_fail_max_spd_err,check_fail_max_horz_drift,check_fail_max_vert_drift,check_fail_max_horz_spd_err,check_fail_max_vert_spd_err
736120843,735990809,0.13901305,0.065279946,0.008359265,0,0,0,0,0,0,1,0,0,0,0
737126196,736994638,0.12009411,0.05118448,0.011248461,0,0,0,0,0,0,0,0,0,0,0
738122036,737996933,0.12553391,0.04268909,0.025325751,0,0,0,0,0,0,0,0,0,0,0
739126922,738997637,0.11777701,0.05487299,0.021802763,0,0,0,0,0,0,0,0,0,0,0
740122282,739997638,0.13486905,0.056324024,0.04670683,0,0,0,0,0,0,0,0,0,0,0
741117706,740989638,0.13857546,0.06499735,0.047431,0,0,0,0,0,0,0,0,0,0,0
742123031,741997637,0.13782227,0.06618873,0.04396257,0,0,0,0,0,0,0,0,0,0,0
743128294,742998637,0.114298455,0.050413102,0.04083458,0,0,0,0,0,0,0,0,0,0,0
744133582,744000638,0.07243678,0.018470649,0.0323726,0,0,0,0,0,0,0,0,0,0,0
745119027,744985637,0.060537603,0.0065426216,0.03268738,0,0,0,0,0,0,0,0,0,0,0
746124374,745993638,0.062347643,0.0040862095,0.027867692,0,0,0,0,0,0,0,0,0,0,0
747120382,746989743,0.05907655,0.0013778288,0.027180031,1,0,0,0,0,0,0,0,0,0,0
748125030,748000638,0.038273014,0.0005563361,0.019502293,1,0,0,0,0,0,0,0,0,0,0
749120384,748988638,0.038309954,0.033520076,0.014399693,1,0,0,0,0,0,0,0,0,0,0
750115801,749989638,0.058473997,0.05509566,0.019776646,1,0,0,0,0,0,0,0,0,0,0
751131039,750997658,0.07735368,0.06334282,0.018821927,1,0,0,0,0,0,0,0,0,0,0
752126442,751999637,0.06209055,0.057654284,0.020226782,1,0,0,0,0,0,0,0,0,0,0
753131719,752999638,0.05133271,0.07832937,0.022155883,1,0,0,0,0,0,0,0,0,0,0
754127125,754001637,0.0647085,0.11574225,0.019956598,1,0,0,0,0,0,0,0,0,0,0
755122457,754997745,0.091488376,0.14900231,0.026354114,1,0,0,0,0,0,0,0,0,0,0
756128577,755999637,0.09872325,0.12904277,0.023087816,1,0,0,0,0,0,0,0,0,0,0
757123220,756996637,0.10833651,0.11550481,0.019367998,1,0,0,0,0,0,0,0,0,0,0
758128491,757997637,0.1121418,0.09600091,0.021109767,1,0,0,0,0,0,0,0,0,0,0
759123831,758997642,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
760119181,759988638,0.0078652175,0.018383017,0.005363615,1,0,0,0,0,0,0,0,0,0,0
761124576,760995642,0.02889625,0.010625577,0.011526471,1,0,0,0,0,0,0,0,0,0,0
762119888,761987643,0.049397405,0.011707941,0.019333724,0,0,0,0,0,0,1,0,0,0,0
763125169,762994638,0.067191444,0.03442754,0.030087257,0,0,0,0,0,0,0,0,0,0,0
764130540,763996638,0.07296073,0.034680687,0.033684783,0,0,0,0,0,0,0,0,0,0,0
765125851,764989644,0.075767025,0.05449201,0.03633565,0,0,0,0,0,0,0,0,0,0,0
766121353,765996654,0.085896716,0.07885751,0.03980804,0,0,0,0,0,0,0,0,0,0,0
767126857,766996638,0.08989114,0.090236515,0.035929598,0,0,0,0,0,0,0,0,0,0,0
768121924,767997144,0.08344724,0.08762266,0.027232924,0,0,0,0,0,0,0,0,0,0,0
769117254,768988638,0.07584887,0.09959682,0.019706571,0,0,0,0,0,0,0,0,0,0,0
770122611,769991636,0.07796407,0.114002794,0.023571081,0,0,0,0,0,0,0,0,0,0,0
771108022,770977639,0.07700091,0.07719032,0.029996814,0,0,0,0,0,0,0,0,0,0,0
772113306,771980785,0.078652926,0.0834678,0.029528012,0,0,0,0,0,0,0,0,0,0,0
773118611,772984672,0.085181266,0.11895032,0.020804401,1,0,0,0,0,0,0,0,0,0,0
774114017,773988638,0.08381218,0.12591653,0.021996042,1,0,0,0,0,0,0,0,0,0,0
775119296,774988638,0.08265129,0.12786467,0.032425247,1,0,0,0,0,0,0,0,0,0,0
776125034,775992638,0.097314835,0.16330738,0.0320214,1,0,0,0,0,0,0,0,0,0,0
777119977,776993638,0.09877666,0.1854318,0.03463927,1,0,0,0,0,0,0,0,0,0,0
778135189,778002685,0.100555316,0.20759271,0.032323316,1,0,0,0,0,0,0,0,0,0,0
779120654,778988873,0.09919473,0.23235561,0.028547203,1,0,0,0,0,0,0,0,0,0,0
