timestamp,timestamp_sample,indicated_airspeed_m_s,true_airspeed_m_s,air_temperature_celsius,confidence
1469364710,1469320969,-2.5127723,-2.5098934,10.283341,1.0
1470340241,1470307585,-3.5352397,-3.5311735,10.283341,1.0
1471370523,1471342828,-3.7475195,-3.7438543,10.381045,1.0
1472147002,1472118695,-2.5127747,-2.510311,10.381045,1.0
1473346476,1473314666,-2.062218,-2.060212,10.381045,1.0
1474217488,1474185232,-1.48035,-1.4789184,10.381045,1.0
1475377176,1475345795,2.4604375,2.4580417,10.381045,1.0
1476352740,1476321599,1.9981108,1.9965146,10.478749,1.0
1477318287,1477290989,3.024185,3.0217853,10.478749,1.0
1478358540,1478326152,2.8486943,2.8464198,10.478749,1.0
1479269390,1479225623,2.84869,2.8464918,10.478749,1.0
1480364345,1480337566,3.024187,3.0217845,10.478749,1.0
1481310023,1481260823,3.024187,3.0223114,10.576453,1.0
1482330344,1482302841,-1.0773991,-1.0767373,10.576453,1.0
1483067008,1483034843,1.3896636,1.3888154,10.576453,1.0
1484321232,1484294462,-1.9332405,-1.9320672,10.576453,1.0
1485336586,1485329886,1.9981139,1.9968724,10.576453,1.0
1486312128,1486279494,3.781396,3.7797005,10.674157,1.0
1487367320,1487334684,2.8486943,2.8474224,10.674157,1.0
1488342841,1488310668,3.498235,3.496681,10.674157,1.0
1489358178,1489326354,4.044779,4.043706,10.771861,1.0
1490348651,1490315650,2.4604375,2.459766,10.771861,1.0
1491324180,1491291851,2.4604375,2.459743,10.771861,1.0
1492354465,1492326883,3.024185,3.0234268,10.771861,1.0
1493330004,1493302997,3.024187,3.0240088,10.869565,1.0
1494225930,1494162582,2.7254295,2.7252972,10.869565,1.0
1495320892,1495288063,-0.36075184,-0.36073747,10.869565,1.0
1496376064,1496343243,-1.48035,-1.4802856,10.869565,1.0
1497351645,1497318955,1.9981108,1.9983797,10.967269,1.0
1498192748,1498141081,-1.6966268,-1.6968466,10.967269,1.0
1499262853,1499231469,3.1900377,3.190415,10.967269,1.0
1500372807,1500346023,1.189886,1.1899936,10.967269,1.0
1501373195,1501341663,-2.5127723,-2.5134535,11.064973,1.0
1502323852,1502291231,2.84869,2.8494925,11.064973,1.0
1503339201,1503306850,2.4604375,2.461075,11.064973,1.0
1504369489,1504341946,2.563021,2.5636995,11.064973,1.0
1505369906,1505337782,3.498235,3.499753,11.162677,1.0
1506360396,1506333645,3.423788,3.425301,11.162677,1.0
1507360839,1507355879,1.9981139,1.9989682,11.162677,1.0
1508351262,1508318617,2.4604375,2.4615169,11.162677,1.0
1509326805,1509294670,3.781396,3.7837107,11.260381,1.0
1510357084,1510330035,3.024187,3.0260112,11.260381,1.0
1511332663,1511306095,3.024187,3.026019,11.260381,1.0
1512372863,1512341472,1.389659,1.390508,11.260381,1.0
1513338447,1513310895,3.7813942,3.7836788,11.260381,1.0
