timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,jamming_state,vel_ned_valid,satellites_used,selected
1007313616,1683119321600116,423585452,-710872580,6172,-26981,0.33400002,0.7462768,1.789,1.743,0.62,1.03,77,5,0.105000004,-0.041,0.097,0.052,2.203647,0,nan,0.0,4,0,1,19,0
1007721614,1683119322000117,423585446,-710872580,6200,-26953,0.33,0.74630153,1.7670001,1.7290001,0.62,1.03,77,5,0.07700001,-0.07,0.031000001,0.11000001,2.203647,0,nan,0.0,4,0,1,19,0
1008304084,1683119322600117,423585440,-710872577,6244,-26909,0.377,0.74633765,1.733,1.7090001,0.62,1.03,82,7,0.051000003,-0.026,0.044000003,-0.003,2.203647,0,nan,0.0,4,0,1,19,0
1008706749,1683119323000117,423585441,-710872576,6249,-26904,0.349,0.74636436,1.715,1.6990001,0.62,1.03,82,7,0.071,0.071,0.003,0.081,2.203647,0,nan,0.0,4,0,1,19,0
1009320614,1683119323600118,423585452,-710872579,6187,-26966,0.317,0.74640137,1.6830001,1.6780001,0.62,1.03,82,12,0.095000006,0.087000005,-0.037,0.048,2.203647,0,nan,0.0,4,0,1,19,0
1009723614,1683119324000118,423585456,-710872583,6159,-26994,0.333,0.74642545,1.6630001,1.6650001,0.66999996,1.06,82,12,0.052,-0.044000003,0.028,-0.087000005,2.203647,0,nan,0.0,4,0,1,18,0
1010303615,1683119324600118,423585460,-710872586,6162,-26991,0.38000003,0.7464677,1.6480001,1.6650001,0.66999996,1.06,82,13,0.079,0.030000001,-0.07300001,-0.017,2.203647,0,nan,0.0,4,0,1,18,0
1010711629,1683119325000119,423585466,-710872588,6044,-27110,0.36100003,0.7464953,1.6330001,1.6600001,0.66999996,1.06,82,13,0.060000002,-0.019000001,0.057000004,0.012,2.203647,0,nan,0.0,4,0,1,18,0
1011302620,1683119325600119,423585471,-710872592,5981,-27172,0.34100002,0.74653333,1.6150001,1.6530001,0.62,1.03,82,10,0.045,-0.042000003,-0.015000001,-0.007,2.203647,0,nan,0.0,4,0,1,19,0
1011703614,1683119326000119,423585473,-710872595,5943,-27210,0.38500002,0.74656206,1.6110001,1.6570001,0.62,1.03,82,10,0.05,0.004,0.05,0.009000001,2.203647,0,nan,0.0,4,0,1,19,0
1012311614,1683119326600120,423585479,-710872600,5889,-27264,0.37300003,0.74660647,1.603,1.6570001,0.62,1.03,82,8,0.115,0.11100001,-0.030000001,0.13700001,2.203647,0,nan,0.0,4,0,1,19,0
1012711614,1683119327000120,423585484,-710872605,5884,-27269,0.34,0.74663347,1.593,1.646,0.62,1.03,82,8,0.011000001,-0.009000001,-0.008,-0.054,2.203647,0,nan,0.0,4,0,1,19,0
1013310614,1683119327600121,423585493,-710872609,5811,-27342,0.356,0.74666774,1.5810001,1.6400001,0.62,1.03,82,13,0.043,-0.043,-0.004,0.041,2.203647,0,nan,0.0,4,0,1,19,0
1013722614,1683119328000121,423585490,-710872609,5822,-27331,0.46,0.7466998,1.5760001,1.6430001,0.62,1.03,82,13,0.142,0.132,-0.054,0.023000002,2.203647,0,nan,0.0,4,0,1,19,0
1014300625,1683119328600121,423585492,-710872614,5818,-27335,0.41700003,0.7467468,1.57,1.649,0.62,1.03,82,11,0.048,0.046000004,-0.015000001,0.043,2.203647,0,nan,0.0,4,0,1,19,0
1014714614,1683119329000122,423585495,-710872619,5799,-27354,0.347,0.7467747,1.5690001,1.6570001,0.62,1.03,82,11,0.046000004,0.0,-0.046000004,0.055000003,2.203647,0,nan,0.0,4,0,1,19,0
1015318614,1683119329600122,423585508,-710872630,5662,-27491,0.33400002,0.7468157,1.5550001,1.651,0.62,1.03,82,10,0.048,0.048,-0.009000001,0.038000003,2.203647,0,nan,0.0,4,0,1,19,0
1015723759,1683119330000122,423585515,-710872637,5574,-27580,0.411,0.7468435,1.547,1.649,0.62,1.03,82,10,0.029000001,-0.006,0.028,0.015000001,2.203647,0,nan,0.0,4,0,1,19,0
1016311615,1683119330600123,423585522,-710872647,5552,-27601,0.36900002,0.74688816,1.5400001,1.6400001,0.62,1.03,82,12,0.059000004,0.056,-0.018000001,0.041,2.203647,0,nan,0.0,4,0,1,19,0
1016704614,1683119331000123,423585539,-710872661,5418,-27736,0.29000002,0.7469089,1.526,1.6270001,0.62,1.03,82,12,0.029000001,0.029000001,-0.003,0.022000002,2.203647,0,nan,0.0,4,0,1,19,0
1017307613,1683119331600124,423585548,-710872672,5399,-27754,0.33100003,0.74694717,1.5100001,1.6190001,0.62,1.03,82,11,0.071,0.059000004,-0.039,0.011000001,2.203647,0,nan,0.0,4,0,1,19,0
1017718614,1683119332000124,423585563,-710872679,5345,-27808,0.29000002,0.74696827,1.4950001,1.6060001,0.62,1.03,82,11,0.036000002,-0.034,0.012,-0.096,2.203647,0,nan,0.0,4,0,1,19,0
1018312816,1683119332600124,423585563,-710872679,5452,-27701,0.37,0.7470063,1.483,1.5990001,0.62,1.03,82,13,0.021000002,0.010000001,-0.018000001,-0.120000005,2.203647,0,nan,0.0,4,0,1,19,0
1018716613,1683119333000125,423585566,-710872683,5555,-27598,0.37500003,0.7470346,1.478,1.593,0.62,1.03,82,13,0.09,0.011000001,-0.089,-0.09,2.203647,0,nan,0.0,4,0,1,19,0
1019308614,1683119333600125,423585570,-710872684,5522,-27631,0.36900002,0.7470739,1.4720001,1.5860001,0.62,1.03,82,11,0.10300001,0.094000004,-0.043,0.07,2.203647,0,nan,0.0,4,0,1,19,0
1019736614,1683119334000125,423585572,-710872685,5510,-27644,0.404,0.7471023,1.47,1.59,0.62,1.03,82,11,0.037,0.034,-0.015000001,-0.086,2.203647,0,nan,0.0,4,0,1,19,0
1020300614,1683119334600126,423585578,-710872676,5505,-27648,0.45900002,0.74714833,1.468,1.595,0.62,1.03,82,10,0.123,0.093,-0.080000006,-0.07700001,2.203647,0,nan,0.0,4,0,1,19,0
1020692614,1683119335000126,423585587,-710872683,5439,-27714,0.50200003,0.7471841,1.4690001,1.598,0.62,1.03,82,10,0.21100001,0.116000004,-0.17600001,0.014,2.203647,0,nan,0.0,4,0,1,19,0
1021313624,1683119335600127,423585593,-710872689,5320,-27834,0.44300002,0.7472285,1.4690001,1.608,0.62,1.03,82,14,0.047000002,-0.023000002,0.042000003,0.035,2.203647,0,nan,0.0,4,0,1,19,0
1021727614,1683119336000127,423585599,-710872694,5241,-27913,0.335,0.7472527,1.462,1.605,0.62,1.03,82,14,0.085,0.027,0.081,0.020000001,2.203647,0,nan,0.0,4,0,1,19,0
1022306615,1683119336600127,423585602,-710872694,5221,-27932,0.31300002,0.7472885,1.445,1.598,0.62,1.03,81,11,0.064,0.060000002,0.021000002,-0.069000006,2.203647,0,nan,0.0,4,0,1,19,0
1022702614,1683119337000128,423585607,-710872691,5200,-27954,0.31800002,0.74731433,1.4350001,1.6020001,0.62,1.03,81,11,0.19800001,-0.15300001,0.125,-0.120000005,2.203647,0,nan,0.0,4,0,1,19,0
1023296614,1683119337600128,423585608,-710872688,5076,-28077,0.307,0.7473475,1.4210001,1.6120001,0.62,1.03,81,8,0.254,-0.164,0.194,0.046000004,2.203647,0,nan,0.0,4,0,1,19,0
1023703748,1683119338000128,423585609,-710872694,5052,-28102,0.296,0.74736965,1.411,1.605,0.62,1.03,81,8,0.113000005,-0.106000006,-0.040000003,0.028,2.203647,0,nan,0.0,4,0,1,19,0
1024306613,1683119338600129,423585616,-710872700,5011,-28142,0.21900001,0.74740654,1.4050001,1.5990001,0.62,1.03,81,11,0.089,-0.083000004,-0.030000001,0.046000004,2.203647,0,nan,0.0,4,0,1,19,0
1024704614,1683119339000129,423585621,-710872705,4953,-28200,0.379,0.7474325,1.401,1.605,0.62,1.03,81,11,0.135,-0.09900001,0.09200001,0.030000001,2.203647,0,nan,0.0,4,0,1,19,0
1025312613,1683119339600130,423585629,-710872712,4903,-28250,0.34100002,0.7474749,1.3980001,1.6100001,0.62,1.03,81,18,0.12200001,-0.12200001,0.008,-0.086,2.203647,0,nan,0.0,4,0,1,19,0
1025720612,1683119340000130,423585628,-710872710,4839,-28314,0.29500002,0.74749655,1.3920001,1.6090001,0.62,1.03,81,18,0.063,-0.029000001,-0.056,-0.013,2.203647,0,nan,0.0,4,0,1,19,0
1026306613,1683119340600130,423585640,-710872724,4723,-28430,0.266,0.74752796,1.3790001,1.6010001,0.62,1.03,81,18,0.09,0.018000001,-0.08800001,0.078,2.203647,0,nan,0.0,4,0,1,19,0
1026705619,1683119341000131,423585646,-710872731,4610,-28543,0.312,0.7475524,1.3740001,1.6,0.62,1.03,81,18,0.132,0.07,-0.112,0.020000001,2.203647,0,nan,0.0,4,0,1,19,0
1027305642,1683119341600131,423585648,-710872733,4641,-28512,0.404,0.7475962,1.366,1.6,0.62,1.03,81,23,0.291,-0.072000004,0.282,-0.012,2.203647,0,nan,0.0,4,0,1,19,0
1027715614,1683119342000131,423585650,-710872728,4642,-28511,0.42200002,0.7476255,1.368,1.603,0.62,1.03,81,23,0.116000004,-0.055000003,0.102000006,-0.049000002,2.203647,0,nan,0.0,4,0,1,19,0
1028315613,1683119342600132,423585655,-710872730,4584,-28569,0.35500002,0.7476667,1.371,1.6090001,0.62,1.03,81,13,0.060000002,-0.020000001,0.057000004,-0.066,2.203647,0,nan,0.0,4,0,1,19,0
1028706612,1683119343000132,423585655,-710872732,4533,-28620,0.41000003,0.7476926,1.373,1.616,0.62,1.03,81,13,0.044000003,0.010000001,-0.043,0.047000002,2.203647,0,nan,0.0,4,0,1,19,0
1029303615,1683119343600133,423585663,-710872738,4447,-28706,0.39900002,0.7477341,1.371,1.618,0.62,1.03,81,12,0.030000001,0.017,0.025,0.062000003,2.203647,0,nan,0.0,4,0,1,19,0
1029705621,1683119344000133,423585666,-710872739,4405,-28748,0.38300002,0.747764,1.3670001,1.613,0.62,1.03,81,12,0.023000002,0.013,-0.019000001,-0.056,2.203647,0,nan,0.0,4,0,1,19,0
1030319613,1683119344600133,423585672,-710872746,4383,-28771,0.49600002,0.7478074,1.3640001,1.6140001,0.62,1.03,81,17,0.054,0.032,-0.043,0.001,2.203647,0,nan,0.0,4,0,1,19,0
1030707613,1683119345000134,423585676,-710872749,4350,-28803,0.30100003,0.74782974,1.3640001,1.6200001,0.62,1.03,81,17,0.164,-0.003,0.164,-0.049000002,2.203647,0,nan,0.0,4,0,1,19,0
1031309614,1683119345600134,423585681,-710872759,4284,-28869,0.39200002,0.635278,1.3640001,1.6400001,0.62,1.03,78,11,0.432,0.079,-0.425,0.23300001,3.7670155,0,nan,0.0,4,0,1,19,0
1031727612,1683119346000134,423585686,-710872768,4247,-28907,0.40100002,0.63531953,1.3690001,1.6620001,0.62,1.03,78,11,0.27100003,0.13100001,-0.23700002,-0.001,3.7670155,0,nan,0.0,4,0,1,19,0
1032301614,1683119346600135,423585679,-710872764,4238,-28916,0.605,0.63538814,1.3820001,1.6980001,0.62,1.03,78,13,0.28,0.001,0.28,0.22600001,3.7670155,0,nan,0.0,4,0,1,19,0
1032693632,1683119347000135,423585670,-710872738,4306,-28847,0.65400004,0.42384517,1.399,1.7340001,0.63,1.04,78,13,0.23900001,-0.08800001,-0.22200002,-0.24100001,2.3871677,0,nan,0.0,4,0,1,18,0
1033288695,1683119347600136,423585657,-710872741,4221,-28933,0.578,0.7380412,1.4350001,1.8050001,0.63,1.04,73,19,0.27800003,-0.277,-0.021000002,-0.119,2.5725036,0,nan,0.0,4,0,1,18,0
1033698614,1683119348000136,423585646,-710872745,4121,-29032,0.537,0.6085815,1.4540001,1.8540001,0.63,1.04,73,19,0.65400004,-0.637,0.147,0.27100003,2.776613,0,nan,0.0,4,0,1,18,0
1034304614,1683119348600136,423585632,-710872742,3765,-29388,0.652,0.6086645,1.47,1.8950001,0.64,1.0699999,73,11,0.291,-0.029000001,-0.289,0.358,2.776613,0,nan,0.0,4,0,1,18,0
1034698620,1683119349000137,423585623,-710872745,3564,-29590,0.71000004,0.6087307,1.483,1.9310001,0.65,1.09,73,11,0.55600005,-0.499,0.245,0.25500003,2.776613,0,nan,0.0,4,0,1,17,0
1035300627,1683119349600137,423585593,-710872729,3568,-29585,0.614,0.47361112,1.4970001,1.9870001,0.64,1.0699999,73,22,0.70500004,-0.588,0.39000002,0.223,2.638809,0,nan,0.0,4,0,1,18,0
1035701621,1683119350000137,423585572,-710872708,3612,-29542,0.89900005,0.6968267,1.5020001,2.02,0.64,1.0699999,73,22,0.78300005,-0.54800004,0.559,0.095000006,2.4767833,0,nan,0.0,4,0,1,18,0
1036298615,1683119350600138,423585532,-710872669,3906,-29247,0.808,0.6088148,1.503,2.065,0.64,1.0699999,73,26,0.86700004,-0.77900004,0.38200003,-0.17300001,2.5978992,0,nan,0.0,4,0,1,18,0
1036705614,1683119351000138,423585514,-710872647,3834,-29320,0.79800004,0.7266559,1.5040001,2.105,0.64,1.0699999,73,26,0.41300002,-0.40500003,0.082,-0.365,2.6510665,0,nan,0.0,4,0,1,18,0
1037305615,1683119351600138,423585481,-710872626,4074,-29079,0.45900002,0.5535681,1.5100001,2.164,0.64,1.0699999,73,8,0.66200006,-0.64400005,0.155,-0.30900002,2.8410716,0,nan,0.0,4,0,1,18,0
1037707619,1683119352000139,423585461,-710872609,4120,-29033,0.441,0.47854468,1.5120001,2.196,0.64,1.0699999,73,8,0.76100004,-0.66700006,0.36600003,-0.046000004,2.6428642,0,nan,0.0,4,0,1,18,0
1038302993,1683119352600139,423585427,-710872565,4353,-28800,0.6,0.6551861,1.524,2.275,0.64,1.0699999,73,10,0.77400005,-0.41000003,0.656,-0.223,2.2876549,0,nan,0.0,4,0,1,18,0
1038710985,1683119353000140,423585415,-710872537,4486,-28667,0.703,0.6285473,1.531,2.3230002,0.65,1.09,73,10,0.374,-0.36100003,0.09900001,-0.42900002,2.125044,0,nan,0.0,4,0,1,17,0
1039301615,1683119353600140,423585409,-710872523,4593,-28561,0.586,0.71636176,1.547,2.361,0.65,1.09,73,7,0.068,-0.042000003,0.054,-0.193,2.0826883,0,nan,0.0,4,0,1,17,0
1039706620,1683119354000140,423585405,-710872512,4531,-28622,0.508,0.7163994,1.557,2.355,0.65,1.09,73,7,0.263,0.061000004,0.256,0.013,2.0826883,0,nan,0.0,4,0,1,17,0
1040298613,1683119354600141,423585421,-710872484,4250,-28903,0.545,0.7694956,1.572,2.378,0.65,1.09,78,9,0.282,0.101,0.263,0.119,1.4552962,0,nan,0.0,4,0,1,17,0
1040705614,1683119355000141,423585422,-710872463,4096,-29057,0.629,0.7680029,1.567,2.3720002,0.66999996,1.15,78,9,0.549,-0.08400001,0.54300004,0.158,1.589902,0,nan,0.0,4,0,1,15,0
1041306615,1683119355600141,423585414,-710872435,4025,-29128,0.85200006,0.6783001,1.557,2.3850002,0.66999996,1.16,78,17,0.069000006,0.044000003,-0.053000003,-0.075,1.4808059,0,nan,0.0,4,0,1,15,0
1041706881,1683119356000142,423585417,-710872434,3939,-29214,0.63000005,0.6783529,1.5480001,2.3820002,0.65999997,1.15,78,17,0.16100001,0.106000006,-0.12200001,-0.44900003,1.4808059,0,nan,0.0,4,0,1,16,0
1042298614,1683119356600142,423585433,-710872427,3493,-29660,0.588,0.67840433,1.5450001,2.381,0.65999997,1.15,78,24,0.13800001,-0.021000002,0.13700001,0.314,1.4808059,0,nan,0.0,4,0,1,16,0
1042701622,1683119357000142,423585438,-710872430,3343,-29810,0.35200003,0.67843246,1.547,2.377,0.65999997,1.15,78,24,0.085,0.056,-0.064,0.101,1.4808059,0,nan,0.0,4,0,1,16,0
1043305614,1683119357600143,423585436,-710872433,3271,-29882,0.541,0.6784912,1.549,2.3690002,0.65,1.0799999,78,20,0.094000004,-0.020000001,0.09200001,0.16000001,1.4808059,0,nan,0.0,4,0,1,17,0
1043709809,1683119358000143,423585437,-710872437,3115,-30038,0.29200003,0.6785187,1.549,2.3560002,0.65,1.0799999,78,20,0.109000005,0.062000003,-0.089,0.074,1.4808059,0,nan,0.0,4,0,1,17,0
1044301620,1683119358600144,423585439,-710872441,2872,-30281,0.526,0.67857856,1.5500001,2.3430002,0.65,1.0799999,78,22,0.027,-0.027,0.002,0.042000003,1.4808059,0,nan,0.0,4,0,1,17,0
1044700614,1683119359000144,423585438,-710872441,2659,-30495,0.48400003,0.6786115,1.5500001,2.3300002,0.65,1.0799999,78,22,0.091000006,-0.047000002,0.078,0.056,1.4808059,0,nan,0.0,4,0,1,17,0
1045300184,1683119359600144,423585431,-710872422,2500,-30654,0.55200005,0.6786658,1.557,2.3390002,0.65,1.0799999,78,23,0.48200002,-0.24900001,0.41300002,0.142,1.4808059,0,nan,0.0,4,0,1,17,0
1045704614,1683119360000145,423585425,-710872409,2373,-30780,0.629,0.6787137,1.567,2.3600001,0.65,1.0799999,78,23,0.127,-0.012,0.127,0.246,1.4808059,0,nan,0.0,4,0,1,17,0
1046305613,1683119360600145,423585413,-710872404,2340,-30814,0.572,0.6787835,1.575,2.404,0.65,1.0799999,78,11,0.23400001,-0.16900001,0.16100001,0.106000006,1.4808059,0,nan,0.0,4,0,1,17,0
1046696745,1683119361000145,423585406,-710872392,2440,-30714,0.34100002,0.67881054,1.572,2.4150002,0.65,1.0799999,78,11,0.26500002,0.008,0.26500002,-0.033,1.4808059,0,nan,0.0,4,0,1,17,0
1047292613,1683119361600146,423585404,-710872368,2415,-30738,0.45200002,0.6788756,1.5640001,2.446,0.66999996,1.0799999,78,10,0.17600001,0.017,0.17500001,-0.21700001,1.4808059,0,nan,0.0,4,0,1,16,0
1047697613,1683119362000146,423585403,-710872348,2385,-30768,0.70400006,0.6789315,1.565,2.4750001,0.65,1.0799999,78,10,0.54800004,-0.261,0.48200002,0.209,1.4808059,0,nan,0.0,4,0,1,17,0
1048345775,1683119362600147,423585396,-710872326,2281,-30873,0.53000003,0.6789959,1.5600001,2.42,0.65,1.0799999,77,8,0.312,-0.26500002,0.16600001,-0.041,1.4808059,0,nan,0.0,4,0,1,17,0
1048765630,1683119363000147,423585393,-710872303,2316,-30837,0.748,0.6970216,1.557,2.3730001,0.65,1.0799999,77,8,0.652,-0.42700002,0.49300003,-0.068,1.8722899,0,nan,0.0,4,0,1,17,0
1049148614,1683119363400147,423585389,-710872270,2250,-30904,0.55700004,0.4232212,1.5410001,2.331,0.66999996,1.09,77,8,0.13900001,-0.109000005,0.087000005,-0.17,1.8727612,0,nan,0.0,4,0,1,16,0
1049784614,1683119364000148,423585406,-710872273,1951,-31203,0.5,0.42331758,1.5200001,2.276,0.65,1.09,77,7,0.177,0.039,-0.17300001,-0.2,1.8727612,0,nan,0.0,4,0,1,17,0
1050182619,1683119364400148,423585408,-710872280,1939,-31214,0.282,0.423354,1.5300001,2.272,0.65,1.09,77,8,0.087000005,-0.074,-0.045,0.041,1.8727612,0,nan,0.0,4,0,1,17,0
1050764614,1683119365000148,423585402,-710872292,2087,-31066,0.39800003,0.42342576,1.544,2.237,0.65,1.09,77,8,0.086,-0.083000004,-0.024,0.20500001,1.8727612,0,nan,0.0,4,0,1,17,0
1051172630,1683119365400149,423585402,-710872302,2100,-31053,0.333,0.42347845,1.5380001,2.196,0.65,1.09,77,7,0.34100002,-0.33600003,-0.061000004,0.16100001,1.8727612,0,nan,0.0,4,0,1,17,0
1051572810,1683119365800149,423585391,-710872313,2272,-30881,0.264,0.4235127,1.5430001,2.1820002,0.65,1.09,77,7,0.24400002,-0.19700001,-0.14500001,-0.018000001,1.8727612,0,nan,0.0,4,0,1,17,0
1052191613,1683119366400149,423585388,-710872367,1821,-31333,0.54800004,0.40663463,1.5400001,2.158,0.64,1.0699999,78,12,1.0090001,-0.040000003,-1.0090001,0.116000004,4.1215463,0,nan,0.0,4,0,1,18,0
1052783613,1683119367000150,423585383,-710872451,1550,-31603,0.72400004,0.48453113,1.5480001,2.1560001,0.63,1.04,78,12,0.39600003,0.066,-0.39100003,0.822,4.336477,0,nan,0.0,4,0,1,18,0
1053155779,1683119367400150,423585380,-710872459,1330,-31823,0.646,0.48460424,1.5550001,2.1650002,0.65,1.0799999,78,12,0.18200001,-0.179,0.031000001,0.53300005,4.336477,0,nan,0.0,4,0,1,17,0
1053785614,1683119368000151,423585364,-710872458,1302,-31851,0.558,0.48469135,1.552,2.1560001,0.65,1.0799999,78,9,0.061000004,-0.042000003,0.044000003,0.485,4.336477,0,nan,0.0,4,0,1,17,0
1054150755,1683119368400151,423585356,-710872443,1358,-31795,0.42900002,0.69807005,1.565,2.176,0.65,1.0799999,78,9,0.59900004,-0.261,0.53900003,-0.010000001,3.583518,0,nan,0.0,4,0,1,17,0
1054760614,1683119369000151,423585333,-710872417,1616,-31538,0.647,0.69814247,1.5710001,2.1780002,0.65,1.0799999,77,7,0.527,-0.455,0.26500002,-0.64100003,3.583518,0,nan,0.0,4,0,1,17,0
1055341614,1683119369600152,423585323,-710872400,1607,-31546,0.76000005,0.69821715,1.5790001,2.186,0.65,1.0799999,77,11,0.27800003,-0.27400002,-0.051000003,-0.439,3.583518,0,nan,0.0,4,0,1,17,0
1055765637,1683119370000152,423585318,-710872402,1736,-31418,0.605,0.6982652,1.588,2.1850002,0.65,1.0799999,77,11,0.31300002,-0.277,-0.14400001,-0.294,3.583518,0,nan,0.0,4,0,1,17,0
1056290724,1683119370600153,423585316,-710872427,1938,-31215,0.31800002,0.6983147,1.8520001,2.236,0.65,1.0799999,77,12,0.24900001,-0.15400001,-0.19600001,0.031000001,3.583518,0,nan,0.0,3,0,1,17,0
1056681615,1683119371000153,423585320,-710872443,1945,-31208,0.36400002,0.6983415,1.8270001,2.19,0.65,1.0799999,77,12,0.268,0.025,-0.26700002,0.006,3.583518,0,nan,0.0,3,0,1,17,0
1057089613,1683119371400153,423585321,-710872445,1549,-31605,0.29200003,0.698368,1.8060001,2.1490002,0.65,1.0799999,77,12,0.14,-0.134,-0.040000003,0.19900002,3.583518,0,nan,0.0,3,0,1,17,0
1057779613,1683119372000154,423585306,-710872459,1433,-31720,0.27100003,0.6984123,1.769,2.0930002,0.62,1.03,77,12,0.32500002,-0.24100001,-0.21800001,0.056,3.583518,0,nan,0.0,3,0,1,19,0
1058155613,1683119372400154,423585297,-710872474,1402,-31751,0.25800002,0.69843626,1.764,2.0860002,0.62,1.03,77,12,0.29900002,-0.09900001,-0.282,0.058000002,3.583518,0,nan,0.0,3,0,1,19,0
1058762613,1683119373000154,423585282,-710872507,1398,-31756,0.24300002,0.69846624,1.718,2.0400002,0.62,1.03,77,13,0.268,-0.094000004,-0.25100002,-0.014,3.583518,0,nan,0.0,3,0,1,19,0
1059182622,1683119373400155,423585278,-710872525,1430,-31723,0.21400002,0.6984917,1.6940001,2.0180001,0.62,1.03,77,17,0.307,-0.039,-0.30400002,0.116000004,3.583518,0,nan,0.0,3,0,1,19,0
1059772615,1683119374000155,423585276,-710872532,1438,-31716,0.386,0.6985389,1.674,2.012,0.62,1.03,77,17,0.135,0.016,-0.134,-0.18800001,3.583518,0,nan,0.0,3,0,1,19,0
1060181619,1683119374400155,423585277,-710872537,1564,-31589,0.28500003,0.69856125,1.6680001,2.02,0.62,1.03,78,12,0.16800001,0.16800001,0.009000001,-0.094000004,3.583518,0,nan,0.0,3,0,1,19,0
1060781612,1683119375000156,423585285,-710872536,1577,-31576,0.36600003,0.69859856,1.6560001,2.013,0.62,1.03,78,12,0.087000005,0.043,-0.075,0.25,3.583518,0,nan,0.0,3,0,1,19,0
1061154614,1683119375400156,423585290,-710872539,1547,-31606,0.342,0.69862545,1.651,2.009,0.62,1.03,78,12,0.08400001,0.066,-0.051000003,0.1,3.583518,0,nan,0.0,3,0,1,19,0
1061793705,1683119376000157,423585295,-710872547,1636,-31517,0.38500002,0.6986635,1.6200001,1.9870001,0.62,1.03,78,20,0.037,0.009000001,-0.036000002,-0.11800001,3.583518,0,nan,0.0,4,0,1,19,0
1062165649,1683119376400157,423585294,-710872546,1706,-31447,0.26900002,0.6986846,1.6150001,1.9890001,0.62,1.03,78,21,0.14400001,-0.066,0.128,-0.046000004,3.583518,0,nan,0.0,4,0,1,19,0
1062573783,1683119376800157,423585303,-710872543,1670,-31483,0.216,0.69870555,1.5940001,1.9710001,0.62,1.03,78,21,0.18900001,0.18,0.055000003,-0.045,3.583518,0,nan,0.0,4,0,1,19,0
1063157615,1683119377400158,423585308,-710872541,1692,-31462,0.358,0.6987539,1.5840001,1.9750001,0.65,1.03,78,11,0.15100001,0.14600001,0.040000003,0.187,3.583518,0,nan,0.0,4,0,1,18,0
1063781614,1683119378000158,423585324,-710872539,1718,-31435,0.245,0.6987922,1.554,1.9590001,0.65,1.03,78,11,0.16900001,0.115,-0.123,-0.013,3.583518,0,nan,0.0,4,0,1,18,0
1064161620,1683119378400158,423585327,-710872539,1838,-31315,0.36600003,0.69882107,1.5510001,1.9690001,0.62,1.03,78,22,0.127,0.029000001,0.124000005,-0.296,3.583518,0,nan,0.0,4,0,1,19,0
1064786614,1683119379000159,423585329,-710872540,1931,-31222,0.39100003,0.69886714,1.5330001,1.9620001,0.62,1.03,78,22,0.124000005,-0.055000003,0.11100001,0.21900001,3.583518,0,nan,0.0,4,0,1,19,0
1065181633,1683119379400159,423585330,-710872539,1870,-31283,0.39000002,0.6988977,1.531,1.9750001,0.62,1.03,78,11,0.09200001,0.059000004,-0.07,0.164,3.583518,0,nan,0.0,4,0,1,19,0
1065794018,1683119380000160,423585334,-710872551,2007,-31146,0.374,0.69893664,1.5090001,1.968,0.62,1.03,78,11,0.085,-0.026,-0.081,-0.164,3.583518,0,nan,0.0,4,0,1,19,0
1066299614,1683119380600160,423585333,-710872566,2078,-31076,0.254,0.6989652,1.5000001,1.9650002,0.62,1.03,78,7,0.194,-0.012,-0.194,0.09,3.583518,0,nan,0.0,4,0,1,19,0
1066699625,1683119381000160,423585335,-710872579,2166,-30987,0.224,0.6989862,1.485,1.9540001,0.62,1.03,78,7,0.187,-0.035,-0.18300001,0.071,3.583518,0,nan,0.0,4,0,1,19,0
1067308628,1683119381600161,423585335,-710872594,2260,-30894,0.28800002,0.6990197,1.462,1.9390001,0.62,1.03,78,13,0.194,0.083000004,-0.17600001,-0.007,3.583518,0,nan,0.0,4,0,1,19,0
1067727613,1683119382000161,423585331,-710872604,2396,-30757,0.358,0.69904816,1.4510001,1.932,0.64,1.0699999,78,13,0.23400001,-0.209,-0.10300001,-0.22000001,3.583518,0,nan,0.0,4,0,1,18,0
1068307615,1683119382600161,423585350,-710872639,2554,-30599,0.344,0.69908446,1.6380001,2.0400002,0.64,1.0699999,78,18,0.27800003,-0.24400002,-0.134,-0.185,3.583518,0,nan,0.0,4,0,1,18,0
1068716614,1683119383000162,423585348,-710872650,2679,-30475,0.238,0.69910693,1.6020001,2.013,0.62,1.03,78,18,0.23300001,-0.19700001,-0.125,0.19900002,3.583518,0,nan,0.0,4,0,1,19,0
1069301620,1683119383600162,423585352,-710872662,2730,-30423,0.317,0.69914454,1.5560001,1.978,0.64,1.0699999,78,21,0.16000001,0.1,-0.124000005,0.020000001,3.583518,0,nan,0.0,4,0,1,18,0
1069711613,1683119384000163,423585349,-710872667,2844,-30309,0.22900002,0.6991663,1.5330001,1.9570001,0.64,1.0699999,78,21,0.053000003,-0.008,-0.052,0.010000001,3.583518,0,nan,0.0,4,0,1,18,0
1070314614,1683119384600163,423585351,-710872672,3049,-30104,0.282,0.69920194,1.496,1.9190001,0.64,1.0699999,78,12,0.23,0.20400001,0.105000004,0.067,3.583518,0,nan,0.0,4,0,1,18,0
