timestamp,time_utc_usec,device_id,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,heading_accuracy,automatic_gain_control,fix_type,jamming_state,vel_ned_valid,satellites_used
135542225,1662721448249937,11075589,387219025,-775146058,57186,22589,0.12100001,0.034575496,0.32900003,0.46600002,0.47,0.77,74,11,4.2130003,-3.7200003,1.978,0.046000004,2.649503,0,nan,0.0,0.0,3159,3,1,1,29
136542047,1662721449249936,11075589,387218698,-775145842,57169,22572,0.124000005,0.035357576,0.33,0.46800002,0.47,0.77,74,12,4.039,-3.5990002,1.8340001,-0.031000001,2.6676996,0,nan,0.0,0.0,3159,3,1,1,29
137543179,1662721450249936,11075589,387218384,-775145641,57165,22569,0.12100001,0.037772413,0.33100003,0.47000003,0.47,0.77,74,12,3.7890003,-3.413,1.6450001,0.023000002,2.6881156,0,nan,0.0,0.0,3159,3,1,1,29
138542043,1662721451249936,11075589,387218082,-775145461,57166,22569,0.128,0.042353377,0.333,0.47200003,0.47,0.77,74,9,3.6310003,-3.3460002,1.409,0.075,2.7282746,0,nan,0.0,0.0,3159,3,2,1,29
139543043,1662721452249936,11075589,387217790,-775145304,57171,22574,0.128,0.045372624,0.33600003,0.47500002,0.47,0.77,74,13,3.41,-3.1350002,1.342,-0.018000001,2.738331,0,nan,0.0,0.0,3159,3,1,1,29
140542045,1662721453249935,11075589,387217518,-775145158,57177,22581,0.127,0.047619734,0.33900002,0.47700003,0.47,0.77,73,11,3.177,-2.937,1.21,-0.017,2.7440977,0,nan,0.0,0.0,3159,3,1,1,29
141542043,1662721454249935,11075589,387217267,-775145019,57209,22613,0.12200001,0.047037147,0.33800003,0.47700003,0.47,0.77,73,13,2.9520001,-2.6650002,1.269,-0.025,2.7102065,0,nan,0.0,0.0,3159,3,1,1,29
142542262,1662721455249935,11075589,387217034,-775144878,57215,22618,0.115,0.04403762,0.33400002,0.47400004,0.47,0.77,73,14,2.825,-2.5310001,1.2550001,0.027,2.685517,0,nan,0.0,0.0,3159,3,1,1,29
143542044,1662721456249935,11075589,387216813,-775144739,57230,22633,0.11100001,0.042310096,0.32900003,0.47100002,0.47,0.77,73,21,2.6920002,-2.3960001,1.228,0.025,2.6734612,0,nan,0.0,0.0,3159,3,1,1,29
144541044,1662721457249934,11075589,387216604,-775144606,57288,22691,0.11100001,0.042942952,0.324,0.46800002,0.47,0.77,73,16,2.5410001,-2.2800002,1.1220001,-0.010000001,2.679014,0,nan,0.0,0.0,3159,3,1,1,29
145547405,1662721458249934,11075589,387216406,-775144484,57347,22750,0.11100001,0.04600496,0.319,0.46500003,0.48999998,0.82,73,11,2.3700001,-2.135,1.0300001,-0.014,2.6865933,0,nan,0.0,0.0,3159,3,1,1,28
146542042,1662721459249934,11075589,387216218,-775144375,57435,22838,0.116000004,0.051618636,0.316,0.46300003,0.48999998,0.82,73,15,2.237,-2.022,0.957,-0.057000004,2.6961286,0,nan,0.0,0.0,3159,3,1,1,28
147541044,1662721460249934,11075589,387216044,-775144274,57482,22885,0.11800001,0.057172097,0.314,0.462,0.48999998,0.82,73,14,2.0570002,-1.853,0.89400005,-0.001,2.693244,0,nan,0.0,0.0,3159,3,1,1,28
148540044,1662721461249933,11075589,387215883,-775144179,57522,22926,0.115,0.06125215,0.312,0.46100003,0.48999998,0.82,73,13,1.8790001,-1.6930001,0.814,0.033,2.6941524,0,nan,0.0,0.0,3159,3,1,1,28
149539044,1662721462249933,11075589,387215734,-775144089,57558,22962,0.115,0.06279136,0.31,0.46,0.48999998,0.82,73,4,1.7450001,-1.554,0.79300004,-0.003,2.678638,0,nan,0.0,0.0,3159,3,1,1,28
150539044,1662721463249933,11075589,387215596,-775144003,57603,23006,0.11400001,0.066404015,0.307,0.45900002,0.48999998,0.82,73,13,1.674,-1.4720001,0.79700005,-0.035,2.6638534,0,nan,0.0,0.0,3159,3,1,1,28
151540042,1662721464249933,11075589,387215470,-775143920,57626,23030,0.112,0.07397089,0.30600002,0.45800003,0.48999998,0.82,73,21,1.5130001,-1.3460001,0.693,-0.037,2.6638155,0,nan,0.0,0.0,3159,3,1,1,28
152543041,1662721465249932,11075589,387215354,-775143840,57643,23047,0.11400001,0.0795713,0.30400002,0.45800003,0.48999998,0.82,73,11,1.4120001,-1.2420001,0.67300004,0.021000002,2.6465027,0,nan,0.0,0.0,3159,3,1,1,28
153542045,1662721466249932,11075589,387215248,-775143766,57665,23069,0.11400001,0.09225688,0.303,0.45700002,0.48999998,0.82,73,8,1.2650001,-1.105,0.615,-0.053000003,2.6349556,0,nan,0.0,0.0,3159,3,1,1,28
154542047,1662721467249932,11075589,387215160,-775143708,57708,23112,0.112,0.110075995,0.30200002,0.45600003,0.48999998,0.82,73,11,0.99300003,-0.89500004,0.43100002,0.014,2.6872451,0,nan,0.0,0.0,3159,3,1,1,28
155539462,1662721468249932,11075589,387215090,-775143666,57783,23187,0.117000006,0.16237286,0.30200002,0.455,0.48999998,0.82,73,12,0.73300004,-0.65300006,0.33400002,-0.001,2.6786659,0,nan,0.0,0.0,3159,3,1,1,28
156542042,1662721469249931,11075589,387215035,-775143640,57862,23265,0.119,0.2118643,0.30200002,0.45400003,0.48999998,0.82,73,10,0.564,-0.503,0.254,0.026,2.7037566,0,nan,0.0,0.0,3159,3,1,1,28
157541044,1662721470249931,11075589,387214998,-775143624,57900,23303,0.11400001,0.35826737,0.30200002,0.45400003,0.48999998,0.82,73,11,0.32200003,-0.29200003,0.13700001,0.046000004,2.7442956,0,nan,0.0,0.0,3159,3,1,1,28
158541314,1662721471249931,11075589,387214976,-775143618,57915,23318,0.12100001,0.7186547,0.30200002,0.45200002,0.48999998,0.82,73,22,0.156,-0.149,0.048,-0.002,2.8148293,0,nan,0.0,0.0,3159,3,1,1,28
159543073,1662721472249931,11075589,387214970,-775143619,57916,23319,0.15100001,0.7186831,0.303,0.45200002,0.48999998,0.82,73,10,0.063,0.060000002,-0.018000001,0.044000003,2.8148293,0,nan,0.0,0.0,3159,3,1,1,28
160542095,1662721473249930,11075589,387214970,-775143623,57932,23335,0.143,0.71871054,0.30400002,0.45100003,0.48999998,0.82,73,13,0.021000002,-0.017,-0.012,0.026,2.8148293,0,nan,0.0,0.0,3159,3,1,1,28
161542044,1662721474249930,11075589,387214968,-775143626,57953,23356,0.15400001,0.7187393,0.30400002,0.45000002,0.48999998,0.82,73,13,0.024,-0.024,0.0050000004,-0.017,2.8148293,0,nan,0.0,0.0,3159,3,1,1,28
162542043,1662721475249930,11075589,387214967,-775143628,57983,23387,0.155,0.7187681,0.30400002,0.44900003,0.48999998,0.82,73,13,0.006,-0.0050000004,0.002,0.025,2.8148293,0,nan,0.0,0.0,3159,3,1,1,28
163541044,1662721476249929,11075589,387214965,-775143631,58001,23404,0.13700001,0.71879625,0.30400002,0.448,0.48999998,0.82,73,15,0.027,0.025,0.009000001,0.003,2.8148293,0,nan,0.0,0.0,3159,3,1,1,28
164541344,1662721477249929,11075589,387214964,-775143634,58005,23409,0.133,0.7188229,0.303,0.44700003,0.48999998,0.82,73,14,0.046000004,-0.045,-0.007,0.026,2.8148293,0,nan,0.0,0.0,3159,3,1,1,28
165541977,1662721478249929,11075589,387214961,-775143638,58023,23427,0.16600001,0.7188496,0.30200002,0.44500002,0.48999998,0.82,73,19,0.016,-0.009000001,-0.013,-0.047000002,2.8148293,0,nan,0.0,0.0,3159,3,1,1,28
166541131,1662721479249929,11075589,387214959,-775143641,58029,23433,0.12100001,0.71887505,0.30100003,0.44300002,0.48999998,0.82,73,19,0.031000001,0.020000001,-0.024,-0.023000002,2.8148293,0,nan,0.0,0.0,3159,3,1,1,28
167541046,1662721480249928,11075589,387214959,-775143644,58032,23435,0.104,0.7189022,0.3,0.44200003,0.48999998,0.82,73,13,0.024,-0.004,-0.024,0.002,2.8148293,0,nan,0.0,0.0,3159,3,1,1,28
168541045,1662721481249928,11075589,387214958,-775143646,58021,23424,0.14500001,0.71892905,0.3,0.44200003,0.48999998,0.82,73,12,0.044000003,0.041,-0.015000001,0.024,2.8148293,0,nan,0.0,0.0,3159,3,1,1,28
169541048,1662721482249928,11075589,387214957,-775143647,57989,23392,0.13000001,0.71895605,0.30100003,0.44200003,0.48999998,0.82,73,14,0.014,0.014,0.003,-0.009000001,2.8148293,0,nan,0.0,0.0,3159,3,1,1,28
170542041,1662721483249928,11075589,387214957,-775143646,57974,23378,0.15100001,0.71898013,0.3,0.441,0.48999998,0.82,73,11,0.021000002,0.020000001,0.002,-0.047000002,2.8148293,0,nan,0.0,0.0,3159,3,1,1,28
171542044,1662721484249927,11075589,387214958,-775143644,57971,23374,0.15,0.719006,0.3,0.441,0.48999998,0.82,73,19,0.035,0.035,0.003,0.018000001,2.8148293,0,nan,0.0,0.0,3159,3,1,1,28
172540048,1662721485249927,11075589,387214959,-775143642,57968,23371,0.156,0.719036,0.29900002,0.44000003,0.48999998,0.82,73,8,0.011000001,-0.003,0.011000001,-0.024,2.8148293,0,nan,0.0,0.0,3159,3,1,1,28
173539042,1662721486249927,11075589,387214959,-775143642,57981,23384,0.16600001,0.719065,0.29900002,0.44000003,0.48999998,0.82,73,14,0.031000001,0.029000001,0.010000001,0.029000001,2.8148293,0,nan,0.0,0.0,3159,3,1,1,28
174539044,1662721487249927,11075589,387214960,-775143643,57977,23380,0.16700001,0.7190913,0.29900002,0.44000003,0.48999998,0.82,73,18,0.013,-0.012,-0.004,-0.013,2.8148293,0,nan,0.0,0.0,3159,3,2,1,28
175538043,1662721488249926,11075589,387214960,-775143642,57971,23374,0.136,0.71912044,0.29900002,0.44000003,0.48999998,0.82,73,13,0.012,-0.010000001,0.006,-0.007,2.8148293,0,nan,0.0,0.0,3159,3,1,1,28
176539243,1662721489249926,11075589,387214960,-775143643,57976,23379,0.156,0.7191486,0.29900002,0.44000003,0.48999998,0.82,73,11,0.023000002,-0.018000001,0.013,0.062000003,2.8148293,0,nan,0.0,0.0,3159,3,1,1,28
177541043,1662721490249926,11075589,387214960,-775143643,57931,23335,0.12200001,0.7191749,0.3,0.44000003,0.48999998,0.82,73,13,0.021000002,-0.0050000004,0.021000002,0.012,2.8148293,0,nan,0.0,0.0,3159,3,1,1,28
178541042,1662721491249926,11075589,387214961,-775143642,57884,23287,0.17,0.7192044,0.30100003,0.441,0.48999998,0.82,73,12,0.024,0.021000002,0.010000001,0.024,2.8148293,0,nan,0.0,0.0,3159,3,1,1,28
179541044,1662721492249925,11075589,387214960,-775143643,57852,23255,0.17,0.719231,0.30200002,0.441,0.48999998,0.82,73,12,0.024,-0.023000002,-0.007,-0.029000001,2.8148293,0,nan,0.0,0.0,3159,3,1,1,28
180541042,1662721493249925,11075589,387214958,-775143645,57851,23254,0.15900001,0.71926016,0.30200002,0.44000003,0.48999998,0.82,73,11,0.015000001,0.004,0.014,0.022000002,2.8148293,0,nan,0.0,0.0,3159,3,1,1,28
181541405,1662721494249925,11075589,387214958,-775143645,57870,23274,0.112,0.7192882,0.303,0.44000003,0.48999998,0.82,73,11,0.036000002,0.030000001,-0.021000002,0.0050000004,2.8148293,0,nan,0.0,0.0,3159,3,1,1,28
182541044,1662721495249925,11075589,387214957,-775143646,57884,23287,0.149,0.719316,0.303,0.44000003,0.48999998,0.82,73,11,0.017,0.017,0.004,-0.034,2.8148293,0,nan,0.0,0.0,3159,3,1,1,28
183541043,1662721496249924,11075589,387214957,-775143647,57866,23269,0.15100001,0.71934515,0.30400002,0.439,0.48999998,0.82,73,13,0.008,-0.003,-0.007,0.024,2.8148293,0,nan,0.0,0.0,3159,3,1,1,28
184542049,1662721497249924,11075589,387214958,-775143648,57833,23237,0.141,0.71937406,0.30400002,0.439,0.48,0.82,73,12,0.027,-0.0050000004,0.027,0.029000001,2.8148293,0,nan,0.0,0.0,3159,3,1,1,29
185542044,1662721498249924,11075589,387214958,-775143646,57834,23238,0.164,0.71940255,0.305,0.439,0.48,0.82,73,11,0.022000002,-0.011000001,0.018000001,-0.09900001,2.8148293,0,nan,0.0,0.0,3159,3,1,1,29
186416114,1662721499124924,11075589,387214959,-775143645,57836,23239,0.132,0.71942765,0.305,0.439,0.48,0.82,73,15,0.023000002,-0.011000001,0.020000001,0.022000002,2.8148293,0,nan,0.0,0.0,3159,3,1,1,29
187541095,1662721500249923,11075589,387214959,-775143644,57828,23232,0.102000006,0.71946067,0.30600002,0.439,0.48,0.82,73,15,0.024,-0.017,0.017,-0.001,2.8148293,0,nan,0.0,0.0,3159,3,1,1,29
188541242,1662721501249923,11075589,387214959,-775143642,57824,23228,0.15300001,0.71948785,0.30600002,0.439,0.48,0.82,73,21,0.010000001,0.006,-0.008,-0.029000001,2.8148293,0,nan,0.0,0.0,3159,3,1,1,29
189541045,1662721502249923,11075589,387214960,-775143640,57799,23202,0.15200001,0.71951574,0.307,0.439,0.48,0.82,73,11,0.028,0.026,-0.009000001,0.020000001,2.8148293,0,nan,0.0,0.0,3159,3,2,1,29
