timestamp,timestamp_sample,device_id,differential_pressure_pa,temperature,error_count
100608334,100605354,4728841,51.02767,12.725941,0
101623703,101620723,4728841,44.714947,12.725941,0
102625396,102622415,4728841,56.288273,12.725941,0
103627204,103624223,4728841,51.02767,12.725941,0
104629389,104625659,4728841,73.1222,12.725941,0
105631170,105628190,4728841,56.288273,12.725941,0
106619916,106616937,4728841,56.288273,12.725941,0
107622191,107618425,4728841,61.548878,12.725941,0
108623818,108620833,4728841,56.288273,12.725941,0
109625736,109622757,4728841,51.02767,12.725941,0
110614541,110610778,4728841,73.1222,12.725941,0
111629354,111626375,4728841,51.02767,12.725941,0
112631182,112628153,4728841,56.288273,12.628237,0
113619966,113616911,4728841,56.288273,12.628237,0
114621380,114618400,4728841,51.02767,12.725941,0
115623650,115620669,4728841,51.02767,12.628237,0
116625712,116622731,4728841,56.288273,12.628237,0
117627640,117624661,4728841,51.02767,12.628237,0
118630061,118626393,4728841,73.1222,12.628237,0
119618401,119615421,4728841,44.714947,12.628237,0
120620460,120617479,4728841,51.02767,12.628237,0
121622868,121619085,4728841,73.1222,12.628237,0
122624495,122621509,4728841,51.02767,12.628237,0
123613475,123610496,4728841,44.714947,12.628237,0
124628501,124625494,4728841,51.02767,12.628237,0
125629721,125626741,4728841,44.714947,12.628237,0
126631254,126628274,4728841,44.714947,12.628237,0
127620476,127617496,4728841,44.714947,12.628237,0
128621724,128618726,4728841,44.714947,12.628237,0
129623955,129620935,4728841,44.714947,12.628237,0
130626485,130623461,4728841,44.714947,12.628237,0
131628316,131625336,4728841,39.45434,12.530533,0
132630244,132626626,4728841,51.02767,12.530533,0
133631570,133628590,4728841,44.714947,12.530533,0
134606519,134603539,4728841,39.45434,12.530533,0
135608684,135605703,4728841,39.45434,12.530533,0
136624182,136621202,4728841,39.45434,12.530533,0
137612790,137609811,4728841,39.45434,12.530533,0
138628096,138625116,4728841,39.45434,12.530533,0
139629474,139626494,4728841,39.45434,12.530533,0
140631328,140628346,4728841,39.45434,12.530533,0
141607311,141603381,4728841,51.02767,12.530533,0
142609049,142606069,4728841,27.881016,12.530533,0
143623956,143620976,4728841,34.19374,12.530533,0
144626132,144623152,4728841,27.881016,12.530533,0
145628223,145625205,4728841,27.881016,12.530533,0
146603488,146600360,4728841,27.881016,12.530533,0
147605507,147602526,4728841,34.19374,12.530533,0
148620430,148617450,4728841,27.881016,12.530533,0
149622403,149618690,4728841,51.02767,12.530533,0
150624039,150621058,4728841,27.881016,12.530533,0
151625711,151622713,4728841,27.881016,12.530533,0
152628017,152625038,4728841,17.35981,12.530533,0
153629382,153626374,4728841,27.881016,12.530533,0
154631596,154628615,4728841,27.881016,12.530533,0
155620528,155617515,4728841,22.620413,12.530533,0
156621636,156618657,4728841,17.35981,12.530533,0
157623493,157620514,4728841,27.881016,12.530533,0
158625627,158622629,4728841,27.881016,12.530533,0
159627820,159624823,4728841,27.881016,12.530533,0
160616194,160613214,4728841,22.620413,12.530533,0
161618494,161615493,4728841,27.881016,12.530533,0
162606999,162603916,4728841,27.881016,12.530533,0
163608682,163605701,4728841,27.881016,12.530533,0
164623994,164621000,4728841,27.881016,12.530533,0
165625723,165622743,4728841,27.881016,12.530533,0
166614558,166610852,4728841,51.02767,12.530533,0
167629354,167626373,4728841,27.881016,12.628237,0
168631544,168628559,4728841,22.620413,12.628237,0
169620594,169617615,4728841,27.881016,12.628237,0
170621962,170618983,4728841,22.620413,12.628237,0
171623912,171620931,4728841,22.620413,12.628237,0
172625983,172623003,4728841,27.881016,12.628237,0
173627519,173624538,4728841,22.620413,12.628237,0
174629626,174625898,4728841,44.714947,12.628237,0
175618287,175615306,4728841,27.881016,12.628237,0
176593491,176590511,4728841,22.620413,12.628237,0
177582200,177579205,4728841,27.881016,12.628237,0
178610986,178607988,4728841,27.881016,12.628237,0
179626001,179623020,4728841,22.620413,12.628237,0
180615101,180611464,4728841,44.714947,12.628237,0
181616437,181613436,4728841,17.35981,12.628237,0
182618090,182615110,4728841,27.881016,12.628237,0
183620060,183617075,4728841,22.620413,12.628237,0
184621735,184618755,4728841,27.881016,12.628237,0
185623921,185620941,4728841,27.881016,12.628237,0
186626226,186623246,4728841,27.881016,12.628237,0
187614654,187611674,4728841,27.881016,12.725941,0
188630656,188626906,4728841,51.02767,12.628237,0
189605915,189602934,4728841,27.881016,12.725941,0
