timestamp,voltage5v_v,sensors3v3[0],sensors3v3[1],sensors3v3[2],sensors3v3[3],sensors3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc,comp_5v_valid,can1_gps1_5v_valid
168890618,5.156552,3.3301117,0.0,0.0,0.0,1,0,2,0,0,0,0,0,0
169390998,5.1557465,3.330011,0.0,0.0,0.0,1,0,2,0,0,0,0,0,0
169890663,5.15625,3.3289032,0.0,0.0,0.0,1,0,2,0,0,0,0,0,0
170390742,5.163501,3.3288023,0.0,0.0,0.0,1,0,2,0,0,0,0,0,0
170890610,5.1525235,3.329306,0.0,0.0,0.0,1,0,2,0,0,0,0,0,0
171390608,5.163803,3.3297088,0.0,0.0,0.0,1,0,2,0,0,0,0,0,0
171890609,5.1557465,3.3297088,0.0,0.0,0.0,1,0,2,0,0,0,0,0,0
172390609,5.15766,3.3295074,0.0,0.0,0.0,1,0,2,0,0,0,0,0,0
172890607,5.158667,3.3302124,0.0,0.0,0.0,1,0,2,0,0,0,0,0,0
173390629,5.1598754,3.3288023,0.0,0.0,0.0,1,0,2,0,0,0,0,0,0
173890610,5.1549406,3.3298094,0.0,0.0,0.0,1,0,2,0,0,0,0,0,0
174390661,5.1594725,3.3298094,0.0,0.0,0.0,1,0,2,0,0,0,0,0,0
174890608,5.054132,3.3294067,0.0,0.0,0.0,1,0,2,0,0,0,0,0,0
175390610,5.158365,3.3299103,0.0,0.0,0.0,1,0,2,0,0,0,0,0,0
175890633,5.158566,3.3302124,0.0,0.0,0.0,1,0,2,0,0,0,0,0,0
176390833,5.159372,3.3302124,0.0,0.0,0.0,1,0,2,0,0,0,0,0,0
176890610,5.158969,3.3298094,0.0,0.0,0.0,1,0,2,0,0,0,0,0,0
177390619,5.1537323,3.3298094,0.0,0.0,0.0,1,0,2,0,0,0,0,0,0
177890853,5.159573,3.3294067,0.0,0.0,0.0,1,0,2,0,0,0,0,0,0
178390623,5.1561494,3.3298094,0.0,0.0,0.0,1,0,2,0,0,0,0,0,0
178890611,5.1502075,3.3297088,0.0,0.0,0.0,1,0,2,0,0,0,0,0,0
179390607,5.15766,3.3298094,0.0,0.0,0.0,1,0,2,0,0,0,0,0,0
179890607,5.161386,3.3302124,0.0,0.0,0.0,1,0,2,0,0,0,0,0,0
180390608,5.152121,3.3302124,0.0,0.0,0.0,1,0,2,0,0,0,0,0,0
180890609,5.162091,3.3302124,0.0,0.0,0.0,1,0,2,0,0,0,0,0,0
181390608,5.157861,3.3299103,0.0,0.0,0.0,1,0,2,0,0,0,0,0,0
181891102,5.1588683,3.3299103,0.0,0.0,0.0,1,0,2,0,0,0,0,0,0
182390686,5.1571565,3.3290038,0.0,0.0,0.0,1,0,2,0,0,0,0,0,0
182890623,5.161185,3.3302124,0.0,0.0,0.0,1,0,2,0,0,0,0,0,0
183390614,5.1532288,3.330313,0.0,0.0,0.0,1,0,2,0,0,0,0,0,0
183890614,5.1543365,3.330011,0.0,0.0,0.0,1,0,2,0,0,0,0,0,0
184390612,5.1610837,3.3292053,0.0,0.0,0.0,1,0,2,0,0,0,0,0,0
184890634,5.157962,3.3298094,0.0,0.0,0.0,1,0,2,0,0,0,0,0,0
185390627,5.1606812,3.3301117,0.0,0.0,0.0,1,0,2,0,0,0,0,0,0
185890818,5.1563506,3.3291047,0.0,0.0,0.0,1,0,2,0,0,0,0,0,0
186390704,5.157962,3.3270905,0.0,0.0,0.0,1,0,2,0,0,0,0,0,0
186890624,5.1602783,3.3274932,0.0,0.0,0.0,1,0,2,0,0,0,0,0,0
187390634,5.1590695,3.3302124,0.0,0.0,0.0,1,0,2,0,0,0,0,0,0
187891724,5.1614866,3.3301117,0.0,0.0,0.0,1,0,2,0,0,0,0,0,0
188390655,5.012338,3.327191,0.0,0.0,0.0,1,0,2,0,0,0,0,0,0
188890611,5.159573,3.3305144,0.0,0.0,0.0,1,0,2,0,0,0,0,0,0
189390614,5.158969,3.3298094,0.0,0.0,0.0,1,0,2,0,0,0,0,0,0
189890614,5.1547394,3.3302124,0.0,0.0,0.0,1,0,2,0,0,0,0,0,0
190390652,5.1602783,3.329306,0.0,0.0,0.0,1,0,2,0,0,0,0,0,0
