timestamp,indicated_airspeed_m_s,calibrated_airspeed_m_s,true_airspeed_m_s,calibrated_ground_minus_wind_m_s,true_ground_minus_wind_m_s,airspeed_sensor_measurement_valid,selected_airspeed_index
165217027,-0.7145843,-0.7145843,-0.7126213,0.4073757,0.41533968,1,1
165417027,-1.0407747,-1.0407747,-1.0377483,0.4035462,0.41144627,1,1
165617027,2.4934344,2.4934344,2.4865522,0.40282425,0.41071147,1,1
165817026,-2.318961,-2.318961,-2.3126173,0.39562237,0.40338528,1,1
166017027,2.2836802,2.2836802,2.2773557,0.40204683,0.40992084,1,1
166217027,1.5337162,1.5337162,1.5295405,0.39959246,0.40742117,1,1
166417027,-1.0407733,-1.0407733,-1.0378267,0.40033525,0.40818056,1,1
166617027,-1.0407747,-1.0407747,-1.037769,0.4034849,0.41139194,1,1
166817026,-2.2244427,-2.2244427,-2.2182918,0.39788106,0.40567625,1,1
167017027,-1.0407733,-1.0407733,-1.0379347,0.39433458,0.4020583,1,1
167217027,1.6419,1.6419,1.6374379,0.40176207,0.40963534,1,1
167417026,2.2836802,2.2836802,2.2774627,0.40580678,0.41375723,1,1
167617027,2.8422015,2.8422015,2.8343794,0.40432286,0.41223896,1,1
167817027,-2.3189616,-2.3189616,-2.3126254,0.40801612,0.41600576,1,1
168017027,-1.0407733,-1.0407733,-1.0379375,0.40276176,0.41065466,1,1
168217070,-1.0407733,-1.0407733,-1.0379294,0.3957829,0.40353492,1,1
168417055,1.3866688,1.3866688,1.3827065,0.40636748,0.41433296,1,1
168617028,2.8921273,2.8921273,2.8842614,0.4047055,0.4126395,1,1
168817042,-1.0407733,-1.0407733,-1.0379449,0.40563256,0.4135886,1,1
169017029,2.4057798,2.4057798,2.3991587,0.40090623,0.40875542,1,1
169217027,-1.7973307,-1.7973307,-1.7924464,0.39868206,0.40650177,1,1
169417026,2.2836802,2.2836802,2.2774515,0.39674816,0.40452594,1,1
169617027,-1.0407747,-1.0407747,-1.0379361,0.40272233,0.41061723,1,1
169817028,-2.2244427,-2.2244427,-2.2179747,0.41022325,0.41826105,1,1
170017056,-3.5404606,-3.5404606,-3.5308042,0.4086081,0.4166184,1,1
170217027,1.2220523,1.2220523,1.2187252,0.3954293,0.40318325,1,1
170417027,-1.7973299,-1.7973299,-1.7924278,0.3946994,0.402437,1,1
170617026,-3.7371538,-3.7371538,-3.7269423,0.3989351,0.40675375,1,1
170817027,2.8422015,2.8422015,2.8344355,0.40545055,0.41340378,1,1
171017027,2.8422015,2.8422015,2.8344216,0.4062451,0.4142119,1,1
171217027,-3.109976,-3.109976,-3.1014783,0.40404475,0.4119704,1,1
171417035,-3.9240003,-3.9240003,-3.9132977,0.40033215,0.408187,1,1
171617027,-2.6094134,-2.6094134,-2.602245,0.39955044,0.4073819,1,1
171817027,2.4057798,2.4057798,2.399218,0.4059465,0.4139115,1,1
172017058,1.9080341,1.9080341,1.9028865,0.4080115,0.41602242,1,1
172217035,3.3931708,3.3931708,3.3838995,0.40495548,0.412899,1,1
172417029,1.222051,1.222051,1.218736,0.4034653,0.41138774,1,1
172617028,1.9080349,1.9080349,1.9028401,0.3968163,0.4046042,1,1
172817027,-3.109976,-3.109976,-3.1010945,0.39300087,0.40070593,1,1
173017027,-3.9240003,-3.9240003,-3.9132783,0.39743066,0.4052266,1,1
173217070,-2.3189616,-2.3189616,-2.3126025,0.40353864,0.41145033,1,1
173417048,-1.5399743,-1.5399743,-1.5357894,0.4055164,0.41347703,1,1
173617027,-1.9864856,-1.9864856,-1.9810578,0.40525,0.41320625,1,1
173817027,-1.6736076,-1.6736076,-1.6690346,0.4069162,0.4148982,1,1
174017070,2.283681,2.283681,2.277396,0.40449458,0.41242093,1,1
174217027,3.3931708,3.3931708,3.3839328,0.401222,0.40910318,1,1
174417027,1.9080334,1.9080334,1.9028293,0.40629423,0.414273,1,1
174617027,-1.7973299,-1.7973299,-1.7924366,0.40809456,0.41611075,1,1
174817027,-0.7145843,-0.7145843,-0.71262825,0.40699306,0.41498148,1,1
175017027,-1.7973307,-1.7973307,-1.7924374,0.40354845,0.41147536,1,1
175217027,1.9080341,1.9080341,1.9028019,0.4035526,0.41147143,1,1
175417026,-1.7973307,-1.7973307,-1.792411,0.40310344,0.4110155,1,1
175617027,3.3931708,3.3931708,3.3840168,0.39783576,0.40566048,1,1
175817029,1.7433816,1.7433816,1.7386352,0.39729282,0.40509683,1,1
176017027,-3.540461,-3.540461,-3.530822,0.39957878,0.4074277,1,1
176217027,-0.4736405,-0.4736405,-0.47234866,0.40211183,0.41000846,1,1
176417027,-1.7973307,-1.7973307,-1.7924286,0.40973192,0.4177782,1,1
176617027,2.283681,2.283681,2.2774634,0.40412912,0.4120743,1,1
176817040,-1.8367201,-1.8367201,-1.8317106,0.40352362,0.41145486,1,1
177017027,2.8921273,2.8921273,2.8841963,0.4015285,0.40941447,1,1
177217027,-1.9864856,-1.9864856,-1.9811068,0.40663952,0.41464025,1,1
177417027,-1.0407733,-1.0407733,-1.0379552,0.40625364,0.41424677,1,1
177617028,-2.6094134,-2.6094134,-2.602309,0.40470615,0.41266268,1,1
177817027,-3.7371538,-3.7371538,-3.7269764,0.4032585,0.41118628,1,1
178017027,-2.6637056,-2.6637056,-2.656449,0.40361562,0.41155007,1,1
178217027,-2.3189616,-2.3189616,-2.3126369,0.4047628,0.4127184,1,1
178417027,2.1810846,2.1810846,2.1748493,0.40066797,0.4085451,1,1
178617027,3.3931708,3.3931708,3.3839328,0.40393528,0.41187668,1,1
178817027,-3.5404606,-3.5404606,-3.5308127,0.4001511,0.40801707,1,1
179017027,-3.109976,-3.109976,-3.1015089,0.39956474,0.4074202,1,1
179217027,1.5337162,1.5337162,1.5295419,0.4039101,0.41185132,1,1
179417031,2.8921273,2.8921273,2.884246,0.40194145,0.40984946,1,1
179617031,-1.0407747,-1.0407747,-1.0379566,0.40276045,0.4106917,1,1
179817027,2.283681,2.283681,2.2774522,0.40453738,0.41249546,1,1
180017027,-0.8085627,-0.8085627,-0.80637336,0.39979556,0.40766844,1,1
180217032,-0.8085627,-0.8085627,-0.80636936,0.40372333,0.4116715,1,1
180417028,2.2836802,2.2836802,2.2774742,0.4093657,0.41742292,1,1
180617029,-2.7431307,-2.7431307,-2.7356625,0.4058451,0.41383094,1,1
180817027,3.3931708,3.3931708,3.3839161,0.40336037,0.4112953,1,1
181017027,-3.540461,-3.540461,-3.5307698,0.40582526,0.41380456,1,1
181217027,2.1810846,2.1810846,2.1751359,0.40578243,0.413765,1,1
181417090,-1.0407747,-1.0407747,-1.0379207,0.3954595,0.4032398,1,1
181617027,-1.0407747,-1.0407747,-1.0379411,0.39872342,0.40656912,1,1
181817043,3.5579166,3.5579166,3.5482655,0.40272218,0.41065064,1,1
182017027,2.0174322,2.0174322,2.0119395,0.400837,0.40873113,1,1
182217027,-2.7431307,-2.7431307,-2.7356896,0.40773883,0.41577303,1,1
182417027,1.6418982,1.6418982,1.6374118,0.4045128,0.41247526,1,1
182617027,2.283681,2.283681,2.277441,0.39820486,0.40604317,1,1
182817051,2.4057798,2.4057798,2.399147,0.40166077,0.40955696,1,1
183017027,3.5579166,3.5579166,3.5482478,0.4054115,0.41339782,1,1
183217047,-1.0407733,-1.0407733,-1.0379552,0.40283117,0.41077068,1,1
183417028,-1.0407733,-1.0407733,-1.0379294,0.4008354,0.4087323,1,1
183617027,-2.6094134,-2.6094134,-2.6022706,0.40329525,0.4112317,1,1
183817027,2.1810846,2.1810846,2.1751359,0.40438047,0.41234237,1,1
184017027,2.1008513,2.1008513,2.0951629,0.4035745,0.41152868,1,1
184217027,-1.0407733,-1.0407733,-1.0379449,0.40919998,0.41726092,1,1
184417027,2.8422015,2.8422015,2.8344634,0.407729,0.41576585,1,1
184617027,-1.9864856,-1.9864856,-1.9810578,0.40403053,0.41199037,1,1
184817027,3.4765203,3.4765203,3.4671586,0.40057543,0.40847656,1,1
185017026,-2.82032,-2.82032,-2.8126414,0.40875435,0.4168114,1,1
185217027,2.8422015,2.8422015,2.8345056,0.41081804,0.418922,1,1
185417028,-3.7371538,-3.7371538,-3.7270346,0.40523365,0.41322052,1,1
185617027,-1.0407733,-1.0407733,-1.0379449,0.4009626,0.4088681,1,1
185817027,2.2836802,2.2836802,2.2774627,0.39779407,0.4056351,1,1
186017027,1.222051,1.222051,1.2187239,0.40312463,0.4110707,1,1
186217027,-1.9864856,-1.9864856,-1.981048,0.40669367,0.41470394,1,1
186417027,-1.6736066,-1.6736066,-1.6690336,0.40611804,0.414119,1,1
186617026,2.5445778,2.5445778,2.537625,0.4030655,0.41100633,1,1
186817073,-1.0407747,-1.0407747,-1.0379566,0.39823034,0.406086,1,1
187017197,-1.0407733,-1.0407733,-1.0379294,0.40301144,0.41095123,1,1
187217028,-0.7145843,-0.7145843,-0.7126424,0.404561,0.41253746,1,1
187417035,3.3931708,3.3931708,3.383909,0.4053463,0.4133382,1,1
187617027,-0.71457994,-0.71457994,-0.7127172,0.40712687,0.41515967,1,1
187817027,-3.9240003,-3.9240003,-3.9133089,0.40430537,0.41228077,1,1
188017027,-3.109976,-3.109976,-3.1015005,0.40351683,0.41147345,1,1
188217028,3.307722,3.307722,3.2988343,0.40393132,0.41189727,1,1
188417028,2.8422015,2.8422015,2.834906,0.40532646,0.41331673,1,1
188617027,-1.9864856,-1.9864856,-1.981426,0.40582317,0.4138314,1,1
188817027,0.2489052,0.2489052,0.24827123,0.40405327,0.41202658,1,1
189017026,1.5337162,1.5337162,1.5297073,0.40305448,0.411004,1,1
189217027,2.4057813,2.4057813,2.399493,0.401604,0.40952492,1,1
189417027,-0.7145843,-0.7145843,-0.7127536,0.4052013,0.4131911,1,1
189617028,-1.9864856,-1.9864856,-1.9812099,0.40538955,0.4133913,1,1
189817027,2.8921273,2.8921273,2.8842678,0.40440032,0.4123805,1,1
190017028,-2.318961,-2.318961,-2.3126247,0.40596244,0.41397423,1,1
190217028,-1.9864856,-1.9864856,-1.9810872,0.40263933,0.41058475,1,1
