timestamp,timestamp_last_signal,rssi,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],channel_count,rc_failsafe,rc_lost,input_source
97406113,97406113,255,0,0,0,1496,1496,1494,1458,1351,1351,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
97902113,97902113,255,0,0,0,1515,1514,1494,1395,1347,1347,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
98406113,98406113,255,0,0,0,1514,1514,1494,1378,1364,1364,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
98898113,98898113,255,0,0,0,1498,1497,1494,1500,1317,1317,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
99402116,99402116,255,0,0,0,1494,1494,1494,1590,1340,1340,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
99902113,99902113,255,0,0,0,1495,1494,1494,1490,1340,1340,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
100398113,100398113,255,0,0,0,1495,1495,1494,1517,1338,1338,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
100906355,100906355,255,0,0,0,1495,1495,1494,1442,1345,1345,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
101402146,101402146,255,0,0,0,1495,1495,1494,1494,1346,1346,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
101906113,101906113,255,0,0,0,1495,1494,1494,1494,1332,1332,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
102398112,102398112,255,0,0,0,1495,1494,1494,1498,1336,1336,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
102902114,102902114,255,0,0,0,1495,1494,1494,1562,1338,1338,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
103402113,103402113,255,0,0,0,1495,1494,1494,1494,1364,1364,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
103906113,103906113,255,0,0,0,1495,1494,1494,1534,1368,1368,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
104402306,104402306,255,0,0,0,1494,1494,1494,1593,1368,1368,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
104906113,104906113,255,0,0,0,1495,1494,1513,1494,1388,1388,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
