timestamp,accel_device_id_primary,accel_device_ids[0],accel_device_ids[1],accel_device_ids[2],accel_device_ids[3],accel_inconsistency_m_s_s[0],accel_inconsistency_m_s_s[1],accel_inconsistency_m_s_s[2],accel_inconsistency_m_s_s[3],gyro_device_id_primary,gyro_device_ids[0],gyro_device_ids[1],gyro_device_ids[2],gyro_device_ids[3],gyro_inconsistency_rad_s[0],gyro_inconsistency_rad_s[1],gyro_inconsistency_rad_s[2],gyro_inconsistency_rad_s[3],accel_healthy[0],accel_healthy[1],accel_healthy[2],accel_healthy[3],accel_priority[0],accel_priority[1],accel_priority[2],accel_priority[3],gyro_healthy[0],gyro_healthy[1],gyro_healthy[2],gyro_healthy[3],gyro_priority[0],gyro_priority[1],gyro_priority[2],gyro_priority[3]
26905719,2490402,3932170,2490402,3932210,0,0.044442806,0.05614295,0.07908288,0.0,2490402,3932170,2490402,3932210,0,0.004679731,0.005135765,0.0068403813,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
27107367,2490402,3932170,2490402,3932210,0,0.0474426,0.05729813,0.081039764,0.0,2490402,3932170,2490402,3932210,0,0.004653302,0.0053487793,0.0067182984,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
27304364,2490402,3932170,2490402,3932210,0,0.04315497,0.061011124,0.08249829,0.0,2490402,3932170,2490402,3932210,0,0.0045806984,0.0054193493,0.00683216,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
27511495,2490402,3932170,2490402,3932210,0,0.047233373,0.062242452,0.085419916,0.0,2490402,3932170,2490402,3932210,0,0.0046855006,0.0053140223,0.0067823324,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
27708520,2490402,3932170,2490402,3932210,0,0.042439982,0.05964221,0.08136125,0.0,2490402,3932170,2490402,3932210,0,0.0044150557,0.0052065603,0.006782706,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
27910603,2490402,3932170,2490402,3932210,0,0.04226879,0.060792875,0.081306145,0.0,2490402,3932170,2490402,3932210,0,0.004613518,0.0052167755,0.0069102882,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
28107644,2490402,3932170,2490402,3932210,0,0.041466527,0.059187982,0.0791694,0.0,2490402,3932170,2490402,3932210,0,0.0044717756,0.0052266405,0.0066693407,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
28309707,2490402,3932170,2490402,3932210,0,0.042669076,0.06001867,0.08082613,0.0,2490402,3932170,2490402,3932210,0,0.0046670767,0.0053566853,0.0068258517,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
28506728,2490402,3932170,2490402,3932210,0,0.042082053,0.061366506,0.08124157,0.0,2490402,3932170,2490402,3932210,0,0.0047365692,0.005349054,0.0068798745,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
28703777,2490402,3932170,2490402,3932210,0,0.04522024,0.058071546,0.08351393,0.0,2490402,3932170,2490402,3932210,0,0.0049366625,0.0052484493,0.006935948,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
28910882,2490402,3932170,2490402,3932210,0,0.042552758,0.06002431,0.0817189,0.0,2490402,3932170,2490402,3932210,0,0.004559069,0.005336178,0.0066453265,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
29107908,2490402,3932170,2490402,3932210,0,0.045519624,0.06253176,0.08383869,0.0,2490402,3932170,2490402,3932210,0,0.0047811433,0.0053663184,0.006879346,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
29309985,2490402,3932170,2490402,3932210,0,0.04737826,0.05788622,0.08196771,0.0,2490402,3932170,2490402,3932210,0,0.0047376263,0.00540476,0.006987697,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
29507007,2490402,3932170,2490402,3932210,0,0.041927997,0.05928251,0.07718571,0.0,2490402,3932170,2490402,3932210,0,0.004595175,0.005380025,0.0069627594,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
29709086,2490402,3932170,2490402,3932210,0,0.045181777,0.058070302,0.07835403,0.0,2490402,3932170,2490402,3932210,0,0.004608914,0.00532019,0.007025908,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
29906114,2490402,3932170,2490402,3932210,0,0.04637719,0.05789421,0.08042217,0.0,2490402,3932170,2490402,3932210,0,0.0045471177,0.0052615837,0.0067673996,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
30108263,2490402,3932170,2490402,3932210,0,0.04293157,0.05621588,0.07921801,0.0,2490402,3932170,2490402,3932210,0,0.0045496714,0.0053857416,0.006784052,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
30310275,2490402,3932170,2490402,3932210,0,0.04316059,0.057070255,0.079953015,0.0,2490402,3932170,2490402,3932210,0,0.0046494706,0.0052743996,0.00690351,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
30507310,2490402,3932170,2490402,3932210,0,0.041699503,0.056876116,0.07803428,0.0,2490402,3932170,2490402,3932210,0,0.0043791127,0.005355745,0.006764305,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
30709387,2490402,3932170,2490402,3932210,0,0.046857275,0.0594864,0.07957281,0.0,2490402,3932170,2490402,3932210,0,0.0046868147,0.005300607,0.0069498606,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
30906397,2490402,3932170,2490402,3932210,0,0.046476103,0.058500037,0.08207203,0.0,2490402,3932170,2490402,3932210,0,0.0047909054,0.0053450153,0.0069108354,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
31108469,2490402,3932170,2490402,3932210,0,0.043512527,0.05962084,0.08148491,0.0,2490402,3932170,2490402,3932210,0,0.0046392493,0.005356394,0.0067335404,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
31305495,2490402,3932170,2490402,3932210,0,0.0456251,0.057988986,0.08264172,0.0,2490402,3932170,2490402,3932210,0,0.004722449,0.005296216,0.0067663137,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
31507572,2490402,3932170,2490402,3932210,0,0.04043438,0.059996855,0.0790087,0.0,2490402,3932170,2490402,3932210,0,0.0047323024,0.0054168445,0.007036574,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
31709659,2490402,3932170,2490402,3932210,0,0.04507563,0.059481133,0.079704106,0.0,2490402,3932170,2490402,3932210,0,0.004494818,0.005279795,0.0067568473,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
31906684,2490402,3932170,2490402,3932210,0,0.043618973,0.059124827,0.07901902,0.0,2490402,3932170,2490402,3932210,0,0.0045919525,0.005444202,0.0065479022,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
32108751,2490402,3932170,2490402,3932210,0,0.04332125,0.05752149,0.07695414,0.0,2490402,3932170,2490402,3932210,0,0.0045831157,0.0053698253,0.006798575,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
32305779,2490402,3932170,2490402,3932210,0,0.04203697,0.057583813,0.077553876,0.0,2490402,3932170,2490402,3932210,0,0.0047453353,0.005272371,0.0069214306,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
32507873,2490402,3932170,2490402,3932210,0,0.04498478,0.061476436,0.08276111,0.0,2490402,3932170,2490402,3932210,0,0.004872237,0.0053348304,0.006944015,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
32704902,2490402,3932170,2490402,3932210,0,0.04217513,0.058555435,0.07923624,0.0,2490402,3932170,2490402,3932210,0,0.0048524053,0.005314265,0.006825462,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
32906960,2490402,3932170,2490402,3932210,0,0.04657137,0.06114304,0.08516094,0.0,2490402,3932170,2490402,3932210,0,0.0048226584,0.0051530194,0.0068217632,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
33109069,2490402,3932170,2490402,3932210,0,0.04484699,0.06242659,0.084540285,0.0,2490402,3932170,2490402,3932210,0,0.004696193,0.005303318,0.0070236525,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
33311343,2490402,3932170,2490402,3932210,0,0.042853545,0.059113503,0.081068926,0.0,2490402,3932170,2490402,3932210,0,0.004669667,0.0052932897,0.0069881533,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
33508138,2490402,3932170,2490402,3932210,0,0.04574745,0.06045166,0.08428808,0.0,2490402,3932170,2490402,3932210,0,0.004824066,0.005439057,0.0071680127,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
33710218,2490402,3932170,2490402,3932210,0,0.043460086,0.061313465,0.08068421,0.0,2490402,3932170,2490402,3932210,0,0.004805278,0.0053367848,0.0071550347,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
33907241,2490402,3932170,2490402,3932210,0,0.046847075,0.06017418,0.082229234,0.0,2490402,3932170,2490402,3932210,0,0.004896717,0.0053187544,0.0070690466,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
34104272,2490402,3932170,2490402,3932210,0,0.041262764,0.061639972,0.07808419,0.0,2490402,3932170,2490402,3932210,0,0.004773254,0.005339415,0.0070759756,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
34306341,2490402,3932170,2490402,3932210,0,0.042736508,0.059640195,0.079995774,0.0,2490402,3932170,2490402,3932210,0,0.0046939678,0.005423755,0.0069661997,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
34508422,2490402,3932170,2490402,3932210,0,0.043695405,0.060042404,0.08125451,0.0,2490402,3932170,2490402,3932210,0,0.0046401336,0.0054566334,0.0069845347,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
34710501,2490402,3932170,2490402,3932210,0,0.045715023,0.06068244,0.083606206,0.0,2490402,3932170,2490402,3932210,0,0.0046642697,0.005342931,0.006918805,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
34907526,2490402,3932170,2490402,3932210,0,0.04663029,0.060959127,0.08523521,0.0,2490402,3932170,2490402,3932210,0,0.004667902,0.005432855,0.006924219,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
35109598,2490402,3932170,2490402,3932210,0,0.047445454,0.06112541,0.08451719,0.0,2490402,3932170,2490402,3932210,0,0.004568535,0.0053164414,0.006849487,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
35306625,2490402,3932170,2490402,3932210,0,0.047872104,0.06278716,0.089237675,0.0,2490402,3932170,2490402,3932210,0,0.0046591037,0.0052601337,0.00691335,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
35508701,2490402,3932170,2490402,3932210,0,0.042007655,0.059810303,0.08580887,0.0,2490402,3932170,2490402,3932210,0,0.0048484025,0.0052728704,0.006949488,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
35705730,2490402,3932170,2490402,3932210,0,0.04591466,0.06708311,0.095904686,0.0,2490402,3932170,2490402,3932210,0,0.0047424743,0.0048802625,0.00629861,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
35908006,2490402,3932170,2490402,3932210,0,0.052920733,0.06641604,0.09532862,0.0,2490402,3932170,2490402,3932210,0,0.0045051984,0.0051562493,0.0061592218,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
36109880,2490402,3932170,2490402,3932210,0,0.04403655,0.051959433,0.081746,0.0,2490402,3932170,2490402,3932210,0,0.0045541003,0.004900945,0.0062515764,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
36306907,2490402,3932170,2490402,3932210,0,0.048154656,0.076550566,0.10844433,0.0,2490402,3932170,2490402,3932210,0,0.0046251994,0.005059812,0.0066118035,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
36509178,2490402,3932170,2490402,3932210,0,0.051029142,0.07338122,0.10765076,0.0,2490402,3932170,2490402,3932210,0,0.0054955864,0.005094169,0.0071521695,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
36706008,2490402,3932170,2490402,3932210,0,0.052659415,0.07955574,0.12097966,0.0,2490402,3932170,2490402,3932210,0,0.0049183904,0.0050400454,0.0065437728,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
36908087,2490402,3932170,2490402,3932210,0,0.04092179,0.083513305,0.11825922,0.0,2490402,3932170,2490402,3932210,0,0.0048666736,0.005162366,0.0066435137,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
37105112,2490402,3932170,2490402,3932210,0,0.049069345,0.084890746,0.11868002,0.0,2490402,3932170,2490402,3932210,0,0.004795432,0.005186898,0.006767066,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
37307193,2490402,3932170,2490402,3932210,0,0.13682981,0.08685506,0.1645227,0.0,2490402,3932170,2490402,3932210,0,0.0056203166,0.0056657502,0.007863994,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
37509270,2490402,3932170,2490402,3932210,0,0.10014152,0.083535306,0.14520858,0.0,2490402,3932170,2490402,3932210,0,0.0049119205,0.005587812,0.007358615,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
37706293,2490402,3932170,2490402,3932210,0,0.19684632,0.124687724,0.12727937,0.0,2490402,3932170,2490402,3932210,0,0.0052437936,0.005258112,0.0062142825,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
37908375,2490402,3932170,2490402,3932210,0,0.37073487,0.14968334,0.2619759,0.0,2490402,3932170,2490402,3932210,0,0.005580919,0.0053576515,0.0067418516,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
38105425,2490402,3932170,2490402,3932210,0,0.14280622,0.22801065,0.24069355,0.0,2490402,3932170,2490402,3932210,0,0.005281151,0.005484973,0.007387989,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
38307474,2490402,3932170,2490402,3932210,0,0.13471214,0.1816195,0.1369876,0.0,2490402,3932170,2490402,3932210,0,0.0044326535,0.0061645824,0.0069719404,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
38504497,2490402,3932170,2490402,3932210,0,0.16948734,0.13320795,0.15538736,0.0,2490402,3932170,2490402,3932210,0,0.004254498,0.0056707966,0.007851291,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
38711638,2490402,3932170,2490402,3932210,0,0.051828764,0.03975737,0.035773218,0.0,2490402,3932170,2490402,3932210,0,0.0015222933,0.00083884335,0.0015618161,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
38908665,2490402,3932170,2490402,3932210,0,0.07034833,0.09073505,0.114867665,0.0,2490402,3932170,2490402,3932210,0,0.004526022,0.00455584,0.0063389447,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
39110746,2490402,3932170,2490402,3932210,0,0.1405419,0.11999523,0.14378951,0.0,2490402,3932170,2490402,3932210,0,0.004495465,0.0059091556,0.007011713,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
39307770,2490402,3932170,2490402,3932210,0,0.05689186,0.09968262,0.14261803,0.0,2490402,3932170,2490402,3932210,0,0.0038802782,0.0050499286,0.006711654,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
39504788,2490402,3932170,2490402,3932210,0,0.15032959,0.11476245,0.12294957,0.0,2490402,3932170,2490402,3932210,0,0.003862623,0.005326935,0.007320067,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
39707100,2490402,3932170,2490402,3932210,0,0.11129794,0.093701944,0.18668115,0.0,2490402,3932170,2490402,3932210,0,0.0054823537,0.0053384746,0.0075557893,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
39908957,2490402,3932170,2490402,3932210,0,0.10025581,0.08678002,0.18283442,0.0,2490402,3932170,2490402,3932210,0,0.005407173,0.0057657403,0.007378742,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
40111023,2490402,3932170,2490402,3932210,0,0.093414925,0.13936299,0.11395358,0.0,2490402,3932170,2490402,3932210,0,0.0041063316,0.0055716718,0.006820505,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
40308095,2490402,3932170,2490402,3932210,0,0.11123437,0.20752513,0.11532743,0.0,2490402,3932170,2490402,3932210,0,0.0046619787,0.005713745,0.006856193,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
40510272,2490402,3932170,2490402,3932210,0,0.06810553,0.0907331,0.12171467,0.0,2490402,3932170,2490402,3932210,0,0.0051709358,0.005368801,0.0075087026,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
40707155,2490402,3932170,2490402,3932210,0,0.03236182,0.060316987,0.08857238,0.0,2490402,3932170,2490402,3932210,0,0.005148355,0.0057391445,0.00748715,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
40909230,2490402,3932170,2490402,3932210,0,0.08613666,0.08570031,0.10827997,0.0,2490402,3932170,2490402,3932210,0,0.0044216504,0.0058324137,0.0076962216,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
41106257,2490402,3932170,2490402,3932210,0,0.059599686,0.07336414,0.11325901,0.0,2490402,3932170,2490402,3932210,0,0.004984374,0.005633194,0.0072395285,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
41308332,2490402,3932170,2490402,3932210,0,0.049436208,0.079684936,0.10471044,0.0,2490402,3932170,2490402,3932210,0,0.00493775,0.005558062,0.006837308,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
41510408,2490402,3932170,2490402,3932210,0,0.048698157,0.071389325,0.105145596,0.0,2490402,3932170,2490402,3932210,0,0.0045136083,0.0057679727,0.007068183,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
41707433,2490402,3932170,2490402,3932210,0,0.046553526,0.06637011,0.099517934,0.0,2490402,3932170,2490402,3932210,0,0.004861976,0.00576419,0.0075730793,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
41909512,2490402,3932170,2490402,3932210,0,0.04435486,0.06910307,0.096555516,0.0,2490402,3932170,2490402,3932210,0,0.0049053314,0.0055925776,0.0076371212,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
42106536,2490402,3932170,2490402,3932210,0,0.053535268,0.07119394,0.106097415,0.0,2490402,3932170,2490402,3932210,0,0.0050372556,0.005989723,0.008101234,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
42308614,2490402,3932170,2490402,3932210,0,0.0426136,0.07567377,0.10086688,0.0,2490402,3932170,2490402,3932210,0,0.005352255,0.0059086024,0.008560686,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
42505638,2490402,3932170,2490402,3932210,0,0.043146335,0.06722665,0.08996543,0.0,2490402,3932170,2490402,3932210,0,0.00508824,0.005281909,0.0075418144,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
42707716,2490402,3932170,2490402,3932210,0,0.04655727,0.05807045,0.08563557,0.0,2490402,3932170,2490402,3932210,0,0.0049555968,0.0054701855,0.007324955,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
42909794,2490402,3932170,2490402,3932210,0,0.039140034,0.067486815,0.08694457,0.0,2490402,3932170,2490402,3932210,0,0.0049292617,0.0054060677,0.00709913,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
43106822,2490402,3932170,2490402,3932210,0,0.044845123,0.058724884,0.07875506,0.0,2490402,3932170,2490402,3932210,0,0.004607535,0.0055997907,0.0070955534,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
43308919,2490402,3932170,2490402,3932210,0,0.041862033,0.055134814,0.08067339,0.0,2490402,3932170,2490402,3932210,0,0.004484566,0.0054179975,0.0066963886,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
43505775,3932210,3932170,2490402,3932210,0,0.021260878,0.034736596,0.042652987,0.0,3932210,3932170,2490402,3932210,0,0.0023915137,0.0031617775,0.003897239,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
43705585,3932210,3932170,2490402,3932210,0,0.03643357,0.05269736,0.06745496,0.0,3932210,3932170,2490402,3932210,0,0.004118115,0.005080384,0.0062203445,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
43905408,3932210,3932170,2490402,3932210,0,0.0457966,0.05677333,0.07947616,0.0,3932210,3932170,2490402,3932210,0,0.004697793,0.005464269,0.0069669494,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
44105233,3932210,3932170,2490402,3932210,0,0.04177955,0.059559535,0.07879361,0.0,3932210,3932170,2490402,3932210,0,0.004860732,0.0054403823,0.0070507145,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
44310053,3932210,3932170,2490402,3932210,0,0.039635204,0.059315953,0.07586154,0.0,3932210,3932170,2490402,3932210,0,0.004768716,0.0054362514,0.006968859,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
44509869,3932210,3932170,2490402,3932210,0,0.040730152,0.06179465,0.08218971,0.0,3932210,3932170,2490402,3932210,0,0.004750475,0.005404542,0.0069603594,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
44709696,3932210,3932170,2490402,3932210,0,0.041640885,0.06169004,0.08530396,0.0,3932210,3932170,2490402,3932210,0,0.0046158377,0.005318427,0.0068680956,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
44909517,3932210,3932170,2490402,3932210,0,0.04104085,0.056891255,0.076679796,0.0,3932210,3932170,2490402,3932210,0,0.0049019824,0.005524102,0.007175112,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
45109343,3932210,3932170,2490402,3932210,0,0.041922048,0.05784972,0.07992185,0.0,3932210,3932170,2490402,3932210,0,0.0044306237,0.005385681,0.006718686,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
45309164,3932210,3932170,2490402,3932210,0,0.039259546,0.06662722,0.083033904,0.0,3932210,3932170,2490402,3932210,0,0.00440752,0.005303093,0.0067743985,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
45503994,3932210,3932170,2490402,3932210,0,0.041521505,0.062562235,0.08233647,0.0,3932210,3932170,2490402,3932210,0,0.0044900444,0.0050673834,0.0068031,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
45708921,3932210,3932170,2490402,3932210,0,0.040910814,0.06210915,0.0790592,0.0,3932210,3932170,2490402,3932210,0,0.005068817,0.0056586913,0.007853476,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
45908634,3932210,3932170,2490402,3932210,0,0.043723304,0.059028424,0.080955364,0.0,3932210,3932170,2490402,3932210,0,0.004794779,0.00556151,0.0071703987,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
46108455,3932210,3932170,2490402,3932210,0,0.044299077,0.060310658,0.08251314,0.0,3932210,3932170,2490402,3932210,0,0.004878751,0.005515967,0.007264286,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
46308441,3932210,3932170,2490402,3932210,0,0.044837955,0.06335034,0.08607882,0.0,3932210,3932170,2490402,3932210,0,0.0049831416,0.0055970093,0.0074082916,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
46508103,3932210,3932170,2490402,3932210,0,0.043816827,0.059292153,0.08518907,0.0,3932210,3932170,2490402,3932210,0,0.0049204854,0.0056355395,0.007179238,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
46707924,3932210,3932170,2490402,3932210,0,0.043808565,0.06402663,0.08489843,0.0,3932210,3932170,2490402,3932210,0,0.0050301007,0.0056521096,0.007411528,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
46907745,3932210,3932170,2490402,3932210,0,0.04335321,0.06192842,0.08514409,0.0,3932210,3932170,2490402,3932210,0,0.0050680526,0.005680346,0.007342135,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
47107570,3932210,3932170,2490402,3932210,0,0.046502404,0.05641622,0.0834361,0.0,3932210,3932170,2490402,3932210,0,0.0049943323,0.0055352976,0.0074021122,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
47307442,3932210,3932170,2490402,3932210,0,0.04449588,0.06223288,0.086940415,0.0,3932210,3932170,2490402,3932210,0,0.0047905715,0.0056006345,0.0073775374,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
47507356,3932210,3932170,2490402,3932210,0,0.04741802,0.06576874,0.0911299,0.0,3932210,3932170,2490402,3932210,0,0.004819518,0.005516261,0.0073532304,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
47707041,3932210,3932170,2490402,3932210,0,0.049269754,0.06521769,0.09273728,0.0,3932210,3932170,2490402,3932210,0,0.0048558065,0.0054892357,0.0070444136,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
47907075,3932210,3932170,2490402,3932210,0,0.04587237,0.06517591,0.08714771,0.0,3932210,3932170,2490402,3932210,0,0.004952102,0.005671893,0.0072738533,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
48106685,3932210,3932170,2490402,3932210,0,0.04628844,0.06342842,0.08735481,0.0,3932210,3932170,2490402,3932210,0,0.004748003,0.005728477,0.007247892,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
48306511,3932210,3932170,2490402,3932210,0,0.04342504,0.06291778,0.08600365,0.0,3932210,3932170,2490402,3932210,0,0.004797252,0.0056682215,0.006989894,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
48511332,3932210,3932170,2490402,3932210,0,0.041323043,0.060512412,0.08416534,0.0,3932210,3932170,2490402,3932210,0,0.004826397,0.0052853064,0.0067877863,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
48709399,2490402,3932170,2490402,3932210,0,0.01076288,0.020875255,0.019390384,0.0,2490402,3932170,2490402,3932210,0,0.0010074176,0.001094747,0.0012891198,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
48906428,2490402,3932170,2490402,3932210,0,0.036337223,0.057859782,0.074210934,0.0,2490402,3932170,2490402,3932210,0,0.004198004,0.004995398,0.0063573155,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
49108503,2490402,3932170,2490402,3932210,0,0.043998253,0.05980433,0.08437432,0.0,2490402,3932170,2490402,3932210,0,0.004824551,0.0053305146,0.0068981415,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
49305550,2490402,3932170,2490402,3932210,0,0.044945102,0.06916308,0.093560085,0.0,2490402,3932170,2490402,3932210,0,0.0049029505,0.005294167,0.0067385654,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
49507622,2490402,3932170,2490402,3932210,0,0.043063678,0.064125784,0.08338153,0.0,2490402,3932170,2490402,3932210,0,0.004664834,0.005429606,0.00692349,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
49704652,2490402,3932170,2490402,3932210,0,0.044493463,0.04589365,0.075970404,0.0,2490402,3932170,2490402,3932210,0,0.0046301065,0.005285439,0.0071053696,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
