timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
110506233,110505265,396809,-0.27045453,0.0045454544,0.30833334,nan,0
111489525,111488558,396809,-0.27272725,0.0045454544,0.30075756,nan,0
112494412,112493445,396809,-0.27348483,0.01060606,0.31136364,nan,0
113498592,113497620,396809,-0.27348483,0.013636364,0.3151515,nan,0
114503031,114502063,396809,-0.2742424,0.011363636,0.3181818,nan,0
115507988,115507021,396809,-0.27272725,0.01969697,0.31439394,nan,0
116490969,116490002,396809,-0.2742424,0.018181818,0.3151515,nan,0
117495474,117494507,396809,-0.275,0.0037878787,0.29772726,nan,0
118500582,118499614,396809,-0.27348483,0.01060606,0.3151515,nan,0
119505109,119504141,396809,-0.27954546,0.016666666,0.31136364,nan,0
120488410,120487442,396809,-0.2810606,0.018181818,0.3181818,nan,0
121493344,121492376,396809,-0.27575758,0.006818182,0.30303028,nan,0
122497928,122496960,396809,-0.28181818,-0.00075757573,0.3022727,nan,0
123502981,123502013,396809,-0.2840909,0.009090909,0.3098485,nan,0
124507156,124506189,396809,-0.28787878,0.012121212,0.3098485,nan,0
125490094,125489127,396809,-0.29166666,0.0045454544,0.29393938,nan,0
126494519,126493552,396809,-0.29166666,0.0022727272,0.29090908,nan,0
127499156,127498189,396809,-0.28257576,0.011363636,0.3098485,nan,0
128503397,128502430,396809,-0.27651516,0.016666666,0.3181818,nan,0
129508274,129507307,396809,-0.27575758,0.014393939,0.31439394,nan,0
130491569,130490598,396809,-0.27651516,0.00530303,0.30454543,nan,0
131496182,131495214,396809,-0.27575758,0.006818182,0.30454543,nan,0
132500868,132499900,396809,-0.27272725,0.0045454544,0.30454543,nan,0
133505057,133504074,396809,-0.27878788,0.0015151515,0.30757576,nan,0
134488138,134487171,396809,-0.27878788,0.0022727272,0.30833334,nan,0
135493001,135492034,396809,-0.27651516,0.00530303,0.30303028,nan,0
136497528,136496561,396809,-0.2810606,0.01060606,0.30757576,nan,0
137502483,137501488,396809,-0.27651516,0.016666666,0.31136364,nan,0
138506828,138505861,396809,-0.28030303,0.023484848,0.3151515,nan,0
139489856,139488889,396809,-0.28257576,0.024999999,0.3151515,nan,0
140494507,140493539,396809,-0.2810606,0.01969697,0.3098485,nan,0
141499011,141498043,396809,-0.27651516,0.008333333,0.30757576,nan,0
142503503,142502536,396809,-0.2742424,0.0037878787,0.30454543,nan,0
143508489,143507522,396809,-0.27651516,-0.00075757573,0.30833334,nan,0
144491588,144490620,396809,-0.27575758,0.0,0.3098485,nan,0
145496137,145495169,396809,-0.27727273,0.0015151515,0.30075756,nan,0
146501066,146500098,396809,-0.27651516,0.0045454544,0.30833334,nan,0
147505278,147504311,396809,-0.2742424,0.006060606,0.30757576,nan,0
148488348,148487381,396809,-0.2780303,0.0037878787,0.3151515,nan,0
149493000,149492032,396809,-0.2780303,0.0015151515,0.3022727,nan,0
150497566,150496598,396809,-0.2742424,0.0,0.30454543,nan,0
151502125,151501157,396809,-0.275,-0.0045454544,0.3022727,nan,0
152506678,152505711,396809,-0.27348483,-0.00530303,0.30757576,nan,0
153489688,153488721,396809,-0.27651516,-0.0037878787,0.3022727,nan,0
154494742,154493775,396809,-0.27575758,0.0015151515,0.30606058,nan,0
155499190,155498223,396809,-0.27651516,0.006060606,0.3022727,nan,0
156503315,156502347,396809,-0.2810606,0.009848485,0.31136364,nan,0
157508068,157507100,396809,-0.27878788,0.008333333,0.30454543,nan,0
158491131,158490164,396809,-0.28030303,0.009848485,0.30757576,nan,0
159495630,159494662,396809,-0.27954546,0.011363636,0.3098485,nan,0
160500706,160499738,396809,-0.27878788,0.013636364,0.3098485,nan,0
161504888,161503921,396809,-0.27954546,0.015151515,0.3098485,nan,0
162488151,162487184,396809,-0.2780303,0.017424243,0.3128788,nan,0
163493246,163492278,396809,-0.2780303,0.017424243,0.31666666,nan,0
164497416,164496449,396809,-0.27878788,0.01590909,0.32045454,nan,0
165502122,165501155,396809,-0.27954546,0.018939393,0.30757576,nan,0
166506377,166505410,396809,-0.27954546,0.017424243,0.3022727,nan,0
167489498,167488531,396809,-0.28030303,0.016666666,0.3098485,nan,0
168494563,168493595,396809,-0.28181818,0.01969697,0.31666666,nan,0
169499267,169498283,396809,-0.28030303,0.021969697,0.31969696,nan,0
170503574,170502607,396809,-0.27878788,0.02121212,0.32045454,nan,0
171508409,171507441,396809,-0.28030303,0.023484848,0.3098485,nan,0
172491451,172490483,396809,-0.27954546,0.020454545,0.31136364,nan,0
173495510,173494525,396809,-0.2810606,0.020454545,0.3128788,nan,0
174500239,174499271,396809,-0.28030303,0.02121212,0.31666666,nan,0
175505017,175504049,396809,-0.27954546,0.018939393,0.3181818,nan,0
176488291,176487324,396809,-0.28030303,0.021969697,0.31136364,nan,0
177493081,177492114,396809,-0.27954546,0.02121212,0.30454543,nan,0
178497651,178496662,396809,-0.28181818,0.018181818,0.31439394,nan,0
179502354,179501387,396809,-0.28030303,0.022727272,0.3128788,nan,0
180507015,180505934,396809,-0.27878788,0.024242423,0.30757576,nan,0
181489970,181489002,396809,-0.2780303,0.023484848,0.31439394,nan,0
182494505,182493538,396809,-0.28030303,0.022727272,0.30833334,nan,0
183498724,183497756,396809,-0.28030303,0.022727272,0.3022727,nan,0
184503223,184502256,396809,-0.2810606,0.021969697,0.325,nan,0
185508239,185507272,396809,-0.27878788,0.021969697,0.3151515,nan,0
186491611,186490622,396809,-0.27651516,0.022727272,0.3128788,nan,0
187496275,187495308,396809,-0.28030303,0.023484848,0.3098485,nan,0
188501256,188500288,396809,-0.27878788,0.022727272,0.31439394,nan,0
189505874,189504907,396809,-0.2780303,0.022727272,0.31969696,nan,0
