timestamp,timestamp_sample,device_id,pressure,temperature,error_count
69556160,69556150,3997730,100995.0,25.199999,0
70556445,70556435,3997730,100998.0,25.199999,0
71546627,71546616,3997730,100992.0,25.21,0
72557016,72557006,3997730,101002.0,25.21,0
73557299,73557289,3997730,100998.0,25.21,0
74557589,74557579,3997730,100997.0,25.22,0
75547772,75547761,3997730,100996.0,25.22,0
76558160,76558150,3997730,101000.0,25.23,0
77558442,77558431,3997730,101000.0,25.23,0
78558727,78558717,3997730,100998.0,25.24,0
79549031,79549019,3997730,101005.0,25.23,0
80559302,80559292,3997730,101002.0,25.24,0
81559584,81559574,3997730,100997.0,25.24,0
82559872,82559860,3997730,101001.0,25.25,0
83550056,83550045,3997730,101004.0,25.25,0
84560469,84560458,3997730,100997.0,25.25,0
85560758,85560748,3997730,100997.0,25.26,0
86561042,86561031,3997730,100998.0,25.269999,0
87551288,87551277,3997730,100997.0,25.269999,0
88561613,88561603,3997730,100998.0,25.269999,0
89561898,89561888,3997730,100998.0,25.279999,0
90562208,90562197,3997730,100999.0,25.279999,0
91552368,91552358,3997730,101003.0,25.279999,0
92562759,92562748,3997730,100999.0,25.289999,0
93563202,93563191,3997730,100999.0,25.289999,0
94563335,94563324,3997730,101003.0,25.289999,0
95553515,95553505,3997730,101009.0,25.3,0
96563909,96563896,3997730,101009.0,25.3,0
97564240,97564229,3997730,101011.0,25.31,0
98544257,98544246,3997730,101009.0,25.31,0
99554640,99554629,3997730,101012.0,25.31,0
100565042,100565032,3997730,101012.0,25.32,0
101555221,101555210,3997730,101017.0,25.32,0
102545402,102545391,3997730,101020.0,25.32,0
103555791,103555780,3997730,101026.0,25.33,0
104556082,104556072,3997730,101028.0,25.33,0
105556368,105556358,3997730,101031.0,25.34,0
106546554,106546544,3997730,101029.0,25.34,0
107556944,107556933,3997730,101031.0,25.34,0
108557231,108557221,3997730,101034.0,25.35,0
109557525,109557514,3997730,101042.0,25.35,0
110547709,110547699,3997730,101038.0,25.359999,0
111558099,111558089,3997730,101038.0,25.35,0
112558390,112558379,3997730,101041.0,25.359999,0
113558704,113558694,3997730,101045.0,25.369999,0
114548861,114548850,3997730,101052.0,25.369999,0
115559255,115559244,3997730,101046.0,25.369999,0
116559544,116559534,3997730,101049.0,25.369999,0
117559834,117559823,3997730,101045.0,25.38,0
118550019,118550009,3997730,101055.0,25.38,0
119560413,119560402,3997730,101053.0,25.39,0
120560701,120560691,3997730,101056.0,25.39,0
121561007,121560997,3997730,101063.0,25.39,0
122551180,122551167,3997730,101060.0,25.4,0
123561571,123561560,3997730,101058.0,25.4,0
124561860,124561849,3997730,101065.0,25.41,0
125562149,125562139,3997730,101064.0,25.41,0
126552337,126552327,3997730,101053.0,25.41,0
127562733,127562723,3997730,101056.0,25.42,0
128563022,128563012,3997730,101055.0,25.42,0
129563314,129563303,3997730,101060.0,25.43,0
130553498,130553488,3997730,101057.0,25.43,0
131563902,131563892,3997730,101060.0,25.43,0
132564197,132564186,3997730,101061.0,25.439999,0
133544272,133544261,3997730,101059.0,25.439999,0
134554661,134554650,3997730,101057.0,25.439999,0
135565057,135565046,3997730,101064.0,25.449999,0
136555247,136555236,3997730,101060.0,25.449999,0
137545432,137545421,3997730,101059.0,25.46,0
138556022,138556012,3997730,101060.0,25.46,0
139556118,139556108,3997730,101058.0,25.46,0
140556410,140556398,3997730,101062.0,25.46,0
141546597,141546587,3997730,101058.0,25.47,0
142557082,142557071,3997730,101057.0,25.47,0
143557286,143557275,3997730,101064.0,25.48,0
144557599,144557567,3997730,101061.0,25.48,0
145547764,145547754,3997730,101058.0,25.48,0
146558160,146558150,3997730,101056.0,25.49,0
147558482,147558472,3997730,101056.0,25.49,0
148558746,148558736,3997730,101060.0,25.5,0
149548932,149548922,3997730,101056.0,25.5,0
150559328,150559318,3997730,101058.0,25.5,0
151559623,151559612,3997730,101057.0,25.51,0
152559917,152559907,3997730,101059.0,25.51,0
153550111,153550095,3997730,101056.0,25.51,0
154560502,154560491,3997730,101059.0,25.519999,0
155560792,155560782,3997730,101053.0,25.519999,0
156561175,156561164,3997730,101060.0,25.519999,0
157551274,157551264,3997730,101058.0,25.529999,0
158561673,158561662,3997730,101059.0,25.529999,0
159561966,159561955,3997730,101054.0,25.529999,0
160562261,160562250,3997730,101058.0,25.539999,0
161552449,161552439,3997730,101057.0,25.539999,0
162562853,162562842,3997730,101059.0,25.55,0
163563142,163563131,3997730,101055.0,25.55,0
164563434,164563423,3997730,101059.0,25.55,0
165553646,165553636,3997730,101058.0,25.56,0
166564022,166564012,3997730,101061.0,25.56,0
167564316,167564305,3997730,101062.0,25.57,0
168544404,168544394,3997730,101056.0,25.57,0
169554799,169554789,3997730,101058.0,25.57,0
170565200,170565190,3997730,101057.0,25.57,0
171565493,171565483,3997730,101058.0,25.58,0
172545579,172545568,3997730,101058.0,25.58,0
173555998,173555988,3997730,101061.0,25.59,0
174556274,174556263,3997730,101058.0,25.59,0
175556567,175556556,3997730,101058.0,25.59,0
176546758,176546748,3997730,101058.0,25.59,0
177557159,177557147,3997730,101058.0,25.599998,0
178557451,178557441,3997730,101057.0,25.599998,0
179557745,179557735,3997730,101059.0,25.599998,0
180547938,180547928,3997730,101057.0,25.609999,0
181558337,181558326,3997730,101057.0,25.609999,0
182558634,182558622,3997730,101059.0,25.619999,0
183559063,183559053,3997730,101056.0,25.619999,0
184549122,184549111,3997730,101059.0,25.63,0
185559520,185559510,3997730,101059.0,25.63,0
186559815,186559805,3997730,101057.0,25.63,0
187560114,187560102,3997730,101056.0,25.64,0
188550305,188550294,3997730,101060.0,25.64,0
189560706,189560695,3997730,101056.0,25.64,0
