timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,jamming_state,vel_ned_valid,satellites_used,selected
143299155,1662721455999936,387216867,-775144774,57225,22628,0.11000001,0.04194794,0.33,0.47100002,0.47,0.77,73,21,2.713,-2.4160001,1.2340001,0.033,2.682013,0,nan,0.0,3,1,1,29,0
143792046,1662721456499935,387216760,-775144705,57241,22644,0.11100001,0.043071933,0.328,0.47000003,0.47,0.77,73,16,2.6290002,-2.3590002,1.1620001,-0.011000001,2.6814003,0,nan,0.0,3,1,1,29,0
144299042,1662721456999935,387216656,-775144639,57274,22678,0.11100001,0.043098286,0.32500002,0.46800002,0.47,0.77,73,16,2.572,-2.279,1.1930001,-0.033,2.6692152,0,nan,0.0,3,1,1,29,0
144792042,1662721457499934,387216554,-775144575,57295,22698,0.11100001,0.044298027,0.32200003,0.467,0.47,0.77,73,11,2.469,-2.22,1.08,0.016,2.682189,0,nan,0.0,3,1,1,29,0
145299042,1662721457999935,387216454,-775144514,57335,22738,0.11000001,0.044571172,0.32000002,0.46600002,0.48999998,0.82,73,11,2.4320002,-2.184,1.07,0.012,2.682949,0,nan,0.0,3,1,1,28,0
145792043,1662721458499934,387216358,-775144456,57370,22773,0.11800001,0.04963245,0.31800002,0.46400002,0.48999998,0.82,73,15,2.318,-2.1060002,0.96900004,-0.040000003,2.700636,0,nan,0.0,3,1,1,28,0
146298091,1662721458999935,387216264,-775144402,57418,22822,0.115,0.050711762,0.316,0.46300003,0.48999998,0.82,73,15,2.278,-2.0570002,0.97900003,-0.030000001,2.6941364,0,nan,0.0,3,1,1,28,0
146792042,1662721459499934,387216173,-775144350,57450,22853,0.117000006,0.0523789,0.31500003,0.46300003,0.48999998,0.82,73,14,2.184,-2.0,0.87600005,-0.030000001,2.7165818,0,nan,0.0,3,1,1,28,0
147299043,1662721459999935,387216086,-775144299,57474,22877,0.11800001,0.055657152,0.314,0.462,0.48999998,0.82,73,14,2.128,-1.9080001,0.94100004,-0.028,2.6889443,0,nan,0.0,3,1,1,28,0
147792042,1662721460499934,387216002,-775144250,57503,22906,0.116000004,0.05695742,0.31300002,0.462,0.48999998,0.82,73,13,2.046,-1.8440001,0.887,0.020000001,2.6967278,0,nan,0.0,3,1,1,28,0
148299044,1662721460999934,387215922,-775144202,57517,22920,0.11800001,0.05880189,0.312,0.462,0.48999998,0.82,73,13,1.9660001,-1.7770001,0.841,-0.009000001,2.6955724,0,nan,0.0,3,1,1,28,0
148791057,1662721461499933,387215845,-775144156,57526,22930,0.116000004,0.06324095,0.312,0.46100003,0.48999998,0.82,73,4,1.853,-1.6520001,0.83900005,0.041,2.6832018,0,nan,0.0,3,1,1,28,0
149299042,1662721461999934,387215770,-775144111,57545,22949,0.11400001,0.060504626,0.31,0.46100003,0.48999998,0.82,73,4,1.7670001,-1.5870001,0.777,0.024,2.6861615,0,nan,0.0,3,1,1,28,0
149792621,1662721462499933,387215698,-775144067,57575,22978,0.120000005,0.0626718,0.30900002,0.46,0.48999998,0.82,73,13,1.7570001,-1.5690001,0.791,-0.026,2.6774473,0,nan,0.0,3,1,1,28,0
150302355,1662721462999934,387215629,-775144024,57589,22992,0.113000005,0.066079736,0.30800003,0.45900002,0.48999998,0.82,73,13,1.667,-1.483,0.76000005,-0.042000003,2.6787355,0,nan,0.0,3,1,1,28,0
150792099,1662721463499933,387215563,-775143981,57610,23014,0.115,0.067969926,0.307,0.45900002,0.48999998,0.82,73,21,1.616,-1.4480001,0.71800005,0.001,2.6731153,0,nan,0.0,3,1,1,28,0
151300041,1662721463999934,387215500,-775143941,57625,23028,0.11400001,0.07563681,0.30600002,0.45900002,0.48999998,0.82,73,21,1.536,-1.345,0.74,-0.011000001,2.6543887,0,nan,0.0,3,1,1,28,0
151793042,1662721464499933,387215440,-775143900,57635,23039,0.112,0.07528617,0.305,0.45800003,0.48999998,0.82,73,11,1.488,-1.32,0.68700004,0.012,2.6602068,0,nan,0.0,3,1,1,28,0
152299044,1662721464999933,387215382,-775143860,57644,23047,0.115,0.07679902,0.305,0.45800003,0.48999998,0.82,73,11,1.4640001,-1.2980001,0.679,0.022000002,2.650649,0,nan,0.0,3,1,1,28,0
152793044,1662721465499932,387215326,-775143821,57650,23053,0.11000001,0.08194827,0.30400002,0.45700002,0.48999998,0.82,73,8,1.3770001,-1.2,0.674,0.006,2.644147,0,nan,0.0,3,1,1,28,0
153300755,1662721465999933,387215273,-775143784,57662,23065,0.112,0.08975215,0.303,0.45700002,0.48999998,0.82,73,8,1.2880001,-1.121,0.63600004,-0.048,2.64012,0,nan,0.0,3,1,1,28,0
153792067,1662721466499932,387215225,-775143749,57674,23077,0.112,0.09721222,0.303,0.45700002,0.48999998,0.82,73,11,1.1650001,-1.039,0.52500004,-0.026,2.6578612,0,nan,0.0,3,1,1,28,0
154300128,1662721466999933,387215181,-775143721,57696,23099,0.112,0.113028735,0.30200002,0.45600003,0.48999998,0.82,73,11,1.008,-0.892,0.47000003,0.05,2.6719868,0,nan,0.0,3,1,1,28,0
154792043,1662721467499932,387215140,-775143697,57731,23135,0.117000006,0.123127565,0.30100003,0.45600003,0.48999998,0.82,73,12,0.929,-0.85600007,0.36200002,0.026,2.7242548,0,nan,0.0,3,1,1,28,0
155299044,1662721467999933,387215106,-775143675,57769,23172,0.116000004,0.15146421,0.30100003,0.455,0.48999998,0.82,73,12,0.772,-0.69600004,0.33400002,0.015000001,2.6777883,0,nan,0.0,3,1,1,28,0
155794043,1662721468499931,387215074,-775143659,57808,23211,0.124000005,0.16954285,0.30200002,0.455,0.48999998,0.82,73,10,0.69100004,-0.63100004,0.28100002,0.022000002,2.7098513,0,nan,0.0,3,1,1,28,0
156301142,1662721468999932,387215048,-775143646,57841,23245,0.123,0.19011521,0.30200002,0.455,0.48999998,0.82,73,10,0.6,-0.55600005,0.22500001,0.030000001,2.7289011,0,nan,0.0,3,1,1,28,0
156791351,1662721469499931,387215024,-775143634,57875,23279,0.123,0.23991889,0.30200002,0.45400003,0.48999998,0.82,73,11,0.503,-0.44300002,0.238,-0.019000001,2.6786108,0,nan,0.0,3,1,1,28,0
157299058,1662721469999932,387215006,-775143626,57891,23294,0.126,0.29573187,0.303,0.45400003,0.48999998,0.82,73,11,0.38200003,-0.36200002,0.124000005,-0.045,2.7757769,0,nan,0.0,3,1,1,28,0
157792074,1662721470499931,387214991,-775143621,57899,23302,0.120000005,0.39333874,0.30200002,0.453,0.48999998,0.82,73,22,0.289,-0.26700002,0.113000005,-0.025,2.7334878,0,nan,0.0,3,1,1,28,0
158299042,1662721470999932,387214980,-775143619,57911,23314,0.11400001,0.58673555,0.30200002,0.453,0.48999998,0.82,73,22,0.201,-0.18,0.089,0.004,2.7110088,0,nan,0.0,3,1,1,28,0
158793044,1662721471499931,387214973,-775143617,57919,23322,0.117000006,0.71866107,0.30200002,0.45200002,0.48999998,0.82,73,10,0.115,-0.096,0.063,-0.012,2.8148293,0,nan,0.0,3,1,1,28,0
159301043,1662721471999932,387214970,-775143618,57915,23318,0.17400001,0.7186763,0.303,0.45200002,0.48999998,0.82,73,10,0.030000001,0.029000001,0.009000001,0.07700001,2.8148293,0,nan,0.0,3,1,1,28,0
159792159,1662721472499930,387214970,-775143620,57926,23329,0.171,0.71869093,0.303,0.45200002,0.48999998,0.82,73,13,0.026,0.026,0.0,0.039,2.8148293,0,nan,0.0,3,1,1,28,0
160297321,1662721472999931,387214970,-775143623,57931,23334,0.16700001,0.7187033,0.30400002,0.45100003,0.48999998,0.82,73,13,0.013,-0.009000001,0.008,-0.046000004,2.8148293,0,nan,0.0,3,1,1,28,0
160790047,1662721473499930,387214969,-775143624,57934,23338,0.172,0.71871763,0.30400002,0.45100003,0.48999998,0.82,73,13,0.023000002,-0.022000002,-0.003,-0.045,2.8148293,0,nan,0.0,3,1,1,28,0
161296044,1662721473999931,387214969,-775143625,57944,23348,0.156,0.71873194,0.30400002,0.45100003,0.48999998,0.82,73,13,0.020000001,0.020000001,0.001,-0.053000003,2.8148293,0,nan,0.0,3,1,1,28,0
161789044,1662721474499930,387214968,-775143626,57962,23365,0.13700001,0.71874595,0.30400002,0.45000002,0.48999998,0.82,73,13,0.029000001,-0.017,0.024,-0.025,2.8148293,0,nan,0.0,3,1,1,28,0
162296248,1662721474999931,387214967,-775143627,57973,23377,0.16600001,0.7187613,0.30400002,0.45000002,0.48999998,0.82,73,13,0.020000001,0.006,-0.019000001,-0.081,2.8148293,0,nan,0.0,3,1,1,28,0
162789047,1662721475499930,387214966,-775143629,57985,23389,0.120000005,0.718774,0.30400002,0.44900003,0.48999998,0.82,73,15,0.019000001,0.010000001,0.016,-0.0050000004,2.8148293,0,nan,0.0,3,1,1,28,0
163296043,1662721475999931,387214965,-775143631,58000,23403,0.16900001,0.71878886,0.30400002,0.448,0.48999998,0.82,73,15,0.021000002,0.016,0.014,0.028,2.8148293,0,nan,0.0,3,1,1,28,0
163789043,1662721476499929,387214964,-775143632,58001,23404,0.164,0.7188035,0.303,0.448,0.48999998,0.82,73,14,0.018000001,-0.002,0.018000001,0.046000004,2.8148293,0,nan,0.0,3,1,1,28,0
164297043,1662721476999930,387214964,-775143633,58007,23410,0.125,0.7188163,0.303,0.448,0.48999998,0.82,73,14,0.025,-0.015000001,-0.020000001,0.011000001,2.8148293,0,nan,0.0,3,1,1,28,0
164790053,1662721477499929,387214963,-775143635,58007,23410,0.13800001,0.7188288,0.303,0.44700003,0.48999998,0.82,73,19,0.031000001,-0.031000001,-0.004,0.038000003,2.8148293,0,nan,0.0,3,1,1,28,0
165297058,1662721477999930,387214962,-775143637,58019,23422,0.126,0.7188429,0.303,0.446,0.48999998,0.82,73,19,0.013,0.002,-0.013,0.011000001,2.8148293,0,nan,0.0,3,1,1,28,0
165791046,1662721478499929,387214961,-775143639,58030,23434,0.141,0.7188555,0.30200002,0.44500002,0.48999998,0.82,73,19,0.029000001,-0.002,-0.029000001,-0.028,2.8148293,0,nan,0.0,3,1,1,28,0
166298043,1662721478999930,387214960,-775143640,58023,23427,0.13900001,0.71886915,0.30100003,0.44300002,0.48999998,0.82,73,19,0.024,-0.013,0.021000002,0.032,2.8148293,0,nan,0.0,3,1,1,28,0
166791318,1662721479499929,387214959,-775143642,58036,23439,0.16700001,0.718883,0.30100003,0.44200003,0.48999998,0.82,73,13,0.006,0.001,0.006,0.016,2.8148293,0,nan,0.0,3,1,1,28,0
167298046,1662721479999930,387214959,-775143643,58034,23437,0.141,0.7188967,0.3,0.44200003,0.48999998,0.82,73,13,0.030000001,-0.013,-0.027,0.041,2.8148293,0,nan,0.0,3,1,1,28,0
167791044,1662721480499928,387214959,-775143644,58027,23431,0.162,0.71890914,0.3,0.44200003,0.48999998,0.82,73,12,0.013,-0.013,0.003,-0.016,2.8148293,0,nan,0.0,3,1,1,28,0
168298044,1662721480999929,387214958,-775143646,58030,23433,0.149,0.7189224,0.3,0.44200003,0.48999998,0.82,73,12,0.027,0.0050000004,-0.027,-0.037,2.8148293,0,nan,0.0,3,1,1,28,0
168791043,1662721481499928,387214958,-775143646,58006,23410,0.149,0.71893513,0.3,0.44200003,0.48999998,0.82,73,14,0.015000001,-0.013,0.007,0.028,2.8148293,0,nan,0.0,3,1,1,28,0
169297067,1662721481999929,387214957,-775143647,57998,23402,0.14600001,0.7189496,0.30100003,0.44200003,0.48999998,0.82,73,14,0.027,0.022000002,-0.016,0.024,2.8148293,0,nan,0.0,3,1,1,28,0
169795300,1662721482499928,387214957,-775143647,57986,23389,0.123,0.71896255,0.30100003,0.44200003,0.48999998,0.82,73,11,0.028,-0.008,0.027,0.019000001,2.8148293,0,nan,0.0,3,1,1,28,0
170299042,1662721482999929,387214957,-775143646,57982,23385,0.15200001,0.71897405,0.3,0.441,0.48999998,0.82,73,11,0.016,0.003,0.015000001,-0.034,2.8148293,0,nan,0.0,3,1,1,28,0
170792048,1662721483499928,387214957,-775143645,57979,23383,0.11000001,0.71898663,0.3,0.441,0.48999998,0.82,73,19,0.020000001,0.0,0.020000001,0.0050000004,2.8148293,0,nan,0.0,3,1,1,28,0
171300161,1662721483999928,387214957,-775143644,57980,23383,0.115,0.7189999,0.3,0.441,0.48999998,0.82,73,19,0.023000002,-0.010000001,-0.021000002,0.001,2.8148293,0,nan,0.0,3,1,1,28,0
171792042,1662721484499927,387214958,-775143644,57977,23381,0.158,0.7190135,0.29900002,0.441,0.48999998,0.82,73,8,0.009000001,-0.008,0.0050000004,0.043,2.8148293,0,nan,0.0,3,1,1,28,0
172299156,1662721484999928,387214958,-775143643,57969,23372,0.163,0.71902835,0.29900002,0.441,0.48999998,0.82,73,8,0.006,0.006,0.003,-0.089,2.8148293,0,nan,0.0,3,1,1,28,0
172791044,1662721485499927,387214959,-775143642,57973,23376,0.132,0.7190425,0.29900002,0.44000003,0.48999998,0.82,73,14,0.044000003,-0.044000003,0.002,-0.003,2.8148293,0,nan,0.0,3,1,1,28,0
173298043,1662721485999928,387214960,-775143642,57982,23386,0.156,0.71905696,0.29900002,0.44000003,0.48999998,0.82,73,14,0.0050000004,-0.004,-0.004,0.031000001,2.8148293,0,nan,0.0,3,1,1,28,0
173793046,1662721486499927,387214960,-775143642,57972,23376,0.147,0.71907145,0.29900002,0.44000003,0.48999998,0.82,73,18,0.026,0.026,-0.002,-0.044000003,2.8148293,0,nan,0.0,3,2,1,28,0
174299042,1662721486999928,387214960,-775143642,57977,23380,0.135,0.7190842,0.29900002,0.44000003,0.48999998,0.82,73,18,0.030000001,-0.003,-0.030000001,-0.021000002,2.8148293,0,nan,0.0,3,2,1,28,0
174790043,1662721487499927,387214960,-775143643,57970,23374,0.123,0.7190985,0.29900002,0.44000003,0.48999998,0.82,73,13,0.007,0.007,-0.002,-0.0050000004,2.8148293,0,nan,0.0,3,1,1,28,0
175297045,1662721487999927,387214960,-775143643,57972,23376,0.16600001,0.7191132,0.29900002,0.44000003,0.48999998,0.82,73,13,0.013,0.007,0.011000001,0.021000002,2.8148293,0,nan,0.0,3,1,1,28,0
175791289,1662721488499926,387214960,-775143642,57973,23377,0.16000001,0.7191282,0.29900002,0.44000003,0.48999998,0.82,73,11,0.027,-0.014,-0.023000002,-0.028,2.8148293,0,nan,0.0,3,1,1,28,0
176297045,1662721488999927,387214960,-775143643,57975,23378,0.123,0.71914136,0.29900002,0.44000003,0.48999998,0.82,73,11,0.019000001,-0.0050000004,-0.019000001,0.013,2.8148293,0,nan,0.0,3,1,1,28,0
176791045,1662721489499926,387214960,-775143643,57960,23363,0.13000001,0.71915454,0.3,0.44000003,0.48999998,0.82,73,13,0.043,-0.035,-0.025,0.025,2.8148293,0,nan,0.0,3,1,1,28,0
177298042,1662721489999927,387214960,-775143643,57941,23344,0.15400001,0.71916866,0.3,0.44000003,0.48999998,0.82,73,13,0.008,-0.008,0.001,-0.007,2.8148293,0,nan,0.0,3,1,1,28,0
177791043,1662721490499926,387214960,-775143643,57920,23323,0.15100001,0.71918225,0.3,0.44000003,0.48999998,0.82,73,12,0.021000002,-0.017,0.013,0.043,2.8148293,0,nan,0.0,3,1,1,28,0
178298048,1662721490999927,387214961,-775143642,57892,23296,0.16000001,0.7191964,0.30100003,0.441,0.48999998,0.82,73,12,0.018000001,0.002,-0.017,0.057000004,2.8148293,0,nan,0.0,3,1,1,28,0
178791048,1662721491499926,387214961,-775143642,57874,23277,0.108,0.7192097,0.30100003,0.441,0.48999998,0.82,73,12,0.027,0.020000001,-0.019000001,0.004,2.8148293,0,nan,0.0,3,1,1,28,0
179297043,1662721491999926,387214960,-775143643,57857,23260,0.141,0.7192237,0.30200002,0.441,0.48999998,0.82,73,12,0.029000001,0.029000001,-0.003,-0.038000003,2.8148293,0,nan,0.0,3,1,1,28,0
179791042,1662721492499925,387214960,-775143643,57854,23257,0.165,0.71923757,0.30200002,0.441,0.48999998,0.82,73,11,0.010000001,0.0,0.010000001,0.040000003,2.8148293,0,nan,0.0,3,1,1,28,0
180297044,1662721492999926,387214959,-775143645,57847,23250,0.16700001,0.71925294,0.30200002,0.44000003,0.48999998,0.82,73,11,0.019000001,-0.017,-0.008,-0.019000001,2.8148293,0,nan,0.0,3,1,1,28,0
180791044,1662721493499925,387214958,-775143645,57850,23253,0.15900001,0.7192681,0.30200002,0.44000003,0.48999998,0.82,73,11,0.011000001,0.0,0.011000001,-0.035,2.8148293,0,nan,0.0,3,1,1,28,0
181298043,1662721493999926,387214958,-775143645,57864,23267,0.16600001,0.71928155,0.30200002,0.44000003,0.48999998,0.82,73,11,0.010000001,-0.006,0.008,-0.047000002,2.8148293,0,nan,0.0,3,1,1,28,0
181791251,1662721494499925,387214958,-775143645,57871,23274,0.149,0.7192957,0.303,0.44000003,0.48999998,0.82,73,11,0.026,0.025,-0.008,-0.052,2.8148293,0,nan,0.0,3,1,1,28,0
182299042,1662721494999926,387214958,-775143646,57882,23285,0.109000005,0.719309,0.303,0.44000003,0.48999998,0.82,73,11,0.024,-0.003,-0.024,0.006,2.8148293,0,nan,0.0,3,1,1,28,0
182793042,1662721495499925,387214957,-775143646,57887,23290,0.115,0.7193228,0.303,0.439,0.48999998,0.82,73,13,0.023000002,-0.004,-0.022000002,-0.003,2.8148293,0,nan,0.0,3,1,1,28,0
183299066,1662721495999925,387214957,-775143647,57877,23281,0.149,0.71933794,0.30400002,0.439,0.48,0.82,73,13,0.026,-0.026,-0.002,0.047000002,2.8148293,0,nan,0.0,3,1,1,29,0
183791043,1662721496499924,387214957,-775143647,57857,23261,0.143,0.71935195,0.30400002,0.439,0.48,0.82,73,12,0.023000002,-0.017,-0.015000001,0.032,2.8148293,0,nan,0.0,3,1,1,29,0
184307044,1662721496999925,387214958,-775143648,57844,23247,0.16900001,0.71936655,0.30400002,0.439,0.48,0.82,73,12,0.0050000004,0.004,-0.003,0.026,2.8148293,0,nan,0.0,3,1,1,29,0
184791121,1662721497499924,387214958,-775143647,57823,23227,0.125,0.71937996,0.30400002,0.439,0.48,0.82,73,11,0.028,-0.016,-0.023000002,0.006,2.8148293,0,nan,0.0,3,1,1,29,0
185296043,1662721497999925,387214959,-775143646,57832,23235,0.163,0.7193947,0.305,0.439,0.48,0.82,73,11,0.021000002,-0.016,0.014,-0.044000003,2.8148293,0,nan,0.0,3,1,1,29,0
185789043,1662721498499924,387214959,-775143646,57835,23238,0.156,0.71941054,0.305,0.439,0.48,0.82,73,15,0.027,0.009000001,-0.025,-0.051000003,2.8148293,0,nan,0.0,3,1,1,29,0
186292857,1662721498999925,387214959,-775143646,57834,23238,0.16700001,0.71942437,0.305,0.439,0.48,0.82,73,15,0.017,-0.014,0.010000001,-0.066,2.8148293,0,nan,0.0,3,1,1,29,0
186788044,1662721499499923,387214959,-775143645,57825,23229,0.16900001,0.7194392,0.305,0.439,0.48,0.82,73,15,0.012,0.011000001,-0.001,0.045,2.8148293,0,nan,0.0,3,1,1,29,0
187297308,1662721499999924,387214959,-775143644,57829,23233,0.16700001,0.7194549,0.305,0.439,0.48,0.82,73,15,0.011000001,0.002,0.011000001,0.033,2.8148293,0,nan,0.0,3,1,1,29,0
187789084,1662721500499923,387214959,-775143643,57821,23225,0.13000001,0.7194668,0.30600002,0.439,0.48,0.82,73,21,0.020000001,-0.016,0.013,0.020000001,2.8148293,0,nan,0.0,3,1,1,29,0
188295057,1662721500999924,387214959,-775143643,57816,23220,0.15900001,0.7194802,0.30600002,0.439,0.48,0.82,73,21,0.015000001,0.008,0.013,-0.053000003,2.8148293,0,nan,0.0,3,1,1,29,0
188789043,1662721501499923,387214960,-775143642,57812,23216,0.157,0.7194948,0.30600002,0.439,0.48,0.82,73,11,0.018000001,-0.010000001,-0.016,-0.015000001,2.8148293,0,nan,0.0,3,2,1,29,0
189297046,1662721501999924,387214960,-775143640,57802,23205,0.15,0.71950865,0.307,0.439,0.48,0.82,73,11,0.046000004,0.046000004,0.006,0.015000001,2.8148293,0,nan,0.0,3,2,1,29,0
189791061,1662721502499923,387214960,-775143639,57793,23197,0.13700001,0.7195228,0.307,0.439,0.48,0.82,73,12,0.024,-0.022000002,0.008,-0.009000001,2.8148293,0,nan,0.0,3,1,1,29,0
190299044,1662721502999924,387214960,-775143639,57784,23188,0.165,0.7195357,0.307,0.439,0.48,0.82,73,12,0.016,-0.015000001,0.006,-0.033,2.8148293,0,nan,0.0,3,1,1,29,0
