timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
102854153,102853332,0.3639258,0.03420489,-0.01698107,0.9306448,1.0,4.081458e-10,-1.9418405e-09,-7.498589e-05,3
103353809,103352897,0.36469278,0.035789717,-0.013975096,0.9303349,1.0,4.081458e-10,-1.9418405e-09,-7.498589e-05,3
103852929,103852461,0.3638071,0.03569122,-0.013887712,0.9306867,1.0,4.081458e-10,-1.9418405e-09,-7.498589e-05,3
104357488,104357022,0.36191946,0.03678064,-0.009497575,0.93143517,1.0,4.081458e-10,-1.9418405e-09,-7.498589e-05,3
104857143,104856586,0.3587718,0.036403738,-0.008932454,0.93267244,1.0,4.081458e-10,-1.9418405e-09,-7.498589e-05,3
105356651,105356151,0.357124,0.035439808,-0.0059501845,0.9333655,1.0,4.081458e-10,-1.9418405e-09,-7.498589e-05,3
105851187,105850720,0.3575899,0.0331874,-0.007452952,0.9332591,1.0,4.081458e-10,-1.9418405e-09,-7.498589e-05,3
106355743,106355280,0.36008012,0.032385565,-0.008498735,0.9323204,1.0,4.081458e-10,-1.9418405e-09,-7.498589e-05,3
106855307,106854844,0.36304885,0.03322277,-0.011011782,0.9311126,1.0,4.081458e-10,-1.9418405e-09,-7.498589e-05,3
107354952,107354409,0.36439943,0.03435027,-0.013298171,0.93051404,1.0,4.081458e-10,-1.9418405e-09,-7.498589e-05,3
107854438,107853974,0.363288,0.03733066,-0.011625035,0.9308561,1.0,4.081458e-10,-1.9418405e-09,-7.498589e-05,3
108354006,108353538,0.36023504,0.040230524,-0.01053319,0.9319342,1.0,4.081458e-10,-1.9418405e-09,-7.498589e-05,3
108858572,108858099,0.35806537,0.041420057,-0.006936279,0.93275166,1.0,4.081458e-10,-1.9418405e-09,-7.498589e-05,3
109353304,109352668,0.36028585,0.038059026,-0.010363446,0.9320076,1.0,4.081458e-10,-1.9418405e-09,-7.498589e-05,3
109852721,109852232,0.366853,0.03225205,-0.017336488,0.9295581,1.0,4.081458e-10,-1.9418405e-09,-7.498589e-05,3
110352261,110351797,0.3738466,0.030067487,-0.021685624,0.9267494,1.0,4.081458e-10,-1.9418405e-09,-7.498589e-05,3
110856827,110856357,0.37710667,0.031299237,-0.020491445,0.9254141,1.0,4.081458e-10,-1.9418405e-09,-7.498589e-05,3
111356390,111355922,0.37636495,0.033357017,-0.01696428,0.92571545,1.0,4.081458e-10,-1.9418405e-09,-7.498589e-05,3
111855955,111855487,0.37415674,0.035579994,-0.013976466,0.9265773,1.0,4.081458e-10,-1.9418405e-09,-7.498589e-05,3
112355525,112355052,0.37144837,0.036099374,-0.013395782,0.92765486,1.0,4.081458e-10,-1.9418405e-09,-7.498589e-05,3
112855044,112854617,0.3692845,0.036721043,-0.01226725,0.9285096,1.0,4.081458e-10,-1.9418405e-09,-7.498589e-05,3
113354645,113354182,0.36920664,0.036845483,-0.01237737,0.92853415,1.0,4.081458e-10,-1.9418405e-09,-7.498589e-05,3
113854145,113853747,0.3705717,0.034891795,-0.015121752,0.9280251,1.0,4.081458e-10,-1.9418405e-09,-7.498589e-05,3
114353788,114353312,0.3707649,0.034770723,-0.013983109,0.9279703,1.0,4.081458e-10,-1.9418405e-09,-7.498589e-05,3
114853466,114852877,0.36853382,0.03486788,-0.0129415095,0.92887014,1.0,4.081458e-10,-1.9418405e-09,-7.498589e-05,3
115358033,115357437,0.3656241,0.035491407,-0.009909779,0.9300329,1.0,4.081458e-10,-1.9418405e-09,-7.498589e-05,3
115857454,115857002,0.36392465,0.035905547,-0.009881791,0.9306837,1.0,4.081458e-10,-1.9418405e-09,-7.498589e-05,3
116352112,116351572,0.36777133,0.035302307,-0.012292585,0.9291647,1.0,4.081458e-10,-1.9418405e-09,-7.498589e-05,3
116851608,116851137,0.3750559,0.031738512,-0.019550659,0.92625237,1.0,4.081458e-10,-1.9418405e-09,-7.498589e-05,3
117356154,117355698,0.38070786,0.031616308,-0.022009606,0.9238926,1.0,4.081458e-10,-1.9418405e-09,-7.498589e-05,3
117855740,117855263,0.38028193,0.03492038,-0.019248731,0.9240107,1.0,4.081458e-10,-1.9418405e-09,-7.498589e-05,3
118355303,118354828,0.37728417,0.03811845,-0.014512616,0.9251989,1.0,4.081458e-10,-1.9418405e-09,-7.498589e-05,3
118854847,118854393,0.37390637,0.037894167,-0.013226986,0.9265976,1.0,4.081458e-10,-1.9418405e-09,-7.498589e-05,3
