timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
21156199,21155914,0.4654722,0.005955362,-0.019837663,0.88482016,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
21211916,21211486,0.46547875,0.0059800907,-0.019805392,0.8848173,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
21257276,21256953,0.46547878,0.0059957076,-0.019778756,0.8848177,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
21307790,21307472,0.4654865,0.006011252,-0.019763568,0.8848139,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
21358268,21357992,0.46549326,0.0060214293,-0.019747281,0.8848107,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
21408791,21408511,0.46549946,0.006016528,-0.01973714,0.8848077,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
21459447,21459031,0.46549934,0.0060239662,-0.019717526,0.88480806,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
21504795,21504498,0.4654901,0.0060193017,-0.019701855,0.8848133,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
21560347,21560069,0.465479,0.0060182186,-0.019676372,0.8848197,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
21605818,21605537,0.46547836,0.006024313,-0.019651916,0.88482064,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
21656362,21656056,0.46547678,0.00602477,-0.019649114,0.8848214,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
21706850,21706575,0.4654799,0.0060068504,-0.01966322,0.8848197,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
21757394,21757095,0.4654871,0.0059934533,-0.019681524,0.88481563,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
21807889,21807614,0.46549806,0.00598721,-0.01968452,0.88480985,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
21858440,21858133,0.46549544,0.0059713186,-0.019727288,0.8848103,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
21909137,21908653,0.46548054,0.005945679,-0.019787641,0.88481694,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
21959487,21959172,0.46546814,0.0059260796,-0.019856343,0.884822,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
22004921,22004639,0.4654619,0.0059118564,-0.01991319,0.88482416,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
22055442,22055159,0.4654542,0.00589676,-0.019959088,0.8848272,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
22111032,22110730,0.46544504,0.005891959,-0.019975277,0.88483185,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
22156476,22156197,0.46544242,0.005893758,-0.019980453,0.884833,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
22207018,22206717,0.4654384,0.005894005,-0.019964127,0.8848355,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
22257520,22257236,0.46545395,0.00590723,-0.019930493,0.88482803,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
22308064,22307755,0.46548024,0.0059286607,-0.019893661,0.8848148,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
22358746,22358275,0.46550056,0.0059529985,-0.019840484,0.88480514,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
22404041,22403742,0.4655115,0.005980428,-0.019806558,0.8848,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
22459593,22459314,0.4655064,0.0060047647,-0.019765032,0.8848035,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
22510120,22509833,0.46549496,0.0060217977,-0.019741593,0.8848098,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
