timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping,accel_calibration_count,gyro_calibration_count
92640857,0.006157552,-0.00828479,0.012101822,5052,0,-0.304631,0.12861465,-9.56062,5052,0,1,1
92645910,0.0065664942,-0.00781925,0.012249938,5053,0,-0.30736038,0.12286286,-9.692748,5053,0,1,1
92650961,0.008089501,-0.008387746,0.010253819,5051,0,-0.31864595,0.1289273,-9.522139,5051,0,1,1
92656013,0.007517395,-0.007938631,0.010402141,5052,0,-0.33263692,0.17937925,-9.572132,5052,0,1,1
92661067,0.007565288,-0.008263067,0.009290361,5054,0,-0.31659612,0.20693323,-9.469868,5054,0,1,1
92666117,0.0076070153,-0.0077088615,0.007723134,5050,0,-0.3090418,0.20087157,-9.586056,5050,0,1,1
92671170,0.009725321,-0.007416355,0.007298396,5053,0,-0.28660613,0.23899177,-9.521038,5053,0,1,1
92676221,0.009054941,-0.0067306934,0.0058785747,5051,0,-0.29621026,0.24169007,-9.589127,5051,0,1,1
92681273,0.008368509,-0.0059300787,0.0055888887,5052,0,-0.29311743,0.20680447,-9.60527,5052,0,1,1
92686324,0.007262629,-0.005485396,0.0045625144,5051,0,-0.2868477,0.14873922,-9.575068,5051,0,1,1
92691376,0.00512696,-0.0059895394,0.0033813396,5052,0,-0.2868865,0.12545565,-9.680391,5052,0,1,1
92696431,0.0064994707,-0.006660735,0.0040098396,5055,0,-0.2812671,0.08637485,-9.664214,5055,0,1,1
92701480,0.004441801,-0.0064799436,0.0034043677,5049,0,-0.28178388,0.048963256,-9.686389,5049,0,1,1
92706532,0.006187157,-0.0063739377,0.003253261,5052,0,-0.28400883,0.0712453,-9.675157,5052,0,1,1
92711584,0.008036701,-0.0050785537,0.003116816,5052,0,-0.29448795,0.094215006,-9.6315775,5052,0,1,1
92716636,0.008818555,-0.0061299135,0.001843947,5052,0,-0.30366647,0.13832934,-9.620873,5052,0,1,1
92721688,0.009583586,-0.004667876,0.0018649003,5052,0,-0.29906034,0.106768936,-9.439644,5052,0,1,1
92726740,0.011503107,-0.0045467643,0.002340708,5052,0,-0.31318697,0.059405964,-9.543237,5052,0,1,1
92731792,0.014092187,-0.0037240805,0.00241172,5052,0,-0.31805378,0.017857004,-9.583723,5052,0,1,1
92736844,0.01600489,-0.0030906163,0.0022644894,5052,0,-0.3160264,0.035207827,-9.591673,5052,0,1,1
92741896,0.016330991,-0.002434502,0.0020330239,5052,0,-0.30385473,0.00090390857,-9.590032,5052,0,1,1
92746948,0.015383346,-0.0020108516,0.0025785184,5052,0,-0.3015446,0.010776531,-9.623713,5052,0,1,1
92752000,0.016990988,-0.0027861767,0.0022735791,5052,0,-0.2967032,-0.032063212,-9.76082,5052,0,1,1
92757052,0.017036552,-0.0037170907,0.002593079,5052,0,-0.28927514,0.03678706,-9.662859,5052,0,1,1
92762104,0.017693551,-0.002970238,0.0024541062,5052,0,-0.2682937,0.061580986,-9.816391,5052,0,1,1
92767156,0.017717699,-0.0025358628,0.0025214392,5052,0,-0.26709777,0.0754741,-9.677534,5052,0,1,1
92772208,0.015003948,-0.0022880659,0.0032845775,5052,0,-0.28867498,0.04088712,-9.679796,5052,0,1,1
92777260,0.014066405,-0.0024811735,0.0034317686,5052,0,-0.30032924,0.084314965,-9.623449,5052,0,1,1
92782312,0.01191257,-0.002781727,0.0034054373,5052,0,-0.28894675,0.06415753,-9.542252,5052,0,1,1
92787364,0.010847636,-0.0019498852,0.0048432644,5052,0,-0.29512188,0.13037577,-9.58082,5052,0,1,1
92792416,0.011381753,-0.0017071815,0.004717669,5052,0,-0.29791138,0.08935805,-9.58853,5052,0,1,1
92797470,0.010038833,-0.000572867,0.004871841,5054,0,-0.29591772,0.17413145,-9.623812,5054,0,1,1
92802520,0.011003044,1.0212963e-06,0.0048308047,5050,0,-0.28903636,0.13354632,-9.540841,5050,0,1,1
92807571,0.0112877,-0.0003853241,0.005137813,5051,0,-0.28947943,0.12812622,-9.63821,5051,0,1,1
92812623,0.012599247,-0.0004374214,0.0054797744,5052,0,-0.2884368,0.14185154,-9.7359705,5052,0,1,1
92817675,0.012452399,-0.0025074407,0.004846204,5052,0,-0.29187688,0.14477922,-9.740698,5052,0,1,1
92822727,0.010527792,-0.0021184694,0.005244839,5052,0,-0.2824777,0.10145427,-9.733284,5052,0,1,1
92827779,0.011330751,-0.0014466913,0.006480335,5052,0,-0.29539022,0.060180325,-9.719694,5052,0,1,1
92832831,0.0102783805,-0.0010222677,0.0073136436,5052,0,-0.30671647,0.035010345,-9.628102,5052,0,1,1
92837883,0.010970492,-0.0019449403,0.008338303,5052,0,-0.31911612,0.0793014,-9.678789,5052,0,1,1
92842935,0.008682366,-0.0015305957,0.008294583,5052,0,-0.30238906,0.15539676,-9.613263,5052,0,1,1
92847987,0.007437167,-0.0019577518,0.0086829625,5052,0,-0.3110837,0.092809066,-9.56695,5052,0,1,1
92853039,0.009165958,-0.0010044065,0.009902902,5052,0,-0.32429013,0.083541535,-9.589492,5052,0,1,1
92858091,0.008500367,-0.002136017,0.010088504,5052,0,-0.33882558,0.05362713,-9.627649,5052,0,1,1
92863143,0.010080957,-0.0011459903,0.010836161,5052,0,-0.30994084,0.10393326,-9.627445,5052,0,1,1
92868195,0.009054603,0.00016332898,0.01154984,5052,0,-0.32757634,0.12259811,-9.662131,5052,0,1,1
92873247,0.008419069,-0.0010737913,0.011543337,5052,0,-0.32141006,0.14046974,-9.718604,5052,0,1,1
92878299,0.008149883,-0.0013811738,0.0122000035,5052,0,-0.325235,0.09250299,-9.80054,5052,0,1,1
92883351,0.006329701,-0.0013718408,0.01235411,5052,0,-0.3201108,0.054588042,-9.736643,5052,0,1,1
92888403,0.00634747,-0.0009957938,0.014547691,5052,0,-0.32218188,0.03261692,-9.80783,5052,0,1,1
92893455,0.005865389,-0.00083924195,0.014554704,5052,0,-0.31220725,0.05705155,-9.660902,5052,0,1,1
92898507,0.004526931,-0.0018116874,0.015215296,5052,0,-0.32251868,0.094586715,-9.674362,5052,0,1,1
92903558,0.0026032683,-0.00045554145,0.016165618,5051,0,-0.32578123,0.05765216,-9.641379,5051,0,1,1
92908610,0.0022605003,-0.0012719394,0.016938405,5052,0,-0.33721733,0.053638216,-9.628297,5052,0,1,1
92913662,0.0027711494,-0.0011845304,0.017359285,5052,0,-0.34395477,0.08968921,-9.523735,5052,0,1,1
92918714,0.005304275,-0.00060574256,0.017893154,5052,0,-0.33980465,0.21185257,-9.626941,5052,0,1,1
92923766,0.004030856,-0.000542332,0.017338494,5052,0,-0.3606752,0.2699261,-9.700855,5052,0,1,1
92928818,0.0054829987,-0.00019529562,0.017051931,5052,0,-0.3362275,0.33474243,-9.68663,5052,0,1,1
92933870,0.005345408,0.0001950772,0.017443636,5052,0,-0.3235514,0.2709277,-9.690216,5052,0,1,1
92938922,0.0044580605,-0.001120135,0.018220073,5052,0,-0.30811214,0.2395706,-9.775913,5052,0,1,1
92943974,0.0036820446,-0.0007101704,0.018500857,5052,0,-0.31408516,0.138601,-9.821177,5052,0,1,1
92949026,0.0019272191,-0.0011677612,0.018212827,5052,0,-0.2978441,0.06885283,-9.768426,5052,0,1,1
92954078,0.0019991375,-0.00089675735,0.01871229,5052,0,-0.31280124,0.09675617,-9.826301,5052,0,1,1
92959130,0.00019640349,-0.0010205746,0.018388258,5052,0,-0.30255327,0.10635184,-9.681496,5052,0,1,1
92964182,-0.00078864064,-0.0013280895,0.018600645,5052,0,-0.32644027,0.15580752,-9.664673,5052,0,1,1
92969234,0.00038560343,-0.00030960422,0.019487053,5052,0,-0.30952516,0.24548166,-9.615522,5052,0,1,1
92974286,-0.0012245217,-3.8964798e-05,0.018233128,5052,0,-0.30759567,0.27859998,-9.609514,5052,0,1,1
92979338,-0.0037741477,-4.8112703e-05,0.019680174,5052,0,-0.30332273,0.24965468,-9.680781,5052,0,1,1
92984390,-0.005486852,0.0008196577,0.019703181,5052,0,-0.30329245,0.15676945,-9.629558,5052,0,1,1
92989445,-0.0057976204,-0.0001324793,0.019626336,5055,0,-0.30848008,0.026999755,-9.727767,5055,0,1,1
92994494,-0.0031742947,0.0011390606,0.019793442,5049,0,-0.2905943,0.06279775,-9.731718,5049,0,1,1
92999546,-0.0024332437,0.00072214,0.019150915,5052,0,-0.27008712,0.083274685,-9.86008,5052,0,1,1
93004598,-0.00092713017,-0.000128472,0.019054946,5052,0,-0.28485063,0.14946577,-9.865617,5052,0,1,1
93009650,0.0007099614,0.0018123833,0.019249827,5052,0,-0.2707286,0.13822682,-9.812375,5052,0,1,1
93014701,0.0014589701,-0.00093307917,0.018929973,5051,0,-0.26059744,0.09457614,-9.75262,5051,0,1,1
93019753,0.0040735225,-0.0002780237,0.01972885,5052,0,-0.25791824,0.12408585,-9.844034,5052,0,1,1
93024805,0.0036288928,-0.00019364161,0.01954019,5052,0,-0.24882235,0.06400653,-9.763874,5052,0,1,1
93029857,0.003771207,0.0005026172,0.019229136,5052,0,-0.25976557,0.09320049,-9.780122,5052,0,1,1
93034909,0.0029515855,0.0016055678,0.019856554,5052,0,-0.2772924,0.094077416,-9.642495,5052,0,1,1
93039961,0.0005601134,0.0009515601,0.01918568,5052,0,-0.2757605,0.104441114,-9.656652,5052,0,1,1
93045013,0.0009040776,0.002064552,0.020015601,5052,0,-0.28126025,0.12725711,-9.663159,5052,0,1,1
93050065,0.0007292176,0.0016673668,0.018783117,5052,0,-0.25059175,0.16138741,-9.788477,5052,0,1,1
93055117,0.00063301675,0.0017991285,0.018680008,5052,0,-0.23154376,0.19433874,-9.841082,5052,0,1,1
93060169,0.0013757042,0.0017833886,0.018194202,5052,0,-0.21446532,0.23576075,-9.844451,5052,0,1,1
93065221,0.0024092146,0.001454981,0.016639043,5052,0,-0.22852735,0.20992725,-9.822106,5052,0,1,1
93070273,0.0020914513,0.0015292943,0.016396057,5052,0,-0.23561761,0.21611206,-9.909617,5052,0,1,1
93075325,0.0017753252,0.0016547624,0.016557898,5052,0,-0.22459407,0.20439102,-9.891789,5052,0,1,1
93080377,0.0013661084,0.00088068366,0.015309931,5052,0,-0.25039652,0.21664898,-9.865213,5052,0,1,1
93085429,0.0008166302,0.0021966146,0.014982585,5052,0,-0.26991332,0.18756491,-9.843485,5052,0,1,1
93090481,0.0009822671,0.0014387746,0.014365004,5052,0,-0.26411116,0.14206557,-9.814573,5052,0,1,1
93095533,0.0026217438,0.0011395571,0.0151608195,5052,0,-0.2674422,0.16068985,-9.747031,5052,0,1,1
93100585,0.0049469057,0.0016370278,0.014219874,5052,0,-0.2540004,0.21187925,-9.749197,5052,0,1,1
93105637,0.00695701,0.0025252465,0.012849101,5052,0,-0.25914854,0.25109562,-9.744342,5052,0,1,1
93110689,0.0078101996,0.0029205757,0.012003554,5052,0,-0.24299422,0.3274771,-9.742535,5052,0,1,1
93115741,0.0060403273,0.004067971,0.011235964,5052,0,-0.25192827,0.27921218,-9.792518,5052,0,1,1
93120793,0.0062141437,0.0034184533,0.010945848,5052,0,-0.25037748,0.23611507,-9.853915,5052,0,1,1
93125844,0.006690693,0.0039726887,0.00987526,5051,0,-0.25495008,0.21881153,-9.882627,5051,0,1,1
93130896,0.006019682,0.0026824214,0.009757548,5052,0,-0.2308091,0.18580648,-9.888509,5052,0,1,1
93135948,0.0071853776,0.0031926075,0.009337456,5052,0,-0.24096596,0.22078995,-9.940571,5052,0,1,1
93141000,0.006564029,0.003500415,0.008514301,5052,0,-0.22044748,0.19172055,-9.870959,5052,0,1,1
93146052,0.006240949,0.0036495656,0.008041986,5052,0,-0.20955606,0.16458364,-9.839512,5052,0,1,1
93151104,0.0054082293,0.0052606785,0.0073668524,5052,0,-0.20927313,0.170094,-9.84816,5052,0,1,1
93156156,0.0056011495,0.004567243,0.0067334147,5052,0,-0.21263957,0.15060537,-9.82251,5052,0,1,1
93161208,0.005377297,0.0048560663,0.0078315055,5052,0,-0.21690117,0.11550242,-9.682055,5052,0,1,1
93166260,0.0055274386,0.0047619785,0.007309114,5052,0,-0.22152203,0.11314594,-9.714699,5052,0,1,1
93171312,0.006361937,0.0045076227,0.0067046955,5052,0,-0.21217193,0.1046703,-9.772227,5052,0,1,1
93176364,0.007420742,0.0059716934,0.006599257,5052,0,-0.20081823,0.09137588,-9.812833,5052,0,1,1
93181416,0.009012377,0.0067880624,0.0061435285,5052,0,-0.19136547,0.11564786,-9.901006,5052,0,1,1
93186468,0.009396442,0.006793786,0.0064279274,5052,0,-0.18190145,0.09760327,-9.841992,5052,0,1,1
93191520,0.010587981,0.0064607486,0.0060775992,5052,0,-0.17985393,0.08829827,-9.889748,5052,0,1,1
93196572,0.011320811,0.0055831657,0.0070950603,5052,0,-0.16896777,0.011352959,-10.024506,5052,0,1,1
93201624,0.012001576,0.006294924,0.007670622,5052,0,-0.15976177,-0.048364587,-10.010886,5052,0,1,1
93206676,0.0118043665,0.0055754986,0.008090123,5052,0,-0.15131737,-0.084578015,-9.878899,5052,0,1,1
93211728,0.00966722,0.006305779,0.0084057655,5052,0,-0.18081076,-0.12309519,-9.9043,5052,0,1,1
93216780,0.0078464765,0.0065279827,0.009192467,5052,0,-0.20222643,-0.12771074,-9.871462,5052,0,1,1
93221832,0.008763978,0.0053488044,0.010261468,5052,0,-0.20922822,0.00503292,-9.742109,5052,0,1,1
93226884,0.009587624,0.005559737,0.011418619,5052,0,-0.23258972,0.09560069,-9.731246,5052,0,1,1
93231936,0.010014718,0.007557626,0.010189305,5052,0,-0.2374428,0.15489525,-9.858379,5052,0,1,1
93236988,0.010511075,0.007502866,0.01051131,5052,0,-0.2260945,0.22641169,-9.743595,5052,0,1,1
93242039,0.011619676,0.008219363,0.009664038,5051,0,-0.23905963,0.241185,-9.846197,5051,0,1,1
93247091,0.010343784,0.007258289,0.010063382,5052,0,-0.23904084,0.23477398,-10.010484,5052,0,1,1
93252144,0.008347577,0.0075627496,0.01066961,5053,0,-0.2465687,0.15338786,-9.979999,5053,0,1,1
93257195,0.008724569,0.0059061833,0.010577496,5051,0,-0.25105545,0.06595641,-9.940855,5051,0,1,1
93262248,0.007566399,0.0059488453,0.010869762,5053,0,-0.24474478,0.105279,-10.094808,5053,0,1,1
93267299,0.008774937,0.006519208,0.011422238,5051,0,-0.2237044,0.12173766,-10.021765,5051,0,1,1
93272351,0.008574197,0.005203134,0.011014994,5052,0,-0.21893081,0.15993598,-9.981458,5052,0,1,1
93277403,0.009494947,0.0068551884,0.010924561,5052,0,-0.21495216,0.21889637,-9.818282,5052,0,1,1
93282455,0.008701389,0.006832317,0.010861445,5052,0,-0.2037506,0.22446662,-9.854214,5052,0,1,1
93287507,0.006226073,0.006305725,0.010764272,5052,0,-0.18869835,0.225372,-9.671573,5052,0,1,1
93292559,0.0038269626,0.0054992,0.011380009,5052,0,-0.19015785,0.079863995,-9.861153,5052,0,1,1
93297611,0.0025706247,0.006789939,0.012489297,5052,0,-0.17000408,-0.12298043,-9.8651285,5052,0,1,1
93302663,0.0019821234,0.007616234,0.0142289195,5052,0,-0.15309128,-0.18827854,-9.808162,5052,0,1,1
93307715,0.0034988427,0.008027471,0.015313225,5052,0,-0.12748173,-0.16248158,-9.895023,5052,0,1,1
93312767,0.0033979204,0.007722332,0.015096699,5052,0,-0.15477148,-0.07325367,-9.967652,5052,0,1,1
93317819,0.006925083,0.0073497333,0.016488543,5052,0,-0.1361678,-0.03411198,-9.902861,5052,0,1,1
93322871,0.008110709,0.007891638,0.01606378,5052,0,-0.12859397,-0.103050046,-9.941738,5052,0,1,1
93327923,0.010801132,0.0060767727,0.017266378,5052,0,-0.10914058,-0.08803967,-9.900371,5052,0,1,1
93332975,0.008682459,0.007734005,0.018476857,5052,0,-0.13231066,-0.12561136,-10.059195,5052,0,1,1
93338027,0.0075190496,0.0071799033,0.01982897,5052,0,-0.1516134,-0.21694621,-9.8445015,5052,0,1,1
93343079,0.0054890467,0.0076690502,0.021170687,5052,0,-0.16283952,-0.21617433,-9.89696,5052,0,1,1
93348130,0.0019670064,0.007788223,0.022134194,5051,0,-0.18351716,-0.17674352,-9.805296,5051,0,1,1
93353182,0.0029422187,0.008007334,0.022640688,5052,0,-0.18891348,-0.104468085,-9.844695,5052,0,1,1
93358234,0.0069566034,0.008964013,0.022515927,5052,0,-0.17716871,0.14863594,-9.931881,5052,0,1,1
93363286,0.008245548,0.008798811,0.02162016,5052,0,-0.1795119,0.35764292,-9.922835,5052,0,1,1
93368338,0.010922247,0.008962924,0.021773426,5052,0,-0.16488776,0.46444473,-9.955466,5052,0,1,1
93373390,0.010662399,0.009576883,0.019736888,5052,0,-0.2013636,0.5428388,-9.888947,5052,0,1,1
93378442,0.011283496,0.007585462,0.018368164,5052,0,-0.20802835,0.5188357,-9.907668,5052,0,1,1
93383494,0.007500085,0.008317234,0.017674608,5052,0,-0.18776245,0.47816473,-9.982963,5052,0,1,1
93388546,0.0062709423,0.007283273,0.016250538,5052,0,-0.19360453,0.4958494,-9.963929,5052,0,1,1
93393598,0.003578383,0.008296457,0.016162388,5052,0,-0.20141229,0.4239425,-9.990426,5052,0,1,1
93398650,0.0016559806,0.008909505,0.014434409,5052,0,-0.22634137,0.44111028,-9.797637,5052,0,1,1
93403702,0.002078521,0.007693107,0.012426319,5052,0,-0.22285558,0.43068862,-9.737996,5052,0,1,1
93408754,0.0020663354,0.008655813,0.010823484,5052,0,-0.21807002,0.48305425,-9.801639,5052,0,1,1
93413806,0.0032099874,0.008837341,0.00948919,5052,0,-0.2214798,0.5071861,-9.847779,5052,0,1,1
93418858,0.0032975744,0.010775858,0.007805736,5052,0,-0.1768649,0.49604115,-9.907137,5052,0,1,1
93423910,0.0024764305,0.012028046,0.0069875345,5052,0,-0.19867206,0.38608333,-9.815982,5052,0,1,1
93428962,0.002715429,0.01014092,0.0071228817,5052,0,-0.20594557,0.24246882,-9.876978,5052,0,1,1
93434014,0.00017703125,0.010929693,0.0067715114,5052,0,-0.23351502,0.09304418,-9.896817,5052,0,1,1
93439066,0.0011893222,0.009782749,0.0062007923,5052,0,-0.2023101,-0.029673677,-9.963604,5052,0,1,1
93444118,0.0011062875,0.010273798,0.0073057255,5052,0,-0.1635874,-0.12470327,-10.132341,5052,0,1,1
93449170,0.0037178048,0.009740817,0.0075082867,5052,0,-0.16582106,-0.20147285,-9.968101,5052,0,1,1
93454222,0.0063911695,0.009048477,0.0072542,5052,0,-0.18160482,-0.20823684,-9.915343,5052,0,1,1
93459273,0.008934196,0.010903495,0.009895908,5051,0,-0.18403368,-0.1767033,-9.69391,5051,0,1,1
93464325,0.012309313,0.0101732155,0.009471003,5052,0,-0.1778811,-0.17400493,-9.82657,5052,0,1,1
93469377,0.014498655,0.009823818,0.010082617,5052,0,-0.16491869,-0.14984058,-9.940919,5052,0,1,1
93474429,0.015505608,0.0112342965,0.011316158,5052,0,-0.1873349,-0.13088976,-9.86281,5052,0,1,1
93479481,0.015175225,0.010306472,0.011155519,5052,0,-0.19529472,-0.094675444,-9.774736,5052,0,1,1
93484533,0.01390146,0.010323545,0.01244835,5052,0,-0.2357591,-0.05557957,-9.755367,5052,0,1,1
93489585,0.013642333,0.011043679,0.01284403,5052,0,-0.2114467,-0.0246698,-9.839925,5052,0,1,1
93494637,0.012596345,0.011271798,0.012908377,5052,0,-0.19169088,0.007730457,-10.005524,5052,0,1,1
93499689,0.012998832,0.01038215,0.013811402,5052,0,-0.18887272,0.03686942,-10.014891,5052,0,1,1
93504741,0.012652939,0.009705086,0.013719589,5052,0,-0.18093131,0.11561275,-9.965315,5052,0,1,1
93509793,0.012237547,0.009840814,0.0138678355,5052,0,-0.24220021,0.20389934,-9.7924385,5052,0,1,1
93514845,0.012133175,0.009814675,0.012895849,5052,0,-0.25499332,0.23445316,-9.849578,5052,0,1,1
93519897,0.009777282,0.009476259,0.012893815,5052,0,-0.25479388,0.3010437,-9.91866,5052,0,1,1
93524949,0.008919616,0.01044954,0.012968158,5052,0,-0.263911,0.32083875,-9.905537,5052,0,1,1
93530001,0.007983991,0.010687874,0.011507972,5052,0,-0.29575235,0.35839525,-9.724817,5052,0,1,1
93535053,0.007682681,0.011383339,0.010706042,5052,0,-0.3161791,0.44351298,-9.635804,5052,0,1,1
93540105,0.008747282,0.011385385,0.010529764,5052,0,-0.3088567,0.4558619,-9.882875,5052,0,1,1
93545157,0.008445421,0.010404221,0.009547509,5052,0,-0.25380698,0.43023568,-9.913848,5052,0,1,1
93550209,0.009793729,0.010055028,0.009214126,5052,0,-0.238499,0.34235394,-9.92247,5052,0,1,1
93555261,0.0112730805,0.011106528,0.0077527985,5052,0,-0.2350497,0.27079737,-9.892613,5052,0,1,1
93560313,0.01247437,0.010241521,0.007721121,5052,0,-0.23531899,0.20862508,-9.81947,5052,0,1,1
93565364,0.013719683,0.011279132,0.0074734837,5051,0,-0.25078195,0.24201666,-9.818718,5051,0,1,1
93570417,0.012357983,0.010102424,0.0070612947,5053,0,-0.2679296,0.28247085,-9.993971,5053,0,1,1
93575468,0.011663284,0.011142181,0.0076628486,5051,0,-0.24823748,0.2895176,-9.952726,5051,0,1,1
93580520,0.010433175,0.0110072065,0.0068310276,5052,0,-0.2637701,0.21718103,-9.713662,5052,0,1,1
93585572,0.0113251945,0.010429056,0.0071130437,5052,0,-0.2687239,0.19832829,-9.700283,5052,0,1,1
93590625,0.011144136,0.011624441,0.007901754,5053,0,-0.27188534,0.16146643,-9.811535,5053,0,1,1
93595676,0.010413971,0.011533929,0.007845041,5051,0,-0.26056114,0.13314451,-9.874139,5051,0,1,1
93600728,0.01041101,0.01106367,0.008823726,5052,0,-0.26173285,0.033585075,-9.91096,5052,0,1,1
93605780,0.011506858,0.010934003,0.008276601,5052,0,-0.27596498,-0.034538977,-9.846401,5052,0,1,1
93610832,0.011269252,0.011370226,0.008525426,5052,0,-0.30617225,-0.02444257,-9.800741,5052,0,1,1
93615884,0.012110074,0.0115069635,0.010064183,5052,0,-0.2985825,0.03108439,-9.838321,5052,0,1,1
93620936,0.010096405,0.010876781,0.010262696,5052,0,-0.30742568,0.11485722,-9.973534,5052,0,1,1
93625988,0.009193008,0.010425859,0.011427704,5052,0,-0.2861392,0.10693546,-9.999827,5052,0,1,1
93631040,0.00804643,0.011096083,0.011641841,5052,0,-0.30082726,0.059733417,-9.872451,5052,0,1,1
93636092,0.0069934484,0.010034225,0.012221551,5052,0,-0.30806065,0.019847391,-9.703459,5052,0,1,1
93641144,0.0075082467,0.010667999,0.013726439,5052,0,-0.315992,0.035466023,-9.713203,5052,0,1,1
93646196,0.0085802395,0.011331761,0.0139490375,5052,0,-0.31456047,0.085107185,-9.820887,5052,0,1,1
93651248,0.008859876,0.011870948,0.014681397,5052,0,-0.3021777,0.12505472,-9.867869,5052,0,1,1
93656300,0.009510229,0.011823951,0.014882469,5052,0,-0.29790032,0.12969731,-9.829074,5052,0,1,1
93661352,0.009407788,0.011514697,0.014474325,5052,0,-0.3282294,0.1082992,-9.737271,5052,0,1,1
93666404,0.012115333,0.010704375,0.01571525,5052,0,-0.33888805,0.106530435,-9.847272,5052,0,1,1
93671456,0.010608596,0.011003913,0.01603223,5052,0,-0.31300685,0.1650617,-9.7991705,5052,0,1,1
93676507,0.011664025,0.009014112,0.016401358,5051,0,-0.28651878,0.16069621,-10.025598,5051,0,1,1
93681559,0.011189078,0.01047806,0.017182643,5052,0,-0.2683343,0.17399614,-10.005196,5052,0,1,1
93686611,0.010372141,0.009949723,0.016791202,5052,0,-0.2810872,0.1713175,-9.810151,5052,0,1,1
93691663,0.009544368,0.010487643,0.01698484,5052,0,-0.29080415,0.1884785,-9.828843,5052,0,1,1
93696716,0.009523233,0.008480254,0.016207619,5053,0,-0.28027368,0.28144878,-9.795035,5053,0,1,1
93701767,0.0075698397,0.008494939,0.017806917,5051,0,-0.2748045,0.28652284,-9.829918,5051,0,1,1
93706819,0.0074130804,0.009673675,0.01764213,5052,0,-0.2581808,0.32230586,-9.819099,5052,0,1,1
93711871,0.007242799,0.00953878,0.016320882,5052,0,-0.27230775,0.3328938,-9.833737,5052,0,1,1
93716923,0.008152116,0.009491924,0.01618062,5052,0,-0.2825595,0.3501823,-9.805768,5052,0,1,1
93721975,0.0046245996,0.010068199,0.016319897,5052,0,-0.29356253,0.38648984,-9.768292,5052,0,1,1
93727027,0.003977923,0.008549196,0.01533321,5052,0,-0.28758505,0.39574596,-9.773859,5052,0,1,1
93732079,0.005194074,0.009982072,0.015766665,5052,0,-0.27783835,0.38639313,-9.847841,5052,0,1,1
93737131,0.00687214,0.008697915,0.014279179,5052,0,-0.28756338,0.43371287,-9.869607,5052,0,1,1
93742183,0.0063278666,0.010284727,0.013561763,5052,0,-0.32517955,0.42720944,-9.744823,5052,0,1,1
93747235,0.0065503134,0.010178134,0.012755915,5052,0,-0.34110543,0.43478808,-9.806039,5052,0,1,1
93752287,0.006305862,0.00983473,0.0119724395,5052,0,-0.33753446,0.44601047,-9.712639,5052,0,1,1
93757339,0.005457007,0.009038029,0.012153712,5052,0,-0.32520303,0.45003366,-9.866193,5052,0,1,1
93762391,0.0035047852,0.008985798,0.011456305,5052,0,-0.3226466,0.4004218,-9.8213005,5052,0,1,1
93767443,0.0037273495,0.009825233,0.010927862,5052,0,-0.3401673,0.33280033,-9.863643,5052,0,1,1
93772495,0.005183747,0.0105703175,0.009567157,5052,0,-0.35079944,0.28725007,-9.766765,5052,0,1,1
93777547,0.0048734047,0.010187133,0.008300727,5052,0,-0.37364966,0.35171443,-9.85078,5052,0,1,1
93782599,0.0052499236,0.00967785,0.00912333,5052,0,-0.3677445,0.36399713,-9.798849,5052,0,1,1
93787650,0.005075612,0.008882832,0.008763256,5051,0,-0.36350903,0.28868622,-9.880482,5051,0,1,1
93792702,0.00678607,0.0089502735,0.008363711,5052,0,-0.35076073,0.19505844,-9.873065,5052,0,1,1
93797754,0.008249574,0.009628855,0.00865337,5052,0,-0.35003546,0.14575033,-9.845933,5052,0,1,1
93802806,0.008983091,0.009049406,0.008302657,5052,0,-0.34805414,0.09070916,-9.847887,5052,0,1,1
93807858,0.008479484,0.008555726,0.0093370695,5052,0,-0.36737862,0.026339361,-9.795861,5052,0,1,1
93812910,0.011143099,0.007995299,0.009109636,5052,0,-0.3578681,0.06383165,-9.777002,5052,0,1,1
93817962,0.011800983,0.008216531,0.009781714,5052,0,-0.3598236,0.15295674,-9.821648,5052,0,1,1
93823016,0.010934834,0.009207157,0.010051598,5054,0,-0.36064252,0.15581419,-9.8517475,5054,0,1,1
93828066,0.011501934,0.008509089,0.009685423,5050,0,-0.37044352,0.10960002,-9.82373,5050,0,1,1
93833118,0.014096234,0.009025358,0.01011832,5052,0,-0.35286605,0.1519827,-9.7909,5052,0,1,1
93838170,0.016385768,0.008588978,0.009479627,5052,0,-0.35167122,0.23702374,-9.793892,5052,0,1,1
93843222,0.015457466,0.0077719595,0.009633197,5052,0,-0.35419607,0.38274202,-9.8045225,5052,0,1,1
93848274,0.016318563,0.0076389476,0.009703569,5052,0,-0.32658294,0.40879512,-9.939586,5052,0,1,1
93853326,0.015637731,0.008082939,0.008715293,5052,0,-0.3149482,0.38278258,-9.837843,5052,0,1,1
93858378,0.013411631,0.007966591,0.008161727,5052,0,-0.33304644,0.35931846,-9.956545,5052,0,1,1
93863430,0.0129358675,0.008036142,0.0075299563,5052,0,-0.33440366,0.3880874,-9.720916,5052,0,1,1
93868482,0.01205662,0.007478178,0.0070669977,5052,0,-0.3345715,0.4843916,-9.797972,5052,0,1,1
93873534,0.013072211,0.0068576783,0.007104374,5052,0,-0.32864594,0.589249,-9.810203,5052,0,1,1
